personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,"acc jakob (policy network, base events+plans)",acc base default,acc policy default,,,,"jakob(policy network, base events+plans)",base default,policy default
bb_3e0aef47,31,f,low,3000,always,FALSE,779978.52,5826255.89,-4.53261862,-4.519876814,-4.449522915,,,,,,
bb_a6be4759,5,f,low,3000,never,FALSE,784377.04,5837538.06,-7.676140447,-7.646673823,-6.450879135,,,,,,
berlin_15a65ac1,75,m,medium,2600,always,FALSE,800412.3410603164,5821599.647298843,-8.446282988,-5.790105399,-8.414748767,,,,,,
berlin_9481fca3,30,m,medium,2000,always,FALSE,803807.3228482178,5830254.857719708,-5.954610408,-3.982136911,-6.374438125,,,,,,
bb_30b2974e,5,f,medium,3000,never,FALSE,812765.59,5837782.57,-12.40954316,-10.73519187,-12.77909772,,,,,,
bb_1e4222e1,38,m,high,3600,always,FALSE,777491.48,5814977.14,-11.30502693,-10.30968919,-11.2005396,,,,,,
berlin_8bd44d4d,90,m,low,900,always,TRUE,809422.7086954707,5828857.487435038,-14.27522266,-11.99063987,-15.50517569,,,,,,
bb_b4e8a94a,18,f,high,4600,always,FALSE,777236.21,5832224.42,-5.555698842,-5.544835932,-5.256870307,,,,,,
berlin_ebeab504,93,m,medium,2000,always,FALSE,792249.2582094162,5825755.680333707,-7.052051503,-1.423950624,-18.49908193,,,,,,
berlin_ee937199,23,f,very_high,5600,always,FALSE,797681.0810757974,5824184.586918856,-8.192826557,-1.277467301,-11.41807516,,,,,,
bb_1d165888,32,f,very_low,1500,always,FALSE,826531.11,5805592.36,-31.77559169,-27.87288752,-32.63263627,,,,,,
berlin_a76c9600,21,m,low,1500,always,FALSE,814085.3978295182,5825886.316308468,-15.08469211,-12.47281776,-16.92060687,,,,,,
berlin_da2d94d5,92,m,low,900,always,TRUE,800298.2448,5832074.715,-4.660563853,-4.288108371,-4.25613536,,,,,,
bb_829b4e9d,98,m,low,900,always,TRUE,787120.09,5800821.91,-13.63136225,-13.631362,-13.60009893,,,,,,
berlin_434314db,43,f,high,5600,always,FALSE,813350.0932400079,5820813.527090503,-12.18127108,-8.412101946,-13.08389938,,,,,,
bb_c96a667b,34,m,very_low,2000,always,FALSE,790101.78,5791393.07,-6.966264041,-6.966263789,-7.120638507,,,,,,
bb_2854abea,33,f,high,4600,always,FALSE,771727.26,5809097.95,-12.50881408,-12.28771206,-13.10943057,,,,,,
bb_f3c38046,45,f,medium,3000,always,FALSE,823587.43,5816175.4,-21.89841102,-19.34287115,-22.14218373,,,,,,
berlin_12b5126d,61,f,medium,2600,always,FALSE,790909.8428938765,5818694.095240872,-6.363013658,-5.293886753,-6.292545055,,,,,,
bb_98826b76,43,f,very_low,900,always,FALSE,766744.56,5810566.41,-32.45998796,-32.45647409,-33.25348138,,,,,,
berlin_6192f6e8,2,m,very_low,1500,never,FALSE,809544.7167,5834107.787020223,-12.15042516,-10.03929344,-12.46946429,,,,,,
berlin_ae743f8a,34,f,high,3600,always,FALSE,795443.4993770823,5817559.423119148,-7.371010134,-5.641266225,-7.992563603,,,,,,
berlin_3d487670,26,f,high,3600,always,FALSE,793327.1869444215,5822349.403930428,-3.835021219,-2.639845651,-4.206079841,,,,,,
berlin_dc763d07,45,f,medium,2600,always,FALSE,799023.9905652852,5812702.826224591,-12.19197449,-9.727886887,-12.64806927,,,,,,
berlin_ae6e1024,57,f,medium,2600,always,FALSE,792558.6477903705,5826292.104543628,-10.48103226,-2.084255648,-10.93948451,,,,,,
bb_84d8769b,38,m,high,3600,always,FALSE,788177.6,5814974.51,-8.262630645,-6.872587327,-8.141824282,,,,,,
berlin_c785c7ba,38,f,very_high,5600,always,FALSE,793756.8723298158,5833562.497331542,-5.792129151,-4.109328837,-6.211589389,,,,,,
berlin_a42b8540,5,m,medium,3000,never,FALSE,795527.1192053527,5828381.797662424,-8.113945471,-1.062519017,-8.139447179,,,,,,
berlin_51ca9394,68,m,very_high,5600,always,TRUE,801506.7970799421,5827680.8055068925,-8.788016738,-1.892574493,-10.47948627,,,,,,
berlin_d6189143,3,m,low,2000,never,FALSE,803825.0044033072,5829612.563685682,-6.025231894,-4.040430256,-6.629478744,,,,,,
berlin_a67bf62c,91,m,low,1500,always,TRUE,794187.4722693308,5827333.683971647,-13.96951664,-2.894760898,-13.97828343,,,,,,
berlin_6c284b34,32,f,medium,3000,always,FALSE,798745.6741074556,5832219.347,-3.739983257,-2.775664823,-3.908439745,,,,,,
berlin_a7171813,43,m,medium,2600,always,FALSE,800445.7013060247,5831152.948,-2.799143991,-1.946408815,-2.80405317,,,,,,
bb_72698430,61,m,medium,3000,always,FALSE,756408.15,5807769.53,-18.99601231,-18.92146156,-19.09451912,,,,,,
berlin_fb61389f,18,f,low,1500,always,FALSE,794746.5222389086,5828927.895321914,-7.898586322,-2.492624975,-7.907353112,,,,,,
berlin_1c7e012f,58,m,high,4600,always,FALSE,801008.1049259959,5823861.437540734,-13.96501588,-1.691848594,-14.38567904,,,,,,
berlin_b41eb4ca,32,f,high,3600,always,FALSE,801505.0882776973,5821544.410906802,-7.486924143,-3.983877732,-8.331175672,,,,,,
bb_271f0f36,34,m,very_high,5600,always,FALSE,800374.02,5791430.68,-9.530885963,-9.529833393,-9.772186335,,,,,,
berlin_5dbf21bb,70,m,medium,2000,always,FALSE,808120.9771231227,5830474.481905327,-9.672741815,-7.574039459,-10.30020913,,,,,,
berlin_040344c1,88,m,medium,2600,always,TRUE,809952.6808,5831251.219886324,-9.343487455,-7.256106443,-9.992113134,,,,,,
berlin_d9b6df08,88,m,medium,3000,always,TRUE,785062.9586459405,5826140.608,-2.395453889,-2.340126751,-2.391546118,,,,,,
bb_12c9a5b5,98,f,high,4600,always,TRUE,787019.34,5815886.99,-7.619577478,-6.30785644,-7.703913717,,,,,,
berlin_03d499dd,62,f,high,4600,always,FALSE,804693.0478178931,5833632.578789922,-5.892314749,-4.388283707,-5.82226104,,,,,,
berlin_10fa14e1,55,f,medium,2000,always,FALSE,793577.2328771241,5822012.8261528965,-4.760955235,-3.703761025,-5.007663304,,,,,,
berlin_5cebc3df,59,f,low,900,always,TRUE,811876.7674,5820448.543491442,-22.06573994,-16.89712146,-22.34467164,,,,,,
berlin_0f2c097a,39,f,high,4600,always,FALSE,786321.1499632858,5828078.008462827,-1.599553821,-1.550085317,-1.446181238,,,,,,
berlin_0e07450a,67,m,very_low,900,always,FALSE,812813.2973755153,5830612.408743146,-17.84693111,-15.61302485,-18.77282535,,,,,,
bb_b5a15041,73,m,very_high,5600,always,FALSE,797535.87,5886780.12,-25.76877158,-24.77710945,-25.24804304,,,,,,
berlin_e72c4189,41,f,low,1500,always,FALSE,797501.1633430364,5822037.861146548,-7.220956166,-3.858696023,-7.371970016,,,,,,
berlin_84a3a3c5,17,m,very_high,5600,never,TRUE,805384.2836181587,5825969.942824613,-6.990672262,-4.162155088,-8.417473368,,,,,,
berlin_505392db,31,f,medium,3000,always,FALSE,782319.03,5830822.531813043,-3.11948146,-3.113611978,-3.486918769,,,,,,
berlin_a33c9268,59,f,medium,2600,always,FALSE,802296.7935323861,5817713.551125016,-11.4024492,-7.756948897,-11.56127448,,,,,,
berlin_7498fe8d,26,m,very_low,500,always,FALSE,808500.8415049692,5816323.773,-27.9910487,-23.31252404,-28.24681054,,,,,,
bb_3107726c,33,m,very_low,499,always,FALSE,815841.25,5806804.16,-51.33636257,-44.33651932,-45.9978192,,,,,,
bb_a9c2a2fa,57,m,very_low,900,always,TRUE,765271.79,5808913.31,-35.07192135,-35.04023378,-35.63604271,,,,,,
berlin_abe9a432,5,m,medium,3000,never,FALSE,806284.7069,5827281.801914433,-7.819758312,-5.261784226,-9.101750008,,,,,,
berlin_f6b49172,18,f,high,4600,always,FALSE,793319.8748,5824701.475,-7.299105822,-1.952254042,-7.326484598,,,,,,
berlin_1b0825c5,53,f,high,3000,always,FALSE,796973.0827088892,5832579.201569657,-5.003905952,-3.636169275,-5.331045649,,,,,,
berlin_3296c742,22,f,high,3600,always,FALSE,802225.7843540134,5833376.405691581,-5.027363592,-3.611038911,-4.879053951,,,,,,
bb_0e848a09,63,f,low,1500,always,TRUE,778617.96,5812807.33,-17.12494756,-16.0540124,-17.26471319,,,,,,
bb_e79d751c,12,m,medium,4600,never,FALSE,776880.92,5813523.56,-10.63333494,-9.51454014,-11.04925689,,,,,,
berlin_b2ee9762,98,m,medium,3000,always,FALSE,798923.0248966143,5826918.936078601,-16.30529618,-1.005839544,-16.30568728,,,,,,
berlin_8368d0a3,93,m,medium,1500,always,TRUE,793574.7090936572,5825278.733104732,-9.694542875,-2.817840687,-9.696502274,,,,,,
berlin_fc4a2cf4,50,f,very_low,2000,always,FALSE,803315.7647962561,5827563.790150554,-7.488198704,-3.561198691,-9.614613152,,,,,,
berlin_31a9d340,20,m,high,3600,always,FALSE,800679.3577160075,5824491.628306336,-15.68517896,-1.424001299,-17.29301016,,,,,,
bb_23498724,33,f,very_low,500,always,FALSE,815658.62,5831173.91,-30.02831934,-27.02605159,-30.6258956,,,,,,
berlin_61622497,35,f,high,4600,always,TRUE,799608.9828203612,5830416.707106776,-3.234684235,-1.386541274,-3.234614964,,,,,,
berlin_e4f0a314,30,f,medium,2000,always,FALSE,795721.4252831307,5829344.893619655,-4.661193703,-1.773339378,-4.672606862,,,,,,
bb_52c82eed,93,f,very_low,500,always,FALSE,776459.6,5828575.38,-14.51005618,-14.51004829,-14.48964754,,,,,,
berlin_d8b19226,32,f,medium,2600,always,FALSE,794678.7574,5821846.128095372,-5.169430752,-3.474124482,-5.221280086,,,,,,
berlin_1a58b622,36,f,very_high,5600,always,FALSE,812822.6655571151,5830346.869341098,-9.569910236,-7.449603732,-10.09850357,,,,,,
berlin_25a447a0,12,m,low,3000,never,FALSE,800415.3597229328,5825584.690074682,-17.12976409,-0.912132287,-17.18997454,,,,,,
berlin_aa99b61e,59,f,high,3600,always,FALSE,793245.4177456616,5821526.610972416,-4.387684109,-2.976928427,-4.106440558,,,,,,
berlin_9852174f,38,f,very_high,5600,always,FALSE,792137.5044623377,5836729.692919608,-7.180229613,-5.781109482,-7.594578078,,,,,,
berlin_c31baf86,40,m,high,3600,always,FALSE,794639.4370707469,5833955.175561085,-6.198345474,-4.421045828,-6.369566541,,,,,,
berlin_a0fd8b14,2,m,medium,3600,never,FALSE,810223.4516,5831898.980419041,-9.051265464,-6.965643624,-9.561848559,,,,,,
bb_3696446c,19,f,low,2000,always,FALSE,786934.21,5851982.18,-16.60745927,-15.889082,-16.48031487,,,,,,
berlin_96082280,93,m,high,3600,always,FALSE,813774.6040379425,5825329.124977357,-11.5218928,-8.991556989,-12.86993533,,,,,,
berlin_0880cd8e,33,f,medium,4600,always,FALSE,810893.4222717327,5830837.353,-8.977130723,-6.893209999,-9.575131647,,,,,,
berlin_53e46592,59,m,low,2000,always,FALSE,799450.0925381582,5831446.544009296,-3.084542152,-2.299082594,-3.135187933,,,,,,
berlin_7ab52cb4,79,m,medium,2000,always,FALSE,791429.3395212864,5824694.096832243,-2.082608454,-1.253873089,-2.085192134,,,,,,
berlin_39961ec0,62,m,medium,1500,always,FALSE,801953.4016,5823478.052915456,-13.86221656,-3.591893981,-13.55142033,,,,,,
berlin_3548f2d5,32,f,very_low,500,always,FALSE,794450.8172731516,5821205.559294044,-10.37691211,-10.05587355,-10.96758691,,,,,,
berlin_89f12bbe,35,f,high,3600,always,FALSE,800745.2612864551,5832124.121329674,-3.581637965,-2.617183349,-3.597006549,,,,,,
berlin_ab5e67b2,23,f,medium,2600,always,FALSE,805467.5062092297,5817853.351170835,-12.0428769,-7.9961873,-12.5971087,,,,,,
berlin_8fbcfe2a,62,f,medium,1500,always,FALSE,795487.3303518286,5824496.472036489,-9.462944978,-3.025578386,-9.115353134,,,,,,
berlin_f18fad70,51,m,high,5600,always,FALSE,794030.2878746928,5819837.605,-5.34958443,-3.54809379,-5.161379969,,,,,,
berlin_ec84f2d4,18,f,high,3600,always,FALSE,810522.0962367265,5823200.750806458,-10.81479366,-7.929310778,-11.82173149,,,,,,
berlin_a566759b,30,f,low,3000,always,FALSE,798766.6424533643,5832412.489074774,-3.806452458,-2.841876009,-3.973830125,,,,,,
berlin_56dc80ee,57,f,medium,2600,always,FALSE,780561.3297247617,5819379.706,-7.018341415,-7.001878227,-7.004381464,,,,,,
berlin_4956794b,52,m,medium,3600,always,FALSE,800123.0189330771,5829721.518895554,-4.160624463,-0.832493193,-4.161075181,,,,,,
berlin_ee84878d,56,f,medium,1500,always,TRUE,797766.9153431873,5831899.889189152,-5.235784663,-4.371405593,-5.622061593,,,,,,
berlin_5d3dbd74,94,m,medium,2000,always,TRUE,800532.7728,5824243.816432816,-18.41463059,-2.706123721,-18.57805678,,,,,,
berlin_01bd5f99,13,m,medium,3000,never,FALSE,798367.5010695234,5833020.440420216,-4.333422389,-3.360163729,-4.489515217,,,,,,
berlin_8fad3dc5,45,f,very_high,5600,always,FALSE,795778.8167998693,5824544.177175575,-7.957965597,-1.937249368,-7.869236856,,,,,,
berlin_b6574a8d,46,f,medium,2000,always,FALSE,798195.6228547858,5832766.311559414,-4.814220771,-3.979540883,-5.023395354,,,,,,
berlin_f7ac36e8,57,f,medium,2000,always,FALSE,809921.9631737816,5831176.261907732,-10.17502326,-8.080816162,-10.88808818,,,,,,
bb_4cb75d93,38,m,very_high,5600,always,FALSE,791983.95,5812867.25,-8.458442789,-7.316043068,-8.58460404,,,,,,
berlin_6ac8483c,54,f,medium,2000,always,FALSE,795566.1145606416,5837131.302641463,-8.972312516,-7.700428643,-9.427387653,,,,,,
berlin_0c405528,91,m,medium,1500,always,TRUE,785427.9447314146,5833515.4702314995,-5.390879001,-5.388817854,-5.657073385,,,,,,
berlin_6418d3f6,44,f,high,4600,always,FALSE,805968.7280293105,5816601.046274478,-10.75557709,-7.526229862,-11.56273797,,,,,,
berlin_0d9c0cc1,63,m,very_low,499,always,FALSE,801408.5102043557,5824083.857577517,-21.09559948,-5.113366673,-18.21633229,,,,,,
bb_15167ddf,46,f,medium,3000,always,FALSE,790174.49,5803597.52,-9.738569243,-9.711773705,-9.608386338,,,,,,
berlin_6c6f1dd0,45,m,low,900,always,FALSE,807534.7596544846,5822035.3468810795,-16.5286596,-11.43250072,-17.08456284,,,,,,
berlin_1a2f4716,24,f,very_low,500,always,FALSE,798294.0088379328,5829590.732391628,-11.87382763,-5.497453267,-12.78282284,,,,,,
berlin_85207305,10,m,low,3000,never,FALSE,802907.1300581215,5826825.236146661,-7.968513747,-2.920971102,-10.2564572,,,,,,
berlin_47e11545,64,f,low,1500,always,FALSE,787909.2871555557,5825888.713,-4.703301496,-3.765059909,-4.604629705,,,,,,
bb_3a23325d,43,m,medium,2000,always,FALSE,814407.8,5832039.62,-13.87747947,-11.55279328,-13.77065354,,,,,,
bb_2e6d2c2f,13,f,medium,2600,never,FALSE,788557.35,5804986.17,-10.87429605,-10.81833329,-11.26956295,,,,,,
berlin_8c264fd8,58,f,high,3000,always,TRUE,802118.2360537767,5826329.582511502,-11.46153063,-2.657347742,-13.98766731,,,,,,
berlin_53d16479,30,f,very_low,1500,always,FALSE,810178.3808,5832235.319820226,-11.72074771,-9.609559679,-12.50877761,,,,,,
berlin_fb72310a,28,m,medium,3000,always,TRUE,789407.0349,5815215.755135704,-8.578233519,-7.177882008,-8.438609473,,,,,,
berlin_98f664d8,22,m,very_low,500,always,FALSE,797889.0017087881,5818804.597378125,-18.0230686,-13.41827338,-19.75737141,,,,,,
bb_98653c95,52,f,high,4600,always,FALSE,779797.36,5842886.75,-9.313417052,-9.24015561,-9.097366582,,,,,,
berlin_ea35e1e3,5,m,medium,3000,never,TRUE,793311.8265406647,5823157.740989012,-3.58367214,-2.451244274,-3.51719432,,,,,,
berlin_4f619b5a,55,f,medium,2000,always,FALSE,795755.2757685257,5830641.415325727,-4.722772109,-3.043314383,-4.801441654,,,,,,
berlin_907ab3f9,76,m,medium,1500,always,FALSE,799511.4106,5834146.374359898,-6.281309507,-5.567436199,-6.170241722,,,,,,
berlin_784eb8d1,98,m,medium,3000,always,TRUE,791114.3460873773,5824208.740030605,-2.654236187,-1.711651805,-3.473186078,,,,,,
berlin_727c4d5e,33,f,low,2600,always,FALSE,789814.8999449334,5818968.355,-6.58676626,-5.317932004,-6.474935303,,,,,,
berlin_a5cdc14f,39,f,very_high,5600,always,FALSE,794198.8581869307,5828999.899657086,-6.678823437,-2.499862465,-6.834007136,,,,,,
berlin_e421247c,18,f,medium,3600,always,FALSE,806670.7084511721,5823749.031996466,-9.193147251,-5.581540328,-10.81242965,,,,,,
berlin_0b3745f6,34,f,medium,2600,always,FALSE,790214.0512880484,5833739.639933307,-6.860134106,-5.855862632,-7.176048497,,,,,,
berlin_75bc7c22,64,m,low,2000,always,FALSE,798447.7930533998,5829474.844947595,-9.797122887,-2.284586012,-10.36398908,,,,,,
bb_aa8914cf,48,m,medium,2600,always,FALSE,805285.18,5807083.22,-15.72184824,-14.35651762,-15.99182022,,,,,,
berlin_8411b372,36,f,low,3000,always,FALSE,796861.8127945047,5831567.735188681,-4.388101525,-2.897584422,-4.799997539,,,,,,
berlin_b92931d4,9,m,medium,2600,never,FALSE,812419.9546516853,5827302.351625902,-10.90552301,-8.507977115,-12.18610564,,,,,,
berlin_a5d7ff7d,34,f,high,4600,always,FALSE,782005.1922829524,5827045.802418128,-2.559558457,-2.540520252,-2.565214765,,,,,,
berlin_ba722415,49,m,high,2600,always,FALSE,790285.7261793118,5833167.5477638785,-7.283214002,-6.411156447,-7.563096002,,,,,,
berlin_3f145fe7,24,f,medium,2000,always,FALSE,795183.3803765534,5832351.450410364,-6.089465057,-4.509179261,-6.411824413,,,,,,
berlin_e93eabf6,19,m,medium,2000,always,FALSE,791529.4081261182,5835291.176988342,-8.695433953,-7.449946551,-9.399240489,,,,,,
berlin_5aca16a5,27,f,medium,2000,always,FALSE,800048.1249926835,5826684.010427047,-19.85389925,-1.108814859,-19.86918045,,,,,,
bb_5eb5909d,55,m,high,3600,always,FALSE,796035.71,5850856.94,-11.79967126,-10.79741584,-11.82945207,,,,,,
berlin_2ac645bd,18,f,low,1500,always,FALSE,810090.3659831383,5834038.4852982955,-12.60380886,-10.4911011,-12.90432743,,,,,,
berlin_823a157c,10,m,low,2000,never,FALSE,800214.6431103421,5823603.114853354,-12.85128783,-2.573532,-14.86227252,,,,,,
berlin_7bb44a78,33,f,medium,2000,always,FALSE,803071.2112573229,5839223.017746204,-9.020540937,-8.228970795,-9.170119322,,,,,,
berlin_d8782208,76,m,medium,2000,always,FALSE,798902.0888667179,5819430.516284204,-8.801304248,-5.821156114,-9.61096618,,,,,,
bb_7aba5406,93,f,medium,2000,always,TRUE,776915.2,5840096.12,-11.42925222,-11.42547481,-11.19565659,,,,,,
bb_eb3b75d0,69,f,medium,2000,always,FALSE,808975.19,5837912.93,-11.12134789,-9.67574073,-11.32543117,,,,,,
bb_ea253260,67,f,high,4600,always,FALSE,790212.15,5812586.94,-8.589307278,-7.048438697,-8.576817194,,,,,,
bb_a2861ec3,63,m,low,900,always,FALSE,779774.67,5841237.03,-17.30502986,-17.30480134,-17.08618718,,,,,,
berlin_1e5488d9,41,f,high,3600,always,FALSE,808535.2274817853,5819928.485884898,-11.08299337,-6.491971748,-12.81330699,,,,,,
berlin_d59ce2a8,9,m,low,3000,never,FALSE,792104.9212166697,5833102.489,-6.4582348,-4.745595127,-6.929496282,,,,,,
berlin_5c569710,7,m,low,2000,never,FALSE,791648.2606100484,5824889.592404885,-2.621559152,-1.216220923,-2.624560005,,,,,,
berlin_6b141879,35,f,medium,1500,always,FALSE,809544.9580815353,5829271.016038422,-11.16414666,-9.022443451,-12.14597235,,,,,,
berlin_6dfe212e,64,f,medium,3000,always,FALSE,791139.6145,5823159.912177087,-3.15314691,-2.193422803,-3.338558658,,,,,,
bb_f7a01216,67,f,medium,2000,always,FALSE,777082.51,5851561.05,-17.93805452,-17.74921371,-18.10321171,,,,,,
berlin_e005cb62,58,m,high,4600,always,FALSE,803914.5580793078,5832469.649547682,-5.090610832,-3.601433543,-5.116890751,,,,,,
berlin_deff0802,61,m,low,900,always,TRUE,800632.3375886322,5826452.905,-17.38998085,-1.580868116,-17.39033553,,,,,,
berlin_0b6f0b2e,58,m,high,2600,always,FALSE,795411.9459,5825685.943313712,-13.20805007,-1.917670891,-12.99404212,,,,,,
berlin_37a82ee4,41,f,very_low,2000,always,FALSE,790604.1339262421,5829129.671529811,-6.196285207,-4.323240522,-7.376503082,,,,,,
bb_1a004604,23,m,very_low,499,always,FALSE,765915.8,5815529.45,-42.94725308,-42.94724351,-43.45799465,,,,,,
berlin_ef91ca64,63,m,low,900,always,FALSE,800600.193,5823956.930762535,-18.13597424,-3.564957449,-20.62459469,,,,,,
berlin_e89ae7cb,29,m,very_low,900,always,FALSE,794311.1358534468,5830918.634603287,-6.128278776,-4.967027755,-5.996222837,,,,,,
berlin_3f6c624e,32,f,low,1500,always,FALSE,790136.3026265572,5816798.804203286,-9.384577603,-8.435408078,-9.457376016,,,,,,
bb_7c19f0d2,18,m,very_high,4600,always,FALSE,776004.18,5832755.69,-5.842481924,-5.832452573,-5.753764529,,,,,,
berlin_a2993d41,52,m,very_high,5600,always,FALSE,790896.5517646198,5829570.497549959,-4.724066472,-3.190525703,-5.517845775,,,,,,
berlin_a7c2ddfb,52,f,medium,3000,always,FALSE,796212.5586343831,5832501.611405641,-5.092928829,-3.504914003,-5.386478897,,,,,,
berlin_be71e4c2,13,m,medium,2600,never,FALSE,791564.6151999111,5823974.584079403,-2.679213796,-1.752547652,-3.159596813,,,,,,
bb_5519b1ea,87,f,medium,2600,always,FALSE,773502.71,5797123.65,-13.40357654,-13.39966773,-13.2053674,,,,,,
berlin_1321cf46,54,f,medium,2000,always,FALSE,808023.6431822353,5830007.373667921,-9.626017416,-7.52731506,-10.31469756,,,,,,
berlin_04001311,82,m,medium,2600,always,FALSE,802707.3412994961,5829195.500645254,-4.641956172,-2.719483308,-6.313360729,,,,,,
berlin_1dcce45d,78,m,high,3600,always,FALSE,792330.8765321455,5827198.147919518,-9.424215873,-2.173400172,-9.88216053,,,,,,
berlin_8f1d8a3f,93,m,medium,2000,always,FALSE,783391.4031527023,5829842.481153872,-2.944815459,-2.942360735,-3.376044073,,,,,,
berlin_03ca5aa9,38,m,high,4600,always,FALSE,792499.5007739457,5833933.875,-6.137317161,-4.533929923,-6.48481868,,,,,,
berlin_a70891d6,29,f,very_high,5600,always,FALSE,805175.2600549998,5816824.0879114885,-10.08742579,-7.04596496,-10.87300601,,,,,,
bb_cc6ffa80,27,f,medium,3000,always,FALSE,819985.44,5836058.72,-15.38614671,-13.31552632,-14.88071247,,,,,,
berlin_503e70b2,11,m,low,3000,never,FALSE,800869.9800180714,5826320.041488398,-16.24301373,-0.913271438,-16.29136075,,,,,,
berlin_df35c6ef,31,m,high,3000,always,FALSE,795953.2251762724,5826071.159318721,-14.5850204,-1.595456093,-17.13799497,,,,,,
berlin_dccd0a25,26,f,very_low,500,always,FALSE,805098.8836814174,5841940.306292599,-25.81525979,-25.97425193,-23.2641987,,,,,,
bb_7f6baf47,55,f,medium,2600,always,TRUE,805390.97,5839782.71,-10.66143005,-9.749882461,-10.07855299,,,,,,
berlin_caef46ed,62,f,medium,1500,always,FALSE,781263.7146349007,5814814.405256754,-13.90624265,-12.66584026,-14.2302949,,,,,,
berlin_6f1b4c71,3,m,medium,3600,never,FALSE,794957.0665556884,5819175.608730381,-6.57988882,-4.736338157,-6.356917859,,,,,,
bb_9ff88719,53,m,high,3000,always,FALSE,777928.71,5811396.41,-12.01491406,-10.86769675,-12.43923173,,,,,,
berlin_75202b7b,55,f,medium,3000,always,FALSE,809467.3795608012,5825442.860241665,-10.27604437,-7.8460874,-11.39079136,,,,,,
berlin_2938b864,42,f,high,3000,always,FALSE,802234.4271633425,5822774.378376126,-10.2784854,-3.346630101,-9.632470057,,,,,,
berlin_de9d1739,96,m,medium,1500,always,FALSE,800302.3925,5822379.060216261,-9.531829506,-4.724736199,-11.65930644,,,,,,
bb_ee0b638c,41,f,low,3000,always,FALSE,791609.87,5812714.46,-9.985275393,-8.876476308,-9.981045363,,,,,,
berlin_b7e8f96f,65,m,very_low,499,always,FALSE,806009.4927668222,5815298.611960009,-29.79813405,-22.8682902,-29.67868574,,,,,,
bb_5bc7b41a,42,f,medium,1500,always,FALSE,799477.51,5809923.21,-17.76218655,-14.87285161,-18.29520665,,,,,,
bb_4a4cc521,55,m,medium,1500,always,FALSE,806491.73,5841695.08,-13.99738819,-13.3073028,-13.50183515,,,,,,
berlin_3ba9394a,51,f,very_high,5600,always,FALSE,795345.4982340665,5824986.346617102,-9.672101137,-1.747618664,-9.583372396,,,,,,
berlin_7b2d79e9,22,f,high,5600,always,FALSE,797775.4665544871,5830764.296379236,-4.882810512,-2.141076896,-5.26930728,,,,,,
berlin_325febd1,50,f,low,900,always,FALSE,800021.0530234312,5825807.666807791,-18.75207069,-1.86405305,-18.75242537,,,,,,
berlin_8dc07688,35,f,very_low,499,always,TRUE,793855.9903833747,5824296.4524011975,-11.90616605,-5.912852123,-12.08962092,,,,,,
berlin_3b6f3c29,17,m,low,1500,never,FALSE,799540.7687951678,5831161.070749363,-3.299678169,-2.503196139,-3.355081996,,,,,,
bb_6083038a,85,m,medium,2000,always,FALSE,790583.1,5813387.7,-11.05239743,-10.02818767,-10.61127012,,,,,,
berlin_cc79b4a7,53,f,very_high,4600,always,FALSE,799073.4175608901,5831595.604320073,-3.177010965,-2.104195275,-3.341284191,,,,,,
berlin_3866c917,63,f,medium,2600,always,FALSE,798197.2266436117,5828619.6793160075,-13.53584999,-2.434188618,-29.43141524,,,,,,
bb_948bb9f3,65,f,medium,2000,always,FALSE,822690.32,5827614.27,-18.95992389,-15.96481216,-18.72180328,,,,,,
berlin_92509491,26,f,low,900,always,FALSE,808691.5476102454,5819280.953137471,-17.97801514,-12.25355159,-18.1007544,,,,,,
berlin_f179fb32,39,f,medium,4600,always,FALSE,786216.3351619389,5817804.059331386,-7.002490632,-5.822866961,-7.220728281,,,,,,
berlin_f6216bcc,39,m,medium,2600,always,FALSE,798203.7792043288,5829520.876897411,-10.32218277,-2.406456071,-10.72231946,,,,,,
berlin_2f06e437,4,m,medium,3600,never,FALSE,805701.0007836292,5826641.284406961,-7.485379214,-4.845143018,-8.715675329,,,,,,
berlin_db8f4041,95,m,medium,3000,always,TRUE,785793.2168577276,5816880.381060212,-8.022231819,-6.79006379,-8.310170967,,,,,,
berlin_7b87a228,94,m,high,3600,always,FALSE,790686.6071819672,5840646.494955771,-9.788368612,-8.569529863,-9.908483625,,,,,,
berlin_3cdd5677,54,f,medium,2600,always,TRUE,809003.4369975033,5828270.304412143,-9.24557443,-6.97028358,-10.08261061,,,,,,
berlin_8aecd3c5,15,m,very_high,5600,never,FALSE,802016.0631392574,5824615.690048789,-9.799735512,-1.861157866,-11.39497467,,,,,,
berlin_576472a7,19,m,very_high,5600,always,FALSE,792680.4937794688,5825031.853786437,-5.63050052,-1.554241731,-17.08762555,,,,,,
berlin_ea50ccbe,47,f,high,3600,always,FALSE,801768.4456589486,5821996.6869688695,-7.88540424,-3.888877003,-8.810976509,,,,,,
bb_5f3bbc49,71,f,high,3600,always,FALSE,792037.9,5812879.82,-9.357756287,-8.225129293,-9.487444425,,,,,,
berlin_6c0c318f,55,f,medium,2600,always,TRUE,802088.3411135953,5831322.082720735,-4.099702326,-2.617382633,-4.201333633,,,,,,
bb_aa28d9e5,49,f,medium,2000,always,FALSE,777054.91,5812543.8,-14.40858008,-13.50248235,-14.43657289,,,,,,
berlin_aa35a2fe,38,f,medium,2000,always,FALSE,810199.6535,5833996.408309522,-11.39128214,-9.298335947,-11.83132602,,,,,,
