personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_f74edccb,33,f,medium,3600.0,always,false,799814.1254519527,5832398.265558959,-3.5009853011028844,1.0,
berlin_e195635d,35,m,high,4600.0,always,false,785122.9219081509,5828942.980778725,-1.2373240944158128,1.0,
berlin_5e6ce79e,16,m,medium,3000.0,never,false,811344.6520899506,5823378.656852558,-12.074424936245489,1.0,
berlin_a941f971,23,m,very_low,500.0,always,false,797657.6288279474,5821128.105266984,-13.228537156906228,1.0,
berlin_963464a9,30,f,high,4600.0,always,false,806264.8249617363,5833373.691996003,-7.256314128779849,1.0,
berlin_782a132d,92,m,medium,2000.0,always,true,794473.7693308843,5820062.788325843,-6.636040703166754,1.0,
bb_7cf8d099,41,m,low,2000.0,always,false,786311.96,5855245.58,-18.387038248969077,1.0,
berlin_2ea6eeae,33,f,very_high,5600.0,always,false,804858.6280011657,5826469.6303534135,-6.758256205406869,1.0,
berlin_41e24e88,38,m,medium,1500.0,always,true,797806.7225046509,5828757.028352222,-12.3137078996217,1.0,
berlin_67efa616,67,m,medium,3000.0,always,false,808489.8370441982,5828624.62716069,-8.745841709024182,1.0,
berlin_8c5fc96d,18,f,very_low,900.0,always,false,790114.0334556324,5829720.206276292,-8.635618990530913,1.0,
berlin_4bf7d563,23,m,very_low,500.0,always,false,794289.0083667221,5821580.223843219,-9.835532062452167,1.0,
berlin_e9177dee,35,f,high,2600.0,always,false,805625.4499635728,5834538.757110375,-7.773599186618164,1.0,
berlin_c7c5b7ec,20,f,very_low,499.0,always,false,793268.6441724063,5824821.527480209,-8.901962458359927,1.0,
berlin_2b770f9c,35,f,medium,2000.0,always,false,798788.0144044646,5825753.113956447,-16.685139900134605,1.0,
berlin_3837104e,60,f,high,4600.0,always,true,798256.707459203,5829493.699842946,-10.101742355476969,1.0,
bb_3e0dce24,61,m,very_low,500.0,always,false,781216.64,5809095.73,-32.95296315294586,1.0,
berlin_5fec4df5,46,f,high,5600.0,always,false,798573.3439765798,5831126.969219218,-3.3033848101240335,1.0,
berlin_ede470cc,60,f,medium,2000.0,always,false,795114.3659388968,5830952.4463963285,-5.11786930905497,1.0,
bb_db224c56,10,f,medium,3600.0,never,false,779527.37,5838351.94,-7.760960286377053,1.0,
bb_b2ebdfac,77,f,medium,2000.0,always,true,786173.49,5851531.76,-16.69344800215033,1.0,
bb_0b50610b,1,m,medium,2600.0,never,false,811343.3,5794634.26,-16.541411579249434,1.0,
berlin_fa03baa5,34,m,low,2000.0,always,false,801753.5235918241,5823614.230781664,-13.486942911748406,1.0,
berlin_b814ce39,96,m,low,1500.0,always,true,796127.5169635769,5832452.455742603,-6.26395141895497,1.0,
berlin_b9a62d1f,11,m,high,4600.0,never,false,783736.6178317273,5826033.494321911,-2.4001039258419863,1.0,
berlin_312dd48c,11,m,medium,3600.0,never,false,785193.9055656568,5826968.113041323,-2.263181182225782,1.0,
berlin_a65ad543,8,m,high,3600.0,never,false,796422.4135188889,5831684.612184024,-4.641260591228274,1.0,
bb_f4964ee6,68,f,medium,3000.0,always,false,782978.37,5849364.55,-13.813128398264753,1.0,
bb_6b9e42ed,52,f,medium,3000.0,always,false,781026.84,5844421.45,-10.605755049451446,1.0,
berlin_dc7fc573,94,m,medium,2000.0,always,true,797382.8837284185,5831728.51627451,-4.70346014045286,1.0,
bb_461cdf02,60,m,very_low,900.0,always,true,786211.37,5853844.37,-28.755697336029588,1.0,
berlin_994b58d8,64,m,very_high,5600.0,always,false,802546.8898014366,5831513.6149973115,-3.983963502816285,1.0,
berlin_e01df3db,29,f,high,4600.0,always,false,800998.4036624497,5824846.3977270415,-14.14950185127143,1.0,
bb_5ac7b5a1,97,f,medium,1500.0,always,false,807814.92,5815150.55,-17.123522947321284,1.0,
bb_dedbeade,23,f,very_high,5600.0,always,false,788435.03,5849598.93,-10.925576483055627,1.0,
berlin_827bef03,62,f,medium,1500.0,always,false,801574.4215389518,5824120.308378331,-15.46457110029323,1.0,
berlin_bf443698,28,m,medium,1500.0,always,false,795480.069807858,5830337.714154415,-4.70867142118062,1.0,
berlin_48ceb221,85,m,medium,2000.0,always,true,803001.4871837153,5824630.132050101,-10.629624895633896,1.0,
berlin_d76e2f04,45,f,high,4600.0,always,false,803363.7020440137,5832282.829174309,-4.722158487767739,1.0,
berlin_b27a1df1,54,f,medium,2000.0,always,false,790254.8978191959,5829382.177736868,-5.842179982021112,1.0,
bb_a9ca5ff6,35,m,high,3600.0,always,false,775696.84,5813120.12,-11.024997613188644,1.0,
berlin_15a01cbc,30,f,medium,2000.0,always,false,804443.0710287031,5827150.996180961,-7.338363715957338,1.0,
berlin_9a9c1031,64,f,medium,3000.0,always,false,788019.7891159883,5825731.203985198,-3.8302090160491415,1.0,
berlin_d8b4e37c,21,m,very_low,3000.0,always,false,796215.2491228497,5826000.426783195,-13.970277106334473,1.0,
berlin_6a7dec22,52,f,very_high,5600.0,always,false,794283.322891672,5824195.265777181,-7.030885707330214,1.0,
berlin_8835fdb9,40,f,high,4600.0,always,false,795163.6002264386,5833511.841867509,-5.512909064865675,1.0,
bb_3adf8560,20,m,low,2600.0,always,false,771080.32,5833974.38,-10.147331830425497,1.0,
berlin_7c80cd75,85,m,high,3000.0,always,false,794663.5360458449,5825603.780637035,-12.38531522510923,1.0,
bb_804fef0b,49,f,high,2600.0,always,false,835246.55,5838509.11,-23.590018665103642,1.0,
berlin_f51b0cca,2,m,very_high,5600.0,never,false,795025.9197889592,5823350.754156441,-3.7811148279978024,1.0,
berlin_06367a1a,39,f,very_high,5600.0,always,false,793287.1597752015,5825125.865775755,-7.924811420804462,1.0,
berlin_e1375937,29,f,medium,3000.0,always,false,793100.9550947177,5828950.661145547,-7.314109278078354,1.0,
bb_9b2c6130,68,m,medium,2000.0,always,false,787056.4,5812028.42,-11.616652631479038,1.0,
berlin_a679d011,26,f,medium,1500.0,always,false,805112.8891241208,5833355.0043850085,-7.769023156755898,1.0,
berlin_21d7795d,94,m,medium,2600.0,always,true,784171.9148071933,5828311.04727967,-1.0310178336875064,1.0,
berlin_2ef31300,28,m,high,3000.0,always,false,800079.0376221668,5828545.233147482,-10.346469778934718,1.0,
bb_bed5fd3f,27,m,very_low,500.0,always,false,780883.58,5809274.79,-32.245989074803425,1.0,
berlin_dac9ba65,7,m,medium,3600.0,never,false,801827.9654944616,5828103.666813796,-6.915979653890458,1.0,
berlin_b7bb98f7,21,m,very_high,5600.0,always,false,798553.593416087,5829596.61128713,-8.797506251865242,1.0,
berlin_59921082,61,f,high,3600.0,always,false,802504.0404194382,5831106.8709608605,-4.292013559918909,1.0,
berlin_30824653,66,m,high,3600.0,always,false,784074.7487966269,5823126.373695682,-3.9863534801459033,1.0,
berlin_c69722df,8,m,low,2000.0,never,false,791194.8726715742,5820241.192862217,-5.829241838416113,1.0,
bb_ac93955d,17,m,medium,2600.0,never,false,802198.87,5846108.01,-11.663641251063803,1.0,
berlin_0b1c5817,1,m,medium,3600.0,never,false,782519.1532603935,5826927.912141754,-2.5470070138257532,1.0,
bb_2c4359a6,5,m,very_high,5600.0,never,false,820529.76,5822640.72,-14.56957370887379,1.0,
berlin_38f6d1f9,40,f,very_high,4600.0,always,false,801597.3463078643,5832025.347031336,-3.7979192983890586,1.0,
berlin_b2c631a8,12,m,high,4600.0,never,false,806951.3172795966,5822527.067881478,-9.146709952387805,1.0,
bb_30334caf,47,m,medium,3000.0,always,false,771361.63,5806177.13,-15.458897528047222,1.0,
berlin_4994fbdd,3,m,medium,2600.0,never,false,791047.8982793544,5836863.270390179,-8.286499970585771,1.0,
berlin_cd1f0e74,42,f,low,2000.0,always,false,803380.4678627697,5817603.363885843,-12.74243146547871,1.0,
bb_15492906,50,f,medium,2000.0,always,false,789303.72,5813993.61,-10.775080628097715,1.0,
berlin_47193e74,54,m,medium,2000.0,always,false,800974.0728245291,5824891.167663078,-15.168201797764533,1.0,
berlin_6073b9b9,25,f,very_low,1500.0,always,false,801009.5121598367,5819803.202133083,-11.241735346878238,1.0,
berlin_6d6e1360,4,m,low,3000.0,never,false,796899.9768922613,5823249.859784179,-6.0469192549839885,1.0,
berlin_2fc8f7ef,18,m,low,1500.0,always,true,804297.5219470073,5822408.335734112,-12.15318944855976,1.0,
