personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
bb_c0954f93,85,f,medium,1500.0,always,false,823311.62,5829353.51,-19.461451796292486,1.0,
berlin_cc2c689c,22,f,medium,2000.0,always,false,803311.4860341742,5828188.36315267,-3.2400603266526375,1.0,
berlin_6bdd3d89,18,f,very_low,500.0,always,false,809522.9594196603,5830239.30899848,-18.340411975005292,1.0,
bb_81dab724,21,m,medium,2000.0,always,false,815492.55,5803145.83,-17.87947707176118,1.0,
berlin_a830b2f7,42,f,very_high,5600.0,always,false,799452.4859788409,5827140.378050729,-0.9052091411338146,1.0,
berlin_da8a9098,65,m,low,900.0,always,true,792560.05548526,5820917.895100553,-6.423059600253471,1.0,
berlin_4f2f401f,18,f,medium,1500.0,always,false,796357.3075582478,5830944.584379357,-3.624793794008677,1.0,
berlin_4e35b5a8,48,m,high,3600.0,always,false,791729.1161941611,5827076.079020758,-2.0536706048443047,1.0,
berlin_24d8d0ee,43,f,medium,1500.0,always,false,803418.7465580995,5817678.800703765,-9.87484171231196,1.0,
bb_bcafbb82,52,f,high,3600.0,always,false,786336.16,5813043.19,-7.800028484352595,1.0,
berlin_15f43a6c,14,m,high,4600.0,never,false,793664.9828958493,5815750.979384464,-6.282162709897038,1.0,
berlin_d5aef0aa,32,m,medium,3000.0,always,false,802806.6265279672,5827636.532441426,-2.546689315672238,1.0,
berlin_74d89b86,18,f,very_low,500.0,always,false,797476.3110629385,5824790.461391556,-2.6031132990815875,1.0,
berlin_be7252f5,2,m,medium,3000.0,never,true,802007.9306781362,5827136.69069737,-2.3514021579958793,1.0,
bb_ccdfd369,52,f,very_high,5600.0,always,false,775304.79,5813599.75,-9.241573279965964,1.0,
bb_9f935def,44,f,low,3000.0,always,false,777524.06,5815082.36,-11.45409375498615,1.0,
berlin_36c063a8,32,m,very_low,900.0,always,false,801874.679058182,5827617.507317001,-4.395863666699811,1.0,
berlin_05080150,23,f,very_high,5600.0,always,false,804628.5647803671,5833623.846148214,-4.22514567190526,1.0,
bb_47b01d62,27,f,medium,3000.0,always,false,778780.73,5820441.83,-6.444655433530523,1.0,
berlin_211cbef5,36,f,low,2000.0,always,false,811019.8386487018,5821692.495303131,-10.57704105339173,1.0,
berlin_448d4a77,21,f,high,3600.0,always,false,794666.1715442301,5825159.502452337,-2.075567277665704,1.0,
berlin_5fa98676,25,f,high,5600.0,always,false,800874.0649177579,5825174.445176351,-1.4514013285012,1.0,
berlin_3b45a9c5,55,f,high,4600.0,always,false,790940.0037862404,5834862.999171427,-5.27626223695528,1.0,
berlin_b0703e9d,36,f,high,3600.0,always,false,818782.7289649514,5819918.309182193,-13.084841390491006,1.0,
berlin_a91b79ee,88,m,medium,1500.0,always,true,791692.7655297918,5824666.056366614,-1.6850496295931225,1.0,
berlin_bc8a8bf4,31,f,medium,2600.0,always,false,780198.7881185883,5819682.864958817,-7.0052298881080315,1.0,
berlin_b31f6b58,63,f,high,3000.0,always,false,790660.8189926657,5816945.092445256,-5.9503703247734565,1.0,
berlin_01b4ec05,32,m,medium,3000.0,always,false,793446.6592481304,5828922.096643775,-2.833780360792326,1.0,
bb_d624e423,31,f,very_low,500.0,always,false,867805.13,5746347.23,-149.13786335635336,1.0,
berlin_effaacc4,26,f,medium,2000.0,always,false,809398.8927505865,5820145.144509878,-8.717227103495786,1.0,
berlin_5f49b77e,98,m,medium,2000.0,always,false,803600.4540345422,5825275.7293998655,-4.334931552184643,1.0,
berlin_d05e25fe,34,f,very_high,4600.0,always,false,796880.153199478,5820800.743845429,-3.1516943109377396,1.0,
berlin_7b23cd54,64,m,high,3600.0,always,false,801276.0542626934,5822577.439910797,-2.964596127827353,1.0,
berlin_e4e68695,92,m,medium,3000.0,always,true,795612.0869722483,5831282.474585559,-3.231554062396407,1.0,
berlin_b4a4d2e9,39,f,low,2000.0,always,true,798042.5782446223,5834879.708203877,-5.2255069777770204,1.0,
bb_bf1251ef,32,m,medium,3000.0,always,false,823553.26,5831334.77,-14.702872256832707,1.0,
berlin_b9357fe6,36,f,low,1500.0,always,false,803626.217266877,5818932.048838435,-8.626181434215347,1.0,
berlin_ce2c8db2,9,m,medium,2600.0,never,false,802753.5962968762,5818292.0494619,-7.669686708567976,1.0,
berlin_b527e089,17,m,high,5600.0,never,false,796161.7667189861,5832144.580218459,-2.746183485133606,1.0,
berlin_631d1b26,35,f,medium,3000.0,always,false,811173.9834528347,5831087.97161683,-7.613780260820253,1.0,
berlin_9c51c4a1,15,m,high,3600.0,never,false,799042.9573338891,5824902.687645228,-1.7809730046397536,1.0,
berlin_dbfabe9a,12,m,low,2600.0,never,false,809711.2781889355,5832334.737085755,-7.627425788400276,1.0,
bb_2da6c658,93,f,high,3600.0,always,true,772806.97,5807446.73,-12.694538139786253,1.0,
berlin_394df244,55,f,medium,1500.0,always,false,798489.9916658506,5831000.533784019,-2.9891812603395396,1.0,
berlin_8da6be40,32,f,medium,2000.0,always,false,803294.798451979,5832114.379393342,-3.904422591031751,1.0,
bb_3cb373a1,42,m,medium,1500.0,always,false,791072.86,5802592.29,-11.892437374241709,1.0,
bb_c6689654,60,m,medium,1500.0,always,false,826723.17,5832291.17,-22.388089466662223,1.0,
bb_32ed3071,45,m,high,4600.0,always,false,788866.16,5843970.92,-8.991606985364879,1.0,
bb_138a9257,87,f,very_low,900.0,always,false,814141.1,5809746.44,-24.735994849358754,1.0,
berlin_fd0d1560,13,m,very_high,5600.0,never,false,810160.3918270192,5816925.47277453,-7.481454855302474,1.0,
berlin_c051eb20,98,m,medium,2000.0,always,true,793490.9468192951,5820112.608201055,-4.69367061125386,1.0,
bb_a5df2574,93,f,medium,1500.0,always,false,778435.94,5812344.44,-15.75755185513264,1.0,
berlin_9d487a16,51,f,high,4600.0,always,false,806034.664629014,5833123.854764086,-4.8542809302465875,1.0,
bb_cfce09e6,77,m,low,900.0,always,true,817559.26,5803024.76,-31.574433767706353,1.0,
bb_7dc1dbaf,19,m,very_low,900.0,always,false,802939.71,5803738.23,-25.63271755003278,1.0,
berlin_aebe1dc3,63,m,very_high,5600.0,always,false,796816.5751747177,5831221.742033602,-2.479767085471883,1.0,
berlin_78f1dc28,32,f,low,3000.0,always,false,795847.0144699222,5824583.726540234,-2.3417366150932666,1.0,
berlin_69c606f4,30,f,medium,2000.0,always,false,799870.6749397247,5826779.319738064,-1.2416812192655085,1.0,
berlin_82d77172,12,m,low,2600.0,never,false,810069.6558886138,5824984.302439448,-8.639267942763714,1.0,
bb_ef4901f2,72,f,medium,2600.0,always,false,834516.58,5888304.38,-31.778300277277303,1.0,
berlin_eb3628ec,7,m,very_high,5600.0,never,false,799925.8956295475,5813847.71976295,-6.919607655889861,1.0,
berlin_1c71aca0,14,m,medium,2600.0,never,false,782881.598178395,5827193.786525039,-2.1929479151771862,1.0,
berlin_bc374565,95,m,medium,2600.0,always,true,802301.9597848936,5817914.187531855,-7.679406205639105,1.0,
berlin_69fcf246,74,m,medium,3000.0,always,true,784394.4856915091,5828550.42899623,-0.6018481271167667,1.0,
berlin_890436ef,8,m,medium,3600.0,never,false,792881.1144199468,5823475.731048655,-2.1535661319879766,1.0,
berlin_e9e7f895,99,m,medium,2000.0,always,false,793514.1887410729,5837613.624237523,-8.684510333645822,1.0,
