"personId","age","sex","economic_status","income","carAvail","restricted_mobility","homeX","homeY","twalk_expSum","car_base_expSum","car_policy_expSum","pt_expSum","brainExpBeta","age_group","income_bin","bezirk","car_base_expSum_adj","car_policy_expSum_adj","mm_expSum_base","mm_expSum_policy","mm_logSum_base","mm_logSum_policy","mm_delta","car_share_base","changed","outcome","car_logSum_base","car_logSum_policy","car_delta"
"berlin_3f626756",34,"f","medium",2000,"always","No restriction",815642.056660657,5814364.17308288,2.32507619228292e-44,2.32949396858489e-06,4.81160814747079e-09,7.21955831834956e-09,1,"30–44","2000",3,2.32949396858489e-06,4.81160814747079e-09,2.33671352690324e-06,1.20311664658204e-08,-12.9667650914775,-18.2357653485831,-5.26900025710565,0.99691037937033,TRUE,"Worsened",-12.9698594948387,-19.1522344745125,-6.18237497967375
"berlin_53350e4e",38,"f","medium",3000,"always","No restriction",806167.163571339,5823552.72816475,2.73315143353439e-15,0.00416943777605931,1.75272699718591e-05,4.22579283357445e-06,1,"30–44","3000",6,0.00416943777605931,1.75272699718591e-05,0.00417366356889562,2.17530628081667e-05,-5.47896107518184,-10.7357559915773,-5.25679491639549,0.998987509949819,TRUE,"Worsened",-5.47997407814631,-10.9517526057934,-5.47177852764711
"bb_804f82cd",37,"f","high",3600,"always","No restriction",820430.39,5815070.99,1.22277551072243e-52,2.485536871194e-06,1.21030274063332e-08,8.64415574242456e-10,1,"30–44","3600",NA,2.485536871194e-06,1.21030274063332e-08,2.48640128676824e-06,1.29674429805757e-08,-12.9046741592506,-18.160824006815,-5.25614984756438,0.999652342693497,TRUE,"Worsened",-12.9050218770039,-18.2298102167677,-5.3247883397638
"berlin_eab9c0ca",47,"f","high",4600,"always","No restriction",806469.106257687,5819143.30517082,1.17074686150865e-21,0.00243034733804952,9.02711740683528e-06,3.680788346574e-06,1,"45–59","4600",3,0.00243034733804952,9.02711740683528e-06,0.00243402812639609,1.27079057534093e-05,-6.01820772885658,-11.2732862579042,-5.25507852904763,0.998487779041393,TRUE,"Worsened",-6.01972109437533,-11.6152774655475,-5.59555637117214
"bb_0fac3e45",48,"f","high",3600,"always","No restriction",820333.15,5815277.66,3.16175134765906e-52,2.30717664543101e-06,1.12226293921085e-08,8.64415574242455e-10,1,"45–59","3600",NA,2.30717664543101e-06,1.12226293921085e-08,2.30804106100525e-06,1.20870449663509e-08,-12.9791114187465,-18.2311316218517,-5.25202020310523,0.999625476518227,TRUE,"Worsened",-12.9794860123797,-18.3053336156345,-5.32584760325475
"bb_665a611c",46,"f","medium",3000,"always","No restriction",815193.89,5812689.72,5.76763377397613e-46,4.85346093210586e-06,2.55891248594727e-08,4.56115484361943e-12,1,"45–59","3000",NA,4.85346093210586e-06,2.55891248594727e-08,4.8534654932607e-06,2.55936860143164e-08,-12.2358175734803,-17.4809201559473,-5.24510258246699,0.999999060227203,TRUE,"Worsened",-12.2358185132536,-17.4810983858951,-5.24527987264158
"berlin_36ff2734",44,"f","very_high",5600,"always","No restriction",815812.907719643,5814439.60703376,1.43871833601458e-44,8.45845548076357e-05,4.40649625729498e-07,7.21955831834955e-09,1,"30–44","5600",3,8.45845548076357e-05,4.40649625729498e-07,8.45917743659541e-05,4.47869184047847e-07,-9.37767352579607,-14.6187646470649,-5.24109112126883,0.999914654133071,TRUE,"Worsened",-9.37775887530516,-14.6350157767611,-5.25725690145598
"berlin_ec8a4eb6",28,"f","very_high",5600,"always","No restriction",815636.649488936,5814517.423535,8.39329329256825e-40,0.000125138473562317,6.56654806194723e-07,7.21955831834955e-09,1,"15–29","5600",3,0.000125138473562317,6.56654806194723e-07,0.000125145693120635,6.63874364513073e-07,-8.98603195441709,-14.2251729154431,-5.23914096102605,0.999942310772841,TRUE,"Worsened",-8.98608964530834,-14.236107365678,-5.25001772036966
"bb_fb667bd9",57,"m","medium",3000,"always","No restriction",815038.17,5812928.02,2.4020989842339e-45,5.29967887280504e-06,2.81417595917655e-08,1.8874787170927e-12,1,"45–59","3000",NA,5.29967887280504e-06,2.81417595917655e-08,5.29968076028376e-06,2.81436470704826e-08,-12.1478639731291,-17.3859441891633,-5.23808021603429,0.999999643850488,TRUE,"Worsened",-12.1478643292786,-17.3860112573016,-5.23814692802296
"berlin_ae54b594",68,"m","medium",3000,"always","No restriction",815996.565070271,5812964.86407736,8.2980814351506e-61,9.07379230810774e-06,4.17653513731731e-08,7.21955831834955e-09,1,"60+","3000",3,9.07379230810774e-06,4.17653513731731e-08,9.08101186642609e-06,4.89849096915226e-08,-11.6093249325262,-16.831753551746,-5.22242861921979,0.999204983054252,TRUE,"Worsened",-11.6101202656655,-16.9911987556727,-5.38107849000715
"bb_b623533c",75,"m","high",3000,"always","No restriction",815547.85,5812429.97,8.05015340878431e-61,5.98509488716237e-06,3.21684399827964e-08,1.28331189871387e-10,1,"60+","3000",NA,5.98509488716237e-06,3.21684399827964e-08,5.98522321835224e-06,3.22967711726678e-08,-12.0262169233504,-17.248298575409,-5.22208165205863,0.999978558662695,TRUE,"Worsened",-12.0262383649175,-17.2522799897903,-5.22604162487273
"bb_65ec1efa",58,"f","medium",3000,"always","No restriction",815496.59,5812271.1,4.18503269389927e-47,5.20074232205981e-06,2.80846644510331e-08,4.56115484361942e-12,1,"45–59","3000",NA,5.20074232205981e-06,2.80846644510331e-08,5.20074688321466e-06,2.80892256058767e-08,-12.1667083113035,-17.3878797645308,-5.22117145322733,0.999999122980805,TRUE,"Worsened",-12.166709188323,-17.3880421586555,-5.22133297033246
"berlin_01d534fb",28,"m","very_high",5600,"always","No restriction",809476.115071321,5820625.97947612,1.68353956831662e-22,0.00292472579316693,7.46971070330105e-06,8.48812891670825e-06,1,"15–29","5600",3,0.00292472579316693,7.46971070330105e-06,0.00293321392208364,1.59578396200093e-05,-5.83165655537527,-11.0455603372597,-5.21390378188443,0.997106201885651,TRUE,"Worsened",-5.83455454861858,-11.8046542873739,-5.97009973875532
"bb_75227960",69,"m","high",3600,"always","Restricted mobility",820195.23,5815103.29,1.46746406929436e-67,1.68435398824719e-06,8.30925609033353e-09,8.64415574242455e-10,1,"60+","3600",NA,1.68435398824719e-06,8.30925609033353e-09,1.68521840382144e-06,9.17367166457599e-09,-13.2936153860482,-18.50692823119,-5.21331284514176,0.999487060209951,TRUE,"Worsened",-13.2941284574369,-18.6058957519017,-5.31176729446478
"bb_af18e931",57,"f","low",900,"always","Restricted mobility",813089.9,5812830.9,2.69644212021861e-42,9.11969140511603e-10,1.1647218000506e-12,3.83572242524675e-12,1,"45–59","900",NA,9.11969140511603e-10,1.1647218000506e-12,9.15804862936849e-10,5.00044422529735e-12,-20.8112178056772,-26.0214943623815,-5.21027655670424,0.995811637849415,TRUE,"Worsened",-20.815414963585,-27.4785388556676,-6.66312389208252
"berlin_a04c9f79",35,"f","medium",3600,"always","No restriction",806233.929088435,5823595.6966909,2.14997744379257e-15,0.00581776534102954,2.80569244386886e-05,3.79281497412816e-06,1,"30–44","3600",6,0.00581776534102954,2.80569244386886e-05,0.00582155815600582,3.18497394149667e-05,-5.14618732867095,-10.3544813576133,-5.20829402894232,0.999348488003617,TRUE,"Worsened",-5.1468390529935,-10.4812750959013,-5.33443604290782
"bb_b3026eef",72,"m","high",3600,"always","Restricted mobility",812834.13,5812621.56,1.09884876199412e-54,1.73118707233978e-05,9.47933451228714e-08,3.83572242524674e-12,1,"60+","3600",NA,1.73118707233978e-05,9.47933451228714e-08,1.73118745591202e-05,9.47971808452966e-08,-10.9641179012183,-16.1715261660464,-5.20740826482812,0.999999778434022,TRUE,"Worsened",-10.9641181227843,-16.1715666292753,-5.20744850649103
"bb_5cc269ed",57,"m","high",3600,"always","No restriction",821046.87,5815242.15,1.08370645794354e-53,1.97731242720755e-06,1.00091816524471e-08,8.64415574242455e-10,1,"45–59","3600",NA,1.97731242720755e-06,1.00091816524471e-08,1.97817684278179e-06,1.08735972266895e-08,-13.1333349239159,-18.3369282589409,-5.20359333502497,0.999563024116172,TRUE,"Worsened",-13.1337719953016,-18.4197629999635,-5.28599100466197
"bb_8ee1263f",52,"m","high",4600,"always","No restriction",809985.68,5809262.74,1.92994442921272e-44,9.1369785301614e-05,4.64219417464624e-07,3.95395007366893e-08,1,"45–59","4600",NA,9.1369785301614e-05,4.64219417464624e-07,9.14093248023507e-05,5.03758918201313e-07,-9.30016306280049,-14.5011680202168,-5.2010049574163,0.999567445653688,TRUE,"Worsened",-9.30059571072542,-14.582908514027,-5.28231280330155
"berlin_f035a54d",39,"f","high",4600,"always","No restriction",815479.812551873,5814854.18784417,2.07750442277529e-43,6.25381994925468e-05,3.38484039209763e-07,7.21955831834956e-09,1,"30–44","4600",3,6.25381994925468e-05,3.38484039209763e-07,6.25454190508652e-05,3.45703597528112e-07,-9.67961756033016,-14.8776840835699,-5.19806652323974,0.999884570949753,TRUE,"Worsened",-9.67973299604286,-14.8987888972279,-5.21905590118501
"berlin_fb823e96",63,"f","very_high",5600,"always","No restriction",815087.184528626,5814683.10914828,1.37875420379532e-55,0.000128275149952956,7.02048581178464e-07,7.21955831834957e-09,1,"60+","5600",3,0.000128275149952956,7.02048581178464e-07,0.000128282369511274,7.09268139496814e-07,-8.96127671190927,-14.159032187981,-5.19775547607168,0.999943721352,TRUE,"Worsened",-8.96133299214098,-14.1692632313572,-5.20793023921618
"berlin_171b4827",21,"f","medium",3000,"always","No restriction",816474.4600548,5813472.83522948,1.93596347428794e-42,7.14733777063566e-06,3.3159565941222e-08,7.21955831834956e-09,1,"15–29","3000",3,7.14733777063566e-06,3.3159565941222e-08,7.15455732895401e-06,4.03791242595715e-08,-11.8477610156393,-17.0249529117766,-5.17719189613721,0.998990914743372,TRUE,"Worsened",-11.8487706103653,-17.2219345965954,-5.37316398623019
"bb_4ac20235",65,"f","medium",2600,"always","No restriction",814046.78,5810470.49,9.63059121554988e-62,1.06141361237518e-06,6.04220342109767e-09,4.56115484361941e-12,1,"60+","2600",NA,1.06141361237518e-06,6.04220342109767e-09,1.06141817353003e-06,6.04676457594129e-09,-13.7559046444738,-18.9237424887861,-5.16783784431227,0.99999570277299,TRUE,"Worsened",-13.7559089417101,-18.9244970867073,-5.16858814499724
"berlin_10549fac",98,"m","very_high",5600,"always","Restricted mobility",810474.164868792,5818208.87558605,1.53505626731304e-38,0.000684219508733639,2.8538841607782e-06,1.055455324768e-06,1,"60+","5600",3,0.000684219508733639,2.8538841607782e-06,0.000685274964058407,3.9093394855462e-06,-7.2856903928599,-12.452142127765,-5.16645173490512,0.99845980755153,TRUE,"Worsened",-7.28723177262405,-12.7668296281082,-5.47959785548415
"bb_1e6e22d1",36,"m","medium",3000,"always","No restriction",810122.17,5810725.81,8.57453942337167e-42,2.10347989531559e-05,9.05066408955796e-08,3.00398279146699e-08,1,"30–44","3000",NA,2.10347989531559e-05,9.05066408955796e-08,2.10648387810706e-05,1.2054646881025e-07,-10.7679053159654,-15.931230525073,-5.16332520910767,0.99857393506654,TRUE,"Worsened",-10.7693323986972,-16.2178426088711,-5.4485102101739
"berlin_505a96a5",34,"m","high",3600,"always","No restriction",816340.456143612,5809825.24274892,2.76705740694146e-52,3.80018358044684e-06,2.16901794847795e-08,1.28331189871388e-10,1,"30–44","3600",3,3.80018358044684e-06,2.16901794847795e-08,3.80031191163672e-06,2.18185106746509e-08,-12.4804274125908,-17.6405071139282,-5.1600797013374,0.999966231406038,TRUE,"Worsened",-12.4804611817549,-17.6464062371405,-5.16594505538556
"berlin_0947fcf3",29,"f","medium",3000,"always","No restriction",816345.048603145,5816440.61350913,7.61306332907017e-39,5.50714684984257e-06,2.50078336136454e-08,6.70447626405618e-09,1,"15–29","3000",3,5.50714684984257e-06,2.50078336136454e-08,5.51385132610662e-06,3.17123098777016e-08,-12.1082472087101,-17.2665609072238,-5.15831369851369,0.998784066550305,TRUE,"Worsened",-12.1094638820067,-17.5040767166145,-5.39461283460787
"berlin_5710fb37",45,"f","high",3000,"always","No restriction",803146.403978401,5824323.83011699,2.29488365428624e-08,0.043211793239388,1.82852515049595e-05,0.000238814901285467,1,"45–59","3000",3,0.043211793239388,1.82852515049595e-05,0.0434506310895101,0.00025712310162697,-3.13612990287656,-8.26595559309291,-5.12982569021635,0.99450323633666,TRUE,"Worsened",-3.14164182933501,-10.9094157517428,-7.76777392240774
"berlin_936fbe14",35,"f","high",3600,"always","No restriction",807738.453842325,5822106.38296654,7.11147790892826e-20,0.00260501774907572,5.77661691211276e-06,9.8299492968034e-06,1,"30–44","3600",3,0.00260501774907572,5.77661691211276e-06,0.00261484769837252,1.56065662089162e-05,-5.9465494247015,-11.0678188214389,-5.12126939673743,0.996240718225034,TRUE,"Worsened",-5.95031579033525,-12.0616923559634,-6.11137656562816
"berlin_2014b061",29,"f","medium",2600,"always","No restriction",810202.517427391,5818114.41987228,1.38574464492016e-26,0.000142125331231181,2.92320295348342e-07,5.65548276045368e-07,1,"15–29","2600",3,0.000142125331231181,2.92320295348342e-07,0.000142690879507226,8.5786857139371e-07,-8.8548299492786,-13.9688149293855,-5.11398498010694,0.996036549231468,TRUE,"Worsened",-8.85880127533389,-15.0454157339575,-6.18661445862365
"berlin_1d721439",22,"f","very_high",5600,"always","No restriction",802911.683242798,5824509.98050855,5.29678892978395e-07,0.0599317141846309,3.43383290493957e-05,0.000327578166895948,1,"15–29","5600",3,0.0599317141846309,3.43383290493957e-05,0.0602598220304198,0.000362446174838322,-2.80908969864611,-7.9226345778989,-5.11354487925278,0.994555114257999,TRUE,"Worsened",-2.81454946180696,-10.2792483626947,-7.46469890088773
"bb_29902577",93,"f","high",3600,"always","Restricted mobility",812677.72,5810920.17,4.07527765556909e-58,1.60652989301813e-05,9.67842259001936e-08,3.83572242524674e-12,1,"60+","3600",NA,1.60652989301813e-05,9.67842259001936e-08,1.60653027659037e-05,9.67880616226188e-08,-11.0388487192682,-16.1507421806145,-5.11189346134636,0.999999761241821,TRUE,"Worsened",-11.0388489580264,-16.1507818115191,-5.11193285349271
"berlin_a1640726",39,"f","high",2600,"always","No restriction",806109.323883543,5823849.51898836,6.26803339444628e-15,0.00275921311984395,1.22469378557623e-05,4.41504810091343e-06,1,"30–44","2600",6,0.00275921311984395,1.22469378557623e-05,0.00276362816795113,1.66619859629438e-05,-5.89121090891673,-11.0023807228712,-5.11116981395444,0.99840244496044,TRUE,"Worsened",-5.89280974140805,-11.3102346231797,-5.41742488177161
"berlin_11075c74",25,"m","medium",3000,"always","No restriction",806077.202741627,5823770.38150043,1.67473662573056e-13,0.00363503928976327,1.85087301221566e-05,3.79281497412815e-06,1,"15–29","3000",6,0.00363503928976327,1.85087301221566e-05,0.00363883210490487,2.23015452637584e-05,-5.61609249911782,-10.71085458756,-5.09476208844218,0.998957683390644,TRUE,"Worsened",-5.61713535931689,-10.8972680386941,-5.28013267937723
"berlin_23d5ef8b",62,"f","high",3600,"always","No restriction",815997.456859838,5812940.13519593,7.44610446186931e-61,1.81036209830205e-05,1.04283976994785e-07,7.21955831834955e-09,1,"60+","3600",3,1.81036209830205e-05,1.04283976994785e-07,1.81108405413389e-05,1.11503535313134e-07,-10.9189998740406,-16.0092095397046,-5.09020966566403,0.999601368125247,TRUE,"Worsened",-10.9193985853902,-16.0761481109522,-5.15674952556201
"berlin_9693fa16",47,"f","very_high",5600,"always","No restriction",802600.353173236,5823849.4193485,5.7777666230826e-08,0.0736243003321126,2.26252881361916e-05,0.000434401514486094,1,"45–59","5600",5,0.0736243003321126,2.26252881361916e-05,0.0740587596242649,0.000457084580288516,-2.60289645189152,-7.69064210697699,-5.08774565508547,0.994133586703902,TRUE,"Worsened",-2.60878014018474,-10.6964423331581,-8.08766219297335
"berlin_af12ba28",58,"f","medium",2600,"always","No restriction",813819.435120065,5820740.89963358,1.07119340263533e-33,2.34997787690473e-05,1.11949418583343e-07,3.52473091277993e-08,1,"45–59","2600",3,2.34997787690473e-05,1.11949418583343e-07,2.35350260781751e-05,1.47196727711142e-07,-10.6570207750525,-15.731495861122,-5.07447508606945,0.998502346714607,TRUE,"Worsened",-10.6585195509416,-16.0052186874538,-5.34669913651227
"berlin_0e4fd4f4",63,"f","high",3600,"always","No restriction",803315.373344124,5824285.38240169,3.7991196859675e-11,0.0418946014359154,2.49315940976793e-05,0.000238814901285468,1,"60+","3600",3,0.0418946014359154,2.49315940976793e-05,0.0421334163751921,0.000263746533374344,-3.16691411500924,-8.24052201686476,-5.07360790185552,0.994331935080933,TRUE,"Worsened",-3.17259830436671,-10.5993747195256,-7.42677641515893
"berlin_0492c61b",53,"f","high",3600,"always","No restriction",806408.793923513,5823643.66155237,1.00547721240709e-15,0.00435434370126424,2.30375021365835e-05,4.29618744453332e-06,1,"45–59","3600",6,0.00435434370126424,2.30375021365835e-05,0.00435863988870978,2.73336895821223e-05,-5.43559522241917,-10.5073905659608,-5.07179534354162,0.999014328424638,TRUE,"Worsened",-5.4365813800882,-10.6783871422246,-5.24180576213641
"berlin_313e62c9",39,"f","medium",3600,"always","No restriction",816342.140465652,5813199.99280325,3.22685922979636e-47,1.94460199961201e-05,1.09432544279233e-07,1.31273903549196e-08,1,"30–44","3600",3,1.94460199961201e-05,1.09432544279233e-07,1.9459147386475e-05,1.22559934634152e-07,-10.8471932958109,-15.9146656642918,-5.06747236848089,0.999325387176828,TRUE,"Worsened",-10.8478681362877,-16.0279575114964,-5.18008937520865
"berlin_9b3a94e7",62,"f","high",4600,"always","No restriction",805892.127920643,5819411.65407208,3.21516987787576e-26,0.00449008796241974,1.41878142659576e-05,1.42090510850507e-05,1,"60+","4600",3,0.00449008796241974,1.41878142659576e-05,0.00450429701350479,2.83968653510084e-05,-5.40272344593515,-10.4692317938534,-5.06650834791822,0.996845445350862,TRUE,"Worsened",-5.40588298668051,-11.1631271120635,-5.75724412538297
"berlin_386a44f3",24,"f","high",3600,"always","No restriction",803298.470513519,5823390.00197645,6.28570458737861e-09,0.0407926944366364,3.06158900583109e-05,0.000230633698081128,1,"15–29","3600",5,0.0407926944366364,3.06158900583109e-05,0.0410233344204222,0.000261255873844026,-3.19361424196672,-8.25001027132451,-5.05639602935779,0.994377834297377,TRUE,"Worsened",-3.19925227153038,-10.3939914008353,-7.19473912930495
"berlin_68972266",28,"f","very_high",5600,"always","No restriction",814866.82002507,5815317.2121821,1.40168701226041e-37,0.000127253985804556,8.06079732764769e-07,7.21955831834956e-09,1,"15–29","5600",3,0.000127253985804556,8.06079732764769e-07,0.000127261205362875,8.13299291083119e-07,-8.96926884854902,-14.0221666634289,-5.05289781487989,0.999943269763179,TRUE,"Worsened",-8.96932558039506,-14.0310831753067,-5.06175759491162
"bb_c81ef1ae",37,"f","high",4600,"always","No restriction",820532.98,5815414.14,1.75265515715945e-52,7.6712330107096e-06,4.83657710433451e-08,8.64415574242455e-10,1,"30–44","4600",NA,7.6712330107096e-06,4.83657710433451e-08,7.67209742628384e-06,4.92301866175875e-08,-11.7779205215217,-16.8267588524545,-5.04883833093285,0.999887329953439,TRUE,"Worsened",-11.778033197916,-16.8444734832629,-5.06644028534695
