id,xcoord,ycoord,time,car_accessibility_base,car_accessibility_policy,delta
978,683517.63,5788686.9,28800,-172.1507667,-172.2805432,-0.129776453
1201,684517.63,5788686.9,28800,-168.1641902,-168.2939667,-0.129776453
1424,685517.63,5788686.9,28800,-164.1784259,-164.3082023,-0.129776453
1647,686517.63,5788686.9,28800,-160.1935495,-160.323326,-0.129776453
1870,687517.63,5788686.9,28800,-156.2096468,-156.3394232,-0.129776453
2093,688517.63,5788686.9,28800,-152.2268146,-152.356591,-0.129776453
2316,689517.63,5788686.9,28800,-148.2451631,-148.3749396,-0.129776453
2539,690517.63,5788686.9,28800,-144.2648182,-144.3945947,-0.129776453
2762,691517.63,5788686.9,28800,-140.2859242,-140.4157007,-0.129776453
2985,692517.63,5788686.9,28800,-136.3086474,-136.4384238,-0.129776453
3208,693517.63,5788686.9,28800,-132.3331804,-132.4629569,-0.129776453
3431,694517.63,5788686.9,28800,-128.3597477,-128.4895241,-0.129776453
3654,695517.63,5788686.9,28800,-124.3886122,-124.5183887,-0.129776453
3877,696517.63,5788686.9,28800,-120.4200841,-120.5498605,-0.129776453
4100,697517.63,5788686.9,28800,-116.4545316,-116.5843081,-0.129776453
4323,698517.63,5788686.9,28800,-112.4923956,-112.622172,-0.129776453
4546,699517.63,5788686.9,28800,-108.5342078,-108.6639843,-0.129776453
4769,700517.63,5788686.9,28800,-104.5806159,-104.7103923,-0.129776453
4992,701517.63,5788686.9,28800,-100.632416,-100.7621924,-0.129776453
5215,702517.63,5788686.9,28800,-96.69059807,-96.82037452,-0.129776453
5438,703517.63,5788686.9,28800,-92.75640794,-92.88618439,-0.129776453
5661,704517.63,5788686.9,28800,-88.83143461,-88.96121107,-0.129776453
5884,705517.63,5788686.9,28800,-84.91773581,-85.04751226,-0.129776453
6107,706517.63,5788686.9,28800,-81.01802183,-81.14779828,-0.129776453
6330,707517.63,5788686.9,28800,-77.13593178,-77.26570823,-0.129776453
6553,708517.63,5788686.9,28800,-73.27645978,-73.40623623,-0.129776453
6776,709517.63,5788686.9,28800,-69.4466328,-69.57640925,-0.129776453
6999,710517.63,5788686.9,28800,-65.65662535,-65.7864018,-0.129776453
7222,711517.63,5788686.9,28800,-61.92166153,-62.05143798,-0.129776453
7445,712517.63,5788686.9,28800,-58.26539144,-58.39516789,-0.129776453
7668,713517.63,5788686.9,28800,-54.72612422,-54.85590068,-0.129776453
7891,714517.63,5788686.9,28800,-51.36869483,-51.49847128,-0.129776453
8114,715517.63,5788686.9,28800,-48.30703962,-48.43681607,-0.129776453
8337,716517.63,5788686.9,28800,-45.74288821,-45.87266466,-0.129776453
8560,717517.63,5788686.9,28800,-44.00431344,-44.13408989,-0.129776453
8783,718517.63,5788686.9,28800,-43.4788924,-43.60866885,-0.129776453
9006,719517.63,5788686.9,28800,-44.38813558,-44.51791203,-0.129776453
9229,720517.63,5788686.9,28800,-45.08842567,-45.228645,-0.140219327
9452,721517.63,5788686.9,28800,-46.21703125,-46.32547928,-0.108448034
9675,722517.63,5788686.9,28800,-42.98034511,-43.08879314,-0.108448034
9898,723517.63,5788686.9,28800,-40.6700667,-40.77851474,-0.108448034
10121,724517.63,5788686.9,28800,-39.44759033,-39.59185809,-0.144267755
10344,725517.63,5788686.9,28800,-40.10510028,-40.24936803,-0.144267755
10567,726517.63,5788686.9,28800,-40.55891176,-40.58648924,-0.027577482
10790,727517.63,5788686.9,28800,-36.97096489,-36.99854237,-0.027577482
11013,728517.63,5788686.9,28800,-33.38301802,-33.4105955,-0.027577482
11236,729517.63,5788686.9,28800,-34.97238147,-34.9979962,-0.025614723
11459,730517.63,5788686.9,28800,-38.35063954,-38.37641743,-0.025777886
11682,731517.63,5788686.9,28800,-35.22247249,-35.3519997,-0.129527207
11905,732517.63,5788686.9,28800,-31.67357394,-31.80310115,-0.129527207
12128,733517.63,5788686.9,28800,-33.04619379,-33.175721,-0.129527207
12351,734517.63,5788686.9,28800,-35.99585568,-36.12492391,-0.12906823
12574,735517.63,5788686.9,28800,-37.29604923,-37.35743612,-0.061386885
12797,736517.63,5788686.9,28800,-35.04685625,-35.06202473,-0.01516848
13020,737517.63,5788686.9,28800,-31.24755507,-31.26272355,-0.01516848
13243,738517.63,5788686.9,28800,-33.91059277,-33.92895069,-0.01835792
13466,739517.63,5788686.9,28800,-34.74677335,-34.79579917,-0.049025825
13689,740517.63,5788686.9,28800,-34.02747108,-34.0764969,-0.049025825
13912,741517.63,5788686.9,28800,-36.00983502,-36.05886084,-0.049025825
14135,742517.63,5788686.9,28800,-39.78414619,-39.83317201,-0.049025825
14358,743517.63,5788686.9,28800,-43.72492987,-43.7739557,-0.049025825
14581,744517.63,5788686.9,28800,-32.68567976,-32.69024673,-0.004566963
14804,745517.63,5788686.9,28800,-28.46740238,-28.47177638,-0.004373995
15027,746517.63,5788686.9,28800,-24.91523113,-24.91960646,-0.00437533
15250,747517.63,5788686.9,28800,-26.91636684,-26.92074217,-0.00437533
15473,748517.63,5788686.9,28800,-29.57860041,-29.58324364,-0.004643233
15696,749517.63,5788686.9,28800,-30.09806459,-30.10343334,-0.005368751
15919,750517.63,5788686.9,28800,-30.19196928,-30.19733803,-0.005368751
16142,751517.63,5788686.9,28800,-30.02818799,-30.03286841,-0.004680429
16365,752517.63,5788686.9,28800,-31.2367875,-31.24146793,-0.004680429
16588,753517.63,5788686.9,28800,-30.5011707,-30.50559351,-0.004422817
16811,754517.63,5788686.9,28800,-27.61899885,-27.62342234,-0.00442349
17034,755517.63,5788686.9,28800,-23.69358285,-23.69748627,-0.003903416
17257,756517.63,5788686.9,28800,-19.7182008,-19.72210426,-0.003903464
17480,757517.63,5788686.9,28800,-21.17747831,-21.18138178,-0.003903464
17703,758517.63,5788686.9,28800,-22.60603729,-22.61041412,-0.00437683
17926,759517.63,5788686.9,28800,-24.26297963,-24.26788816,-0.004908528
18149,760517.63,5788686.9,28800,-24.35851739,-24.36419093,-0.005673543
18372,761517.63,5788686.9,28800,-24.81872103,-24.82313885,-0.004417817
18595,762517.63,5788686.9,28800,-22.2206933,-22.22511111,-0.004417817
18818,763517.63,5788686.9,28800,-15.79457873,-15.80065285,-0.006074121
19041,764517.63,5788686.9,28800,-15.84725812,-15.85265278,-0.005394659
19264,765517.63,5788686.9,28800,-18.98462908,-18.99002374,-0.005394659
19487,766517.63,5788686.9,28800,-22.98231819,-22.98771285,-0.005394659
19710,767517.63,5788686.9,28800,-18.61030419,-18.61189759,-0.001593392
19933,768517.63,5788686.9,28800,-14.93921958,-14.94081297,-0.001593392
20156,769517.63,5788686.9,28800,-13.5043663,-13.5058596,-0.001493304
20379,770517.63,5788686.9,28800,-16.37501493,-16.37650823,-0.001493304
20602,771517.63,5788686.9,28800,-14.37881005,-14.38035208,-0.001542032
20825,772517.63,5788686.9,28800,-16.78790034,-16.78912016,-0.001219829
21048,773517.63,5788686.9,28800,-20.78162701,-20.78284684,-0.001219829
21271,774517.63,5788686.9,28800,-14.47260884,-14.47261173,-2.89065E-06
21494,775517.63,5788686.9,28800,-11.31591713,-11.31592002,-2.89065E-06
21717,776517.63,5788686.9,28800,-8.062538408,-8.062539283,-8.74643E-07
21940,777517.63,5788686.9,28800,-10.79278309,-10.79278397,-8.74643E-07
22163,778517.63,5788686.9,28800,-13.1867559,-13.18675636,-4.60461E-07
22386,779517.63,5788686.9,28800,-12.46647885,-12.46647895,-1.05533E-07
22609,780517.63,5788686.9,28800,-8.45792822,-8.457928359,-1.38964E-07
22832,781517.63,5788686.9,28800,-6.542297744,-6.542297883,-1.38964E-07
23055,782517.63,5788686.9,28800,-8.703447323,-8.703447487,-1.63529E-07
23278,783517.63,5788686.9,28800,-9.485292664,-9.48529274,-7.63335E-08
23501,784517.63,5788686.9,28800,-6.711958138,-6.711958214,-7.69156E-08
23724,785517.63,5788686.9,28800,-5.528877432,-5.528877508,-7.59621E-08
23947,786517.63,5788686.9,28800,-9.134838742,-9.134838818,-7.59621E-08
24170,787517.63,5788686.9,28800,-9.825411806,-9.825413883,-2.07744E-06
24393,788517.63,5788686.9,28800,-9.515059139,-9.515061216,-2.07744E-06
24616,789517.63,5788686.9,28800,-9.796035054,-9.79605511,-2.0056E-05
24839,790517.63,5788686.9,28800,-13.14697841,-13.14698598,-7.57414E-06
25062,791517.63,5788686.9,28800,-16.91111387,-16.91112145,-7.57414E-06
25285,792517.63,5788686.9,28800,-14.21799938,-14.21800565,-6.27554E-06
25508,793517.63,5788686.9,28800,-12.27905929,-12.27906557,-6.27554E-06
25731,794517.63,5788686.9,28800,-12.70766312,-12.70767346,-1.03368E-05
25954,795517.63,5788686.9,28800,-9.461078392,-9.461088763,-1.0371E-05
26177,796517.63,5788686.9,28800,-12.12578817,-12.12579854,-1.0371E-05
26400,797517.63,5788686.9,28800,-13.34746695,-13.3474773,-1.03556E-05
26623,798517.63,5788686.9,28800,-11.61630047,-11.61631228,-1.1815E-05
26846,799517.63,5788686.9,28800,-12.37888348,-12.37890128,-1.7796E-05
27069,800517.63,5788686.9,28800,-14.47810108,-14.4782024,-0.000101317
27292,801517.63,5788686.9,28800,-14.10765576,-14.10775708,-0.000101317
27515,802517.63,5788686.9,28800,-15.57681752,-15.57688945,-7.193E-05
27738,803517.63,5788686.9,28800,-16.20615035,-16.20629524,-0.000144891
27961,804517.63,5788686.9,28800,-16.03309229,-16.03337372,-0.000281436
28184,805517.63,5788686.9,28800,-15.26843597,-15.26943538,-0.000999409
28407,806517.63,5788686.9,28800,-15.41542594,-15.41646974,-0.001043804
28630,807517.63,5788686.9,28800,-16.81755759,-16.81872628,-0.001168695
28853,808517.63,5788686.9,28800,-18.46244193,-18.46626939,-0.003827458
29076,809517.63,5788686.9,28800,-16.79881261,-16.80783495,-0.009022337
29299,810517.63,5788686.9,28800,-16.85534241,-16.86773936,-0.012396946
29522,811517.63,5788686.9,28800,-19.66996473,-19.71317965,-0.043214915
29745,812517.63,5788686.9,28800,-20.41879013,-20.53027271,-0.111482582
29968,813517.63,5788686.9,28800,-18.3129997,-18.43939246,-0.126392756
30191,814517.63,5788686.9,28800,-21.42873406,-21.55516952,-0.126435457
30414,815517.63,5788686.9,28800,-25.26825087,-25.39468633,-0.126435457
30637,816517.63,5788686.9,28800,-23.2033458,-25.85244577,-2.64909998
30860,817517.63,5788686.9,28800,-19.39323805,-22.05094789,-2.657709832
31083,818517.63,5788686.9,28800,-20.66099199,-23.32043807,-2.659446085
31306,819517.63,5788686.9,28800,-21.75031805,-24.2492477,-2.498929653
31529,820517.63,5788686.9,28800,-24.5064591,-27.00538875,-2.498929653
31752,821517.63,5788686.9,28800,-27.24144316,-29.71976511,-2.478321948
31975,822517.63,5788686.9,28800,-27.4661137,-30.04371294,-2.577599231
32198,823517.63,5788686.9,28800,-24.1689163,-26.74651553,-2.577599231
32421,824517.63,5788686.9,28800,-21.93857797,-24.60157073,-2.662992759
32644,825517.63,5788686.9,28800,-25.59889092,-28.14401348,-2.545122554
32867,826517.63,5788686.9,28800,-29.49158491,-32.03670746,-2.545122554
33090,827517.63,5788686.9,28800,-36.86349116,-38.84189419,-1.978403039
33313,828517.63,5788686.9,28800,-33.80347354,-35.78187658,-1.978403039
33536,829517.63,5788686.9,28800,-30.74345593,-32.72185897,-1.978403039
33759,830517.63,5788686.9,28800,-28.52394551,-30.562162,-2.038216483
33982,831517.63,5788686.9,28800,-27.09577265,-29.13398913,-2.038216483
34205,832517.63,5788686.9,28800,-30.68215308,-32.88703546,-2.204882379
34428,833517.63,5788686.9,28800,-32.73591757,-34.94079995,-2.204882379
34651,834517.63,5788686.9,28800,-33.84656928,-36.17396085,-2.327391575
34874,835517.63,5788686.9,28800,-36.4959149,-38.26779979,-1.771884892
35097,836517.63,5788686.9,28800,-36.81624054,-38.56638481,-1.750144272
35320,837517.63,5788686.9,28800,-35.72945325,-37.47959753,-1.750144272
35543,838517.63,5788686.9,28800,-35.55307463,-37.3032189,-1.750144272
35766,839517.63,5788686.9,28800,-33.76900059,-35.74738215,-1.978381554
35989,840517.63,5788686.9,28800,-33.78170074,-35.7600823,-1.978381554
36212,841517.63,5788686.9,28800,-36.9585265,-38.93690806,-1.978381554
36435,842517.63,5788686.9,28800,-39.93919449,-42.05313936,-2.113944872
36658,843517.63,5788686.9,28800,-38.71919448,-41.11149878,-2.392304301
36881,844517.63,5788686.9,28800,-35.60884325,-37.82986334,-2.221020096
37104,845517.63,5788686.9,28800,-36.2229945,-38.4440146,-2.221020096
37327,846517.63,5788686.9,28800,-40.22297243,-42.44399252,-2.221020096
37550,847517.63,5788686.9,28800,-40.30195771,-42.67547218,-2.373514479
37773,848517.63,5788686.9,28800,-43.52550211,-45.91491877,-2.389416665
37996,849517.63,5788686.9,28800,-40.51259833,-43.30044616,-2.787847829
38219,850517.63,5788686.9,28800,-37.36424794,-40.15209577,-2.787847829
38442,851517.63,5788686.9,28800,-36.9904708,-39.53306645,-2.54259565
38665,852517.63,5788686.9,28800,-39.5256722,-42.06826785,-2.54259565
38888,853517.63,5788686.9,28800,-36.55722189,-39.27949865,-2.722276758
39111,854517.63,5788686.9,28800,-39.34409127,-42.1319391,-2.787847829
39334,855517.63,5788686.9,28800,-39.25271695,-41.79389066,-2.541173708
39557,856517.63,5788686.9,28800,-38.68745197,-41.1686976,-2.481245627
39780,857517.63,5788686.9,28800,-42.91768527,-45.05386056,-2.136175296
40003,858517.63,5788686.9,28800,-43.61945242,-45.75562772,-2.136175296
40226,859517.63,5788686.9,28800,-38.76121475,-41.58939111,-2.828176361
40449,860517.63,5788686.9,28800,-40.65226369,-43.48044005,-2.828176361
40672,861517.63,5788686.9,28800,-44.66635185,-47.49452821,-2.828176361
40895,862517.63,5788686.9,28800,-46.51022689,-48.64311852,-2.132891631
41118,863517.63,5788686.9,28800,-43.24728785,-45.38017949,-2.132891631
41341,864517.63,5788686.9,28800,-41.14980243,-43.28539261,-2.135590177
41564,865517.63,5788686.9,28800,-41.7167386,-43.85232878,-2.135590177
41787,866517.63,5788686.9,28800,-44.41976113,-46.84392061,-2.424159476
42010,867517.63,5788686.9,28800,-46.23454547,-48.41714959,-2.18260412
42233,868517.63,5788686.9,28800,-42.83979549,-45.02239961,-2.18260412
42456,869517.63,5788686.9,28800,-46.76041732,-48.94302144,-2.18260412
42679,870517.63,5788686.9,28800,-48.57470361,-51.16036871,-2.5856651
42902,871517.63,5788686.9,28800,-47.95586518,-50.54153028,-2.5856651
43125,872517.63,5788686.9,28800,-48.3084512,-50.43429039,-2.125839182
43348,873517.63,5788686.9,28800,-47.70878184,-49.83462102,-2.125839182
43571,874517.63,5788686.9,28800,-49.76706273,-51.94574741,-2.178684684
43794,875517.63,5788686.9,28800,-49.76779769,-52.10516855,-2.337370863
44017,876517.63,5788686.9,28800,-46.37436784,-48.7117387,-2.337370863
44240,877517.63,5788686.9,28800,-46.09721603,-48.43458689,-2.337370863
44463,878517.63,5788686.9,28800,-49.90640182,-52.24377269,-2.337370863
44686,879517.63,5788686.9,28800,-51.54159862,-53.84525576,-2.303657141
44909,880517.63,5788686.9,28800,-50.63351159,-52.93716873,-2.303657141
45132,881517.63,5788686.9,28800,-48.69481105,-51.162363,-2.467551947
45355,882517.63,5788686.9,28800,-44.70464951,-47.17220146,-2.467551947
45578,883517.63,5788686.9,28800,-48.51143931,-50.97899126,-2.467551947
45801,884517.63,5788686.9,28800,-52.47108862,-54.6791914,-2.208102789
46024,885517.63,5788686.9,28800,-49.0344896,-51.42618318,-2.391693578
46247,886517.63,5788686.9,28800,-46.04379215,-48.43548573,-2.391693578
46470,887517.63,5788686.9,28800,-49.82986858,-52.22156216,-2.391693578
46693,888517.63,5788686.9,28800,-53.67825732,-56.07873467,-2.400477352
46916,889517.63,5788686.9,28800,-57.53982917,-59.9402426,-2.400413436
47139,890517.63,5788686.9,28800,-61.43733796,-63.8377514,-2.400413436
87,679517.63,5789686.9,28800,-187.8653607,-187.9951372,-0.129776453
310,680517.63,5789686.9,28800,-183.8698681,-183.9996445,-0.129776453
533,681517.63,5789686.9,28800,-179.8746194,-180.0043959,-0.129776453
756,682517.63,5789686.9,28800,-175.8796351,-176.0094116,-0.129776453
979,683517.63,5789686.9,28800,-171.8849379,-172.0147143,-0.129776453
1202,684517.63,5789686.9,28800,-167.890553,-168.0203294,-0.129776453
1425,685517.63,5789686.9,28800,-163.8965089,-164.0262853,-0.129776453
1648,686517.63,5789686.9,28800,-159.9028375,-160.032614,-0.129776453
1871,687517.63,5789686.9,28800,-155.909575,-156.0393515,-0.129776453
2094,688517.63,5789686.9,28800,-151.9167623,-152.0465388,-0.129776453
2317,689517.63,5789686.9,28800,-147.9244459,-148.0542223,-0.129776453
2540,690517.63,5789686.9,28800,-143.9326789,-144.0624554,-0.129776453
2763,691517.63,5789686.9,28800,-139.9415225,-140.071299,-0.129776453
2986,692517.63,5789686.9,28800,-135.9510472,-136.0808236,-0.129776453
3209,693517.63,5789686.9,28800,-131.9613345,-132.0911109,-0.129776453
3432,694517.63,5789686.9,28800,-127.9724797,-128.1022562,-0.129776453
3655,695517.63,5789686.9,28800,-123.9845949,-124.1143713,-0.129776453
3878,696517.63,5789686.9,28800,-119.9978119,-120.1275884,-0.129776453
4101,697517.63,5789686.9,28800,-116.0122881,-116.1420645,-0.129776453
4324,698517.63,5789686.9,28800,-112.0282119,-112.1579884,-0.129776453
4547,699517.63,5789686.9,28800,-108.0458115,-108.175588,-0.129776453
4770,700517.63,5789686.9,28800,-104.0653653,-104.1951417,-0.129776453
4993,701517.63,5789686.9,28800,-100.0872169,-100.2169934,-0.129776453
5216,702517.63,5789686.9,28800,-96.11179527,-96.24157173,-0.129776453
5439,703517.63,5789686.9,28800,-92.13964271,-92.26941916,-0.129776453
5662,704517.63,5789686.9,28800,-88.1714549,-88.30123135,-0.129776453
5885,705517.63,5789686.9,28800,-84.20813894,-84.3379154,-0.129776453
6108,706517.63,5789686.9,28800,-80.25089975,-80.3806762,-0.129776453
6331,707517.63,5789686.9,28800,-76.30137224,-76.43114869,-0.129776453
6554,708517.63,5789686.9,28800,-72.36183017,-72.49160662,-0.129776453
6777,709517.63,5789686.9,28800,-68.43552832,-68.56530477,-0.129776453
7000,710517.63,5789686.9,28800,-64.5272876,-64.65706405,-0.129776453
7223,711517.63,5789686.9,28800,-60.64454719,-60.77432365,-0.129776453
7446,712517.63,5789686.9,28800,-56.79937268,-56.92914913,-0.129776453
7669,713517.63,5789686.9,28800,-53.01257075,-53.14234721,-0.129776453
7892,714517.63,5789686.9,28800,-49.32285704,-49.45263349,-0.129776453
8115,715517.63,5789686.9,28800,-45.80928344,-45.93905989,-0.129776453
8338,716517.63,5789686.9,28800,-42.65061192,-42.78038837,-0.129776453
8561,717517.63,5789686.9,28800,-40.27335622,-40.40313267,-0.129776453
8784,718517.63,5789686.9,28800,-39.48448998,-39.61426643,-0.129776453
9007,719517.63,5789686.9,28800,-40.70405471,-40.83383116,-0.129776453
9230,720517.63,5789686.9,28800,-41.0114902,-41.15237005,-0.140879846
9453,721517.63,5789686.9,28800,-41.44125364,-41.57598314,-0.134729506
9676,722517.63,5789686.9,28800,-40.90510749,-41.01355553,-0.108448034
9899,723517.63,5789686.9,28800,-37.33385502,-37.44230305,-0.108448034
10122,724517.63,5789686.9,28800,-35.81982414,-35.9640919,-0.144267755
10345,725517.63,5789686.9,28800,-37.47014345,-37.61441121,-0.144267755
10568,726517.63,5789686.9,28800,-38.5256578,-38.63162013,-0.105962337
10791,727517.63,5789686.9,28800,-36.03836176,-36.14444373,-0.10608197
11014,728517.63,5789686.9,28800,-34.11705133,-34.14462881,-0.027577482
11237,729517.63,5789686.9,28800,-37.28619952,-37.313777,-0.027577482
11460,730517.63,5789686.9,28800,-40.43182498,-40.4574001,-0.02557512
11683,731517.63,5789686.9,28800,-37.11080437,-37.24033157,-0.129527207
11906,732517.63,5789686.9,28800,-33.56190582,-33.69143303,-0.129527207
12129,733517.63,5789686.9,28800,-30.4915846,-30.62111181,-0.129527207
12352,734517.63,5789686.9,28800,-32.0078043,-32.13687253,-0.12906823
12575,735517.63,5789686.9,28800,-33.28618995,-33.34757684,-0.061386885
12798,736517.63,5789686.9,28800,-32.9005961,-32.96198298,-0.061386885
13021,737517.63,5789686.9,28800,-31.77830257,-31.79626116,-0.01795859
13244,738517.63,5789686.9,28800,-32.03877788,-32.0571358,-0.01835792
13467,739517.63,5789686.9,28800,-34.14534606,-34.16370398,-0.01835792
13690,740517.63,5789686.9,28800,-37.86029557,-37.90932139,-0.049025825
13913,741517.63,5789686.9,28800,-39.10204716,-39.15107298,-0.049025825
14136,742517.63,5789686.9,28800,-41.59883644,-41.64786226,-0.049025825
14359,743517.63,5789686.9,28800,-35.41747861,-35.42586531,-0.008386696
14582,744517.63,5789686.9,28800,-31.36158859,-31.36615556,-0.004566963
14805,745517.63,5789686.9,28800,-27.45262993,-27.45719689,-0.004566963
15028,746517.63,5789686.9,28800,-25.52801521,-25.53258217,-0.004566963
15251,747517.63,5789686.9,28800,-28.95322008,-28.95759408,-0.004373995
15474,748517.63,5789686.9,28800,-32.40783595,-32.41221128,-0.00437533
15697,749517.63,5789686.9,28800,-34.09962312,-34.10499187,-0.005368751
15920,750517.63,5789686.9,28800,-34.05865282,-34.06402157,-0.005368751
16143,751517.63,5789686.9,28800,-34.0201919,-34.02487233,-0.004680429
16366,752517.63,5789686.9,28800,-33.65529854,-33.65927876,-0.003980223
16589,753517.63,5789686.9,28800,-31.10020537,-31.10418559,-0.003980223
16812,754517.63,5789686.9,28800,-25.66484874,-25.66874106,-0.00389232
17035,755517.63,5789686.9,28800,-22.57814427,-22.58203659,-0.00389232
17258,756517.63,5789686.9,28800,-19.49143979,-19.49533211,-0.00389232
17481,757517.63,5789686.9,28800,-18.17229553,-18.17636024,-0.00406471
17704,758517.63,5789686.9,28800,-19.13063198,-19.13500881,-0.00437683
17927,759517.63,5789686.9,28800,-20.70605528,-20.71106355,-0.005008271
18150,760517.63,5789686.9,28800,-19.24466041,-19.2497296,-0.005069186
18373,761517.63,5789686.9,28800,-17.88398464,-17.88936863,-0.005383992
18596,762517.63,5789686.9,28800,-19.32310722,-19.32852118,-0.005413956
18819,763517.63,5789686.9,28800,-22.67874872,-22.68316654,-0.004417817
19042,764517.63,5789686.9,28800,-14.49312563,-14.49919975,-0.006074121
19265,765517.63,5789686.9,28800,-16.64856977,-16.65464389,-0.006074121
19488,766517.63,5789686.9,28800,-19.76816164,-19.77424275,-0.006081109
19711,767517.63,5789686.9,28800,-19.27602089,-19.27761428,-0.001593392
19934,768517.63,5789686.9,28800,-16.53183903,-16.53343243,-0.001593392
20157,769517.63,5789686.9,28800,-14.62925458,-14.63079008,-0.001535501
20380,770517.63,5789686.9,28800,-15.10381675,-15.10535225,-0.001535501
20603,771517.63,5789686.9,28800,-14.20281689,-14.20441166,-0.001594768
20826,772517.63,5789686.9,28800,-18.2676063,-18.26917844,-0.001572143
21049,773517.63,5789686.9,28800,-21.80438831,-21.80593035,-0.001542032
21272,774517.63,5789686.9,28800,-14.08404937,-14.08405226,-2.89065E-06
21495,775517.63,5789686.9,28800,-10.4384521,-10.43845499,-2.89065E-06
21718,776517.63,5789686.9,28800,-10.24526577,-10.24527,-4.22527E-06
21941,777517.63,5789686.9,28800,-14.24492091,-14.24492513,-4.22527E-06
22164,778517.63,5789686.9,28800,-16.46292097,-16.46292185,-8.74643E-07
22387,779517.63,5789686.9,28800,-14.10630775,-14.10630789,-1.38964E-07
22610,780517.63,5789686.9,28800,-10.94692103,-10.94692117,-1.38964E-07
22833,781517.63,5789686.9,28800,-6.077907556,-6.07790772,-1.63529E-07
23056,782517.63,5789686.9,28800,-6.214454512,-6.214454676,-1.63529E-07
23279,783517.63,5789686.9,28800,-7.151582643,-7.151582719,-7.63335E-08
23502,784517.63,5789686.9,28800,-4.378235839,-4.378235916,-7.63335E-08
23725,785517.63,5789686.9,28800,-5.750001807,-5.750001884,-7.69156E-08
23948,786517.63,5789686.9,28800,-11.79247346,-11.79247554,-2.08246E-06
24171,787517.63,5789686.9,28800,-7.8623012,-7.862303283,-2.08246E-06
24394,788517.63,5789686.9,28800,-8.185837778,-8.185839856,-2.07744E-06
24617,789517.63,5789686.9,28800,-6.330822532,-6.330828111,-5.57832E-06
24840,790517.63,5789686.9,28800,-7.377487854,-7.37750791,-2.0056E-05
25063,791517.63,5789686.9,28800,-10.48961658,-10.48963259,-1.60031E-05
25286,792517.63,5789686.9,28800,-10.98268639,-10.98269271,-6.31989E-06
25509,793517.63,5789686.9,28800,-8.507612385,-8.507618661,-6.27554E-06
25732,794517.63,5789686.9,28800,-9.752195545,-9.75220182,-6.27513E-06
25955,795517.63,5789686.9,28800,-9.36035985,-9.360370187,-1.03368E-05
26178,796517.63,5789686.9,28800,-10.58836485,-10.58838267,-1.78184E-05
26401,797517.63,5789686.9,28800,-13.28006167,-13.28007949,-1.78184E-05
26624,798517.63,5789686.9,28800,-15.01696963,-15.01698742,-1.7796E-05
26847,799517.63,5789686.9,28800,-12.4898816,-12.4898999,-1.82987E-05
27070,800517.63,5789686.9,28800,-13.39666009,-13.3967614,-0.000101317
27293,801517.63,5789686.9,28800,-14.61285433,-14.61295565,-0.000101317
27516,802517.63,5789686.9,28800,-15.46527973,-15.46555606,-0.000276325
27739,803517.63,5789686.9,28800,-18.0875531,-18.08782789,-0.000274785
27962,804517.63,5789686.9,28800,-18.68701012,-18.68983513,-0.002825009
28185,805517.63,5789686.9,28800,-15.02992577,-15.0327599,-0.002834128
28408,806517.63,5789686.9,28800,-17.87921681,-17.88026062,-0.001043804
28631,807517.63,5789686.9,28800,-17.23336813,-17.2354275,-0.002059365
28854,808517.63,5789686.9,28800,-16.28286007,-16.28531734,-0.002457273
29077,809517.63,5789686.9,28800,-18.24448926,-18.24831672,-0.003827458
29300,810517.63,5789686.9,28800,-19.28740355,-19.2998005,-0.012396946
29523,811517.63,5789686.9,28800,-17.66786685,-17.71108177,-0.043214915
29746,812517.63,5789686.9,28800,-17.65972893,-17.71792086,-0.058191932
29969,813517.63,5789686.9,28800,-19.6384427,-19.70958198,-0.071139277
30192,814517.63,5789686.9,28800,-23.14041051,-23.26680327,-0.126392756
30415,815517.63,5789686.9,28800,-26.24654392,-28.82269957,-2.576155645
30638,816517.63,5789686.9,28800,-22.59350015,-25.1696558,-2.576155645
30861,817517.63,5789686.9,28800,-19.3283671,-21.98567077,-2.657303666
31084,818517.63,5789686.9,28800,-21.21649956,-23.76053456,-2.544034997
31307,819517.63,5789686.9,28800,-20.87264974,-23.3715794,-2.498929653
31530,820517.63,5789686.9,28800,-21.73392718,-24.21224912,-2.478321948
31753,821517.63,5789686.9,28800,-24.2363432,-26.68545519,-2.449111997
31976,822517.63,5789686.9,28800,-24.01322719,-26.59712294,-2.583895749
32199,823517.63,5789686.9,28800,-21.87616612,-24.45376535,-2.577599231
32422,824517.63,5789686.9,28800,-24.35697947,-26.9345787,-2.577599231
32645,825517.63,5789686.9,28800,-27.33843901,-29.91603825,-2.577599231
32868,826517.63,5789686.9,28800,-31.04913995,-33.5942625,-2.545122554
33091,827517.63,5789686.9,28800,-39.48069714,-41.45910018,-1.978403039
33314,828517.63,5789686.9,28800,-36.42067953,-38.39908256,-1.978403039
33537,829517.63,5789686.9,28800,-33.79768054,-35.77608358,-1.978403039
33760,830517.63,5789686.9,28800,-31.60972317,-33.64793965,-2.038216483
33983,831517.63,5789686.9,28800,-29.41505712,-31.4532736,-2.038216483
34206,832517.63,5789686.9,28800,-27.48565891,-29.69054129,-2.204882379
34429,833517.63,5789686.9,28800,-29.12823049,-31.45562206,-2.327391575
34652,834517.63,5789686.9,28800,-29.94541085,-32.27280243,-2.327391575
34875,835517.63,5789686.9,28800,-32.47014572,-34.24203061,-1.771884892
