personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
bb_d07b0278,42,m,low,2000.0,always,false,770396.68,5828377.36,-8.343315345418024,1.0,
berlin_13e0a278,18,m,high,4600.0,always,false,800566.3414563587,5829449.517176392,-0.9208954742742113,1.0,
bb_ac6c39a9,67,m,very_low,900.0,always,true,779528.06,5813667.65,-11.259830919189694,1.0,
bb_dc0a4640,46,f,very_high,5600.0,always,false,773751.69,5811536.88,-12.963162645465205,1.0,
berlin_53a55fe9,16,m,low,2000.0,never,false,800696.9729564309,5824743.050175518,-1.38311666632962,1.0,
bb_6bb56c73,97,m,low,900.0,always,true,767691.29,5804268.78,-16.886417728888397,1.0,
berlin_cc2117ff,12,m,medium,3600.0,never,false,804160.9144125283,5826348.151719458,-4.359645639635417,1.0,
bb_6fe8f0dd,17,m,very_low,1500.0,never,false,814580.16,5808841.89,-13.176207338734635,1.0,
berlin_630ddef2,55,f,medium,2000.0,always,false,810008.2443840221,5833636.178803673,-8.5756172958568,1.0,
berlin_d2df76e0,23,m,low,1500.0,always,false,804342.4907472362,5822228.644189874,-4.283440540907747,1.0,
bb_66a135d6,34,m,very_low,1500.0,always,true,790035.9,5811496.06,-9.036946061896892,1.0,
berlin_8629d8fc,20,f,very_low,499.0,always,false,797862.6002451864,5830947.293323331,-2.6100485773445046,1.0,
berlin_00ddef40,53,f,very_low,1500.0,always,false,793655.4626459823,5818922.296998612,-5.417630622181326,1.0,
bb_e171cb1d,77,m,medium,2600.0,always,false,765464.86,5800249.11,-16.11906951223702,1.0,
berlin_21ca8ae0,50,f,low,2000.0,always,false,813144.8307683214,5825065.659433428,-9.70349765819175,1.0,
berlin_108d477d,35,f,very_high,5600.0,always,false,803660.3282915676,5842430.391838675,-8.136867455242935,1.0,
berlin_c82c72df,40,f,medium,3000.0,always,false,812808.9839019421,5830224.065918791,-9.178555789406044,1.0,
berlin_063f7d57,42,f,medium,3000.0,always,false,807847.4633921605,5815243.280847851,-9.39593635302144,1.0,
berlin_a80c3e49,62,f,medium,1500.0,always,false,799141.6764627614,5833247.6881574085,-3.477799587779355,1.0,
berlin_73b8c36a,22,f,low,1500.0,always,false,789451.4008038973,5817574.599815569,-5.744849804230291,1.0,
bb_2cd946df,11,f,very_high,5600.0,never,false,771195.3,5808542.68,-14.599023441396668,1.0,
berlin_e240f682,31,f,low,2000.0,always,false,807905.9417957442,5830018.8478497965,-6.398838351898797,1.0,
berlin_830cd752,12,m,high,4600.0,never,false,812018.1782493867,5830202.073361316,-8.727804738181023,1.0,
berlin_1aa12e92,69,m,very_high,4600.0,always,false,794481.0374676452,5820836.49836106,-3.8449371752624497,1.0,
berlin_5a0b3f28,3,m,medium,3600.0,never,false,800868.5250939657,5831896.947923466,-2.683583587109003,1.0,
bb_dd090ef3,47,f,very_low,500.0,always,true,815839.82,5808503.86,-13.924855874074158,1.0,
berlin_57d1819c,40,f,high,4600.0,always,false,801532.0991635286,5821582.629369321,-4.469343504017361,1.0,
berlin_e148e226,56,f,very_low,900.0,always,false,812047.656915968,5831376.880189644,-8.583152217691282,1.0,
berlin_640c2934,99,m,high,3000.0,always,false,785291.2253726495,5831436.470850953,-3.034421402502456,1.0,
bb_b0c4b81a,57,m,very_low,500.0,always,false,791466.41,5813032.29,-9.048246335135277,1.0,
berlin_d052cd75,36,f,high,2600.0,always,false,794722.2107152024,5823725.329325891,-2.719234478990988,1.0,
berlin_5bef5a47,2,m,medium,2600.0,never,false,803227.196902981,5824402.881781761,-3.306778576464665,1.0,
