id,xcoord,ycoord,time,car_accessibility
7360,712517.63,5703686.9,28800.0,-296.1602971824067
7583,713517.63,5703686.9,28800.0,-294.6158297502747
7806,714517.63,5703686.9,28800.0,-293.1243092838501
8029,715517.63,5703686.9,28800.0,-291.68666222432915
8252,716517.63,5703686.9,28800.0,-290.3038021150166
8475,717517.63,5703686.9,28800.0,-288.9766272734702
8698,718517.63,5703686.9,28800.0,-287.7060184025667
8921,719517.63,5703686.9,28800.0,-286.4928361512464
9144,720517.63,5703686.9,28800.0,-285.3379186369188
9367,721517.63,5703686.9,28800.0,-284.2420789426766
9590,722517.63,5703686.9,28800.0,-284.5537830694951
9813,723517.63,5703686.9,28800.0,-280.74388582793955
10036,724517.63,5703686.9,28800.0,-276.94020104995656
10259,725517.63,5703686.9,28800.0,-273.1430301541819
10482,726517.63,5703686.9,28800.0,-269.35269381030116
