personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_33d4779a,95,m,very_high,5600.0,always,false,816475.2489593844,5816934.123376412,2.117382922351734E-55,1.0,
berlin_ff7ae1d4,51,m,high,4600.0,always,false,794241.1230338106,5824681.332121904,3.308084829151641E-7,1.0,
bb_70cb85ec,73,m,medium,2000.0,always,true,762278.78,5820357.35,9.642768625892018E-71,1.0,
berlin_72633fc9,24,f,medium,3000.0,always,false,791999.734376207,5822036.540911374,1.3608316957118546E-7,1.0,
bb_ef06af5a,4,f,medium,3600.0,never,false,816369.56,5828370.66,4.972336738099229E-37,1.0,
berlin_50979974,40,f,high,4600.0,always,false,799700.4665340991,5828092.693084887,5.739575627463702E-5,1.0,
bb_91eba60c,22,f,medium,2600.0,always,false,775186.74,5813895.1,2.123533602415154E-36,1.0,
bb_7da8e778,27,f,medium,3000.0,always,false,875667.3,5814333.99,6.311740498860097E-156,1.0,
berlin_80afc42f,40,f,low,2600.0,always,true,800710.7045515736,5828276.418701877,1.652986989320633E-4,1.0,
berlin_dc56edda,60,f,medium,2000.0,always,true,795974.9789875979,5832294.299164839,3.865827330010499E-11,1.0,
berlin_c420b06d,12,m,high,4600.0,never,false,802035.7306276808,5818545.88030541,5.721878161788448E-18,1.0,
berlin_86bac23c,62,f,medium,1500.0,always,false,803415.0259761219,5837993.257445252,3.890531385582797E-26,1.0,
bb_32f65a1c,37,f,very_low,900.0,always,false,784388.35,5801125.69,4.6003105198396984E-23,1.0,
berlin_88f10fd9,41,f,medium,2600.0,always,false,795057.8571380025,5826171.408423013,8.080440207773217E-6,1.0,
bb_d6db86cb,40,m,very_low,900.0,always,false,800748.76,5855648.21,7.360062414491398E-59,1.0,
bb_2934254f,0,f,high,4600.0,never,false,761143.95,5821117.73,1.9246905617324836E-56,1.0,
bb_a2773ebb,68,f,medium,2000.0,always,false,779514.9,5830548.29,1.113707813547423E-16,1.0,
berlin_e5e0382e,37,f,very_high,5600.0,always,false,795957.9122947113,5833500.09388273,1.9236362483023672E-11,1.0,
bb_14a62da5,39,m,very_high,5600.0,always,false,778785.7,5820066.2,2.990305636992292E-24,1.0,
berlin_db62f840,61,m,high,3600.0,always,false,798044.0829931097,5828566.417138819,1.0234945380977336E-7,1.0,
bb_7247dd5f,0,f,high,4600.0,never,false,758396.53,5807892.78,1.0385457220175583E-73,1.0,
berlin_599b7054,39,f,medium,3000.0,always,false,802991.6917805279,5826040.394060924,4.4883400923886193E-7,1.0,
berlin_fcf16734,54,m,medium,1500.0,always,false,806077.0814897364,5819267.619974188,7.42099163079926E-21,1.0,
berlin_0c894296,38,f,very_low,2000.0,always,false,797613.674358254,5838778.035912182,1.1602356449902034E-21,1.0,
berlin_6c71cc5d,24,f,medium,2000.0,always,false,798480.8936785148,5827148.977257294,3.188544486890189E-4,1.0,
berlin_865467e4,32,f,medium,2600.0,always,false,799359.9110392464,5830632.64738887,0.0019369001283638624,1.0,
berlin_2cdbef91,37,f,medium,2000.0,always,false,794476.8300406111,5825030.10265947,3.441996536643171E-7,1.0,
berlin_92f07cff,66,m,medium,1500.0,always,false,785329.4380333709,5830877.575183246,1.8387677587788753E-7,1.0,
bb_1cd3013d,9,m,very_low,1500.0,never,false,780880.71,5836186.46,1.2203244510680514E-19,1.0,
berlin_23958f0d,27,f,high,3600.0,always,false,790843.2497230398,5841017.5327167865,1.902631721700985E-27,1.0,
berlin_40bcb982,95,m,high,3000.0,always,false,790695.5662953202,5823082.018955017,9.073403216994965E-8,1.0,
bb_86b9aeae,14,f,very_high,5600.0,never,false,811056.97,5845769.16,5.624192845318094E-44,1.0,
berlin_3f80e337,5,m,very_high,5600.0,never,false,810713.221477876,5815907.595775901,1.3570658571473223E-33,1.0,
bb_0b4ae40f,63,f,medium,2600.0,always,false,778144.71,5809573.96,5.036050923279809E-59,1.0,
berlin_2accd916,27,m,high,3600.0,always,false,805341.046266169,5827604.7287147725,1.5698906398589085E-11,1.0,
berlin_1a22415d,59,f,very_high,5600.0,always,false,790107.0810933361,5829477.822441221,1.7784160013236334E-10,1.0,
berlin_691d95e6,58,f,medium,1500.0,always,false,821048.5183420321,5818247.881410109,5.844535814305815E-51,1.0,
berlin_67cab7c9,39,f,medium,3600.0,always,false,793691.8705972203,5835178.635134037,7.301880918738778E-16,1.0,
berlin_67ccb2ab,38,f,high,3600.0,always,false,806346.9699321968,5829670.655802762,2.3992746870926602E-14,1.0,
bb_d2201054,32,m,medium,1500.0,always,false,776083.77,5814381.87,2.304608177293152E-38,1.0,
berlin_b3b87b9e,28,f,very_high,5600.0,always,false,809091.7373184991,5821515.760747116,5.890425089320241E-21,1.0,
bb_c76ece64,12,f,medium,3600.0,never,false,823330.35,5832769.19,4.3538956467254815E-53,1.0,
berlin_a06763de,30,f,very_high,5600.0,always,false,797524.3748148675,5829761.1181712635,1.5439811751461055E-5,1.0,
berlin_fe05c2a2,62,f,very_low,900.0,always,false,809534.0962630659,5830229.348250166,8.59462633055007E-28,1.0,
berlin_0662b3c3,62,f,medium,2000.0,always,true,791131.8649547804,5816635.643979045,2.2536381974132195E-26,1.0,
bb_f3b1e332,23,f,medium,4600.0,always,true,814779.87,5806544.28,4.356018571692322E-50,1.0,
berlin_a4859895,91,m,very_high,5600.0,always,false,794524.4168430511,5836157.715794501,1.125308517595525E-22,1.0,
berlin_d3cd2d86,64,f,low,900.0,always,true,799620.2673080413,5825447.663879032,0.006042258973335899,1.0,
bb_f6b8c7fe,53,m,high,4600.0,always,false,796722.2,5850754.77,1.7191595955373122E-48,1.0,
berlin_5fa98676,25,f,high,5600.0,always,false,800874.0649177579,5825174.445176351,0.007635138338806153,1.0,
berlin_2385b60d,42,f,medium,2600.0,always,false,798240.619239415,5831676.911624876,6.91428016560469E-7,1.0,
berlin_92a293d3,55,f,medium,3600.0,always,false,792722.802399463,5835748.95423587,8.138129295200496E-18,1.0,
berlin_7a5861c3,57,m,medium,2000.0,always,false,793030.4460397589,5828559.067446515,1.2699308972265793E-6,1.0,
berlin_418d63bd,45,f,medium,2000.0,always,false,788948.5124590704,5829830.491899756,8.259203523905512E-11,1.0,
berlin_53165ff9,40,f,medium,3000.0,always,false,792631.3359546995,5819688.145395288,7.816513082397361E-14,1.0,
berlin_4473f9e8,21,f,very_low,499.0,always,false,790782.1489632615,5834021.073245709,2.91337591776622E-15,1.0,
bb_acfe14d0,60,f,medium,2000.0,always,false,813940.23,5830688.74,8.900879002791324E-41,1.0,
berlin_03f0a5da,55,m,high,3600.0,always,false,812320.841800685,5831333.325084421,5.126432404379301E-28,1.0,
berlin_05c2d40d,70,m,medium,2000.0,always,false,811427.9767712839,5828830.784923356,1.8029169680287512E-33,1.0,
berlin_ddea8a27,96,m,low,900.0,always,true,807039.369202284,5827595.313760788,3.3678100706379028E-21,1.0,
bb_a3f835d5,22,f,medium,2000.0,always,false,809319.14,5846456.9,5.216458580116998E-39,1.0,
berlin_a6cb0941,1,m,medium,2600.0,never,false,799138.1414043664,5833243.586559806,1.0311706364420542E-8,1.0,
berlin_c5185dda,28,f,low,900.0,always,false,812203.0280035338,5830289.067432344,6.973052131102256E-25,1.0,
berlin_852b04d4,14,m,high,4600.0,never,false,808826.1447892764,5834047.07457574,4.364671254814867E-22,1.0,
berlin_48888584,61,f,very_high,5600.0,always,false,799327.4609339935,5824495.521679578,1.1026346713212847E-5,1.0,
berlin_fa612e22,21,f,low,3000.0,always,false,796644.0442408776,5824482.8930887645,8.938429792069803E-4,1.0,
berlin_5180e8c7,15,m,medium,2600.0,never,false,804690.8923678454,5832589.751618527,3.797858389391449E-11,1.0,
bb_9b9d3f91,65,f,low,1500.0,always,false,786456.03,5852689.99,2.229032812853637E-71,1.0,
berlin_7c06eaa2,92,m,low,1500.0,always,true,799413.4729654866,5836660.798427508,1.010087702128086E-20,1.0,
berlin_247a5c58,61,f,medium,3000.0,always,false,803146.0443246956,5828752.223589791,1.0835703165487853E-9,1.0,
berlin_1634ef66,64,f,medium,3000.0,always,false,792060.9089662016,5827518.085005183,2.6120240815700326E-7,1.0,
