personId,age,sex,income,homeX,homeY,district,twalk_rawSum,pt_rawSum,car_base_rawSum,car_policy_rawSum,twalk_logSum,pt_logSum,car_logSum_base,car_logSum_policy,car_delta,car_base_logSum_no_income,base_car_delta_incomeFactor,mm_logSum_base,mm_logSum_policy,mm_delta,outcome
berlin_442febfe,49,m,4600,795751.4811721619,5823812.513265009,Tempelhof-Schöneberg,1.7662804680233e-6,0.00366122603180282,0.1073524921505315,0.00467355134950779,-13.246634652977107,-5.609957206295703,-2.2316375397378865,-5.365836036024701,-3.134198496286815,-2.622265964748712,0.3906284250108256,-2.1980855877340906,-4.787106577554261,-2.5890209898201704,Loser
berlin_f47c6c5e,83,m,2000,801314.2630329245,5821696.040513538,Neukölln,1.1677188837326836e-13,9.117343577835542e-4,0.00788031948798061,7.528418411218396e-5,-29.778554035220772,-7.000161884678696,-4.843386831774266,-9.49424048357038,-4.650853651796114,-4.287712149518377,-0.5556746822558889,-4.733906937481812,-6.920821732473706,-2.1869147949918935,Loser
berlin_88b67526,26,f,3600,812789.8331201288,5830206.2759107845,Marzahn-Hellersdorf,4.542018980811115e-26,5.094545432891214e-6,2.205797341951784e-4,1.6752197748510548e-5,-58.3538407952161,-12.187340113544314,-8.419251322113844,-10.996981099434027,-2.577729777320183,-9.139406708095295,0.7201553859814513,-8.396417838861943,-10.731458701015006,-2.335040862153063,Loser
berlin_66bd51c1,84,m,1500,796852.7424002248,5823127.075015941,Tempelhof-Schöneberg,9.206860216114464e-9,0.00438386793375131,0.05450261042012944,5.9323333651302544e-5,-18.50331695510477,-5.4298238543907,-2.909506680842939,-9.732507844510554,-6.823001163667615,-2.209093157104861,-0.700413523738078,-2.832143627874041,-5.416380334672721,-2.58423670679868,Loser
berlin_256b4c02,41,f,4600,783484.9574896445,5824095.611351577,Spandau,2.0039149127412768e-11,0.00224393384590151,0.0242802594235481,0.02530968499809992,-24.63333329932522,-6.099524772192291,-3.7180916281877843,-3.6765681502512724,0.0415234779365119,-4.157414198692802,0.43932257050501766,-3.6296980081589543,-3.591621395783169,0.03807661237578541,Winner
berlin_9e099934,27,m,1500,802062.1016300891,5838576.966565242,Pankow,1.0795378309014275e-18,8.143311806221775e-5,1.173815763799232e-4,3.3688385757503076e-5,-41.369998658697256,-9.415728511897958,-9.050080593209463,-10.298357416282562,-1.2482768230730983,-6.832707348590729,-2.2173732446187344,-8.523137350768492,-9.06952243240827,-0.5463850816397784,Loser
berlin_3510f1ba,58,f,2600,791049.9708490137,5822004.294673293,Charlottenburg-Wilmersdorf,2.2872435710949465e-8,0.00290549408421237,0.03750367780231486,0.01081824165290357,-17.593333332136293,-5.841151822516452,-3.283316276086387,-4.526521527743608,-1.2432052516572205,-3.2145560742899897,-0.06876020179639752,-3.2086979268667633,-4.288626743068655,-1.079928816201892,Loser
bb_fbc93727,41,f,3600,800012.31,5871994.59,NA,9.07619347870948e-96,6.69596192442509e-18,2.746918782879979e-14,8.908819189697288e-15,-218.84251404311908,-39.54502702703826,-31.225711460992315,-32.3517346886192,-1.126023227626888,-33.42460146326176,2.1988900022694438,-31.225467728051026,-32.350983360450506,-1.1255156323994804,Loser
berlin_09a07b73,60,f,900,799708.5439853345,5824892.3878900595,Friedrichshain-Kreuzberg,3.873196224775473e-4,0.02160531452942785,0.04041283620531973,2.5764375067200908e-11,-7.856260307925676,-3.8348159515265725,-3.2086078166253897,-24.38202838954825,-21.17342057292286,-1.9087016035630795,-1.2999062130623102,-2.7741023414680206,-3.8170476917911578,-1.0429453503231372,Loser
bb_c0eb76b3,62,f,2000,820226.1,5803467.51,NA,3.678148154643992e-89,2.3272544379646912e-9,1.1546336532292454e-9,6.611221406430537e-12,-203.62766386979305,-19.878576616977192,-20.579482726637234,-25.74225269752672,-5.162769970889485,-17.442203298256455,-3.1372794283807792,-19.47569113534896,-19.875739862848636,-0.40004872749967646,Loser
berlin_02824afb,36,f,3600,785665.8223819433,5817481.263484058,Steglitz-Zehlendorf,8.786466117166253e-23,9.460650452531914e-5,0.00165153058694914,4.04615144983958e-4,-50.786244542455556,-9.265784326074415,-6.40605279259701,-7.812574201939201,-1.406521409342191,-6.974765543169288,0.5687127505722778,-6.35034930719319,-7.602460373441431,-1.2521110662482418,Loser
bb_97207f9b,47,m,2000,799471.24,5807637.1,NA,8.361940978934932e-42,8.01223485115038e-11,4.142587987270035e-7,2.9663956670746266e-8,-94.5848833310879,-23.24746629313537,-14.696774940727702,-17.333333108231972,-2.636558167504271,-12.843052021823278,-1.853722918904424,-14.69658154809133,-17.330635749325552,-2.634054201234221,Loser
bb_0f014ee8,8,m,5600,789277.47,5843464.28,NA,1.133612643040912e-35,2.387704734563177e-6,2.31656114331111e-4,1.7937212122533418e-4,-80.46506869245935,-12.945178015571459,-8.370256551754888,-8.626048020497171,-0.25579146874228265,-10.643192309638271,2.272935757883383,-8.3600021991733,-8.61282437995892,-0.25282218078561947,Loser
berlin_f09d69df,47,f,2000,794595.413335812,5836165.105016232,Reinickendorf,1.3310529633983452e-17,1.2420822162691303e-4,6.312220870781874e-4,1.0567034027583618e-4,-38.857976250092406,-8.99355119398178,-7.367852796842371,-9.155186307342051,-1.7873335104996801,-6.4460511588363945,-0.9218016380059764,-7.188223025767601,-8.377959380204913,-1.1897363544373123,Loser
berlin_c3304ffb,56,f,3600,804727.105540007,5828308.252958068,Lichtenberg,2.8488360802332543e-11,1.2247174690011356e-4,0.03072790220818078,0.00101099222354807,-24.281525504969647,-9.007630192130517,-3.4825841704422706,-6.896823030815057,-3.414238860372786,-3.762949396661656,0.2803652262193852,-3.478606406060159,-6.782476849494575,-3.303870443434416,Loser
berlin_574c55e9,43,f,2600,799203.5975805162,5825085.185381076,Friedrichshain-Kreuzberg,0.00113608819246428,0.02155158638837143,0.24980896023605015,1.0365509593566074e-7,-6.780164327485043,-3.8373058508322013,-1.3870588122940475,-16.082196834433223,-14.695138022139176,-1.3525053098232132,-0.03455350247083433,-1.3001290142509232,-3.7859289031895504,-2.4857998889386272,Loser
berlin_fdd2db86,71,m,900,782741.7533800387,5830818.087196613,Spandau,4.6829699043835775e-9,0.00408082184578513,0.00942365385503763,0.00641473551021537,-19.179333333333332,-5.501456878060454,-4.664532382900528,-5.049157511660792,-0.38462512876026445,-3.0137643022800766,-1.650768080620451,-4.304733768316893,-4.556802774121023,-0.2520690058041293,Loser
berlin_9cc3d8fc,51,f,2600,781321.0977911293,5831844.05792699,Spandau,4.945292049740674e-11,3.3922072731528053e-4,0.00854126346523616,0.00588780787164515,-23.73,-7.988859549441515,-4.762846335375735,-5.134871528582997,-0.37202519320726246,-4.6755122416914086,-0.08733409368432632,-4.723899191707613,-5.078856002425779,-0.354956810718166,Loser
berlin_f600b815,22,f,3600,812107.9935062124,5826467.940122142,Marzahn-Hellersdorf,6.5810209098304315e-25,1.446001421820775e-7,3.903640915817915e-4,1.0358390118940202e-5,-55.6804374380793,-15.749293543943686,-7.848430686185869,-11.477713727132516,-3.629283040946647,-8.5356772670734955,0.6872465808876269,-7.848060330996326,-11.463850554571302,-3.615790223574976,Loser
berlin_14c2328c,83,m,1500,808255.0051433936,5829924.691115195,Marzahn-Hellersdorf,5.0774372717320965e-24,3.667713815888575e-5,1.4063866720539632e-4,7.4174055462670194e-6,-53.63723557162505,-10.213356935460501,-8.869316600711985,-11.81168121876652,-2.942364618054535,-6.918634828396878,-1.9506817723151064,-8.637578204106665,-10.029174508672845,-1.39159630456618,Loser
berlin_c5a4fafa,2,m,2600,799021.410058012,5825643.190549639,Friedrichshain-Kreuzberg,0.00206881741032181,0.10699082492551792,0.41798930699721615,5.597219261020023e-9,-6.180778134319965,-2.235012196556477,-0.8722994281309618,-19.000995923064455,-18.128696494933493,-0.8462792849910216,-0.026020143139940277,-0.6404618517692062,-2.21586031768438,-1.5753984659151736,Loser
berlin_3f2c0c8b,81,m,3000,793573.4670561049,5817735.9302168265,Steglitz-Zehlendorf,5.374416205401742e-24,7.160659477009507e-4,0.00423680070950209,7.54091857836345e-4,-53.580392276690695,-7.2417382895175155,-5.463946844199869,-7.189996370007512,-1.7260495258076425,-5.622423955074161,0.1584771108742915,-5.307788747361075,-6.522385533247523,-1.2145967858864486,Loser
berlin_fd01ecd4,92,m,900,784936.7659649826,5825992.294976322,Spandau,1.0349440948552928e-8,0.00193469913128162,0.02526479107073785,0.02525925438866672,-18.386333333326444,-6.247803452299617,-3.678343509786099,-3.6785626799670674,-2.191701809683977e-4,-2.3520302186698343,-1.3263132911162647,-3.6045566679274317,-3.6047602468738806,-2.035789464489568e-4,Loser
berlin_caf3b10e,37,f,4600,795968.1574271349,5815620.825185521,Tempelhof-Schöneberg,6.2796061942068124e-24,7.554600520559332e-5,0.00130952691738695,1.269583401677258e-4,-53.424734961272065,-9.490768746810385,-6.638089338758544,-8.971651555494738,-2.333562216736194,-7.645047857890798,1.0069585191322545,-6.58200248903752,-8.50474921301424,-1.9227467239767195,Loser
berlin_7c2725ef,44,f,900,799915.3890098352,5832619.590149451,Pankow,6.519270406902043e-7,4.761841117744352e-4,0.00975120697559988,0.0078636854169659,-14.243333182063013,-7.6497059890745165,-4.630364209264806,-4.845499899866467,-0.21513569060166127,-2.883460749409534,-1.7469034598552717,-4.58262201600719,-4.7866295398920835,-0.20400752388489352,Loser
berlin_661c1681,17,m,3600,800643.4391636869,5833161.380006342,Pankow,2.2866681109655018e-7,0.00127966919089037,0.04964404171898957,0.01937681182286143,-15.29099986627127,-6.661153679070075,-3.002876901352038,-3.943678194676826,-0.940801293324788,-3.2267901428505064,0.22391324149846836,-2.9774221403223815,-3.8797150883532625,-0.902292948030881,Loser
berlin_f1e3d9ad,21,f,5600,788485.109358354,5817956.721837316,Steglitz-Zehlendorf,6.233554395077011e-17,6.663287739189215e-5,0.00750887088483548,0.00151338888733667,-37.313999881884335,-9.616312447692328,-4.891670172733824,-6.49340384657694,-1.6017336738431158,-5.9454971674387025,1.0538269947048784,-4.8828354265336005,-6.450316656893439,-1.5674812303598387,Loser
berlin_938dc4f9,8,m,3000,795047.0113016296,5828540.390005611,Mitte,0.0381333369417061,0.04017682638538467,0.16201919862708644,3.842477088474641e-4,-3.266666394079394,-3.214464907648007,-1.82004044072777,-7.864223138224467,-6.044182697496698,-1.8548966453422968,0.034856204614526876,-1.4257449549643362,-2.5421831421423158,-1.1164381871779796,Loser
berlin_58cf071f,83,m,2000,798113.7541873027,5835197.819765523,Pankow,1.5113331862137628e-17,5.395020545518551e-5,0.00368745421653688,0.00106671000397281,-38.73095441482578,-9.827449058015565,-5.602818973247682,-6.843176129945381,-1.2403571566976996,-4.941457692948492,-0.6613612802991895,-5.58829422414177,-6.793837294642341,-1.2055430705005703,Loser
berlin_f9ec30b5,91,m,3000,795746.5748274681,5823797.982876947,Tempelhof-Schöneberg,3.005213745372024e-8,0.00366122603180282,0.07632695354197239,0.00339199496297647,-17.32033204858731,-5.609957206295703,-2.5727291456416106,-5.686337046025143,-3.113607900383532,-2.641262282804115,0.06853313716250442,-2.525876034845799,-4.954266627044352,-2.428390592198553,Loser
berlin_f0ae1f87,22,f,2000,798860.588775818,5815669.796010781,Tempelhof-Schöneberg,2.1639707136906758e-21,7.527250487045604e-5,2.1420398118094928e-4,5.636517744431118e-6,-47.58234212539696,-9.494395631001295,-8.448581813844408,-12.086244104337425,-3.637662290493017,-7.457088024197009,-0.9914937896473992,-8.14743648687032,-9.42218521212248,-1.2747487252521594,Loser
berlin_b10479fa,7,m,5600,807045.3550957416,5833460.681692883,Lichtenberg,6.707323161935827e-18,2.969048465088889e-5,0.00290034367720852,6.279090921629416e-4,-39.54333173515145,-10.424683945613891,-5.842926039629143,-7.373115159676805,-1.5301891200476625,-6.827255457483532,0.9843294178543891,-5.832741196683446,-7.326914357753781,-1.4941731610703348,Loser
berlin_a216df24,21,m,2000,801225.1791993442,5825833.64466581,Friedrichshain-Kreuzberg,0.00734307171959099,0.02587549412618203,0.26397511244795685,7.251078343679974e-7,-4.913998033490909,-3.654458930914903,-1.3319004513100803,-14.13694545609269,-12.80504500478261,-1.202191114394361,-0.12970933691571918,-1.2133712372472314,-3.4046245189860205,-2.1912532817387893,Loser
berlin_a1e0ab6c,11,f,3600,790107.3660843608,5817263.747910345,Steglitz-Zehlendorf,2.8838233117909317e-19,1.162050893238544e-4,0.00398831696470851,0.00103400961859232,-42.68999981432328,-9.0601539165378,-5.524385950424907,-6.8743112006255105,-1.3499252502006032,-6.0213462390094366,0.49696028858452923,-5.495665973055448,-6.767806651497923,-1.2721406784424758,Loser
berlin_7d944327,2,m,2600,779946.367258023,5821016.086511612,Spandau,4.990920309618027e-21,3.0296705142963357e-4,0.00251908369328628,0.003073961567554,-46.74666662933162,-8.101886499523978,-5.983860057357609,-5.78478813636614,0.19907192099146886,-5.837300299751871,-0.14655975760573803,-5.870291443886144,-5.69078867520701,0.17950276867913395,Winner
berlin_0dd64ea2,37,f,1500,792410.0233728378,5825242.059532259,Charlottenburg-Wilmersdorf,0.00583819661114934,0.05933484496234157,0.16961611067053453,3.691426559656794e-8,-5.143333329291102,-2.824558540789295,-1.7742175679746335,-17.114667759078042,-15.34045019110341,-1.4881331600316312,-0.2860844079430023,-1.4490673920783037,-2.7307088019484467,-1.281641409870143,Loser
bb_3a225a9d,30,m,4600,772516.92,5821642.41,NA,2.2919194230047536e-32,2.1187948329349556e-6,1.5849901266576982e-4,1.72502707846845e-4,-72.85333333333203,-13.064663105954228,-8.749762193904386,-8.665097623953198,0.08466456995118854,-10.29028398557103,1.5405217916666434,-8.736482881535544,-8.652889768190967,0.08359311334457686,Winner
berlin_1fba498f,68,m,1500,804453.4994343299,5839526.605869671,Pankow,1.8610444881840191e-31,1.6230639136698405e-6,1.7798985992254143e-5,2.3915298980565888e-5,-70.75899999991496,-13.33119489025042,-10.936369069016196,-10.640992179109372,0.29537688990682476,-8.185924342844718,-2.7504447261714784,-10.849101544239035,-10.57532880909189,0.27377273514714595,Winner
bb_cd097c83,71,f,3000,792201.2,5840587.33,NA,7.1723859177688465e-37,4.9148365774015145e-8,1.0725582402671744e-4,2.820415582469067e-5,-83.22541007753732,-16.828422240671735,-9.140293698351101,-10.476041221208167,-1.3357475228570657,-9.390488714795662,0.250195016444561,-9.139835568371591,-10.474300144717079,-1.3344645763454874,Loser
berlin_9fa3217e,23,m,2600,802230.9861587968,5817342.183970044,Neukölln,1.0314670295153983e-18,7.850051292908989e-5,4.554687404437404e-4,7.984710409183813e-6,-41.41554958450475,-9.452405399068725,-7.694183470526461,-11.737982043807328,-4.043798573280867,-7.516431586063794,-0.17775188446266732,-7.535172298615253,-9.355536987078535,-1.8203646884632825,Loser
bb_d60463dc,54,f,3600,792678.21,5840937.21,NA,5.17974286946803e-29,9.22696318201883e-10,1.6590792286749862e-4,4.347288776609742e-5,-65.13021228088682,-20.803720951595974,-8.70407760502153,-10.043373083927854,-1.3392954789063243,-9.522307047513657,0.818229442492127,-8.70407204354058,-10.043351859514805,-1.3392798159742263,Loser
bb_c6e74354,28,m,2000,783719.43,5841783.11,NA,2.1571707206260544e-27,1.2053542691903043e-6,6.308003028061805e-6,3.5242047683829804e-5,-61.40099999931058,-13.628737034902937,-11.973691408828435,-10.253270651778818,1.7204207570496166,-10.590740948271463,-1.3829504605569714,-11.798828148506926,-10.219640379058983,1.5791877694479428,Winner
berlin_c9dbdfd2,34,f,4600,798957.3361148883,5837823.404120456,Pankow,7.359581669445626e-19,4.5223179591594695e-6,0.00426780381204841,0.00156172148977126,-41.75311367415198,-12.30648587274593,-5.4566559137855615,-6.461966547066167,-1.0053106332806054,-6.323712821087514,0.8670569073019525,-5.455596838944184,-6.459075005325789,-1.0034781663816048,Loser
bb_53252f7b,2,f,2000,771705.51,5853869.4,NA,1.257064555325232e-64,1.1884527609530001e-19,9.431194926603123e-10,8.060176414235527e-10,-147.13666666666666,-43.57646450663781,-20.7818281258824,-20.938915486039175,-0.15708736015677616,-17.497481805914536,-3.284346319967863,-20.781828125756384,-20.93891548589173,-0.1570873601353462,Loser
berlin_9f1ee0b4,12,m,4600,805928.377060145,5834271.502238745,Lichtenberg,9.030551241035863e-17,6.680693112091722e-5,0.00569645550678543,8.88749806900606e-4,-36.94333316981416,-9.61370372350913,-5.167911138479721,-7.025694794117614,-1.8577836556378928,-5.941441791326962,0.7735306528472412,-5.156251569145842,-6.953216415595181,-1.796964846449339,Loser
bb_dac860e7,63,f,1500,817153,5826224,NA,1.7367620549226305e-50,1.141215529242231e-6,2.761666973018801e-7,5.643310191726907e-9,-114.5772321580544,-13.683416609881363,-15.102261177817747,-18.992795030176012,-3.8905338523582653,-11.54863858197975,-3.5536225958379966,-13.466698890126715,-13.678483796759522,-0.2117849066328077,Loser
