personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_5af5b7e7,28800.0,car,48,m,high,always,false,791897.17,5846116.14,-14.67786290507602,
bb_9975eac9,28800.0,car,98,m,low,always,true,770677.87,5834135.46,-17.411966420260143,
bb_0e8d7773,28800.0,car,50,f,very_high,always,false,788599.96,5848905.86,-12.276662976566115,
bb_7533abb0,28800.0,car,38,f,low,always,false,762685.02,5832677.34,-20.562183580074993,
bb_511c6f4b,28800.0,car,37,m,high,always,false,774462.63,5815091.82,-24.351193977711475,
bb_4450ea9b,28800.0,car,57,f,medium,always,false,779725.82,5812256.95,-27.55451227874569,
bb_b604c6a9,28800.0,car,17,f,very_high,never,false,804601.42,5800790.73,-32.20663876258542,
bb_291de745,28800.0,car,9,f,high,never,false,788401.01,5858967.83,-15.69252668601537,
bb_b49cf073,28800.0,car,22,f,high,always,false,778501.55,5830925.0,-20.564706053396808,
bb_cb3b1b19,28800.0,car,47,m,very_high,always,false,779475.4,5814059.69,-21.04248916970739,
bb_ce987ff0,28800.0,car,21,m,high,always,false,792029.43,5812984.52,-28.366603288944614,
bb_1f0cf19e,28800.0,car,62,f,low,always,false,796785.93,5800225.15,-28.81997821901315,
bb_4538bdc7,28800.0,car,37,f,medium,always,false,775923.29,5813963.97,-27.382761411985083,
bb_2a0e092f,28800.0,car,41,m,high,always,false,788647.25,5848023.03,-12.93640954649115,
bb_a1af1000,28800.0,car,26,m,high,always,false,825816.6,5864678.89,-22.31732761353159,
bb_364e5922,28800.0,car,44,m,high,always,false,776090.55,5831017.67,-19.232905060109292,
bb_bb98e8d1,28800.0,car,80,m,medium,always,false,775193.3,5813261.96,-27.319138798429893,
bb_cd4b7e25,28800.0,car,55,f,medium,always,true,822706.65,5830750.61,-29.121802500685256,
bb_2948ef6a,28800.0,car,39,f,very_low,always,false,785230.06,5779313.12,-46.91689651949423,
bb_245cc3e7,28800.0,car,92,f,low,always,false,789008.51,5847870.55,-13.118584112648879,
bb_7130d106,28800.0,car,39,f,low,always,false,777247.5,5814779.45,-24.502697058656103,
bb_5711745c,28800.0,car,13,f,very_low,never,false,776946.42,5833679.11,-17.748835897231352,
bb_555b1309,28800.0,car,8,f,high,never,false,824918.16,5829974.32,-32.930299821587624,
bb_79ae38b1,28800.0,car,2,m,high,never,false,822055.77,5830546.38,-30.620488201332304,
bb_3b9eabf2,28800.0,car,91,f,medium,always,false,823827.41,5831279.34,-31.039025864384165,
bb_b61c7d99,28800.0,car,64,f,high,always,false,790091.89,5845848.51,-13.297585048937824,
bb_9d1a825b,28800.0,car,25,f,high,always,false,806195.45,5813690.58,-34.04525491826995,
bb_97f9da1c,28800.0,car,26,m,high,always,false,844087.6,5812288.44,-30.41761094937627,
bb_d74f347a,28800.0,car,47,f,very_low,always,true,775297.59,5829428.64,-19.9266368832032,
bb_72577f9e,28800.0,car,26,m,high,always,false,807607.46,5814886.94,-31.00798244702708,
bb_c08730b3,28800.0,car,4,m,medium,never,false,792081.66,5860590.02,-23.0315464001498,
bb_b7d6f02c,28800.0,car,67,f,medium,always,false,773613.24,5811744.67,-22.108019306648735,
bb_a2dc73f5,28800.0,car,97,m,very_low,always,true,791553.09,5813619.35,-29.247386464226103,
bb_32c81721,28800.0,car,39,m,very_high,always,false,813484.0,5793921.89,-25.978875508456284,
bb_37875889,28800.0,car,13,f,very_high,never,false,802503.81,5814272.69,-30.245047105893835,
bb_0db1995a,28800.0,car,90,f,medium,always,false,806510.2,5842473.78,-20.804739488299383,
bb_51221297,28800.0,car,40,f,medium,always,false,789348.43,5843134.34,-14.618610664090989,
bb_b9c195ce,28800.0,car,87,m,medium,always,false,817860.55,5804094.44,-37.607979320889704,
bb_14dc0437,28800.0,car,52,m,very_low,always,true,813165.86,5810498.63,-33.42442135481721,
bb_982faceb,28800.0,car,29,f,very_low,always,false,777007.83,5814393.36,-26.868368945686587,
bb_c1323e75,28800.0,car,56,m,high,always,false,778696.89,5810885.93,-35.22329747444022,
bb_8947b12c,28800.0,car,15,m,medium,never,false,787597.86,5814959.83,-26.135201242954434,
bb_9db84487,28800.0,car,28,m,medium,always,false,769351.26,5813469.34,-21.27342332497478,
bb_8d9596eb,28800.0,car,36,m,high,always,false,778545.28,5809121.68,-29.49522144527776,
bb_bf70398d,28800.0,car,92,f,medium,always,true,817414.06,5801990.13,-34.69371041983493,
bb_7516d92c,28800.0,car,92,m,high,always,true,792048.3,5839670.52,-16.465500937567032,
bb_92ff935a,28800.0,car,84,f,very_low,always,true,823279.76,5818936.32,-29.67399430310053,
bb_b169b5ec,28800.0,car,80,f,medium,always,false,774027.57,5814381.15,-27.761769863126965,
bb_393f7bc2,28800.0,car,82,f,low,always,false,773082.08,5811994.41,-28.942873831075453,
bb_73c94120,28800.0,car,53,m,low,always,false,783697.61,5841574.27,-14.269648902073566,
bb_96e125af,28800.0,car,64,f,very_high,always,false,788282.95,5848074.38,-12.918372596413732,
bb_b319ec43,28800.0,car,48,m,medium,always,false,788392.4,5845394.17,-13.847708378935423,
bb_7e859476,28800.0,car,51,f,very_low,always,false,781613.45,5846357.29,-11.485670768165678,
bb_18e52663,28800.0,car,41,f,very_low,always,false,812487.62,5793465.05,-37.9702562559946,
bb_b7ec6187,28800.0,car,70,f,very_low,always,false,800830.93,5806826.89,-34.7784841039431,
bb_12fe8fc1,28800.0,car,7,m,high,never,false,788788.66,5804751.49,-31.304532131635884,
bb_67f3a66f,28800.0,car,42,m,medium,always,false,778793.65,5810364.12,-30.503388437192903,
bb_50234b8b,28800.0,car,12,f,high,never,false,816293.45,5808718.64,-35.43782184762118,
bb_56685fb4,28800.0,car,8,m,medium,never,false,761348.54,5835361.17,-16.256228034819497,
bb_7932253d,28800.0,car,38,f,high,always,false,779468.14,5811502.31,-26.54429102209832,
bb_2f54751d,28800.0,car,21,f,medium,always,false,784421.19,5841114.96,-12.03199098549999,
bb_480b8b9f,28800.0,car,72,m,low,always,false,821259.13,5841259.4,-28.16322771578138,
bb_2b682002,28800.0,car,82,m,low,always,true,779357.13,5844228.47,-12.595552951046557,
bb_ab199833,28800.0,car,95,f,medium,always,false,775564.82,5814479.91,-25.66320037581848,
bb_42ae4b5d,28800.0,car,63,f,very_low,always,false,821497.88,5822013.22,-29.475869891332437,
bb_b5706f20,28800.0,car,17,m,medium,never,false,806584.9,5842304.21,-21.62164428249212,
bb_4935f059,28800.0,car,51,m,high,always,false,786483.39,5814405.64,-19.058315896845485,
bb_217b3833,28800.0,car,54,f,high,always,false,777520.45,5815086.06,-73.69699041274268,
bb_a7a95c86,28800.0,car,27,f,low,always,false,800712.69,5810781.22,-30.216610080713235,
bb_36f172de,28800.0,car,98,m,medium,always,false,789433.67,5803496.12,-24.76755272904589,
bb_7be2a837,28800.0,car,56,f,medium,always,false,839315.0,5860316.98,-45.92135593811153,
bb_bf2b123b,28800.0,car,42,f,high,always,true,802199.0,5846484.9,-19.198836875727082,
bb_bcae3649,28800.0,car,78,f,low,always,false,825702.0,5818217.34,-45.48594464769862,
bb_4a404bb1,28800.0,car,66,m,high,always,false,789521.63,5844357.37,-14.491535123451065,
bb_804fef0b,28800.0,car,49,f,high,always,false,835246.55,5838509.11,-22.242107051793862,
bb_6358a6e7,28800.0,car,52,m,low,always,false,825571.15,5823617.2,-25.949735912954306,
bb_3003f9a1,28800.0,car,23,m,low,always,false,786459.28,5811360.31,-28.642799554921176,
bb_c19b74c3,28800.0,car,47,m,medium,always,false,781463.11,5812196.13,-64.95844535723089,
bb_289af03c,28800.0,car,68,m,very_low,always,false,789122.26,5849001.19,-11.62484462122477,
bb_b25fa5dc,28800.0,car,67,f,low,always,true,823154.0,5819927.78,-28.69692414015511,
bb_c96e2275,28800.0,car,49,m,medium,always,false,775459.14,5814300.14,-22.574585929094717,
bb_358d2893,28800.0,car,0,m,high,never,false,810204.09,5847226.38,-23.730367297177,
bb_494e7696,28800.0,car,20,f,high,always,false,792138.92,5812866.79,-28.38369661625733,
bb_1a8a3c13,28800.0,car,10,m,very_low,never,false,761307.75,5835599.0,-18.0103898985206,
bb_55e62cd9,28800.0,car,66,m,very_high,always,false,806470.56,5841619.7,-21.975956218458983,
bb_cb7ca5bf,28800.0,car,32,m,high,always,false,786765.85,5851205.94,-11.56993607645998,
bb_d80055e5,28800.0,car,40,m,medium,always,false,756170.12,5870782.5,-17.78851359769248,
bb_7c578917,28800.0,car,40,m,high,always,false,769835.68,5832518.76,-44.08876800881508,
bb_c725f34b,28800.0,car,30,m,high,always,false,816800.48,5797956.05,-39.25143457052377,
bb_a0fe94d2,28800.0,car,48,f,medium,always,false,813451.38,5803823.09,-31.5225480980412,
bb_18777b7d,28800.0,car,58,m,medium,always,false,792669.46,5839584.94,-16.888369770252602,
bb_a8cf0fe2,28800.0,car,87,f,very_high,always,true,765422.49,5798996.51,-35.13530020421305,
bb_d29c5b24,28800.0,car,73,f,low,always,false,758056.07,5810337.71,-28.697703330721357,
bb_1d304a32,28800.0,car,35,f,medium,always,false,791007.13,5802044.84,-29.809471797286125,
bb_2d62d11d,28800.0,car,32,m,medium,always,false,805512.93,5843020.97,-16.427334420180816,
bb_6ffe1bee,28800.0,car,1,m,very_low,never,false,784388.37,5839235.12,-13.438943434060565,
bb_39c627e0,28800.0,car,40,m,high,always,true,814313.57,5806566.79,-35.23716056292075,
bb_a53f0c3d,28800.0,car,12,m,very_low,never,false,782976.89,5850490.98,-9.662647379811242,
bb_97e22d77,28800.0,car,52,m,low,always,false,783515.39,5841582.75,-14.017463875267609,
bb_a929d102,28800.0,car,32,m,very_high,always,false,774129.66,5798330.3,-30.58984245773537,
bb_15efceb1,28800.0,car,82,f,very_low,always,true,771635.24,5853459.96,-12.717704314001496,
bb_23a31a7c,28800.0,car,12,m,high,never,false,779502.1,5814647.0,-25.179041727595692,
bb_1ef8bf41,28800.0,car,60,f,medium,always,false,777779.27,5811582.28,-28.970738006020607,
bb_3afd1b6c,28800.0,car,28,m,medium,always,false,811307.0,5842889.53,-23.61067605916695,
bb_0af245c0,28800.0,car,60,m,high,always,false,785634.84,5779144.82,-60.58190357635283,
bb_d1c49e3d,28800.0,car,47,f,very_low,always,false,768320.37,5810374.37,-39.462536824871506,
bb_86544104,28800.0,car,55,m,medium,always,false,835968.05,5815741.14,-27.791238535228537,
bb_b4f585fc,28800.0,car,64,f,medium,always,false,815884.44,5797153.75,-26.984283779736646,
bb_129c5b4e,28800.0,car,37,f,high,always,false,807887.64,5837693.34,-30.0508651034481,
bb_3766edc6,28800.0,car,90,f,low,always,true,792626.18,5844573.84,-15.36341852254358,
bb_901480ca,28800.0,car,45,f,medium,always,false,785655.09,5852098.57,-10.556888938870856,
bb_9bf1615b,28800.0,car,92,m,very_high,always,false,812085.79,5809805.06,-81.51955990523135,
bb_b59d6f64,28800.0,car,51,m,medium,always,false,779754.6,5806885.88,-31.121739787002014,
bb_1d165888,28800.0,car,32,f,very_low,always,false,826531.11,5805592.36,-25.877323725253348,
bb_310cce5a,28800.0,car,19,f,high,always,false,776016.71,5803717.88,-25.06085491281212,
bb_cfb90253,28800.0,car,54,m,high,always,false,774676.57,5829009.99,-40.45089819987126,
bb_3dd5c729,28800.0,car,63,m,very_low,always,true,788215.58,5857690.27,-13.092132389374338,
bb_8380be43,28800.0,car,52,m,high,always,false,785584.14,5779350.89,-61.05242293939125,
bb_076abb87,28800.0,car,1,f,high,never,false,786910.94,5811017.37,-28.66830613547918,
bb_95bd93fd,28800.0,car,58,f,high,always,false,818082.75,5828008.91,-22.43435037975032,
bb_82d16c02,28800.0,car,94,f,high,always,true,775693.45,5813288.12,-45.22924486240416,
bb_45373dde,28800.0,car,23,m,very_low,always,false,800822.43,5789700.09,-25.702513509181582,
bb_a85928bc,28800.0,car,60,f,high,always,false,812541.78,5856249.1,-19.230765483153483,
bb_25fe9c5c,28800.0,car,27,m,medium,always,false,773330.31,5814879.43,-19.33919905116265,
bb_73da669d,28800.0,car,37,m,high,always,false,783874.79,5848703.09,-10.752115640749746,
bb_a21306b7,28800.0,car,39,m,medium,always,false,791073.53,5801526.71,-42.13062883528802,
bb_8bfafa40,28800.0,car,64,m,high,always,false,779109.84,5812779.62,-25.130493121673478,
bb_a99835a5,28800.0,car,19,f,very_high,always,false,787845.65,5844098.33,-13.911120470287553,
bb_5b83f8db,28800.0,car,38,m,high,always,false,757487.34,5812838.88,-38.92088063600811,
bb_60f121ca,28800.0,car,61,f,medium,always,false,785901.62,5812314.34,-27.60840226041681,
bb_99228e57,28800.0,car,60,m,very_low,always,false,770311.17,5835388.42,-40.08248483726199,
bb_566edbb8,28800.0,car,60,m,medium,always,false,818097.01,5829940.12,-29.50475147668108,
bb_965fd187,28800.0,car,18,m,medium,always,false,802161.28,5806316.01,-33.22130299411417,
bb_86ac2d72,28800.0,car,43,f,medium,always,false,793505.53,5812484.15,-22.82168571193577,
bb_23bf1c46,28800.0,car,46,f,very_high,always,false,781129.34,5810901.12,-28.250634822210284,
bb_271e21f6,28800.0,car,37,f,low,always,false,803000.37,5802115.53,-31.33777753013882,
bb_44772bba,28800.0,car,97,m,medium,always,false,767166.47,5822317.85,-18.80536728710776,
bb_acc6f20b,28800.0,car,44,m,medium,always,false,774498.62,5812816.62,-27.73146033984006,
bb_78ca58f1,28800.0,car,60,m,low,always,false,815074.54,5804505.9,-25.72761983083859,
bb_1a18532c,28800.0,car,22,m,medium,always,false,787946.28,5846116.27,-12.883015932397615,
bb_2afcded0,28800.0,car,73,m,medium,always,false,826747.67,5831278.44,-33.07774896729198,
bb_1fd77aff,28800.0,car,5,m,very_high,never,false,822788.9,5816886.71,-30.090769090993387,
bb_0916689a,28800.0,car,27,m,high,always,false,829519.02,5828882.72,-22.582273077245908,
bb_9f5fdc42,28800.0,car,48,f,medium,always,false,776663.71,5831692.79,-18.64619210116444,
bb_63e65484,28800.0,car,10,m,medium,never,false,776156.46,5830502.36,-15.019943225963704,
bb_8f789248,28800.0,car,38,m,high,always,false,830701.72,5713101.69,-50.43910591751636,
bb_01744633,28800.0,car,41,m,high,always,false,776470.57,5815858.47,-26.142860143790365,
bb_7a0f0f6d,28800.0,car,56,m,medium,always,false,779777.9,5812209.59,-27.820127521547562,
bb_a805a5ea,28800.0,car,72,f,medium,always,false,822756.67,5820241.24,-29.20000672451706,
bb_6b4a7e15,28800.0,car,26,f,very_low,always,false,789059.5,5858933.8,-15.65499928658214,
bb_a03efaf2,28800.0,car,70,m,medium,always,false,818074.61,5830282.79,-23.550811899260353,
bb_2568af6c,28800.0,car,53,f,low,always,false,791640.23,5840160.63,-33.91984413584407,
bb_55bf9fdd,28800.0,car,35,m,high,always,false,844548.25,5818166.51,-32.73803094678084,
bb_645a3237,28800.0,car,12,f,high,never,false,806181.8,5843199.97,-21.26203940087545,
bb_adcb62a3,28800.0,car,33,f,high,always,false,777766.03,5805900.77,-31.83630541726043,
bb_d665e282,28800.0,car,55,f,medium,always,false,817641.14,5810482.06,-34.70687055450678,
bb_439ecd40,28800.0,car,46,f,medium,always,false,818674.9,5830181.33,-29.154981345083137,
bb_6ff286f0,28800.0,car,80,m,very_low,always,false,854030.45,5892674.13,-32.93944497376195,
bb_676dd4de,28800.0,car,54,m,very_high,always,false,825317.89,5864348.52,-20.570799648402208,
bb_24b4bb40,28800.0,car,63,f,low,always,false,795262.34,5839813.86,-17.799763839946085,
bb_d15ac2ff,28800.0,car,85,m,medium,always,true,800025.79,5806294.93,-29.29392557106255,
bb_d01155b7,28800.0,car,56,f,high,always,false,792365.48,5839939.1,-15.766255828047633,
bb_36547421,28800.0,car,58,f,medium,always,false,789789.15,5802593.38,-33.77915221761599,
bb_5464a064,28800.0,car,25,f,medium,always,false,823016.23,5818331.38,-42.112407593788504,
bb_d84fa164,28800.0,car,5,f,high,never,true,817831.33,5880044.54,-24.202477963411305,
bb_71bdc664,28800.0,car,11,f,medium,never,false,773631.47,5798579.67,-26.472469807370015,
bb_92a32068,28800.0,car,50,m,very_low,always,false,801368.87,5802372.25,-34.68615498871947,
bb_1b1edc79,28800.0,car,36,f,very_low,always,false,815987.52,5801152.95,-37.71988068522403,
bb_6e65bed5,28800.0,car,7,f,high,never,false,780732.99,5811301.0,-28.30105174286603,
bb_b48c3882,28800.0,car,79,m,medium,always,false,789228.27,5843533.45,-28.370435365240017,
bb_0eeb9b8e,28800.0,car,17,m,medium,never,false,796904.89,5850348.1,-13.93610974400837,
bb_90b1b5f7,28800.0,car,70,f,medium,always,false,829471.79,5825377.59,-22.716665840088254,
bb_6f8b3109,28800.0,car,13,f,very_low,never,false,770922.14,5808757.46,-27.92392657433657,
bb_412b641b,28800.0,car,78,m,medium,always,true,798902.31,5848828.47,-16.091454489913026,
bb_22b79bbc,28800.0,car,50,m,low,always,false,792054.68,5843927.9,-15.468883398547401,
bb_7b568a11,28800.0,car,59,f,high,always,true,799810.13,5810692.75,-27.646518052654372,
bb_752a27fc,28800.0,car,34,f,very_high,always,false,777158.8,5833515.85,-17.78521863597466,
bb_2aed9dee,28800.0,car,62,m,low,always,false,765221.64,5812001.06,-21.215541353080205,
bb_bd6cc378,28800.0,car,66,m,medium,always,false,779528.17,5814596.02,-26.59515654474749,
bb_80562b4a,28800.0,car,15,f,very_high,never,false,796282.74,5844350.97,-15.507711413603873,
bb_cc9d67d3,28800.0,car,37,m,medium,always,false,800411.47,5808196.45,-34.42165604854702,
bb_dbe6ca01,28800.0,car,25,m,medium,always,false,786663.41,5767909.92,-31.63203265516994,
bb_3b3f6821,28800.0,car,23,f,very_low,always,false,790418.74,5814011.51,-27.386578843440876,
bb_5acbc2b6,28800.0,car,65,f,very_low,always,false,813448.94,5809551.47,-36.26242851529117,
bb_0d04345e,28800.0,car,19,m,very_low,always,false,802030.06,5853020.81,-16.697998047041853,
bb_53af614b,28800.0,car,53,f,medium,always,false,806263.84,5837574.72,-17.307817668499066,
bb_db5da1ca,28800.0,car,68,f,low,always,false,776107.7,5813618.36,-63.48852672570975,
bb_16ef78f5,28800.0,car,36,f,high,always,false,810585.19,5814094.96,-31.37931869284652,
bb_55c85411,28800.0,car,51,m,high,always,false,806620.78,5845942.9,-23.125355800387133,
bb_0a6f4d52,28800.0,car,22,f,high,always,false,781065.18,5812266.32,-68.32215375261708,
bb_83a906be,28800.0,car,69,f,medium,always,false,791718.89,5841145.34,-16.50534168131862,
bb_ac193e7f,28800.0,car,57,m,very_high,always,false,756414.57,5788376.23,-27.640240265491602,
bb_d37d98ee,28800.0,car,40,f,very_high,always,false,781795.09,5809498.21,-27.400763601666192,
bb_778f928a,28800.0,car,40,f,medium,always,false,809464.05,5799939.07,-33.56969884385471,
bb_5b239cf0,28800.0,car,17,f,very_low,never,false,777198.73,5833302.21,-18.13915384830363,
bb_cbfab968,28800.0,car,1,f,very_high,never,false,778310.14,5812216.88,-28.373823608411733,
bb_c1666c0f,28800.0,car,67,m,medium,always,false,786215.94,5852411.4,-10.933378076338212,
bb_3cb373a1,28800.0,car,42,m,medium,always,false,791072.86,5802592.29,-23.805284203903305,
bb_0489f4b1,28800.0,car,57,f,very_low,always,true,793100.08,5814248.72,-26.512075464859784,
bb_81a087f0,28800.0,car,59,f,high,always,false,864299.91,5745721.47,-48.62788854200771,
bb_a5b6556e,28800.0,car,28,m,medium,always,false,811035.71,5846010.62,-23.937116005643702,
bb_792c6b6c,28800.0,car,79,f,medium,always,false,780787.73,5832245.66,-18.42412631351684,
bb_5703beec,28800.0,car,39,f,medium,always,false,780073.66,5808160.16,-22.652330122909852,
bb_c9c4dbf5,28800.0,car,36,f,very_low,always,true,766189.66,5810997.86,-29.968369249388765,
bb_b56c52b2,28800.0,car,57,f,low,always,false,820071.14,5804531.63,-34.19208879886851,
bb_88d31750,28800.0,car,28,m,medium,always,false,790073.12,5811572.35,-41.80226357084396,
bb_88fb32bf,28800.0,car,22,m,medium,always,false,755801.09,5809837.65,-48.294993094025784,
bb_ac789d9d,28800.0,car,39,f,very_high,always,false,819635.74,5828807.51,-70.02096901974889,
bb_81682bc5,28800.0,car,58,m,high,always,false,784100.31,5840359.93,-12.65799757325355,
bb_9d090207,28800.0,car,32,f,high,always,false,755538.01,5807137.03,-33.09512449366519,
bb_53b21dd5,28800.0,car,20,f,very_low,always,false,772053.16,5816152.18,-20.004022133470315,
bb_7469d6a5,28800.0,car,30,m,high,always,false,770021.06,5834882.2,-19.743531676920227,
bb_601d0cd6,28800.0,car,81,m,low,always,true,791168.04,5812515.87,-28.023460055117337,
bb_225533a6,28800.0,car,29,m,medium,always,false,846584.28,5829321.65,-27.583404737303553,
bb_086ab916,28800.0,car,35,f,very_high,always,false,785787.92,5814272.99,-24.07256113639224,
bb_43b96797,28800.0,car,98,f,medium,always,false,775619.46,5833643.19,-17.958523897619152,
bb_70475856,28800.0,car,3,m,low,never,false,816183.34,5828110.54,-20.431767844469334,
bb_79ab39b1,28800.0,car,32,f,low,always,false,764221.61,5836423.32,-16.27373502926784,
bb_9fe962f7,28800.0,car,31,m,high,always,false,833080.9,5832739.89,-23.047464261009083,
bb_358c06a8,28800.0,car,63,m,very_low,always,true,801583.52,5855829.77,-14.799708900776983,
bb_107290a5,28800.0,car,56,m,medium,always,false,815403.41,5797171.55,-37.84902041343112,
bb_5df1adce,28800.0,car,52,f,medium,always,false,756699.28,5789340.14,-27.41898012265089,
bb_16881900,28800.0,car,98,m,very_low,always,true,793314.9,5810369.39,-27.820644476142157,
bb_2d11d679,28800.0,car,13,m,medium,never,false,795689.38,5842574.8,-17.498016210816203,
bb_85b316c3,28800.0,car,27,m,medium,always,false,779390.43,5841092.21,-17.08065927380553,
bb_177f004d,28800.0,car,35,m,medium,always,false,770812.33,5812105.89,-27.091867622694654,
bb_554b67a6,28800.0,car,48,f,high,always,false,814146.11,5825330.29,-29.332129631393656,
bb_9beefe3f,28800.0,car,49,m,very_high,always,false,816949.32,5800268.74,-38.48625823411011,
bb_540b6044,28800.0,car,2,m,medium,never,false,808317.85,5843642.81,-22.418074006187766,
bb_ad249c7a,28800.0,car,18,m,very_low,always,false,781425.26,5810149.45,-25.396999880720916,
bb_7105a666,28800.0,car,71,f,medium,always,true,806566.17,5846140.46,-16.186403466245693,
bb_c20861f8,28800.0,car,27,m,medium,always,false,783987.2,5842350.27,-12.623358720328184,
bb_58831110,28800.0,car,47,m,high,always,false,784254.31,5836836.89,-16.269169533576093,
bb_869922d8,28800.0,car,3,m,medium,never,false,780305.83,5831414.42,-19.205520052601955,
bb_27865c76,28800.0,car,82,f,low,always,false,787707.25,5857471.25,-12.763103535690345,
bb_40f4e663,28800.0,car,56,m,very_low,always,true,786877.72,5853732.76,-10.50883588035021,
bb_8db0e335,28800.0,car,15,m,very_high,never,false,792479.34,5840882.77,-15.501283196603985,
bb_bfd1162c,28800.0,car,31,m,high,always,false,811578.22,5846199.05,-23.169151680833565,
bb_a7b8bbeb,28800.0,car,64,f,very_high,always,false,831287.63,5775688.75,-30.657464782004812,
bb_36ae8959,28800.0,car,52,f,medium,always,false,781301.13,5804443.79,-25.351601820518926,
bb_bdbac55f,28800.0,car,40,m,very_high,always,false,820580.03,5799086.92,-29.31639987252801,
bb_7901d07c,28800.0,car,74,m,medium,always,false,781378.18,5809466.8,-29.968930558098645,
bb_0a193e2a,28800.0,car,99,m,medium,always,true,815344.21,5809253.37,-34.48434039593843,
bb_a5e346a8,28800.0,car,74,f,medium,always,false,825514.12,5755443.1,-36.838074359002746,
bb_5c872a1a,28800.0,car,57,f,very_low,always,false,778710.37,5821212.43,-23.464233767709608,
bb_0f789b48,28800.0,car,95,f,low,always,false,809542.0,5844515.16,-22.748523079155664,
bb_763981b3,28800.0,car,55,f,high,always,false,802649.16,5803338.44,-28.520102542878046,
bb_5ee7fe11,28800.0,car,19,f,low,always,true,767170.14,5803314.27,-22.870928368232597,
bb_a0c03ca2,28800.0,car,86,f,low,always,false,821298.6,5823977.64,-24.13394347917225,
bb_55206167,28800.0,car,53,f,very_low,always,true,765475.99,5798716.24,-35.188166040967815,
bb_8de357fe,28800.0,car,62,f,very_low,always,true,822048.2,5822697.09,-31.397018603232382,
bb_522a50a8,28800.0,car,32,f,medium,always,false,795966.05,5856872.4,-12.709814782582349,
bb_42ab6ed5,28800.0,car,55,f,medium,always,false,799340.39,5807987.76,-71.26501810335641,
bb_7980d048,28800.0,car,47,m,medium,always,false,780180.76,5849059.39,-9.907072658007126,
bb_d0f14ae7,28800.0,car,70,m,medium,always,false,769630.79,5813964.82,-22.632923628766093,
bb_590c5a8a,28800.0,car,49,f,medium,always,false,794072.75,5802375.13,-22.391758945248593,
bb_ac6272ac,28800.0,car,50,m,medium,always,false,818009.36,5823609.62,-25.58317470998885,
bb_05fe26b1,28800.0,car,98,m,medium,always,true,801042.56,5810405.96,-26.276768943126736,
bb_63bc3790,28800.0,car,45,m,very_high,always,false,792071.78,5799784.73,-29.435206474287174,
bb_31e589e6,28800.0,car,53,m,high,always,false,823441.73,5833993.28,-28.38072705852745,
bb_b09f8644,28800.0,car,86,m,high,always,false,820240.28,5806047.06,-35.94889882781996,
bb_751c690a,28800.0,car,44,f,very_low,always,false,793199.72,5790432.56,-26.950485497028893,
bb_65aa8148,28800.0,car,98,f,medium,always,true,757290.18,5812768.29,-32.0975348188415,
bb_a01790fb,28800.0,car,55,m,medium,always,false,791436.22,5840104.38,-16.49549773288522,
bb_5088b0bb,28800.0,car,55,f,high,always,false,805936.52,5841103.18,-21.555616507369688,
bb_3e89e5a7,28800.0,car,37,f,medium,always,false,815072.9,5865833.85,-23.167846553026628,
bb_a012f217,28800.0,car,35,m,medium,always,false,817002.23,5806412.29,-25.138932868058333,
bb_6e550966,28800.0,car,58,m,high,always,false,809539.92,5846364.25,-20.40294559611131,
bb_54a0a58e,28800.0,car,49,m,medium,always,false,877013.45,5814758.85,-33.46709911124074,
bb_1ff732c2,28800.0,car,5,f,very_high,never,false,756833.63,5813045.66,-24.182146559586883,
bb_095166ea,28800.0,car,50,f,high,always,false,786060.87,5814191.04,-19.141034134227862,
bb_40ad3b6e,28800.0,car,38,f,high,always,false,788139.57,5861799.11,-12.776638923938204,
bb_4bf17e95,28800.0,car,62,f,medium,always,false,787714.04,5848087.34,-12.546161015375146,
bb_20451982,28800.0,car,67,f,medium,always,false,785788.2,5852591.94,-10.400165202843507,
bb_57bbea98,28800.0,car,10,m,low,never,false,792334.03,5839588.43,-17.114045675037758,
bb_2b465fed,28800.0,car,57,m,medium,always,false,790404.03,5843827.98,-15.21549227932654,
bb_303b0d0f,28800.0,car,36,m,high,always,false,778886.07,5820440.23,-20.33009352564889,
bb_cf19525e,28800.0,car,23,f,very_low,always,false,771999.82,5813588.31,-28.22769966760388,
bb_b34ef800,28800.0,car,32,f,low,always,false,813971.48,5830646.43,-28.27993266293755,
bb_a3fcd04c,28800.0,car,39,f,low,always,false,778346.87,5796242.43,-23.620226492187157,
bb_a3366f4e,28800.0,car,57,f,very_low,always,false,814854.84,5807650.0,-95.16900380353067,
bb_429453a0,28800.0,car,0,m,low,never,false,795743.23,5844022.42,-15.966449756800184,
bb_2a7d55f9,28800.0,car,90,f,medium,always,false,773638.92,5835854.43,-12.84875969060819,
bb_278ca9e9,28800.0,car,48,f,medium,always,false,784946.44,5812802.42,-25.2219424093681,
bb_2d032d36,28800.0,car,35,m,high,always,true,774402.55,5799829.05,-25.97246882594935,
bb_889f908a,28800.0,car,7,m,medium,never,false,776023.67,5831286.17,-19.041662204362904,
bb_549e21f3,28800.0,car,41,m,high,always,false,783379.61,5848336.93,-10.612274255290442,
bb_5e70e9c4,28800.0,car,74,m,medium,always,true,776341.13,5813766.93,-45.19578609415285,
bb_75060231,28800.0,car,11,m,medium,never,false,785260.46,5853125.91,-10.488554378492116,
