personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
berlin_899b7f87,28800.0,teleportedWalk,58,f,medium,always,false,799054.4062285096,5827694.632853383,-18.63,
berlin_fd1f5178,28800.0,teleportedWalk,15,m,high,never,false,793652.0959632436,5828619.126778,-9.3,
berlin_a7bf3df0,28800.0,teleportedWalk,13,m,high,never,false,796791.2055771821,5832304.074599836,-19.366666666666667,
berlin_76c01f6b,28800.0,teleportedWalk,18,m,medium,always,false,799147.1955386748,5828509.21131181,-16.479,
berlin_a59099f9,28800.0,teleportedWalk,55,f,medium,always,false,792753.6591551234,5828612.620655967,-15.0,
berlin_7c46db34,28800.0,teleportedWalk,2,m,medium,never,false,797680.7529975146,5827016.801989408,-13.989999999999998,
berlin_b0ee08fe,28800.0,teleportedWalk,49,m,low,always,false,797871.131724807,5829143.17029435,-11.793333333333333,
berlin_6fda04e0,28800.0,teleportedWalk,21,m,very_low,always,false,793765.7735592215,5828467.018129101,-8.853,
berlin_dce7507c,28800.0,teleportedWalk,63,m,low,always,false,797977.2443153138,5829228.531472406,-18.625,
berlin_b4e4a02a,28800.0,teleportedWalk,56,f,high,always,false,797075.4092472733,5833133.531036989,-23.923333333333332,
berlin_a7402fe0,28800.0,teleportedWalk,22,m,low,always,false,799285.7902798237,5826636.186226031,-19.776000000000003,
berlin_3a8c903a,28800.0,teleportedWalk,54,m,low,always,true,795521.3272348638,5827982.260704795,-4.1033333333333335,
berlin_b88455c4,28800.0,teleportedWalk,54,f,very_high,always,false,795424.9702939631,5825873.181495362,-15.07,
berlin_af4d114b,28800.0,teleportedWalk,43,m,high,always,false,797470.6620869387,5828749.487974807,-9.546666666666667,
berlin_ee82b6d8,28800.0,teleportedWalk,33,m,high,always,false,795012.5404675131,5828072.577035372,-4.833333333333334,
berlin_274ee764,28800.0,teleportedWalk,52,f,very_low,always,false,795301.6779624171,5827981.290505883,-4.42,
berlin_7847870b,28800.0,teleportedWalk,28,m,high,always,false,794176.9791257547,5828604.701579338,-6.861000000000001,
berlin_1417e44d,28800.0,teleportedWalk,26,f,medium,always,false,795053.0718208039,5826169.774301708,-12.441,
berlin_f1f31f32,28800.0,teleportedWalk,13,m,high,never,false,793494.5053837937,5832238.414352691,-21.22,
berlin_b0701143,28800.0,teleportedWalk,40,m,medium,always,false,794243.9169936461,5828229.611599256,-7.746666666666666,
berlin_6815366d,28800.0,teleportedWalk,75,m,very_high,always,false,795066.2888511561,5831070.591864774,-18.529999999999998,
berlin_c530f7d2,28800.0,teleportedWalk,30,f,medium,always,false,795784.2686945716,5830570.983629032,-9.426666666666666,
berlin_a4fc4895,28800.0,teleportedWalk,18,m,very_low,always,false,798248.5199178009,5830997.145661214,-16.089,
berlin_1915e324,28800.0,teleportedWalk,88,m,medium,always,true,793696.2092103423,5828847.582098524,-15.129999999999999,
berlin_c5160ef8,28800.0,teleportedWalk,6,m,very_low,never,false,798285.6128961055,5830223.54002837,-15.736666666666668,
berlin_852d0ac0,28800.0,teleportedWalk,38,f,high,always,false,799705.3850558479,5828555.031274748,-21.193333333333335,
berlin_7ec12e79,28800.0,teleportedWalk,7,m,very_high,never,false,798727.7453109896,5828545.274502952,-16.123333333333335,
berlin_b1dbf473,28800.0,teleportedWalk,58,f,very_high,always,true,793738.2099474503,5828471.03828897,-9.976666666666667,
berlin_d87ed233,28800.0,teleportedWalk,19,f,low,always,false,796453.3359945649,5831278.679713318,-12.375,
berlin_a07b5491,28800.0,teleportedWalk,14,m,medium,never,false,794858.8829178036,5830562.195162,-10.183333333333334,
berlin_b017a8f0,28800.0,teleportedWalk,24,f,high,always,false,799893.413580785,5827778.546043699,-20.457,
berlin_800c83c1,28800.0,teleportedWalk,91,m,very_low,always,false,798702.0054562917,5830017.1501375735,-25.845,
berlin_7dba9a18,28800.0,teleportedWalk,39,f,very_high,always,false,795158.1116236087,5830266.881797209,-8.196666666666665,
berlin_603dea3f,28800.0,teleportedWalk,46,f,very_high,always,false,796170.956087421,5831071.86360497,-12.32,
berlin_58ce969c,28800.0,teleportedWalk,91,m,medium,always,true,794608.3157913816,5827408.418197375,-13.26,
berlin_f0d5d7e5,28800.0,teleportedWalk,83,m,very_low,always,true,799978.551004388,5827496.494843117,-35.29,
berlin_79d242d3,28800.0,teleportedWalk,53,f,high,always,false,798542.2356860742,5828408.890712794,-15.23,
berlin_6663f88e,28800.0,teleportedWalk,31,f,high,always,false,800220.7372858934,5828139.890462552,-24.066666666666666,
berlin_f71012fd,28800.0,teleportedWalk,26,f,very_low,always,false,798153.8810676745,5830053.438419847,-13.245000000000001,
berlin_361d3823,28800.0,teleportedWalk,90,m,medium,always,false,797551.1618384656,5831758.286298894,-27.729999999999997,
berlin_0682d00a,28800.0,teleportedWalk,44,f,high,always,false,796839.7846833039,5831265.13900285,-14.436666666666667,
berlin_24ab0d76,28800.0,teleportedWalk,31,f,medium,always,false,793640.9606065996,5831713.988783519,-18.513333333333335,
berlin_d5e6cd30,28800.0,teleportedWalk,41,m,medium,always,false,794715.0616084554,5830948.714840507,-12.326666666666668,
berlin_08f5be04,28800.0,teleportedWalk,25,f,very_high,always,false,797838.9499082385,5830393.16402511,-12.828000000000003,
berlin_7a89b138,28800.0,teleportedWalk,55,f,high,always,false,795839.3853536511,5830570.315542233,-9.453333333333333,
berlin_c1618258,28800.0,teleportedWalk,43,f,very_high,always,false,797402.1146847131,5829678.739694925,-10.346666666666668,
berlin_3c1b3994,28800.0,teleportedWalk,19,f,very_low,always,false,797668.5234813371,5832055.394917468,-18.108,
berlin_a0664947,28800.0,teleportedWalk,53,f,high,always,false,794350.3662886999,5831377.7438565735,-15.143333333333334,
berlin_f97d5bbd,28800.0,teleportedWalk,4,m,high,never,false,795213.0927404659,5829385.986124414,-3.9066666666666663,
berlin_a23f2c1a,28800.0,teleportedWalk,76,m,very_high,always,false,799035.493102869,5827250.969278759,-29.03,
berlin_e2f39666,28800.0,teleportedWalk,59,f,very_low,always,false,794076.5261368707,5826923.572274625,-12.536666666666669,
berlin_5280607d,28800.0,teleportedWalk,48,f,high,always,false,798174.791773851,5829059.602381709,-13.296666666666667,
berlin_5cd458a4,28800.0,teleportedWalk,30,f,very_low,always,false,796248.9983327729,5831825.85532678,-16.24,
berlin_41e24e88,28800.0,teleportedWalk,38,m,medium,always,true,797806.7225046509,5828757.028352222,-11.293333333333333,
berlin_3c2ddb32,28800.0,teleportedWalk,51,f,high,always,false,795672.7691618447,5827812.695602595,-4.946666666666666,
berlin_1d9da21d,28800.0,teleportedWalk,91,m,medium,always,false,794479.3334603583,5832378.447236705,-29.595,
berlin_1f174360,28800.0,teleportedWalk,75,m,high,always,false,799226.7650502083,5828520.794956922,-28.08,
berlin_9a345bab,28800.0,teleportedWalk,25,m,low,always,false,797268.7982818688,5832318.697957375,-18.309,
berlin_24cf0d2d,28800.0,teleportedWalk,62,f,medium,always,false,796316.889788986,5831466.345798163,-21.740000000000002,
berlin_d624fa51,28800.0,teleportedWalk,32,f,high,always,false,798534.2145200183,5829988.739351184,-16.366666666666667,
berlin_1df3d4e8,28800.0,teleportedWalk,18,f,low,always,false,797550.5697402384,5831323.275479035,-14.961,
berlin_e5b562e1,28800.0,teleportedWalk,26,f,medium,always,false,795855.834244663,5830425.4166752435,-7.844999999999999,
berlin_81501663,28800.0,teleportedWalk,22,f,low,always,false,797868.0996884377,5828570.029800528,-10.491,
berlin_7e0fe729,28800.0,teleportedWalk,99,m,medium,always,true,798180.1446564945,5829883.209312826,-21.69,
berlin_4737bbf7,28800.0,teleportedWalk,35,m,medium,always,false,799063.7318495773,5828885.272720785,-17.84,
berlin_a9da3cf7,28800.0,teleportedWalk,19,f,low,always,false,795285.8105296844,5831238.377518384,-11.694,
berlin_fbc57f3f,28800.0,teleportedWalk,34,f,low,always,false,798483.8249219724,5829619.280964907,-15.466666666666669,
berlin_e3527ee8,28800.0,teleportedWalk,14,m,very_high,never,false,794301.7206788646,5831395.25204345,-15.336666666666666,
berlin_1ba0bc54,28800.0,teleportedWalk,9,m,medium,never,false,796217.1907143046,5831022.685982174,-12.129999999999999,
berlin_38f98eb0,28800.0,teleportedWalk,39,m,medium,always,false,793996.8391786058,5827960.04459503,-9.486666666666666,
berlin_33a7385b,28800.0,teleportedWalk,86,m,medium,always,true,799116.3900815351,5827353.050747,-29.299999999999997,
berlin_a16603cc,28800.0,teleportedWalk,64,m,very_low,always,false,794248.5434329932,5832210.092065618,-28.97,
berlin_082d7570,28800.0,teleportedWalk,11,m,high,never,false,795108.0872372017,5828959.508752099,-2.92,
berlin_546824c0,28800.0,teleportedWalk,56,m,medium,always,false,797332.5032160296,5831565.156500045,-17.033333333333335,
berlin_18ba6e11,28800.0,teleportedWalk,35,f,high,always,false,798466.1578022935,5828924.587253465,-14.746666666666666,
berlin_3630ce15,28800.0,teleportedWalk,82,m,medium,always,true,798627.9128320602,5829880.227927872,-24.915,
berlin_88800425,28800.0,teleportedWalk,96,m,medium,always,false,798284.7102081503,5829707.946415159,-21.94,
berlin_eb02b183,28800.0,teleportedWalk,61,m,high,always,false,797699.1715420824,5829817.522907944,-18.075000000000003,
berlin_32aad0db,28800.0,teleportedWalk,43,m,medium,always,false,796667.1819595969,5832139.526492861,-18.356666666666666,
berlin_f0fe33f8,28800.0,teleportedWalk,28,f,low,always,false,793969.2160312082,5828399.215264603,-7.977,
berlin_8cce2b24,28800.0,teleportedWalk,19,f,low,always,false,797010.6969577267,5832992.348274285,-20.811,
berlin_213c9e7b,28800.0,teleportedWalk,37,m,medium,always,false,795953.4623185473,5830569.500671781,-9.533333333333333,
berlin_0eae4cbd,28800.0,teleportedWalk,97,m,high,always,true,793765.98564378,5828013.893027815,-15.705000000000002,
berlin_9556b5a6,28800.0,teleportedWalk,53,f,very_low,always,false,796020.68061057,5830695.71257321,-10.243333333333332,
berlin_2586893b,28800.0,teleportedWalk,31,f,medium,always,true,796788.4297241645,5832732.443837033,-21.49,
berlin_0aee5659,28800.0,teleportedWalk,43,f,low,always,true,793597.8434325466,5828437.122474671,-10.723333333333333,
berlin_d5c8b629,28800.0,teleportedWalk,53,f,high,always,false,795972.4190486285,5826163.2543536285,-13.633333333333333,
berlin_df6196ff,28800.0,teleportedWalk,48,m,very_high,always,false,793333.5542318474,5828332.515689632,-12.173333333333334,
berlin_957b3f5e,28800.0,teleportedWalk,67,m,medium,always,false,796017.8687528698,5830521.616924299,-14.030000000000001,
berlin_df590dc6,28800.0,teleportedWalk,4,m,very_high,never,false,796116.9252212755,5832048.516719398,-17.263333333333332,
berlin_fb876bf2,28800.0,teleportedWalk,85,m,medium,always,false,794097.894753475,5828139.180492853,-12.934999999999999,
berlin_4c01f358,28800.0,teleportedWalk,32,f,medium,always,false,793799.916599138,5828662.181241976,-9.553333333333333,
berlin_09968a54,28800.0,teleportedWalk,15,m,high,never,false,792798.1583446728,5828800.8914236305,-13.275000000000002,
berlin_9ba586b4,28800.0,teleportedWalk,25,f,high,always,false,795737.4063438259,5826260.7139141485,-11.724,
berlin_ebd000a5,28800.0,teleportedWalk,49,f,medium,always,false,794713.7348023762,5827474.111654566,-8.24,
berlin_dae795ae,28800.0,teleportedWalk,36,f,medium,always,false,798531.4332333112,5829044.752966518,-15.133333333333333,
berlin_3cd48892,28800.0,teleportedWalk,55,f,high,always,false,800060.5569316228,5828275.146913599,-23.153333333333336,
berlin_8de0b630,28800.0,teleportedWalk,33,f,medium,always,false,795185.0891378864,5826310.430479976,-12.966666666666665,
berlin_b4506754,28800.0,teleportedWalk,52,m,low,always,false,797629.1003234059,5832242.102939171,-20.846666666666668,
berlin_ca8378c8,28800.0,teleportedWalk,68,m,medium,always,true,796496.1945519818,5829318.295434989,-7.989999999999999,
berlin_a42b8540,28800.0,teleportedWalk,5,m,medium,never,false,795527.1192053527,5828381.797662424,-2.06,
berlin_786bc4f3,28800.0,teleportedWalk,41,m,medium,always,false,795718.6234956764,5830249.156836508,-7.733333333333334,
berlin_6669cc81,28800.0,teleportedWalk,23,m,very_low,always,false,797996.0689981416,5830177.87797721,-12.879000000000001,
berlin_56b79a47,28800.0,teleportedWalk,41,m,high,always,false,795984.8180979562,5830557.952726905,-9.503333333333334,
berlin_357b1e12,28800.0,teleportedWalk,48,m,very_low,always,false,797443.551165706,5831697.184776099,-17.92,
berlin_d6fb23b4,28800.0,teleportedWalk,59,m,low,always,false,796424.6750381954,5831284.8878021985,-13.736666666666666,
berlin_1354277e,28800.0,teleportedWalk,1,m,very_low,never,false,797850.158923886,5832654.096769615,-23.28,
berlin_c8b7fea0,28800.0,teleportedWalk,97,m,medium,always,false,795617.81004925,5827994.540279131,-6.0,
berlin_9cc7f3f1,28800.0,teleportedWalk,18,f,high,always,false,795205.6766414768,5828680.508661785,-2.043,
berlin_0a5f8236,28800.0,teleportedWalk,14,m,medium,never,false,794707.6417324446,5828358.885957077,-5.26,
berlin_0e84a8a8,28800.0,teleportedWalk,43,f,very_low,always,false,794690.650558108,5831555.316891252,-15.323333333333334,
berlin_e7eb633b,28800.0,teleportedWalk,27,m,high,always,false,797312.8264293516,5832569.18352444,-19.464,
berlin_dcedfc7d,28800.0,teleportedWalk,25,m,high,always,false,794658.2767213988,5831357.666519158,-12.969000000000001,
berlin_e09517ab,28800.0,teleportedWalk,16,m,very_high,never,false,796245.2985646704,5831023.352043994,-10.953000000000001,
berlin_7b6690ec,28800.0,teleportedWalk,67,m,medium,always,false,794540.632040617,5827381.886603735,-13.745000000000001,
berlin_9f23b134,28800.0,teleportedWalk,96,m,high,always,false,795997.9953345212,5828816.383276238,-2.8600000000000003,
berlin_33e8db84,28800.0,teleportedWalk,66,m,medium,always,true,799255.8678522687,5827131.958509424,-30.979999999999997,
berlin_9cb3bbcf,28800.0,teleportedWalk,58,f,very_high,always,false,794493.2174979827,5827297.735616246,-9.66,
berlin_0ca32eb2,28800.0,teleportedWalk,23,m,medium,always,false,798586.8645120418,5828761.8375141015,-13.814999999999998,
berlin_587a3dce,28800.0,teleportedWalk,32,f,medium,always,false,793275.4616705431,5829017.443829228,-12.336666666666666,
berlin_029072a1,28800.0,teleportedWalk,48,f,high,always,false,798852.9938144565,5828898.523455044,-16.75,
berlin_f2f4e69d,28800.0,teleportedWalk,47,f,very_low,always,false,798991.4483837993,5828250.357193333,-17.656666666666666,
berlin_039b3bde,28800.0,teleportedWalk,49,f,low,always,false,795505.4678988635,5831522.353382203,-14.360000000000001,
berlin_1591d433,28800.0,teleportedWalk,15,m,medium,never,false,800084.2190115829,5826870.30721873,-22.628999999999998,
berlin_c3ba037c,28800.0,teleportedWalk,27,m,high,always,false,795642.6972553981,5832044.801300879,-15.354000000000001,
berlin_575be736,28800.0,teleportedWalk,22,f,low,always,false,794321.5018132892,5827994.6555264145,-7.119000000000001,
berlin_4024311d,28800.0,teleportedWalk,54,f,medium,always,false,798532.3644122409,5829209.394950645,-15.243333333333334,
berlin_447759ad,28800.0,teleportedWalk,35,f,medium,always,false,798952.6463970554,5826926.155367309,-19.72,
berlin_c7832921,28800.0,teleportedWalk,11,m,very_high,never,false,796508.8845077832,5832156.429144971,-18.216666666666665,
berlin_1a87995e,28800.0,teleportedWalk,35,f,very_high,always,false,796168.1439053658,5830833.9279640205,-11.116666666666667,
berlin_f8f75781,28800.0,teleportedWalk,31,m,medium,always,false,795871.9506331733,5830860.62926161,-10.973333333333333,
berlin_dab88060,28800.0,teleportedWalk,33,f,medium,always,false,793629.8354852526,5828727.139618143,-10.426666666666668,
berlin_f8d55c32,28800.0,teleportedWalk,24,m,low,always,false,798593.6242578705,5830139.2527706865,-15.270000000000003,
berlin_b9c14e53,28800.0,teleportedWalk,22,m,very_low,always,false,795007.8249297175,5829347.683310454,-4.008,
berlin_4f619b5a,28800.0,teleportedWalk,55,f,medium,always,false,795755.2757685257,5830641.415325727,-9.783333333333333,
berlin_f3cffab4,28800.0,teleportedWalk,60,f,medium,always,false,798398.1497334675,5829015.312904663,-21.64,
berlin_9632fc9e,28800.0,teleportedWalk,1,m,very_high,never,false,794626.8706062955,5826142.678434966,-14.599999999999998,
berlin_4f75585b,28800.0,teleportedWalk,46,f,very_high,always,false,795704.4641268249,5830663.574731382,-9.883333333333333,
berlin_4be62ade,28800.0,teleportedWalk,25,f,very_low,always,false,798634.2963460665,5827317.023996278,-15.585,
berlin_fd932e6e,28800.0,teleportedWalk,37,f,very_high,always,false,794315.1979900429,5828728.621889436,-6.863333333333333,
berlin_16713edd,28800.0,teleportedWalk,32,m,very_high,always,false,796208.1762011626,5830656.624185024,-10.283333333333333,
berlin_3aeb6fee,28800.0,teleportedWalk,59,f,high,always,false,798399.6410358197,5829012.363682428,-14.433333333333334,
berlin_922d59b9,28800.0,teleportedWalk,58,f,medium,always,false,794747.5001326685,5832421.137418981,-19.566666666666666,
berlin_f64b6e77,28800.0,teleportedWalk,37,m,very_high,always,false,796873.8206045708,5832992.052734748,-22.91,
berlin_dbc80b91,28800.0,teleportedWalk,56,f,high,always,false,797407.2198735555,5831363.030862054,-16.36,
berlin_cfe1132b,28800.0,teleportedWalk,35,f,very_high,always,false,794792.1620135518,5829209.130334243,-4.953333333333333,
berlin_0e463e7c,28800.0,teleportedWalk,62,f,medium,always,false,794594.461479704,5830915.750216331,-18.64,
berlin_8f784939,28800.0,teleportedWalk,75,m,medium,always,false,797239.822587631,5829945.501677332,-15.545,
berlin_4a7bc9dd,28800.0,teleportedWalk,23,f,medium,always,false,798106.2679708386,5829826.599037796,-12.591000000000001,
berlin_48bbcea2,28800.0,teleportedWalk,88,m,medium,always,false,792855.0654511187,5828796.555212254,-21.68,
berlin_bb1357fc,28800.0,teleportedWalk,45,m,high,always,false,793351.8439636711,5828975.992475163,-11.92,
berlin_8d948533,28800.0,teleportedWalk,1,m,medium,never,false,796362.4357104304,5830801.030987458,-11.246666666666666,
berlin_da9778f4,28800.0,teleportedWalk,11,m,medium,never,false,796188.1370068281,5831621.608082911,-15.136666666666667,
berlin_e0f04dc4,28800.0,teleportedWalk,41,f,very_high,always,false,795095.7166482852,5830777.132334919,-10.836666666666666,
berlin_e004a420,28800.0,teleportedWalk,39,f,very_high,always,false,795481.4767166974,5831115.733340226,-12.253333333333334,
berlin_9f3cc419,28800.0,teleportedWalk,88,m,very_high,always,false,794898.2920693136,5831235.788234264,-20.115000000000002,
berlin_5f974911,28800.0,teleportedWalk,74,m,medium,always,false,793308.3153738996,5828287.555753059,-18.520000000000003,
berlin_e6e6242f,28800.0,teleportedWalk,36,f,medium,always,false,796176.7267057726,5825673.189437917,-16.313333333333333,
berlin_be50c1be,28800.0,teleportedWalk,23,m,high,always,false,797510.6124332949,5831722.764083889,-16.395,
berlin_cfb20936,28800.0,teleportedWalk,28,f,very_low,always,false,799260.7602532282,5826738.882251646,-19.433999999999997,
berlin_f4a11531,28800.0,teleportedWalk,54,f,high,always,false,794064.531774695,5827579.242869234,-10.226666666666667,
berlin_74425bd9,28800.0,teleportedWalk,31,f,medium,always,false,796550.385280337,5831736.161553887,-16.173333333333332,
berlin_cc1c88e0,28800.0,teleportedWalk,36,m,very_high,always,false,796573.355882779,5830211.815307348,-8.973333333333333,
berlin_53c1b795,28800.0,teleportedWalk,35,f,very_high,always,false,795748.2566934333,5830243.451419898,-7.716666666666667,
berlin_efe3c6d9,28800.0,teleportedWalk,50,f,medium,always,false,798697.8020859467,5828553.606507664,-15.963333333333331,
berlin_54ed197b,28800.0,teleportedWalk,44,m,very_high,always,false,799550.2902125557,5826418.318539413,-23.733333333333334,
berlin_97a62f60,28800.0,teleportedWalk,51,m,low,always,true,795626.1005622484,5827777.198068032,-5.13,
berlin_f6216bcc,28800.0,teleportedWalk,39,m,medium,always,false,798203.7792043288,5829520.876897411,-13.926666666666666,
berlin_bc54922c,28800.0,teleportedWalk,12,m,high,never,false,798722.826536587,5829733.0368177,-16.830000000000002,
berlin_af614938,28800.0,teleportedWalk,29,f,medium,always,false,794936.2715613653,5828445.626749411,-3.591,
berlin_acc2ef99,28800.0,teleportedWalk,64,m,very_low,always,true,796425.8197963047,5828969.647675008,-6.375,
berlin_335de07a,28800.0,teleportedWalk,5,m,very_high,never,false,799362.3824631533,5827067.169920167,-21.296666666666667,
berlin_3415b7bb,28800.0,teleportedWalk,46,f,low,always,false,795609.8745585366,5832201.743203295,-17.876666666666665,
berlin_09ae582b,28800.0,teleportedWalk,17,m,very_low,never,false,798237.9501014433,5830545.510883741,-14.763000000000002,
berlin_29bb903d,28800.0,teleportedWalk,92,m,very_low,always,false,794826.007948972,5828495.183054265,-6.645,
berlin_33164c82,28800.0,teleportedWalk,5,m,high,never,false,797533.6151355964,5832969.9351675315,-23.996666666666666,
berlin_2db8ce10,28800.0,teleportedWalk,54,f,medium,always,true,795712.1971672622,5825881.836650695,-14.990000000000002,
berlin_d5c1a2ec,28800.0,teleportedWalk,45,m,low,always,false,797964.0925177261,5830017.699714431,-13.756666666666668,
berlin_bd5d9bb7,28800.0,teleportedWalk,21,f,high,always,false,797286.0937017878,5827159.715759119,-10.773,
berlin_ac199f5e,28800.0,teleportedWalk,80,m,low,always,false,794025.5385546788,5827677.143811609,-15.14,
berlin_bac04eff,28800.0,teleportedWalk,41,m,high,always,false,794682.2912828461,5827865.26892249,-6.806666666666667,
berlin_c74b69b5,28800.0,teleportedWalk,99,m,medium,always,false,797620.9887740061,5830117.050251962,-18.744999999999997,
berlin_6ed60ff9,28800.0,teleportedWalk,64,f,low,always,false,797497.2881550677,5828241.788271945,-15.085,
berlin_1806d8da,28800.0,teleportedWalk,34,m,high,always,false,796289.1885464785,5830901.702211741,-11.626666666666667,
berlin_584ae1ba,28800.0,teleportedWalk,97,m,low,always,true,794695.3537718853,5827332.147289168,-13.354999999999999,
berlin_18b5039e,28800.0,teleportedWalk,10,m,medium,never,false,795125.8706562073,5828576.963756718,-2.8166666666666664,
berlin_8fc64f6c,28800.0,teleportedWalk,34,f,high,always,false,796737.5205378318,5831986.785742474,-17.713333333333335,
berlin_54336d99,28800.0,teleportedWalk,20,f,medium,always,false,792329.2538115995,5831226.2666393155,-19.290000000000003,
berlin_7b788cad,28800.0,teleportedWalk,46,m,medium,always,false,794017.4616325933,5828894.536690497,-8.436666666666667,
berlin_0a66eab6,28800.0,teleportedWalk,83,m,very_low,always,true,799528.6834797054,5827151.810181823,-32.870000000000005,
berlin_0cd116c8,28800.0,teleportedWalk,40,m,medium,always,false,794144.9728751964,5829117.510338323,-7.96,
berlin_1faf5cb5,28800.0,teleportedWalk,51,f,very_low,always,false,796930.0143881377,5826218.547291181,-14.850000000000001,
berlin_6174d7e2,28800.0,teleportedWalk,10,m,very_low,never,false,797775.0508752645,5827436.318078489,-13.096666666666668,
berlin_94f34a77,28800.0,teleportedWalk,52,f,medium,always,false,798088.9812198046,5830485.673240837,-15.59,
berlin_f4d21515,28800.0,teleportedWalk,44,f,very_high,always,false,800316.2930296907,5828298.208633118,-24.46333333333333,
berlin_f2552ff3,28800.0,teleportedWalk,48,f,high,always,false,798972.5535117583,5828755.565029904,-17.35666666666667,
berlin_ac049d8a,28800.0,teleportedWalk,9,m,medium,never,false,795507.0903977829,5827948.572131749,-4.29,
berlin_6257176a,28800.0,teleportedWalk,18,f,low,always,false,798766.7275684705,5829431.46192972,-14.985,
berlin_a5654243,28800.0,teleportedWalk,33,f,medium,always,false,794604.0474729991,5828248.528116607,-5.99,
berlin_385b7159,28800.0,teleportedWalk,61,m,medium,always,false,797396.7403810665,5828997.693400806,-13.86,
berlin_f042fac8,28800.0,teleportedWalk,21,f,medium,always,false,799007.4704808978,5828551.1418129,-15.816,
berlin_f9f3b269,28800.0,teleportedWalk,33,m,medium,always,false,795335.8736589223,5830113.324891626,-7.186666666666667,
berlin_c3c119a8,28800.0,teleportedWalk,5,m,high,never,true,798512.1928791562,5829970.481303264,-16.223333333333333,
berlin_e6af4140,28800.0,teleportedWalk,34,f,low,always,true,793967.3919104724,5832427.930372241,-20.933333333333334,
berlin_77874777,28800.0,teleportedWalk,74,m,medium,always,false,798838.5954615313,5826766.1890770085,-29.45,
berlin_a68476c8,28800.0,teleportedWalk,67,m,medium,always,false,793270.5721126061,5828549.2819110695,-18.515,
berlin_9737c9c9,28800.0,teleportedWalk,40,m,medium,always,false,796936.9751678066,5832432.359308914,-20.240000000000002,
berlin_b8c2d639,28800.0,teleportedWalk,52,f,medium,always,false,794979.451849645,5828416.080973062,-3.8566666666666665,
berlin_3f95b65d,28800.0,teleportedWalk,23,m,low,always,false,794645.8832766506,5832426.474257342,-17.754,
berlin_a3838a5f,28800.0,teleportedWalk,45,f,very_low,always,false,796302.5240006559,5831199.423639348,-13.13,
berlin_53b43300,28800.0,teleportedWalk,97,m,very_high,always,true,794672.3285376022,5828713.763872753,-7.515,
berlin_cc400e3a,28800.0,teleportedWalk,28,f,medium,always,false,795662.4820603719,5829407.6161959525,-3.0150000000000006,
berlin_70421e60,28800.0,teleportedWalk,24,f,high,always,false,797735.7572080679,5829345.123402957,-10.2,
berlin_29e1de54,28800.0,teleportedWalk,52,f,medium,always,false,794747.372340759,5829277.622142496,-5.33,
berlin_3e90afd3,28800.0,teleportedWalk,24,f,medium,always,false,794181.3037156605,5828965.653570434,-6.863999999999999,
berlin_3a3cf27c,28800.0,teleportedWalk,3,m,medium,never,false,797799.4154937547,5831691.641433346,-18.933333333333334,
berlin_90136812,28800.0,teleportedWalk,37,f,very_high,always,false,797335.2446660891,5831545.166265373,-61.62,
berlin_fa1b0b7b,28800.0,teleportedWalk,51,f,medium,always,false,795756.0815687203,5830141.63540276,-7.1899999999999995,
berlin_a5c6674d,28800.0,teleportedWalk,62,m,high,always,false,798205.1929076201,5830327.472698066,-23.465,
berlin_7f588514,28800.0,teleportedWalk,14,m,very_low,never,false,796552.8129698464,5832277.296031297,-18.883333333333333,
berlin_45126b4c,28800.0,teleportedWalk,21,m,high,always,false,794885.6787195373,5828327.914629635,-4.053,
berlin_b9263a95,28800.0,teleportedWalk,57,f,very_high,always,false,799283.2294361927,5826543.485288693,-22.206666666666667,
berlin_db52c242,28800.0,teleportedWalk,34,m,medium,always,false,794471.2703279513,5832306.031734693,-19.386666666666667,
berlin_2dae7681,28800.0,teleportedWalk,46,f,low,always,false,798271.2267982797,5828905.225969232,-13.726666666666667,
berlin_3fd1a984,28800.0,teleportedWalk,33,m,low,always,false,796522.3505181388,5825760.090674939,-16.28666666666667,
berlin_f8c25409,28800.0,teleportedWalk,31,f,very_low,always,false,796457.6632972592,5830897.528246255,-11.89,
berlin_9b17800c,28800.0,teleportedWalk,34,f,medium,always,false,797748.682374283,5828304.453707521,-11.246666666666666,
berlin_4641bad0,28800.0,teleportedWalk,49,f,low,always,false,793347.9738204619,5828466.79633648,-11.99,
berlin_e462f55e,28800.0,teleportedWalk,35,f,medium,always,false,797278.6323219084,5826971.189616344,-12.646666666666667,
berlin_23a52fdd,28800.0,teleportedWalk,29,m,high,always,false,794590.6314025524,5830867.602148158,-10.989,
berlin_b6193952,28800.0,teleportedWalk,86,m,high,always,false,795293.4240342563,5828679.013817561,-2.74,
berlin_5ae6f9ce,28800.0,teleportedWalk,62,f,medium,always,false,796750.1822119032,5830241.682575296,-14.439999999999998,
berlin_4a9a2653,28800.0,teleportedWalk,14,m,very_low,never,false,795081.3252847278,5830084.481653546,-7.443333333333333,
berlin_eee41afa,28800.0,teleportedWalk,17,m,high,never,false,797744.7263416814,5831662.111755529,-16.776,
berlin_db6788c6,28800.0,teleportedWalk,9,m,medium,never,false,799027.9377609116,5827667.296319615,-18.543333333333333,
berlin_7a3ab13c,28800.0,teleportedWalk,40,f,low,always,false,795041.0895939639,5832428.765170317,-19.303333333333335,
berlin_628a4d77,28800.0,teleportedWalk,55,f,very_high,always,false,796395.5881799737,5831900.692482041,-16.78333333333333,
