personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
berlin_9a5efb83,28800,teleportedWalk,56,m,medium,always,FALSE,797672.9909309237,5831520.685,-17.82666667
berlin_9a769318,28800,teleportedWalk,41,f,low,always,FALSE,799889.552,5826805.069425231,-24.35666667
berlin_9a7784e8,28800,teleportedWalk,64,f,high,always,FALSE,794903.3712082428,5830929.592448225,-11.88666667
berlin_9a882dde,28800,teleportedWalk,37,m,very_low,always,TRUE,796210.3716612906,5830651.011831415,-10.26
berlin_9a8cf715,28800,teleportedWalk,68,m,high,always,FALSE,794674.3897583327,5829222.364109861,-5.533333333
berlin_9abefc2f,28800,teleportedWalk,38,f,medium,always,FALSE,798423.4232527753,5830070.594608835,-16.01333333
berlin_9b00c1e5,28800,teleportedWalk,46,f,very_high,always,FALSE,794907.0014851976,5830500.409345255,-9.79
berlin_9b0e8c69,28800,teleportedWalk,12,m,high,never,FALSE,794708.3514571546,5828919.752084299,-4.883333333
berlin_9b17800c,28800,teleportedWalk,34,f,medium,always,FALSE,797748.6824,5828304.453707521,-11.24666667
berlin_9b184562,28800,teleportedWalk,46,f,medium,always,FALSE,794628.3416831994,5829251.489628836,-5.813333333
berlin_9b378e6e,28800,teleportedWalk,32,f,medium,always,FALSE,797979.2637884158,5830369.224639283,-14.77333333
berlin_9b37f95b,28800,teleportedWalk,32,f,medium,always,FALSE,793791.7022,5832431.831045257,-21.34333333
berlin_9b5c8496,28800,teleportedWalk,45,m,medium,always,FALSE,796267.9759,5831829.657403313,-16.27666667
berlin_9b694791,28800,teleportedWalk,62,f,high,always,FALSE,799115.5841775984,5828734.470953249,-18.1
berlin_9b6fd27b,28800,teleportedWalk,41,f,high,always,FALSE,798212.6794725506,5829244.801118249,-13.63666667
berlin_9b7bd700,28800,teleportedWalk,95,m,medium,always,TRUE,795859.6492018866,5831229.482739013,-12.87333333
berlin_9b8c47e8,28800,teleportedWalk,98,m,medium,always,TRUE,797496.1127,5829698.075729054,-10.83
berlin_9b9354cc,28800,teleportedWalk,22,m,low,always,FALSE,799106.4439183227,5828546.835590351,-18.08666667
berlin_9b939ebf,28800,teleportedWalk,31,f,medium,always,FALSE,797322.5089896421,5832562.799332533,-21.61666667
berlin_9b9ad9d0,28800,teleportedWalk,14,m,high,never,FALSE,796700.4749467496,5832624.146413206,-20.82333333
berlin_9ba586b4,28800,teleportedWalk,25,f,high,always,FALSE,795737.4063438259,5826260.7139141485,-13.02666667
berlin_9ba7c751,28800,teleportedWalk,61,f,high,always,FALSE,799206.1733172771,5828812.562369066,-18.57333333
berlin_9bb58175,28800,teleportedWalk,40,f,very_low,always,FALSE,797578.3641387578,5829534.443161361,-10.87
berlin_9bc4f431,28800,teleportedWalk,58,f,medium,always,TRUE,796835.0819645697,5832636.596414068,-21.08333333
berlin_9bc7ee1c,28800,teleportedWalk,23,f,high,always,FALSE,796580.8338864767,5831828.855680907,-16.68
berlin_9bc9ed10,28800,teleportedWalk,7,m,medium,never,FALSE,795536.1020271344,5830345.579270522,-8.24
berlin_9bcee7eb,28800,teleportedWalk,34,f,medium,always,FALSE,795231.4376587761,5828570.626413116,-2.323333333
berlin_9bd12107,28800,teleportedWalk,24,m,low,always,FALSE,797543.7668,5830205.881339517,-12.44
berlin_9bd44316,28800,teleportedWalk,27,m,medium,always,FALSE,795762.3814215751,5827656.980316457,-5.793333333
berlin_9bd8b847,28800,teleportedWalk,51,f,very_low,always,FALSE,799533.0094019747,5828648.4900013935,-20.28
berlin_9bdfcd2f,28800,teleportedWalk,37,m,medium,always,FALSE,794391.2301745779,5831437.1854107715,-15.33
berlin_9c0d78ee,28800,teleportedWalk,43,f,high,always,FALSE,795209.0846160967,5828446.931159441,-2.756666667
berlin_9c13ce30,28800,teleportedWalk,29,f,low,always,FALSE,798757.7638069661,5829375.240427335,-16.54666667
berlin_9c36c8f5,28800,teleportedWalk,91,m,medium,always,TRUE,796664.4655414652,5829909.029791606,-8.006666667
berlin_9c3ba199,28800,teleportedWalk,46,m,medium,always,FALSE,799736.3308200238,5826950.740602861,-23.31666667
berlin_9c493e49,28800,teleportedWalk,5,m,very_low,never,FALSE,797327.8803,5831851.531,-18.31
berlin_9c5b2a53,28800,teleportedWalk,51,m,medium,always,TRUE,796277.4194138849,5830689.877274993,-10.55666667
berlin_9c64d92f,28800,teleportedWalk,11,m,low,never,FALSE,797179.1100919391,5829887.016133962,-9.93
berlin_9c6d137f,28800,teleportedWalk,52,f,medium,always,FALSE,795898.4313753617,5830685.520799951,-10.08666667
berlin_9c81d52d,28800,teleportedWalk,58,f,medium,always,TRUE,793466.1337319736,5828296.812221361,-11.53333333
berlin_9c857477,28800,teleportedWalk,47,f,medium,always,FALSE,797797.8162960965,5829155.259226126,-11.43
berlin_9c892d13,28800,teleportedWalk,2,m,very_high,never,FALSE,795882.055,5831203.247782358,-12.75
berlin_9c8d6ba5,28800,teleportedWalk,28,m,medium,always,FALSE,799040.1469113828,5826592.444941808,-21
berlin_9c946016,28800,teleportedWalk,47,m,high,always,FALSE,794401.6939,5832431.814,-20.12
berlin_9cae2002,28800,teleportedWalk,36,f,medium,always,FALSE,798984.6836623163,5828659.558624606,-17.42666667
berlin_9cb3bbcf,28800,teleportedWalk,58,f,very_high,always,FALSE,794493.2174979827,5827297.735616246,-9.66
berlin_9cbaeee7,28800,teleportedWalk,18,m,very_high,always,FALSE,794016.1946742398,5828708.862636945,-8.42
berlin_9cc40362,28800,teleportedWalk,20,f,medium,always,FALSE,797501.0335964898,5829830.023661218,-11.17666667
berlin_9cc7f3f1,28800,teleportedWalk,18,f,high,always,FALSE,795205.6766414768,5828680.508661785,-2.27
berlin_9ccfd2bd,28800,teleportedWalk,16,m,medium,never,FALSE,799978.4609716062,5826579.7007419225,-25.28
berlin_9cd18270,28800,teleportedWalk,84,m,high,always,TRUE,797206.9321100784,5831964.365772957,-18.54
berlin_9cd95815,28800,teleportedWalk,33,m,high,always,FALSE,795024.7099956945,5829242.475169242,-4.03
berlin_9cfca7fe,28800,teleportedWalk,51,m,medium,always,FALSE,793936.3806493785,5828354.174308072,-9.083333333
berlin_9d07db31,28800,teleportedWalk,3,m,medium,never,FALSE,799012.4024836769,5826611.396725447,-20.82666667
berlin_9d0b6917,28800,teleportedWalk,27,f,medium,always,FALSE,795481.0745280825,5830497.466117157,-9.05
berlin_9d123c37,28800,teleportedWalk,94,m,medium,always,TRUE,795687.8501,5831761.781155358,-15.59
berlin_9d3be3ea,28800,teleportedWalk,53,f,medium,always,FALSE,798521.3245810802,5830012.875823001,-16.35333333
berlin_9d4d7c2f,28800,teleportedWalk,36,f,medium,always,FALSE,795171.7451,5830740.794,-10.55666667
berlin_9d647569,28800,teleportedWalk,3,m,very_low,never,FALSE,794931.7256,5828976.0350664845,-3.816666667
berlin_9d725f21,28800,teleportedWalk,52,m,low,always,TRUE,795432.0516129639,5831496.636,-14.25
berlin_9d7cf66c,28800,teleportedWalk,19,f,low,always,FALSE,794064.7607370943,5832112.779938197,-19.23333333
berlin_9d81bc14,28800,teleportedWalk,23,f,high,always,FALSE,796424.1058731173,5831610.709,-15.36
berlin_9d81e064,28800,teleportedWalk,29,f,medium,always,FALSE,797285.2085386657,5831309.005556015,-15.77333333
berlin_9d8ee159,28800,teleportedWalk,25,m,very_high,always,FALSE,800162.7866716713,5826816.417365415,-25.63
berlin_9dc5a716,28800,teleportedWalk,57,f,medium,always,FALSE,796090.3914361326,5831317.401522088,-13.48666667
berlin_9ddb495a,28800,teleportedWalk,43,f,high,always,FALSE,794421.2744984459,5832389.234135645,-19.88
berlin_9def9106,28800,teleportedWalk,30,m,high,always,FALSE,796432.2135271762,5831613.6948434245,-15.38666667
berlin_9df5cf5c,28800,teleportedWalk,45,f,high,always,FALSE,798964.6237010827,5828429.641157047,-17.4
berlin_9e12542e,28800,teleportedWalk,1,m,high,never,FALSE,797556.1448297831,5831836.574,-18.84333333
berlin_9e19f6a5,28800,teleportedWalk,52,f,low,always,FALSE,798107.9564797475,5826824.831334864,-16.34
berlin_9e1b8859,28800,teleportedWalk,39,f,high,always,FALSE,793918.2286013745,5828433.503495945,-9.086666667
berlin_9e1cbc35,28800,teleportedWalk,35,f,high,always,FALSE,797861.9683250409,5829764.370297563,-12.69666667
berlin_9e1e12ad,28800,teleportedWalk,43,f,very_low,always,FALSE,796404.3615013759,5825834.860242162,-15.74666667
berlin_9e36ece5,28800,teleportedWalk,22,m,low,always,FALSE,793452.6498938294,5828768.646125948,-11.34333333
berlin_9e4c42be,28800,teleportedWalk,39,f,medium,always,FALSE,795851.1809523411,5830858.927814184,-10.95
berlin_9e50b9a0,28800,teleportedWalk,45,m,low,always,FALSE,794906.2806816266,5830054.120574354,-7.703333333
berlin_9e521486,28800,teleportedWalk,52,m,high,always,FALSE,794925.5752832624,5830178.334444057,-8.226666667
berlin_9e5616f1,28800,teleportedWalk,14,m,high,never,FALSE,797981.6156559582,5830025.458163721,-13.85333333
berlin_9e5628fa,28800,teleportedWalk,63,f,very_low,always,TRUE,793826.8763721718,5828456.211633512,-9.533333333
berlin_9e6852a7,28800,teleportedWalk,46,f,very_low,always,FALSE,796782.5635879175,5831891.316171686,-17.32333333
berlin_9e815e4c,28800,teleportedWalk,17,m,medium,never,FALSE,795684.4111099613,5830586.412664049,-9.48
berlin_9e84e5cd,28800,teleportedWalk,33,f,high,always,FALSE,795059.1257998621,5830728.5930200545,-10.64333333
berlin_9e8eb722,28800,teleportedWalk,56,m,medium,always,FALSE,794723.9283116865,5830788.390900734,-11.54333333
berlin_9e933bb1,28800,teleportedWalk,33,m,high,always,FALSE,793529.4515883978,5828474.529820015,-11.04666667
berlin_9ea38667,28800,teleportedWalk,20,m,low,always,FALSE,795474.5519691545,5830497.032834269,-9.05
berlin_9eb30953,28800,teleportedWalk,50,m,medium,always,FALSE,795494.3159698239,5829921.757757372,-6.063333333
berlin_9ed70733,28800,teleportedWalk,29,f,high,always,FALSE,797052.3066053425,5832966.489387663,-23.06333333
berlin_9ed9511b,28800,teleportedWalk,11,m,high,never,FALSE,795822.3505337561,5830822.475186051,-10.74666667
berlin_9f0551dc,28800,teleportedWalk,75,m,very_low,always,FALSE,794286.6417242093,5827998.610112201,-8.06
berlin_9f152be1,28800,teleportedWalk,41,m,very_low,always,FALSE,795150.9149025907,5829475.4667778155,-4.473333333
berlin_9f23b134,28800,teleportedWalk,96,m,high,always,FALSE,795997.9953345212,5828816.383276238,-1.906666667
berlin_9f30ace6,28800,teleportedWalk,24,m,medium,always,FALSE,798021.1764208958,5830884.419273293,-16.6
berlin_9f3cc419,28800,teleportedWalk,88,m,very_high,always,FALSE,794898.2920693136,5831235.788234264,-13.41
berlin_9f5fbd29,28800,teleportedWalk,8,m,medium,never,FALSE,797414.6124713586,5828966.921421316,-9.313333333
berlin_9f73c0b6,28800,teleportedWalk,60,f,medium,always,FALSE,796768.0935855748,5830373.336559471,-10.23666667
berlin_9f7987b0,28800,teleportedWalk,55,f,very_low,always,FALSE,794492.2700712974,5828125.124579171,-6.803333333
berlin_9f834430,28800,teleportedWalk,30,m,very_low,always,TRUE,796763.1477,5831466.330003315,-15.22666667
berlin_9f9e954b,28800,teleportedWalk,41,f,medium,always,FALSE,799741.3506699123,5828019.251341485,-21.7
berlin_9f9f31e6,28800,teleportedWalk,35,f,low,always,FALSE,798512.0251141747,5829146.249122409,-15.09333333
berlin_9fe932f5,28800,teleportedWalk,48,f,medium,always,FALSE,799275.6245195861,5828896.977725359,-18.94333333
berlin_9ff0f052,28800,teleportedWalk,40,f,very_high,always,FALSE,798280.4989156917,5826870.587182186,-16.91666667
berlin_a0272d8d,28800,teleportedWalk,6,m,medium,never,FALSE,794565.3639595625,5831510.500754565,-15.32666667
berlin_a035c59f,28800,teleportedWalk,55,m,low,always,FALSE,798796.3207649167,5829747.730934524,-17.21666667
berlin_a0400228,28800,teleportedWalk,81,m,medium,always,FALSE,794972.2140570993,5828883.712,-3.5
berlin_a041bade,28800,teleportedWalk,91,m,medium,always,FALSE,800059.4013129369,5828015.434172656,-23.33333333
berlin_a048fad3,28800,teleportedWalk,46,m,high,always,FALSE,798087.9876865875,5829433.904889293,-13.22333333
berlin_a049af6f,28800,teleportedWalk,38,f,low,always,FALSE,798163.5069148773,5829707.585960183,-14.03333333
berlin_a0613bc3,28800,teleportedWalk,38,f,low,always,FALSE,795029.7718395533,5828764.939914562,-3.143333333
berlin_a0664947,28800,teleportedWalk,53,f,high,always,FALSE,794350.3662886999,5831377.7438565735,-15.14333333
berlin_a06763de,28800,teleportedWalk,30,f,very_high,always,FALSE,797524.3748148675,5829761.1181712635,-11.11
berlin_a076dc13,28800,teleportedWalk,40,m,medium,always,FALSE,796508.6367387113,5831571.7952220775,-15.29
berlin_a07b5491,28800,teleportedWalk,14,m,medium,never,FALSE,794858.8829178036,5830562.195,-10.18333333
berlin_a07bb413,28800,teleportedWalk,56,m,high,always,FALSE,795397.1886,5829964.925205039,-6.366666667
berlin_a086050a,28800,teleportedWalk,40,f,medium,always,FALSE,793763.9953976884,5828542.217975436,-9.793333333
berlin_a092e232,28800,teleportedWalk,25,f,low,always,FALSE,796993.9602,5831663.294358723,-16.65
berlin_a093836f,28800,teleportedWalk,96,m,medium,always,TRUE,795862.5390041785,5830370.171392439,-8.436666667
berlin_a0d9dc2c,28800,teleportedWalk,24,m,medium,always,FALSE,796031.3618375817,5828843.129259231,-2.103333333
berlin_a0dcb3e5,28800,teleportedWalk,29,f,very_low,always,FALSE,795018.1860680783,5830144.402907661,-7.86
berlin_a0ed577f,28800,teleportedWalk,59,f,very_high,always,FALSE,794215.2460904713,5831852.849404895,-17.67666667
berlin_a0eef32a,28800,teleportedWalk,22,m,very_low,always,FALSE,793764.6826533219,5828817.031544605,-9.726666667
berlin_a1033569,28800,teleportedWalk,5,m,medium,never,FALSE,795062.8465035467,5828672.511,-3.01
berlin_a10a4cc0,28800,teleportedWalk,42,f,medium,always,FALSE,795034.9384118498,5831036.299684535,-12.22
berlin_a11818aa,28800,teleportedWalk,81,m,very_low,always,TRUE,793710.0993908381,5832418.548221685,-21.47666667
berlin_a1265dc8,28800,teleportedWalk,30,f,high,always,FALSE,795442.3018541349,5830254.374995525,-7.813333333
berlin_a129bf8a,28800,teleportedWalk,51,f,medium,always,FALSE,798814.5758235601,5828865.369393124,-16.54333333
berlin_a14206de,28800,teleportedWalk,42,f,medium,always,FALSE,798370.5861366385,5829889.793676252,-15.38333333
berlin_a144193f,28800,teleportedWalk,51,f,medium,always,TRUE,795053.5702574681,5830857.153562419,-11.29666667
berlin_a15bb37a,28800,teleportedWalk,34,f,medium,always,FALSE,798052.5558397975,5830262.719334831,-14.79
berlin_a16603cc,28800,teleportedWalk,64,m,very_low,always,FALSE,794248.5434329932,5832210.092065618,-19.31333333
berlin_a16d3fa2,28800,teleportedWalk,46,f,high,always,FALSE,796396.7920585915,5831392.354270219,-14.23
berlin_a18d47d6,28800,teleportedWalk,12,m,very_low,never,FALSE,797164.8708285304,5831841.816,-17.87333333
berlin_a1b014f5,28800,teleportedWalk,68,m,high,always,FALSE,796945.1720501805,5826237.698687274,-14.79666667
berlin_a1c8af9d,28800,teleportedWalk,24,f,medium,always,FALSE,797379.8738128647,5831728.837826106,-17.89
berlin_a1d6596f,28800,teleportedWalk,19,f,very_low,always,FALSE,796048.1511292825,5831589.3561965525,-14.84666667
berlin_a1de4396,28800,teleportedWalk,39,f,low,always,FALSE,797384.1135073465,5829021.088261522,-9.193333333
berlin_a1f871e8,28800,teleportedWalk,41,f,very_high,always,FALSE,794909.6032,5830738.585505463,-10.93666667
berlin_a20274a1,28800,teleportedWalk,21,f,medium,always,FALSE,794990.8518678315,5828816.154,-3.356666667
berlin_a210363f,28800,teleportedWalk,1,m,medium,never,FALSE,795657.2258,5825795.057216847,-15.43666667
berlin_a21dd5f7,28800,teleportedWalk,40,f,very_high,always,FALSE,796750.4191702781,5829954.493,-8.483333333
berlin_a23f2c1a,28800,teleportedWalk,76,m,very_high,always,FALSE,799035.4931,5827250.969278759,-19.35333333
berlin_a2527d05,28800,teleportedWalk,46,m,very_low,always,FALSE,796924.7930369303,5832733.590176952,-21.70333333
berlin_a27e7f60,28800,teleportedWalk,54,m,high,always,FALSE,795083.4917440413,5826166.192303499,-13.80666667
berlin_a280f965,28800,teleportedWalk,46,f,high,always,FALSE,794415.6,5830892.029864231,-12.75333333
berlin_a2875118,28800,teleportedWalk,34,f,high,always,FALSE,795625.8539272263,5830758.103303639,-10.37
berlin_a2b005ad,28800,teleportedWalk,17,m,low,never,FALSE,795099.6959268494,5832190.750409382,-18.03333333
berlin_a2e053dd,28800,teleportedWalk,2,m,medium,never,FALSE,796203.2109177336,5832056.976976167,-17.37666667
berlin_a2e8f2b1,28800,teleportedWalk,7,m,low,never,FALSE,797830.5034620579,5830722.792115005,-15.3
berlin_a2f63800,28800,teleportedWalk,63,f,low,always,FALSE,794767.2537072414,5826043.341,-14.84666667
berlin_a2fd2c13,28800,teleportedWalk,36,f,medium,always,FALSE,793379.7796058785,5828800.256319346,-11.72666667
berlin_a323137e,28800,teleportedWalk,63,m,high,always,FALSE,796399.3992274262,5831556.239007692,-15.05333333
berlin_a3402c37,28800,teleportedWalk,37,f,high,always,FALSE,798157.7708425259,5829660.964845483,-13.92333333
berlin_a342764d,28800,teleportedWalk,32,f,medium,always,FALSE,797006.2996545017,5831534.332651161,-16.07333333
berlin_a34a578b,28800,teleportedWalk,62,m,high,always,FALSE,794536.7734466549,5827776.004996154,-7.676666667
berlin_a35711e6,28800,teleportedWalk,46,f,medium,always,FALSE,796776.4653871746,5832036.848424504,-18.02333333
berlin_a3691707,28800,teleportedWalk,34,f,high,always,FALSE,796348.9139082956,5826208.967977728,-13.79333333
berlin_a37a8379,28800,teleportedWalk,62,m,medium,always,FALSE,797295.0078958888,5831842.231,-18.18666667
berlin_a37c37cf,28800,teleportedWalk,81,m,low,always,TRUE,794525.4354838401,5832462.150126395,-20.07666667
berlin_a3838a5f,28800,teleportedWalk,45,f,very_low,always,FALSE,796302.5240006559,5831199.423639348,-13.13
berlin_a38da903,28800,teleportedWalk,40,m,medium,always,FALSE,796358.7863041342,5831180.079113375,-13.11666667
berlin_a39a45a0,28800,teleportedWalk,53,f,very_low,always,FALSE,797891.3663,5829154.308450891,-11.90666667
berlin_a3a0c320,28800,teleportedWalk,81,m,high,always,TRUE,794845.2024304746,5827949.263357042,-5.896666667
berlin_a3b0e1b8,28800,teleportedWalk,14,m,very_high,never,FALSE,795258.9177379012,5831309.154552926,-13.37666667
berlin_a3b24e78,28800,teleportedWalk,57,f,high,always,FALSE,795565.0566268929,5829544.007109536,-4.073333333
berlin_a3bdd076,28800,teleportedWalk,42,m,medium,always,FALSE,794139.588,5831848.971572049,-17.82666667
berlin_a3c254ba,28800,teleportedWalk,45,f,medium,always,FALSE,797745.7813521333,5826960.6,-14.43666667
berlin_a3ce3f5d,28800,teleportedWalk,17,m,very_high,never,FALSE,799698.8882496079,5826660.815437344,-23.79333333
berlin_a3e59d77,28800,teleportedWalk,53,m,high,always,FALSE,796392.3538934996,5831571.953,-15.12333333
berlin_a42b8540,28800,teleportedWalk,5,m,medium,never,FALSE,795527.1192053527,5828381.797662424,-2.06
berlin_a45667d4,28800,teleportedWalk,8,m,very_high,never,FALSE,798647.5100246759,5828734.861232997,-15.66666667
berlin_a475b05a,28800,teleportedWalk,64,f,low,always,FALSE,800115.9891299065,5826609.099702039,-25.85333333
berlin_a4790da1,28800,teleportedWalk,14,m,low,never,FALSE,798939.5642378759,5828549.901525537,-17.22
berlin_a48581d3,28800,teleportedWalk,25,f,very_low,always,FALSE,794115.9695389741,5828410.492467895,-8.106666667
berlin_a48fc59e,28800,teleportedWalk,39,f,very_high,always,FALSE,793711.6491916982,5828673.786803126,-10.01
berlin_a49c220d,28800,teleportedWalk,42,m,medium,always,FALSE,796428.7593040592,5828999.452179315,-4.306666667
berlin_a49d2405,28800,teleportedWalk,9,m,medium,never,FALSE,793768.3310939565,5827709.412195768,-11.14333333
berlin_a4e5ce5b,28800,teleportedWalk,56,f,high,always,FALSE,798453.5668,5830034.557744893,-16.07666667
berlin_a4f4af8a,28800,teleportedWalk,86,m,medium,always,FALSE,797020.6216122303,5830121.641894727,-10.08666667
berlin_a4f6e0e9,28800,teleportedWalk,88,m,medium,always,FALSE,794719.1304739437,5827609.6706948085,-7.66
berlin_a4fc4895,28800,teleportedWalk,18,m,very_low,always,FALSE,798248.5199178009,5830997.145661214,-17.87666667
berlin_a4fcc17c,28800,teleportedWalk,23,m,low,always,FALSE,796148.5700683219,5830273.559044622,-8.293333333
berlin_a5091361,28800,teleportedWalk,68,m,medium,always,FALSE,799103.5706716671,5828517.678682412,-18.08333333
berlin_a50e43f7,28800,teleportedWalk,60,f,low,always,TRUE,800008.7871480181,5827868.525941292,-23.21666667
berlin_a516e808,28800,teleportedWalk,38,f,low,always,FALSE,795326.9541550827,5828105.4703840455,-3.776666667
berlin_a53fd6f0,28800,teleportedWalk,31,f,high,always,FALSE,797396.3167298806,5829748.534986561,-10.49333333
berlin_a5482af0,28800,teleportedWalk,20,f,very_low,always,FALSE,796438.1780993217,5831564.203027107,-15.15
berlin_a54c9f3c,28800,teleportedWalk,46,f,medium,always,FALSE,794529.2827523134,5828966.716437885,-5.843333333
berlin_a55a8c11,28800,teleportedWalk,41,f,very_low,always,FALSE,797143.4897438867,5830273.948068075,-11.1
berlin_a5654243,28800,teleportedWalk,33,f,medium,always,FALSE,794604.0474729991,5828248.528116607,-5.99
berlin_a59099f9,28800,teleportedWalk,55,f,medium,always,FALSE,792753.6591551234,5828612.620655967,-15
berlin_a5a8df7d,28800,teleportedWalk,51,f,very_high,always,FALSE,792892.8438522202,5828766.62,-14.25666667
berlin_a5bdd2cc,28800,teleportedWalk,30,f,medium,always,FALSE,796087.9473639298,5830879.893,-11.25333333
berlin_a5bef763,28800,teleportedWalk,8,m,high,never,FALSE,794855.4692397395,5828316.437709712,-4.67
berlin_a5c0a810,28800,teleportedWalk,35,f,very_low,always,FALSE,796283.8432606512,5831985.075731365,-17.08666667
berlin_a5c6674d,28800,teleportedWalk,62,m,high,always,FALSE,798205.1929076201,5830327.472698066,-15.64333333
berlin_a5cb900e,28800,teleportedWalk,68,m,medium,always,FALSE,797481.9778,5832250.004,-20.51333333
berlin_a5cd2eb4,28800,teleportedWalk,65,m,very_low,always,FALSE,798999.6736127913,5827022.702105756,-19.7
berlin_a5cdc14f,28800,teleportedWalk,39,f,very_high,always,FALSE,794198.8581869307,5828999.899657086,-7.563333333
berlin_a5dcfc97,28800,teleportedWalk,33,f,medium,always,FALSE,797416.2926902679,5831305.411,-16.14
berlin_a5eabdf7,28800,teleportedWalk,20,f,low,always,FALSE,794099.7640017336,5830933.815244565,-13.82
berlin_a5f9f206,28800,teleportedWalk,91,m,low,always,FALSE,798014.2364832186,5826605.7935468415,-16.70333333
berlin_a5ff1425,28800,teleportedWalk,82,m,medium,always,FALSE,794503.6860175617,5828114.445304223,-6.78
berlin_a6162810,28800,teleportedWalk,45,f,medium,always,FALSE,797807.6204391492,5831751.525868608,-19.21
berlin_a62f4a44,28800,teleportedWalk,78,m,high,always,FALSE,798222.9411970936,5828611.708075324,-13.48
berlin_a6399a16,28800,teleportedWalk,66,m,low,always,FALSE,796119.6215,5831315.328829272,-13.50333333
berlin_a63bce59,28800,teleportedWalk,45,m,medium,always,FALSE,799454.0408430861,5828682.115500929,-19.86333333
berlin_a6438d10,28800,teleportedWalk,71,m,medium,always,FALSE,795188.2993116367,5826312.767000246,-12.95333333
berlin_a650b519,28800,teleportedWalk,24,f,low,always,FALSE,795511.8967281708,5830272.801951978,-7.87
berlin_a656b0bd,28800,teleportedWalk,69,m,medium,always,FALSE,794944.3747819886,5829953.302048507,-7.15
berlin_a65ad543,28800,teleportedWalk,8,m,high,never,FALSE,796422.4135188889,5831684.612184024,-15.73
berlin_a67bf62c,28800,teleportedWalk,91,m,low,always,TRUE,794187.4722693308,5827333.683971647,-10.57666667
berlin_a68476c8,28800,teleportedWalk,67,m,medium,always,FALSE,793270.5721126061,5828549.2819110695,-12.34333333
berlin_a6987633,28800,teleportedWalk,41,f,low,always,FALSE,795114.1422147211,5826030.984928944,-14.46333333
berlin_a6bac969,28800,teleportedWalk,54,m,high,always,FALSE,796338.9886,5831603.049353421,-15.21
berlin_a6bf0db5,28800,teleportedWalk,41,m,medium,always,FALSE,795351.5464,5831032.634677745,-11.88666667
berlin_a6c3a351,28800,teleportedWalk,24,f,high,always,FALSE,794116.9634504442,5831184.817308521,-14.85666667
berlin_a6c941fc,28800,teleportedWalk,22,m,low,always,FALSE,796363.1418266922,5831424.431535492,-14.34333333
berlin_a6da761e,28800,teleportedWalk,3,m,medium,never,FALSE,794292.3076540227,5831687.3950434625,-16.72666667
berlin_a6ec9061,28800,teleportedWalk,57,f,very_low,always,TRUE,794106.0713272452,5831204.750053475,-14.97333333
berlin_a6f8403b,28800,teleportedWalk,33,f,high,always,FALSE,794906.5366452151,5831138.829105924,-12.91666667
berlin_a7003270,28800,teleportedWalk,79,m,very_low,always,TRUE,794165.6237597559,5828162.873919304,-8.25
berlin_a71f516f,28800,teleportedWalk,19,f,medium,always,FALSE,798401.1235509827,5828736.934774419,-14.38333333
berlin_a7402fe0,28800,teleportedWalk,22,m,low,always,FALSE,799285.7902798237,5826636.186226031,-21.97333333
berlin_a75bda97,28800,teleportedWalk,33,f,medium,always,FALSE,793354.9315351475,5829080.051,-11.96666667
berlin_a76645d7,28800,teleportedWalk,58,m,medium,always,TRUE,797571.6264283891,5829948.432589286,-11.80666667
berlin_a77f449f,28800,teleportedWalk,92,m,low,always,TRUE,793849.3096470044,5828743.423972887,-9.283333333
berlin_a79973dd,28800,teleportedWalk,11,m,medium,never,FALSE,795374.0053076313,5831376.321751155,-13.65
berlin_a7a440a7,28800,teleportedWalk,40,f,medium,always,FALSE,797952.8277548184,5830040.414670851,-13.76
berlin_a7be2fe7,28800,teleportedWalk,67,m,very_low,always,FALSE,798152.2346272622,5828579.961177295,-13.12333333
berlin_a7bf3df0,28800,teleportedWalk,13,m,high,never,FALSE,796791.2055771821,5832304.074599836,-19.36666667
berlin_a7e914ef,28800,teleportedWalk,20,m,very_low,always,FALSE,792405.2699441763,5831181.02,-20.97333333
berlin_a7fcfa81,28800,teleportedWalk,4,m,medium,never,FALSE,794617.1847920734,5831054.482,-13.03333333
berlin_a80cdfeb,28800,teleportedWalk,26,f,high,always,FALSE,794281.8275174911,5828073.004880063,-7.896666667
berlin_a81bb035,28800,teleportedWalk,29,f,high,always,FALSE,794428.1658417918,5832424.9923374625,-20.04333333
berlin_a830b2f7,28800,teleportedWalk,42,f,very_high,always,FALSE,799452.4859788409,5827140.378050729,-21.57
berlin_a84c9ae4,28800,teleportedWalk,55,f,medium,always,FALSE,797152.5353493738,5827299.919699762,-10.96333333
berlin_a86491d9,28800,teleportedWalk,32,f,very_low,always,FALSE,796313.0452314783,5831527.273656393,-14.79666667
berlin_a868143e,28800,teleportedWalk,85,m,medium,always,TRUE,795990.8402,5830798.596151622,-10.74
berlin_a880546b,28800,teleportedWalk,37,f,medium,always,FALSE,796034.726,5832138.607381271,-17.67
berlin_a89fef26,28800,teleportedWalk,22,f,low,always,FALSE,795334.5145132751,5828617.183524161,-1.736666667
berlin_a8a243a0,28800,teleportedWalk,2,m,low,never,FALSE,794972.6534667247,5830127.459728133,-7.88
berlin_a8a69ff4,28800,teleportedWalk,25,f,medium,always,FALSE,793669.0941421296,5832067.032340869,-19.98666667
berlin_a8bc6aa5,28800,teleportedWalk,61,m,low,always,FALSE,795063.6180030991,5826062.249957531,-14.35666667
