"id","xcoord","ycoord","personId","homeX","homeY","mode","age","sex","economic_status","accessibility","teleportedWalk_accessibility","diff","distance_m"
1116,797947.408558944,5828445.83349804,"berlin_31ba2129",797924.380219346,5828452.61395282,"teleportedWalk",23,"m","high",-12.01333333,-12.1366666666667,0.12,24.01
1154,798147.408558944,5828445.83349804,"berlin_538fcf3f",798138.0832,5828487.39986805,"teleportedWalk",70,"m","medium",-13.09666667,-13.17,0.07,42.6
1192,798347.408558944,5828445.83349804,"berlin_d16ed802",798391.499152494,5828455.44764111,"teleportedWalk",19,"m","low",-14.42333333,-14.2,0.22,45.13
1230,798547.408558944,5828445.83349804,"berlin_79d242d3",798542.235686074,5828408.89071279,"teleportedWalk",53,"f","high",-15.23,-15.2333333333333,0,37.3
1268,798747.408558944,5828445.83349804,"berlin_b715565d",798729.468965636,5828441.80193875,"teleportedWalk",12,"m","medium",-16.17666667,-16.27,0.09,18.39
1306,798947.408558944,5828445.83349804,"berlin_6737daed",798937.706815327,5828452.03629147,"teleportedWalk",40,"f","high",-51.64333333,-17.3033333333333,34.34,11.52
1344,799147.408558944,5828445.83349804,"berlin_46a6a75d",799162.255047248,5828391.311,"teleportedWalk",55,"f","high",-18.44333333,-18.34,0.1,56.51
1496,799947.408558944,5828445.83349804,"berlin_4123376c",799947.722707592,5828458.40349349,"teleportedWalk",34,"f","very_low",-22.48333333,-22.4866666666667,0,12.57
129,792747.408558944,5828645.83349804,"berlin_aeb35958",792761.206529749,5828658.83775415,"teleportedWalk",30,"f","low",-14.95,-15.0233333333333,0.07,18.96
167,792947.408558944,5828645.83349804,"berlin_13e2f81c",792923.836754228,5828606.617,"teleportedWalk",25,"m","very_low",-14.11666667,-13.9866666666667,0.13,45.76
243,793347.408558944,5828645.83349804,"berlin_8973bd44",793331.705299489,5828655.71803043,"teleportedWalk",51,"f","high",-11.98666667,-11.9066666666667,0.08,18.56
281,793547.408558944,5828645.83349804,"berlin_445f9c03",793547.960694913,5828653.01249503,"teleportedWalk",19,"f","medium",-10.86333333,-10.87,0.01,7.2
319,793747.408558944,5828645.83349804,"berlin_8e0c3969",793756.163224756,5828636.91,"teleportedWalk",12,"m","high",-9.79,-9.83,0.04,12.5
357,793947.408558944,5828645.83349804,"berlin_bb3cdbba",793932.546642786,5828631.06212625,"teleportedWalk",52,"f","medium",-8.876666667,-8.79333333333333,0.08,20.95
395,794147.408558944,5828645.83349804,"berlin_ed2b4f35",794132.996745172,5828651.34495192,"teleportedWalk",4,"m","medium",-7.83,-7.75666666666667,0.07,15.43
433,794347.408558944,5828645.83349804,"berlin_b43c9c46",794378.188161285,5828655.04840979,"teleportedWalk",26,"m","medium",-6.556666667,-6.72,0.16,32.13
471,794547.408558944,5828645.83349804,"berlin_71887cc9",794543.276007757,5828682.66873473,"teleportedWalk",62,"m","medium",-5.69,-5.68666666666667,0,37.07
509,794747.408558944,5828645.83349804,"berlin_7714d79e",794761.6344,5828634.51915035,"teleportedWalk",77,"m","high",-4.586666667,-4.65333333333333,0.07,18.18
547,794947.408558944,5828645.83349804,"berlin_ccef4a03",795000.128000489,5828561.94357033,"teleportedWalk",42,"f","high",-3.46,-3.62333333333333,0.16,99.08
585,795147.408558944,5828645.83349804,"berlin_b438bf48",795150.393492299,5828612.56424379,"teleportedWalk",84,"m","medium",-2.636666667,-2.60666666666667,0.03,33.4
623,795347.408558944,5828645.83349804,"berlin_a89fef26",795334.514513275,5828617.18352416,"teleportedWalk",22,"f","low",-1.736666667,-1.61333333333333,0.12,31.42
737,795947.408558944,5828645.83349804,"berlin_81fcd355",795959.472892792,5828619.52507083,"teleportedWalk",15,"m","medium",-1.846666667,-1.73666666666667,0.11,28.94
1041,797547.408558944,5828645.83349804,"berlin_f3081dc4",797547.657036899,5828629.86190438,"teleportedWalk",49,"f","high",-9.97,-9.96333333333333,0.01,15.97
1079,797747.408558944,5828645.83349804,"berlin_b3b60146",797746.756837628,5828715.60021974,"teleportedWalk",17,"m","high",-10.98333333,-11.0033333333333,0.02,69.77
1117,797947.408558944,5828645.83349804,"berlin_ed389caa",797965.752744502,5828688.56415424,"teleportedWalk",25,"f","medium",-12.12666667,-12.04,0.09,46.5
1155,798147.408558944,5828645.83349804,"berlin_7cd8523d",798112.159405363,5828659.60591105,"teleportedWalk",52,"f","high",-12.89333333,-13.08,0.19,37.84
1193,798347.408558944,5828645.83349804,"berlin_cb37dcca",798411.110380992,5828603.25530354,"teleportedWalk",34,"f","very_low",-14.46,-14.1166666666667,0.34,76.62
1231,798547.408558944,5828645.83349804,"berlin_4ecef571",798522.799752271,5828647.14651492,"teleportedWalk",43,"f","medium",-15.03,-15.1566666666667,0.13,24.64
1269,798747.408558944,5828645.83349804,"berlin_07ba6619",798754.956970503,5828606.1103996,"teleportedWalk",9,"m","medium",-16.24333333,-16.1966666666667,0.05,40.43
1307,798947.408558944,5828645.83349804,"berlin_40ce92a1",798934.821178343,5828608.7371287,"teleportedWalk",87,"m","very_high",-17.17666667,-17.2366666666667,0.06,39.17
1345,799147.408558944,5828645.83349804,"berlin_86a2bb2b",799159.489344045,5828659.25272816,"teleportedWalk",18,"f","high",-18.33666667,-18.2766666666667,0.06,18.06
1383,799347.408558944,5828645.83349804,"berlin_ee5a618b",799302.322978398,5828597.38232415,"teleportedWalk",16,"m","low",-19.09,-19.3133333333333,0.22,66.18
1421,799547.408558944,5828645.83349804,"berlin_9bd8b847",799533.009401975,5828648.49000139,"teleportedWalk",51,"f","very_low",-20.28,-20.3533333333333,0.07,14.64
1459,799747.408558944,5828645.83349804,"berlin_4015497d",799689.6511,5828614.85969405,"teleportedWalk",60,"m","medium",-21.1,-21.3933333333333,0.29,65.54
130,792747.408558944,5828845.83349804,"berlin_89e9feda",792794.668097231,5828804.08565081,"teleportedWalk",98,"m","medium",-14.76666667,-15.0166666666667,0.25,63.06
168,792947.408558944,5828845.83349804,"berlin_464b4bff",792943.668885188,5828826.09664613,"teleportedWalk",16,"m","high",-13.99666667,-13.98,0.02,20.09
244,793347.408558944,5828845.83349804,"berlin_94a03e39",793326.276723323,5828809.05450082,"teleportedWalk",59,"f","medium",-12.00333333,-11.9,0.1,42.42
282,793547.408558944,5828845.83349804,"berlin_cf2370fc",793534.6891,5828842.3651593,"teleportedWalk",77,"m","low",-10.92666667,-10.86,0.07,13.18
320,793747.408558944,5828845.83349804,"berlin_a0eef32a",793764.682653322,5828817.03154461,"teleportedWalk",22,"m","very_low",-9.726666667,-9.82,0.09,33.58
358,793947.408558944,5828845.83349804,"berlin_f9d794a8",793944.845295291,5828828.864,"teleportedWalk",52,"f","high",-8.793333333,-8.78333333333333,0.01,17.16
396,794147.408558944,5828845.83349804,"berlin_8837da19",794190.932171247,5828887.61248172,"teleportedWalk",54,"f","high",-7.533333333,-7.74333333333333,0.21,60.33
434,794347.408558944,5828845.83349804,"berlin_9359c800",794400.117035855,5828815.75893921,"teleportedWalk",32,"f","medium",-6.423333333,-6.70666666666667,0.28,60.68
472,794547.408558944,5828845.83349804,"berlin_932b80a3",794585.8101,5828822.22722965,"teleportedWalk",26,"f","medium",-5.46,-5.66666666666667,0.21,45.08
510,794747.408558944,5828845.83349804,"berlin_05c05ced",794731.14683051,5828907.87197452,"teleportedWalk",46,"f","very_high",-4.756666667,-4.63,0.13,64.13
548,794947.408558944,5828845.83349804,"berlin_3ef01fa1",794986.848764911,5828863.57859293,"teleportedWalk",10,"m","low",-3.406666667,-3.59666666666667,0.19,43.25
586,795147.408558944,5828845.83349804,"berlin_e6e4555b",795138.546232383,5828869.30246066,"teleportedWalk",61,"f","very_low",-2.636666667,-2.56666666666667,0.07,25.09
738,795947.408558944,5828845.83349804,"berlin_7ac58133",795912.2239,5828822.72325058,"teleportedWalk",53,"m","high",-1.473333333,-1.68,0.21,42.1
1004,797347.408558944,5828845.83349804,"berlin_defca4f1",797330.664846807,5828897.50027339,"teleportedWalk",57,"f","very_high",-8.846666667,-8.91333333333333,0.07,54.31
1042,797547.408558944,5828845.83349804,"berlin_d64ccb94",797521.207192085,5828841.63701802,"teleportedWalk",9,"m","very_low",-9.816666667,-9.95333333333333,0.14,26.54
1080,797747.408558944,5828845.83349804,"berlin_5f2febd3",797711.221824282,5828849.83114692,"teleportedWalk",28,"f","medium",-10.80666667,-10.9933333333333,0.19,36.41
1118,797947.408558944,5828845.83349804,"berlin_155c598c",798020.77910075,5828798.17220889,"teleportedWalk",64,"m","medium",-12.40666667,-12.0333333333333,0.37,87.49
1156,798147.408558944,5828845.83349804,"berlin_09feb0a5",798083.656005325,5828833.354611,"teleportedWalk",18,"m","low",-12.74,-13.0733333333333,0.33,64.96
1194,798347.408558944,5828845.83349804,"berlin_eb4dc3c1",798329.602398567,5828805.09969173,"teleportedWalk",29,"m","high",-14.01333333,-14.11,0.1,44.46
1232,798547.408558944,5828845.83349804,"berlin_f1cdae31",798479.430063896,5828836.5712806,"teleportedWalk",37,"f","medium",-14.79666667,-15.15,0.35,68.61
1270,798747.408558944,5828845.83349804,"berlin_a129bf8a",798814.57582356,5828865.36939312,"teleportedWalk",51,"f","medium",-16.54333333,-16.19,0.35,69.95
1308,798947.408558944,5828845.83349804,"berlin_86a3622a",798973.522189216,5828843.96488135,"teleportedWalk",60,"f","high",-17.36666667,-17.23,0.14,26.18
1346,799147.408558944,5828845.83349804,"berlin_0ef3776b",799137.8553,5828822.52713195,"teleportedWalk",18,"m","high",-18.21666667,-18.27,0.05,25.19
1384,799347.408558944,5828845.83349804,"berlin_c1ada298",799306.861,5828858.7914418,"teleportedWalk",44,"m","medium",-19.1,-19.31,0.21,42.57
245,793347.408558944,5829045.83349804,"berlin_a75bda97",793354.931535147,5829080.051,"teleportedWalk",33,"f","medium",-11.96666667,-11.9833333333333,0.02,35.03
283,793547.408558944,5829045.83349804,"berlin_b8f864b5",793572.520095752,5829043.27913103,"teleportedWalk",52,"f","very_low",-10.82,-10.95,0.13,25.24
321,793747.408558944,5829045.83349804,"berlin_c428094e",793749.648749407,5829083.79544293,"teleportedWalk",32,"f","medium",-9.94,-9.92,0.02,38.03
359,793947.408558944,5829045.83349804,"berlin_35efacc0",793934.4557,5828990.02412028,"teleportedWalk",13,"m","medium",-8.916666667,-8.89333333333333,0.02,57.29
397,794147.408558944,5829045.83349804,"berlin_1c547077",794178.142692038,5829050.69187604,"teleportedWalk",98,"m","medium",-7.716666667,-7.87,0.15,31.12
435,794347.408558944,5829045.83349804,"berlin_b48a6d82",794306.119150965,5829077.21821239,"teleportedWalk",88,"m","low",-7.096666667,-6.85,0.25,51.86
473,794547.408558944,5829045.83349804,"berlin_ad362fe3",794568.18230046,5829026.48537234,"teleportedWalk",48,"m","medium",-5.71,-5.84,0.13,28.39
511,794747.408558944,5829045.83349804,"berlin_0ff97713",794766.608282971,5829029.25457162,"teleportedWalk",3,"m","very_low",-4.72,-4.84,0.12,25.37
549,794947.408558944,5829045.83349804,"berlin_fb7db8f2",794975.078363445,5829024.4341452,"teleportedWalk",28,"f","medium",-3.686666667,-3.86,0.17,34.98
587,795147.408558944,5829045.83349804,"berlin_445778fd",795143.626294623,5829069.47840109,"teleportedWalk",23,"m","medium",-3.006666667,-2.92666666666667,0.08,23.95
739,795947.408558944,5829045.83349804,"berlin_7551f4f6",795916.008026279,5829034.3532846,"teleportedWalk",41,"m","high",-2.026666667,-2.19,0.16,33.43
777,796147.408558944,5829045.83349804,"berlin_cf5b4494",796098.933637839,5829075.1423545,"teleportedWalk",62,"m","low",-2.906666667,-3.04,0.13,56.65
815,796347.408558944,5829045.83349804,"berlin_457f5ac0",796363.068213908,5829094.80837233,"teleportedWalk",28,"f","high",-4.16,-3.98333333333333,0.18,51.42
891,796747.408558944,5829045.83349804,"berlin_26b6947e",796730.422340084,5829058.60542798,"teleportedWalk",43,"f","medium",-5.9,-5.96666666666667,0.07,21.25
967,797147.408558944,5829045.83349804,"berlin_cb932678",797164.014474966,5829113.78992934,"teleportedWalk",11,"m","high",-8.156666667,-8,0.16,69.96
1005,797347.408558944,5829045.83349804,"berlin_833ab1f9",797367.105147092,5829047.04074279,"teleportedWalk",60,"m","very_low",-9.126666667,-9.02333333333333,0.1,19.73
1043,797547.408558944,5829045.83349804,"berlin_72541bd6",797529.410417181,5829045.68384524,"teleportedWalk",24,"f","medium",-9.96,-10.0533333333333,0.09,18
1081,797747.408558944,5829045.83349804,"berlin_d1498a5c",797711.583318779,5829045.651,"teleportedWalk",30,"f","low",-10.89666667,-11.0833333333333,0.19,35.83
1119,797947.408558944,5829045.83349804,"berlin_ba939a6e",797896.071746295,5829034.95432777,"teleportedWalk",7,"m","high",-11.84333333,-12.1133333333333,0.27,52.48
1157,798147.408558944,5829045.83349804,"berlin_5280607d",798174.7918,5829059.60238171,"teleportedWalk",48,"f","high",-13.29666667,-13.1466666666667,0.15,30.65
1195,798347.408558944,5829045.83349804,"berlin_1fee80a4",798332.485265348,5829086.47685646,"teleportedWalk",20,"m","very_high",-14.12666667,-14.18,0.05,43.3
1233,798547.408558944,5829045.83349804,"berlin_dae795ae",798531.433233311,5829044.75296652,"teleportedWalk",36,"f","medium",-15.13333333,-15.2166666666667,0.08,16.01
1271,798747.408558944,5829045.83349804,"berlin_317e45c5",798749.3898,5829085.51955948,"teleportedWalk",38,"m","high",-16.28,-16.25,0.03,39.74
1309,798947.408558944,5829045.83349804,"berlin_ae467ce9",798908.300944595,5828987.65565838,"teleportedWalk",55,"m","medium",-17.06,-17.2866666666667,0.23,70.1
398,794147.408558944,5829245.83349804,"berlin_6392467d",794060.214464447,5829209.91888579,"teleportedWalk",23,"f","very_high",-8.506666667,-8.12666666666667,0.38,94.3
436,794347.408558944,5829245.83349804,"berlin_ccaa8037",794359.578571448,5829230.65382561,"teleportedWalk",4,"m","low",-7.06,-7.14666666666667,0.09,19.46
474,794547.408558944,5829245.83349804,"berlin_9b184562",794628.341683199,5829251.48962884,"teleportedWalk",46,"f","medium",-5.813333333,-6.18333333333333,0.37,81.13
512,794747.408558944,5829245.83349804,"berlin_29e1de54",794747.3723,5829277.6221425,"teleportedWalk",52,"f","medium",-5.33,-5.25,0.08,31.79
550,794947.408558944,5829245.83349804,"berlin_36323d70",794973.705632662,5829212.61189244,"teleportedWalk",39,"f","very_low",-4.153333333,-4.36333333333333,0.21,42.37
588,795147.408558944,5829245.83349804,"berlin_abbc82f6",795100.650985112,5829265.25705173,"teleportedWalk",32,"f","medium",-3.806666667,-3.56333333333333,0.24,50.63
664,795547.408558944,5829245.83349804,"berlin_05b2ccac",795506.928723093,5829203.65488542,"teleportedWalk",37,"m","medium",-2.38,-2.54666666666667,0.17,58.46
702,795747.408558944,5829245.83349804,"berlin_64a8baac",795765.570992877,5829247.98337167,"teleportedWalk",47,"f","low",-2.606666667,-2.57333333333333,0.03,18.29
778,796147.408558944,5829245.83349804,"berlin_ac574a7f",796166.875424292,5829280.05787189,"teleportedWalk",21,"f","medium",-3.853333333,-3.65666666666667,0.2,39.37
816,796347.408558944,5829245.83349804,"berlin_f3df98f7",796276.428472496,5829233.98786895,"teleportedWalk",21,"m","very_high",-4.136666667,-4.47333333333333,0.34,71.96
854,796547.408558944,5829245.83349804,"berlin_ca8378c8",796496.194551982,5829318.29543499,"teleportedWalk",68,"m","medium",-5.326666667,-5.36666666666667,0.04,88.73
892,796747.408558944,5829245.83349804,"berlin_6d6e2f66",796833.03022719,5829222.6297579,"teleportedWalk",54,"m","very_high",-6.67,-6.30333333333333,0.37,88.71
930,796947.408558944,5829245.83349804,"berlin_8abc927f",796923.95501354,5829188.938,"teleportedWalk",20,"m","medium",-7.056666667,-7.27,0.21,61.54
968,797147.408558944,5829245.83349804,"berlin_c0e5785d",797171.851933729,5829209.91214752,"teleportedWalk",59,"f","very_high",-8.323333333,-8.25333333333333,0.07,43.45
1006,797347.408558944,5829245.83349804,"berlin_7294168f",797279.78910097,5829295.42497249,"teleportedWalk",58,"f","high",-8.99,-9.25,0.26,83.86
1044,797547.408558944,5829245.83349804,"berlin_e7a4c8c3",797482.673392524,5829175.48532969,"teleportedWalk",33,"f","medium",-9.843333333,-10.2566666666667,0.41,95.6
1082,797747.408558944,5829245.83349804,"berlin_c03e3427",797686.12376404,5829279.63667152,"teleportedWalk",35,"m","medium",-10.99666667,-11.2666666666667,0.27,69.99
1120,797947.408558944,5829245.83349804,"berlin_d6250d5e",797972.278266726,5829239.66831465,"teleportedWalk",55,"m","medium",-12.40333333,-12.2833333333333,0.12,25.62
1158,798147.408558944,5829245.83349804,"berlin_43885b26",798156.843398992,5829201.3061449,"teleportedWalk",13,"m","very_low",-13.31,-13.3033333333333,0.01,45.52
1196,798347.408558944,5829245.83349804,"berlin_c748f12b",798294.996050326,5829306.44352997,"teleportedWalk",25,"f","high",-14.11666667,-14.3266666666667,0.21,80.13
1234,798547.408558944,5829245.83349804,"berlin_4e938a65",798538.619507233,5829210.14735075,"teleportedWalk",27,"m","very_high",-15.27666667,-15.35,0.07,36.75
1272,798747.408558944,5829245.83349804,"berlin_d42c717d",798739.0318,5829207.85875808,"teleportedWalk",22,"f","medium",-16.30666667,-16.3766666666667,0.07,38.89
513,794747.408558944,5829445.83349804,"berlin_14d56a78",794803.766885994,5829387.17056363,"teleportedWalk",38,"f","high",-5.4,-5.81666666666667,0.42,81.35
551,794947.408558944,5829445.83349804,"berlin_67d514d4",794921.41739035,5829399.3779221,"teleportedWalk",51,"m","low",-4.966666667,-5.03333333333333,0.07,53.23
589,795147.408558944,5829445.83349804,"berlin_9f152be1",795150.914902591,5829475.46677782,"teleportedWalk",41,"m","very_low",-4.473333333,-4.35666666666667,0.12,29.84
627,795347.408558944,5829445.83349804,"berlin_3f3d215a",795413.491719713,5829459.08708587,"teleportedWalk",61,"f","high",-3.793333333,-3.84666666666667,0.05,67.4
665,795547.408558944,5829445.83349804,"berlin_6e2f9880",795540.7407,5829448.933,"teleportedWalk",52,"f","medium",-3.593333333,-3.57333333333333,0.02,7.35
703,795747.408558944,5829445.83349804,"berlin_a9c153e0",795702.902174572,5829391.18886541,"teleportedWalk",38,"f","medium",-3.28,-3.59333333333333,0.31,70.48
779,796147.408558944,5829445.83349804,"berlin_5dcbf6bd",796106.435972679,5829409.52883471,"teleportedWalk",36,"m","low",-4.156666667,-4.43666666666667,0.28,54.74
817,796347.408558944,5829445.83349804,"berlin_e3002cca",796352.755154985,5829416.02954897,"teleportedWalk",15,"m","low",-5.043333333,-5.13,0.09,30.28
855,796547.408558944,5829445.83349804,"berlin_7e427ddc",796555.348089088,5829428.01540145,"teleportedWalk",44,"f","medium",-5.903333333,-5.92333333333333,0.02,19.51
931,796947.408558944,5829445.83349804,"berlin_5859f2de",796966.833429558,5829488.00792637,"teleportedWalk",45,"m","high",-7.883333333,-7.69,0.19,46.43
969,797147.408558944,5829445.83349804,"berlin_14210799",797137.259823806,5829422.95628042,"teleportedWalk",14,"m","high",-8.53,-8.62666666666667,0.1,25.03
1007,797347.408558944,5829445.83349804,"berlin_914e8e3f",797294.805282647,5829450.38136021,"teleportedWalk",46,"m","medium",-9.34,-9.58666666666667,0.25,52.8
1045,797547.408558944,5829445.83349804,"berlin_c47a7a28",797517.810644333,5829518.74885326,"teleportedWalk",2,"m","very_low",-10.55,-10.5566666666667,0.01,78.69
1083,797747.408558944,5829445.83349804,"berlin_b2274371",797790.442409008,5829356.753,"teleportedWalk",42,"f","medium",-11.62333333,-11.5433333333333,0.08,98.93
1159,798147.408558944,5829445.83349804,"berlin_b70e3857",798160.74181496,5829442.65115868,"teleportedWalk",54,"m","high",-13.6,-13.5366666666667,0.06,13.71
1197,798347.408558944,5829445.83349804,"berlin_f96eead5",798333.23897314,5829423.87391486,"teleportedWalk",26,"m","medium",-14.44333333,-14.5433333333333,0.1,26.13
1235,798547.408558944,5829445.83349804,"berlin_7b8e42b6",798508.029951281,5829437.10784339,"teleportedWalk",46,"m","high",-15.34333333,-15.5533333333333,0.21,40.33
1273,798747.408558944,5829445.83349804,"berlin_6257176a",798766.727568471,5829431.462,"teleportedWalk",18,"f","low",-16.65,-16.57,0.08,24.08
780,796147.408558944,5829645.83349804,"berlin_7cc379dd",796136.218232408,5829641.93807339,"teleportedWalk",40,"m","high",-5.256666667,-5.30333333333333,0.05,11.85
818,796347.408558944,5829645.83349804,"berlin_88e56b81",796299.715208373,5829639.39607078,"teleportedWalk",34,"f","medium",-5.716666667,-5.89666666666667,0.18,48.13
856,796547.408558944,5829645.83349804,"berlin_af8b6453",796552.7863,5829703.83158128,"teleportedWalk",49,"f","high",-6.83,-6.6,0.23,58.25
894,796747.408558944,5829645.83349804,"berlin_11461c06",796798.41322946,5829648.16285574,"teleportedWalk",62,"m","low",-7.6,-7.38333333333333,0.22,51.06
932,796947.408558944,5829645.83349804,"berlin_e351889e",796896.40571663,5829629.69450063,"teleportedWalk",36,"f","medium",-7.956666667,-8.22333333333333,0.27,53.5
970,797147.408558944,5829645.83349804,"berlin_18167765",797058.564911311,5829657.19311137,"teleportedWalk",28,"f","high",-8.74,-9.10333333333333,0.36,89.57
1008,797347.408558944,5829645.83349804,"berlin_25ea0e70",797389.45171319,5829676.5391031,"teleportedWalk",17,"m","very_low",-10.28333333,-10.0166666666667,0.27,52.06
1046,797547.408558944,5829645.83349804,"berlin_f7f43ad5",797529.636321694,5829670.5269254,"teleportedWalk",59,"f","medium",-10.92333333,-10.95,0.03,30.42
1122,797947.408558944,5829645.83349804,"berlin_eed05528",797965.230976841,5829650.51976476,"teleportedWalk",53,"m","very_high",-12.96666667,-12.87,0.1,18.43
1160,798147.408558944,5829645.83349804,"berlin_a3402c37",798157.770842526,5829660.96484548,"teleportedWalk",37,"f","high",-13.92333333,-13.8466666666667,0.08,18.34
1198,798347.408558944,5829645.83349804,"berlin_f79469a2",798393.67,5829653.84104376,"teleportedWalk",5,"m","high",-15.07333333,-14.8333333333333,0.24,46.95
1236,798547.408558944,5829645.83349804,"berlin_29e9c2cc",798528.222583161,5829649.37804504,"teleportedWalk",45,"f","very_low",-15.73333333,-15.8233333333333,0.09,19.51
1274,798747.408558944,5829645.83349804,"berlin_6d54791b",798773.026889701,5829606.646,"teleportedWalk",17,"m","medium",-16.89666667,-16.8233333333333,0.07,46.82
1312,798947.408558944,5829645.83349804,"berlin_554500ba",798900.291034297,5829593.229,"teleportedWalk",23,"m","medium",-17.52,-17.8233333333333,0.3,70.62
553,794947.408558944,5829845.83349804,"berlin_0c3b2846",794965.298870672,5829926.03963611,"teleportedWalk",54,"f","very_high",-6.973333333,-6.66333333333333,0.31,82.18
667,795547.408558944,5829845.83349804,"berlin_9eb30953",795494.315969824,5829921.75775737,"teleportedWalk",50,"m","medium",-6.063333333,-5.64333333333333,0.42,92.65
857,796547.408558944,5829845.83349804,"berlin_e9f8df97",796581.780734317,5829786.39982799,"teleportedWalk",41,"f","medium",-7.246666667,-7.36,0.11,68.66
895,796747.408558944,5829845.83349804,"berlin_b212a91e",796782.099815119,5829800.12531945,"teleportedWalk",21,"f","medium",-8.04,-8.07,0.03,57.38
933,796947.408558944,5829845.83349804,"berlin_14f67482",796931.30851912,5829815.858,"teleportedWalk",40,"m","medium",-8.68,-8.84333333333333,0.16,34.03
971,797147.408558944,5829845.83349804,"berlin_9c64d92f",797179.110091939,5829887.01613396,"teleportedWalk",11,"m","low",-9.93,-9.67,0.26,51.97
1009,797347.408558944,5829845.83349804,"berlin_82dddc14",797380.422940436,5829835.21653303,"teleportedWalk",11,"m","high",-10.65,-10.5333333333333,0.12,34.68
1047,797547.408558944,5829845.83349804,"berlin_5049559a",797521.709133139,5829884.42857247,"teleportedWalk",71,"m","medium",-11.41,-11.4266666666667,0.02,46.37
1085,797747.408558944,5829845.83349804,"berlin_3b5a7095",797752.613269002,5829855.87677011,"teleportedWalk",8,"m","high",-12.39,-12.3433333333333,0.05,11.31
1123,797947.408558944,5829845.83349804,"berlin_b3d611e9",797973.864448771,5829806.733112,"teleportedWalk",49,"m","medium",-13.31666667,-13.2766666666667,0.04,47.21
1161,798147.408558944,5829845.83349804,"berlin_ddf4aa62",798136.7767,5829807.26600879,"teleportedWalk",26,"f","very_low",-14.09666667,-14.2233333333333,0.13,40.01
1199,798347.408558944,5829845.83349804,"berlin_718eb2ca",798343.517437984,5829831.34996427,"teleportedWalk",63,"m","medium",-15.14,-15.1866666666667,0.05,15
1237,798547.408558944,5829845.83349804,"berlin_d395a799",798574.36064737,5829852.10966719,"teleportedWalk",37,"f","medium",-16.3,-16.1566666666667,0.14,27.67
1275,798747.408558944,5829845.83349804,"berlin_991d76fc",798680.82291694,5829860.86381397,"teleportedWalk",36,"m","low",-16.83333333,-17.1333333333333,0.3,68.26
516,794747.408558944,5830045.83349804,"berlin_91a9766e",794826.8556,5830058.076,"teleportedWalk",26,"m","low",-7.933333333,-8.10666666666667,0.17,80.38
554,794947.408558944,5830045.83349804,"berlin_835a788b",794973.097927284,5830050.922,"teleportedWalk",24,"f","high",-7.523333333,-7.56333333333333,0.04,26.19
592,795147.408558944,5830045.83349804,"berlin_024c3a6c",795098.793867171,5830064.33350279,"teleportedWalk",86,"m","high",-7.313333333,-7.13,0.18,52.02
630,795347.408558944,5830045.83349804,"berlin_f1f0c985",795335.178070954,5830051.78817903,"teleportedWalk",16,"m","very_high",-6.873333333,-6.83,0.04,13.6
668,795547.408558944,5830045.83349804,"berlin_e2e2eb08",795576.306242615,5830022.7041466,"teleportedWalk",12,"m","very_high",-6.553333333,-6.68,0.13,37.01
706,795747.408558944,5830045.83349804,"berlin_73e97672",795731.654229439,5830122.12259835,"teleportedWalk",18,"f","low",-7.08,-6.69,0.39,77.9
858,796547.408558944,5830045.83349804,"berlin_2b663a72",796487.145239317,5830009.795,"teleportedWalk",61,"f","low",-7.85,-8.18333333333333,0.33,70.22
896,796747.408558944,5830045.83349804,"berlin_fa4e7c04",796725.554099873,5830002.64,"teleportedWalk",52,"f","low",-8.583333333,-8.82666666666667,0.24,48.41
972,797147.408558944,5830045.83349804,"berlin_641fa06a",797157.616415074,5830025.20879903,"teleportedWalk",33,"m","high",-10.28333333,-10.31,0.03,23.01
1010,797347.408558944,5830045.83349804,"berlin_648d459b",797416.10293656,5829985.30687315,"teleportedWalk",45,"f","medium",-11.23,-11.1233333333333,0.11,91.56
1048,797547.408558944,5830045.83349804,"berlin_243d3cfb",797597.858506168,5830040.28324931,"teleportedWalk",78,"m","medium",-12.17666667,-11.9733333333333,0.2,50.75
1086,797747.408558944,5830045.83349804,"berlin_cc385335",797756.52480719,5830047.16208417,"teleportedWalk",44,"f","high",-12.89333333,-12.85,0.04,9.21
1124,797947.408558944,5830045.83349804,"berlin_a7a440a7",797952.827754818,5830040.41467085,"teleportedWalk",40,"f","medium",-13.76,-13.75,0.01,7.66
1162,798147.408558944,5830045.83349804,"berlin_f71012fd",798153.881067674,5830053.43841985,"teleportedWalk",26,"f","very_low",-14.71666667,-14.6666666666667,0.05,9.99
1200,798347.408558944,5830045.83349804,"berlin_b7715182",798338.670918385,5830029.13813548,"teleportedWalk",58,"m","medium",-15.52333333,-15.6,0.08,18.84
1238,798547.408558944,5830045.83349804,"berlin_1746360d",798561.665754182,5830010.42311563,"teleportedWalk",51,"m","high",-16.54333333,-16.5466666666667,0,38.17
1276,798747.408558944,5830045.83349804,"berlin_800c83c1",798702.005456292,5830017.15013757,"teleportedWalk",91,"m","very_low",-17.23,-17.5033333333333,0.27,53.7
555,794947.408558944,5830245.83349804,"berlin_78d8836a",794977.622452177,5830210.3843311,"teleportedWalk",54,"f","high",-8.26,-8.49333333333333,0.23,46.58
593,795147.408558944,5830245.83349804,"berlin_7dba9a18",795158.111623609,5830266.88179721,"teleportedWalk",39,"f","very_high",-8.196666667,-8.11,0.09,23.61
