id,xcoord,ycoord,time,teleportedWalk_accessibility
59,792347.4085589435,5829845.83349804,28800.0,-17.993333333333332
97,792547.4085589435,5829845.83349804,28800.0,-17.009999999999998
135,792747.4085589435,5829845.83349804,28800.0,-16.03333333333333
173,792947.4085589435,5829845.83349804,28800.0,-15.063333333333333
211,793147.4085589435,5829845.83349804,28800.0,-14.103333333333335
249,793347.4085589435,5829845.83349804,28800.0,-13.156666666666666
287,793547.4085589435,5829845.83349804,28800.0,-12.223333333333333
325,793747.4085589435,5829845.83349804,28800.0,-11.31
363,793947.4085589435,5829845.83349804,28800.0,-10.42
401,794147.4085589435,5829845.83349804,28800.0,-9.563333333333333
439,794347.4085589435,5829845.83349804,28800.0,-8.743333333333332
477,794547.4085589435,5829845.83349804,28800.0,-7.973333333333333
515,794747.4085589435,5829845.83349804,28800.0,-7.273333333333333
553,794947.4085589435,5829845.83349804,28800.0,-6.663333333333333
591,795147.4085589435,5829845.83349804,28800.0,-6.17
629,795347.4085589435,5829845.83349804,28800.0,-5.82
667,795547.4085589435,5829845.83349804,28800.0,-5.6433333333333335
705,795747.4085589435,5829845.83349804,28800.0,-5.656666666666667
743,795947.4085589435,5829845.83349804,28800.0,-5.856666666666667
781,796147.4085589435,5829845.83349804,28800.0,-6.226666666666667
819,796347.4085589435,5829845.83349804,28800.0,-6.736666666666667
857,796547.4085589435,5829845.83349804,28800.0,-7.359999999999999
895,796747.4085589435,5829845.83349804,28800.0,-8.07
933,796947.4085589435,5829845.83349804,28800.0,-8.843333333333334
971,797147.4085589435,5829845.83349804,28800.0,-9.67
1009,797347.4085589435,5829845.83349804,28800.0,-10.533333333333333
1047,797547.4085589435,5829845.83349804,28800.0,-11.426666666666666
1085,797747.4085589435,5829845.83349804,28800.0,-12.343333333333334
1123,797947.4085589435,5829845.83349804,28800.0,-13.276666666666667
1161,798147.4085589435,5829845.83349804,28800.0,-14.223333333333334
1199,798347.4085589435,5829845.83349804,28800.0,-15.186666666666667
1237,798547.4085589435,5829845.83349804,28800.0,-16.156666666666666
1275,798747.4085589435,5829845.83349804,28800.0,-17.133333333333333
1313,798947.4085589435,5829845.83349804,28800.0,-18.12
1351,799147.4085589435,5829845.83349804,28800.0,-19.113333333333333
1389,799347.4085589435,5829845.83349804,28800.0,-20.106666666666666
1427,799547.4085589435,5829845.83349804,28800.0,-21.11
1465,799747.4085589435,5829845.83349804,28800.0,-22.113333333333333
1503,799947.4085589435,5829845.83349804,28800.0,-23.12
1541,800147.4085589435,5829845.83349804,28800.0,-24.13
1579,800347.4085589435,5829845.83349804,28800.0,-25.14333333333333
22,792147.4085589435,5830045.83349804,28800.0,-19.32
60,792347.4085589435,5830045.83349804,28800.0,-18.346666666666668
98,792547.4085589435,5830045.83349804,28800.0,-17.38
136,792747.4085589435,5830045.83349804,28800.0,-16.426666666666666
174,792947.4085589435,5830045.83349804,28800.0,-15.48
212,793147.4085589435,5830045.83349804,28800.0,-14.549999999999999
250,793347.4085589435,5830045.83349804,28800.0,-13.633333333333333
288,793547.4085589435,5830045.83349804,28800.0,-12.736666666666668
326,793747.4085589435,5830045.83349804,28800.0,-11.863333333333333
364,793947.4085589435,5830045.83349804,28800.0,-11.016666666666666
402,794147.4085589435,5830045.83349804,28800.0,-10.21
440,794347.4085589435,5830045.83349804,28800.0,-9.446666666666667
478,794547.4085589435,5830045.83349804,28800.0,-8.74
516,794747.4085589435,5830045.83349804,28800.0,-8.106666666666667
554,794947.4085589435,5830045.83349804,28800.0,-7.563333333333334
592,795147.4085589435,5830045.83349804,28800.0,-7.129999999999999
630,795347.4085589435,5830045.83349804,28800.0,-6.83
668,795547.4085589435,5830045.83349804,28800.0,-6.68
706,795747.4085589435,5830045.83349804,28800.0,-6.6899999999999995
744,795947.4085589435,5830045.83349804,28800.0,-6.859999999999999
782,796147.4085589435,5830045.83349804,28800.0,-7.180000000000001
820,796347.4085589435,5830045.83349804,28800.0,-7.626666666666667
858,796547.4085589435,5830045.83349804,28800.0,-8.183333333333334
896,796747.4085589435,5830045.83349804,28800.0,-8.826666666666666
934,796947.4085589435,5830045.83349804,28800.0,-9.540000000000001
972,797147.4085589435,5830045.83349804,28800.0,-10.309999999999999
1010,797347.4085589435,5830045.83349804,28800.0,-11.123333333333333
1048,797547.4085589435,5830045.83349804,28800.0,-11.973333333333333
1086,797747.4085589435,5830045.83349804,28800.0,-12.85
1124,797947.4085589435,5830045.83349804,28800.0,-13.75
1162,798147.4085589435,5830045.83349804,28800.0,-14.666666666666668
1200,798347.4085589435,5830045.83349804,28800.0,-15.600000000000001
1238,798547.4085589435,5830045.83349804,28800.0,-16.546666666666667
1276,798747.4085589435,5830045.83349804,28800.0,-17.503333333333334
1314,798947.4085589435,5830045.83349804,28800.0,-18.47
1352,799147.4085589435,5830045.83349804,28800.0,-19.44333333333333
1390,799347.4085589435,5830045.83349804,28800.0,-20.423333333333332
1428,799547.4085589435,5830045.83349804,28800.0,-21.41
1466,799747.4085589435,5830045.83349804,28800.0,-22.4
1504,799947.4085589435,5830045.83349804,28800.0,-23.393333333333334
1542,800147.4085589435,5830045.83349804,28800.0,-24.39333333333333
1580,800347.4085589435,5830045.83349804,28800.0,-25.39666666666667
23,792147.4085589435,5830245.83349804,28800.0,-19.703333333333333
61,792347.4085589435,5830245.83349804,28800.0,-18.75
99,792547.4085589435,5830245.83349804,28800.0,-17.806666666666665
137,792747.4085589435,5830245.83349804,28800.0,-16.873333333333335
175,792947.4085589435,5830245.83349804,28800.0,-15.956666666666667
213,793147.4085589435,5830245.83349804,28800.0,-15.053333333333335
251,793347.4085589435,5830245.83349804,28800.0,-14.170000000000002
289,793547.4085589435,5830245.83349804,28800.0,-13.309999999999999
327,793747.4085589435,5830245.83349804,28800.0,-12.476666666666667
365,793947.4085589435,5830245.83349804,28800.0,-11.676666666666666
403,794147.4085589435,5830245.83349804,28800.0,-10.916666666666666
441,794347.4085589435,5830245.83349804,28800.0,-10.206666666666667
479,794547.4085589435,5830245.83349804,28800.0,-9.556666666666667
517,794747.4085589435,5830245.83349804,28800.0,-8.98
555,794947.4085589435,5830245.83349804,28800.0,-8.493333333333332
593,795147.4085589435,5830245.83349804,28800.0,-8.11
631,795347.4085589435,5830245.83349804,28800.0,-7.85
669,795547.4085589435,5830245.83349804,28800.0,-7.72
707,795747.4085589435,5830245.83349804,28800.0,-7.726666666666667
745,795947.4085589435,5830245.83349804,28800.0,-7.873333333333333
783,796147.4085589435,5830245.83349804,28800.0,-8.153333333333332
821,796347.4085589435,5830245.83349804,28800.0,-8.55
859,796547.4085589435,5830245.83349804,28800.0,-9.05
897,796747.4085589435,5830245.83349804,28800.0,-9.636666666666667
935,796947.4085589435,5830245.83349804,28800.0,-10.293333333333333
973,797147.4085589435,5830245.83349804,28800.0,-11.01
1011,797347.4085589435,5830245.83349804,28800.0,-11.776666666666667
1049,797547.4085589435,5830245.83349804,28800.0,-12.58
1087,797747.4085589435,5830245.83349804,28800.0,-13.420000000000002
1125,797947.4085589435,5830245.83349804,28800.0,-14.283333333333333
1163,798147.4085589435,5830245.83349804,28800.0,-15.166666666666666
1201,798347.4085589435,5830245.83349804,28800.0,-16.073333333333334
1239,798547.4085589435,5830245.83349804,28800.0,-16.993333333333332
1277,798747.4085589435,5830245.83349804,28800.0,-17.926666666666666
1315,798947.4085589435,5830245.83349804,28800.0,-18.87
1353,799147.4085589435,5830245.83349804,28800.0,-19.823333333333334
1391,799347.4085589435,5830245.83349804,28800.0,-20.78666666666667
1429,799547.4085589435,5830245.83349804,28800.0,-21.756666666666668
1467,799747.4085589435,5830245.83349804,28800.0,-22.73
1505,799947.4085589435,5830245.83349804,28800.0,-23.713333333333335
1543,800147.4085589435,5830245.83349804,28800.0,-24.69666666666667
1581,800347.4085589435,5830245.83349804,28800.0,-25.686666666666667
24,792147.4085589435,5830445.83349804,28800.0,-20.13
62,792347.4085589435,5830445.83349804,28800.0,-19.200000000000003
100,792547.4085589435,5830445.83349804,28800.0,-18.28
138,792747.4085589435,5830445.83349804,28800.0,-17.373333333333335
176,792947.4085589435,5830445.83349804,28800.0,-16.483333333333334
214,793147.4085589435,5830445.83349804,28800.0,-15.613333333333333
252,793347.4085589435,5830445.83349804,28800.0,-14.763333333333334
290,793547.4085589435,5830445.83349804,28800.0,-13.936666666666666
328,793747.4085589435,5830445.83349804,28800.0,-13.143333333333334
366,793947.4085589435,5830445.83349804,28800.0,-12.386666666666667
404,794147.4085589435,5830445.83349804,28800.0,-11.673333333333332
442,794347.4085589435,5830445.83349804,28800.0,-11.013333333333334
480,794547.4085589435,5830445.83349804,28800.0,-10.413333333333334
518,794747.4085589435,5830445.83349804,28800.0,-9.886666666666667
556,794947.4085589435,5830445.83349804,28800.0,-9.446666666666667
594,795147.4085589435,5830445.83349804,28800.0,-9.103333333333333
632,795347.4085589435,5830445.83349804,28800.0,-8.873333333333333
670,795547.4085589435,5830445.83349804,28800.0,-8.756666666666668
708,795747.4085589435,5830445.83349804,28800.0,-8.763333333333334
746,795947.4085589435,5830445.83349804,28800.0,-8.896666666666667
784,796147.4085589435,5830445.83349804,28800.0,-9.143333333333333
822,796347.4085589435,5830445.83349804,28800.0,-9.496666666666666
860,796547.4085589435,5830445.83349804,28800.0,-9.950000000000001
898,796747.4085589435,5830445.83349804,28800.0,-10.486666666666668
936,796947.4085589435,5830445.83349804,28800.0,-11.093333333333334
974,797147.4085589435,5830445.83349804,28800.0,-11.763333333333334
1012,797347.4085589435,5830445.83349804,28800.0,-12.48
1050,797547.4085589435,5830445.83349804,28800.0,-13.243333333333332
1088,797747.4085589435,5830445.83349804,28800.0,-14.04
1126,797947.4085589435,5830445.83349804,28800.0,-14.870000000000001
1164,798147.4085589435,5830445.83349804,28800.0,-15.723333333333334
1202,798347.4085589435,5830445.83349804,28800.0,-16.596666666666664
1240,798547.4085589435,5830445.83349804,28800.0,-17.490000000000002
1278,798747.4085589435,5830445.83349804,28800.0,-18.39666666666667
1316,798947.4085589435,5830445.83349804,28800.0,-19.316666666666666
1354,799147.4085589435,5830445.83349804,28800.0,-20.25
1392,799347.4085589435,5830445.83349804,28800.0,-21.193333333333335
1430,799547.4085589435,5830445.83349804,28800.0,-22.14666666666667
1468,799747.4085589435,5830445.83349804,28800.0,-23.103333333333335
1506,799947.4085589435,5830445.83349804,28800.0,-24.07
1544,800147.4085589435,5830445.83349804,28800.0,-25.04333333333333
1582,800347.4085589435,5830445.83349804,28800.0,-26.020000000000003
25,792147.4085589435,5830645.83349804,28800.0,-20.60333333333333
63,792347.4085589435,5830645.83349804,28800.0,-19.696666666666665
101,792547.4085589435,5830645.83349804,28800.0,-18.8
139,792747.4085589435,5830645.83349804,28800.0,-17.92
177,792947.4085589435,5830645.83349804,28800.0,-17.06
215,793147.4085589435,5830645.83349804,28800.0,-16.21666666666667
253,793347.4085589435,5830645.83349804,28800.0,-15.400000000000002
291,793547.4085589435,5830645.83349804,28800.0,-14.613333333333333
329,793747.4085589435,5830645.83349804,28800.0,-13.856666666666666
367,793947.4085589435,5830645.83349804,28800.0,-13.143333333333334
405,794147.4085589435,5830645.83349804,28800.0,-12.473333333333333
443,794347.4085589435,5830645.83349804,28800.0,-11.856666666666667
481,794547.4085589435,5830645.83349804,28800.0,-11.3
519,794747.4085589435,5830645.83349804,28800.0,-10.816666666666666
557,794947.4085589435,5830645.83349804,28800.0,-10.416666666666668
595,795147.4085589435,5830645.83349804,28800.0,-10.106666666666666
633,795347.4085589435,5830645.83349804,28800.0,-9.899999999999999
671,795547.4085589435,5830645.83349804,28800.0,-9.796666666666667
709,795747.4085589435,5830645.83349804,28800.0,-9.803333333333335
747,795947.4085589435,5830645.83349804,28800.0,-9.92
785,796147.4085589435,5830645.83349804,28800.0,-10.143333333333334
823,796347.4085589435,5830645.83349804,28800.0,-10.463333333333333
861,796547.4085589435,5830645.83349804,28800.0,-10.876666666666667
899,796747.4085589435,5830645.83349804,28800.0,-11.366666666666667
937,796947.4085589435,5830645.83349804,28800.0,-11.93
975,797147.4085589435,5830645.83349804,28800.0,-12.553333333333335
1013,797347.4085589435,5830645.83349804,28800.0,-13.23
1051,797547.4085589435,5830645.83349804,28800.0,-13.953333333333333
1089,797747.4085589435,5830645.83349804,28800.0,-14.713333333333335
1127,797947.4085589435,5830645.83349804,28800.0,-15.503333333333332
1165,798147.4085589435,5830645.83349804,28800.0,-16.32333333333333
1203,798347.4085589435,5830645.83349804,28800.0,-17.166666666666668
1241,798547.4085589435,5830645.83349804,28800.0,-18.03
1279,798747.4085589435,5830645.83349804,28800.0,-18.913333333333334
1317,798947.4085589435,5830645.83349804,28800.0,-19.810000000000002
1355,799147.4085589435,5830645.83349804,28800.0,-20.72
1393,799347.4085589435,5830645.83349804,28800.0,-21.64333333333333
1431,799547.4085589435,5830645.83349804,28800.0,-22.576666666666668
1469,799747.4085589435,5830645.83349804,28800.0,-23.516666666666666
1507,799947.4085589435,5830645.83349804,28800.0,-24.466666666666665
1545,800147.4085589435,5830645.83349804,28800.0,-25.423333333333332
1583,800347.4085589435,5830645.83349804,28800.0,-26.386666666666667
26,792147.4085589435,5830845.83349804,28800.0,-21.116666666666667
64,792347.4085589435,5830845.83349804,28800.0,-20.233333333333334
102,792547.4085589435,5830845.83349804,28800.0,-19.363333333333333
140,792747.4085589435,5830845.83349804,28800.0,-18.509999999999998
178,792947.4085589435,5830845.83349804,28800.0,-17.676666666666666
216,793147.4085589435,5830845.83349804,28800.0,-16.866666666666667
254,793347.4085589435,5830845.83349804,28800.0,-16.083333333333332
292,793547.4085589435,5830845.83349804,28800.0,-15.330000000000002
330,793747.4085589435,5830845.83349804,28800.0,-14.61
368,793947.4085589435,5830845.83349804,28800.0,-13.933333333333334
406,794147.4085589435,5830845.83349804,28800.0,-13.303333333333335
444,794347.4085589435,5830845.83349804,28800.0,-12.726666666666667
482,794547.4085589435,5830845.83349804,28800.0,-12.213333333333331
520,794747.4085589435,5830845.83349804,28800.0,-11.766666666666666
558,794947.4085589435,5830845.83349804,28800.0,-11.399999999999999
596,795147.4085589435,5830845.83349804,28800.0,-11.116666666666667
634,795347.4085589435,5830845.83349804,28800.0,-10.926666666666666
672,795547.4085589435,5830845.83349804,28800.0,-10.833333333333334
710,795747.4085589435,5830845.83349804,28800.0,-10.84
748,795947.4085589435,5830845.83349804,28800.0,-10.946666666666667
786,796147.4085589435,5830845.83349804,28800.0,-11.15
824,796347.4085589435,5830845.83349804,28800.0,-11.443333333333333
862,796547.4085589435,5830845.83349804,28800.0,-11.82
900,796747.4085589435,5830845.83349804,28800.0,-12.273333333333333
938,796947.4085589435,5830845.83349804,28800.0,-12.796666666666667
976,797147.4085589435,5830845.83349804,28800.0,-13.379999999999999
1014,797347.4085589435,5830845.83349804,28800.0,-14.016666666666667
1052,797547.4085589435,5830845.83349804,28800.0,-14.700000000000001
1090,797747.4085589435,5830845.83349804,28800.0,-15.423333333333332
1128,797947.4085589435,5830845.83349804,28800.0,-16.18
1166,798147.4085589435,5830845.83349804,28800.0,-16.96666666666667
1204,798347.4085589435,5830845.83349804,28800.0,-17.78
1242,798547.4085589435,5830845.83349804,28800.0,-18.616666666666667
1280,798747.4085589435,5830845.83349804,28800.0,-19.473333333333336
1318,798947.4085589435,5830845.83349804,28800.0,-20.343333333333334
1356,799147.4085589435,5830845.83349804,28800.0,-21.233333333333334
1394,799347.4085589435,5830845.83349804,28800.0,-22.133333333333333
1432,799547.4085589435,5830845.83349804,28800.0,-23.046666666666667
1470,799747.4085589435,5830845.83349804,28800.0,-23.97
1508,799947.4085589435,5830845.83349804,28800.0,-24.900000000000002
1546,800147.4085589435,5830845.83349804,28800.0,-25.843333333333334
1584,800347.4085589435,5830845.83349804,28800.0,-26.79
27,792147.4085589435,5831045.83349804,28800.0,-21.67
65,792347.4085589435,5831045.83349804,28800.0,-20.806666666666665
103,792547.4085589435,5831045.83349804,28800.0,-19.963333333333335
141,792747.4085589435,5831045.83349804,28800.0,-19.136666666666667
179,792947.4085589435,5831045.83349804,28800.0,-18.330000000000002
217,793147.4085589435,5831045.83349804,28800.0,-17.549999999999997
255,793347.4085589435,5831045.83349804,28800.0,-16.799999999999997
293,793547.4085589435,5831045.83349804,28800.0,-16.080000000000002
331,793747.4085589435,5831045.83349804,28800.0,-15.396666666666668
369,793947.4085589435,5831045.83349804,28800.0,-14.756666666666666
407,794147.4085589435,5831045.83349804,28800.0,-14.163333333333334
445,794347.4085589435,5831045.83349804,28800.0,-13.623333333333335
483,794547.4085589435,5831045.83349804,28800.0,-13.143333333333334
521,794747.4085589435,5831045.83349804,28800.0,-12.73
559,794947.4085589435,5831045.83349804,28800.0,-12.39
597,795147.4085589435,5831045.83349804,28800.0,-12.133333333333333
635,795347.4085589435,5831045.83349804,28800.0,-11.96
673,795547.4085589435,5831045.83349804,28800.0,-11.873333333333333
711,795747.4085589435,5831045.83349804,28800.0,-11.879999999999999
749,795947.4085589435,5831045.83349804,28800.0,-11.976666666666667
787,796147.4085589435,5831045.83349804,28800.0,-12.16
825,796347.4085589435,5831045.83349804,28800.0,-12.43
863,796547.4085589435,5831045.83349804,28800.0,-12.78
901,796747.4085589435,5831045.83349804,28800.0,-13.200000000000001
939,796947.4085589435,5831045.83349804,28800.0,-13.690000000000001
977,797147.4085589435,5831045.83349804,28800.0,-14.236666666666668
1015,797347.4085589435,5831045.83349804,28800.0,-14.836666666666668
1053,797547.4085589435,5831045.83349804,28800.0,-15.483333333333334
1091,797747.4085589435,5831045.83349804,28800.0,-16.169999999999998
1129,797947.4085589435,5831045.83349804,28800.0,-16.893333333333334
1167,798147.4085589435,5831045.83349804,28800.0,-17.650000000000002
1205,798347.4085589435,5831045.83349804,28800.0,-18.433333333333334
1243,798547.4085589435,5831045.83349804,28800.0,-19.24
1281,798747.4085589435,5831045.83349804,28800.0,-20.07
1319,798947.4085589435,5831045.83349804,28800.0,-20.916666666666668
1357,799147.4085589435,5831045.83349804,28800.0,-21.78
1395,799347.4085589435,5831045.83349804,28800.0,-22.66
1433,799547.4085589435,5831045.83349804,28800.0,-23.553333333333335
1471,799747.4085589435,5831045.83349804,28800.0,-24.45666666666667
1509,799947.4085589435,5831045.83349804,28800.0,-25.37
1547,800147.4085589435,5831045.83349804,28800.0,-26.293333333333337
1585,800347.4085589435,5831045.83349804,28800.0,-27.226666666666667
28,792147.4085589435,5831245.83349804,28800.0,-22.256666666666668
66,792347.4085589435,5831245.83349804,28800.0,-21.416666666666668
104,792547.4085589435,5831245.83349804,28800.0,-20.596666666666668
142,792747.4085589435,5831245.83349804,28800.0,-19.796666666666667
180,792947.4085589435,5831245.83349804,28800.0,-19.02
218,793147.4085589435,5831245.83349804,28800.0,-18.27
256,793347.4085589435,5831245.83349804,28800.0,-17.549999999999997
294,793547.4085589435,5831245.83349804,28800.0,-16.863333333333333
332,793747.4085589435,5831245.83349804,28800.0,-16.213333333333335
370,793947.4085589435,5831245.83349804,28800.0,-15.603333333333335
408,794147.4085589435,5831245.83349804,28800.0,-15.043333333333333
446,794347.4085589435,5831245.83349804,28800.0,-14.536666666666665
484,794547.4085589435,5831245.83349804,28800.0,-14.09
522,794747.4085589435,5831245.83349804,28800.0,-13.706666666666667
560,794947.4085589435,5831245.83349804,28800.0,-13.389999999999999
598,795147.4085589435,5831245.83349804,28800.0,-13.150000000000002
636,795347.4085589435,5831245.83349804,28800.0,-12.99
674,795547.4085589435,5831245.83349804,28800.0,-12.913333333333332
712,795747.4085589435,5831245.83349804,28800.0,-12.92
750,795947.4085589435,5831245.83349804,28800.0,-13.006666666666668
788,796147.4085589435,5831245.83349804,28800.0,-13.176666666666666
826,796347.4085589435,5831245.83349804,28800.0,-13.426666666666666
864,796547.4085589435,5831245.83349804,28800.0,-13.75
902,796747.4085589435,5831245.83349804,28800.0,-14.143333333333333
940,796947.4085589435,5831245.83349804,28800.0,-14.599999999999998
978,797147.4085589435,5831245.83349804,28800.0,-15.113333333333333
1016,797347.4085589435,5831245.83349804,28800.0,-15.68
1054,797547.4085589435,5831245.83349804,28800.0,-16.293333333333333
1092,797747.4085589435,5831245.83349804,28800.0,-16.946666666666665
1130,797947.4085589435,5831245.83349804,28800.0,-17.64
1168,798147.4085589435,5831245.83349804,28800.0,-18.363333333333333
1206,798347.4085589435,5831245.83349804,28800.0,-19.119999999999997
1244,798547.4085589435,5831245.83349804,28800.0,-19.89666666666667
1282,798747.4085589435,5831245.83349804,28800.0,-20.700000000000003
1320,798947.4085589435,5831245.83349804,28800.0,-21.523333333333333
1358,799147.4085589435,5831245.83349804,28800.0,-22.363333333333333
1396,799347.4085589435,5831245.83349804,28800.0,-23.223333333333336
1434,799547.4085589435,5831245.83349804,28800.0,-24.093333333333334
1472,799747.4085589435,5831245.83349804,28800.0,-24.976666666666667
1510,799947.4085589435,5831245.83349804,28800.0,-25.873333333333335
1548,800147.4085589435,5831245.83349804,28800.0,-26.779999999999998
1586,800347.4085589435,5831245.83349804,28800.0,-27.69666666666667
29,792147.4085589435,5831445.83349804,28800.0,-22.876666666666665
67,792347.4085589435,5831445.83349804,28800.0,-22.060000000000002
105,792547.4085589435,5831445.83349804,28800.0,-21.263333333333335
143,792747.4085589435,5831445.83349804,28800.0,-20.490000000000002
181,792947.4085589435,5831445.83349804,28800.0,-19.740000000000002
219,793147.4085589435,5831445.83349804,28800.0,-19.02
257,793347.4085589435,5831445.83349804,28800.0,-18.326666666666668
295,793547.4085589435,5831445.83349804,28800.0,-17.669999999999998
333,793747.4085589435,5831445.83349804,28800.0,-17.053333333333335
371,793947.4085589435,5831445.83349804,28800.0,-16.476666666666667
409,794147.4085589435,5831445.83349804,28800.0,-15.946666666666665
447,794347.4085589435,5831445.83349804,28800.0,-15.466666666666669
485,794547.4085589435,5831445.83349804,28800.0,-15.046666666666667
523,794747.4085589435,5831445.83349804,28800.0,-14.69
561,794947.4085589435,5831445.83349804,28800.0,-14.396666666666665
599,795147.4085589435,5831445.83349804,28800.0,-14.173333333333332
637,795347.4085589435,5831445.83349804,28800.0,-14.023333333333333
675,795547.4085589435,5831445.83349804,28800.0,-13.953333333333333
713,795747.4085589435,5831445.83349804,28800.0,-13.956666666666667
751,795947.4085589435,5831445.83349804,28800.0,-14.04
789,796147.4085589435,5831445.83349804,28800.0,-14.196666666666665
827,796347.4085589435,5831445.83349804,28800.0,-14.43
865,796547.4085589435,5831445.83349804,28800.0,-14.73
903,796747.4085589435,5831445.83349804,28800.0,-15.096666666666666
941,796947.4085589435,5831445.83349804,28800.0,-15.526666666666667
979,797147.4085589435,5831445.83349804,28800.0,-16.01
1017,797347.4085589435,5831445.83349804,28800.0,-16.546666666666667
1055,797547.4085589435,5831445.83349804,28800.0,-17.13
1093,797747.4085589435,5831445.83349804,28800.0,-17.75333333333333
1131,797947.4085589435,5831445.83349804,28800.0,-18.413333333333334
1169,798147.4085589435,5831445.83349804,28800.0,-19.11
1207,798347.4085589435,5831445.83349804,28800.0,-19.836666666666666
1245,798547.4085589435,5831445.83349804,28800.0,-20.586666666666666
1283,798747.4085589435,5831445.83349804,28800.0,-21.363333333333333
1321,798947.4085589435,5831445.83349804,28800.0,-22.163333333333334
1359,799147.4085589435,5831445.83349804,28800.0,-22.98
1397,799347.4085589435,5831445.83349804,28800.0,-23.816666666666666
1435,799547.4085589435,5831445.83349804,28800.0,-24.666666666666664
1473,799747.4085589435,5831445.83349804,28800.0,-25.53
1511,799947.4085589435,5831445.83349804,28800.0,-26.406666666666666
1549,800147.4085589435,5831445.83349804,28800.0,-27.296666666666667
1587,800347.4085589435,5831445.83349804,28800.0,-28.196666666666665
30,792147.4085589435,5831645.83349804,28800.0,-23.523333333333333
68,792347.4085589435,5831645.83349804,28800.0,-22.73
106,792547.4085589435,5831645.83349804,28800.0,-21.96
144,792747.4085589435,5831645.83349804,28800.0,-21.21333333333333
182,792947.4085589435,5831645.83349804,28800.0,-20.490000000000002
220,793147.4085589435,5831645.83349804,28800.0,-19.793333333333333
258,793347.4085589435,5831645.83349804,28800.0,-19.130000000000003
296,793547.4085589435,5831645.83349804,28800.0,-18.50333333333333
334,793747.4085589435,5831645.83349804,28800.0,-17.913333333333334
372,793947.4085589435,5831645.83349804,28800.0,-17.363333333333333
410,794147.4085589435,5831645.83349804,28800.0,-16.863333333333333
448,794347.4085589435,5831645.83349804,28800.0,-16.413333333333334
486,794547.4085589435,5831645.83349804,28800.0,-16.016666666666666
524,794747.4085589435,5831645.83349804,28800.0,-15.68
562,794947.4085589435,5831645.83349804,28800.0,-15.406666666666666
600,795147.4085589435,5831645.83349804,28800.0,-15.196666666666665
638,795347.4085589435,5831645.83349804,28800.0,-15.059999999999999
676,795547.4085589435,5831645.83349804,28800.0,-14.993333333333332
714,795747.4085589435,5831645.83349804,28800.0,-14.996666666666666
752,795947.4085589435,5831645.83349804,28800.0,-15.073333333333334
790,796147.4085589435,5831645.83349804,28800.0,-15.219999999999999
828,796347.4085589435,5831645.83349804,28800.0,-15.436666666666666
866,796547.4085589435,5831645.83349804,28800.0,-15.72
904,796747.4085589435,5831645.83349804,28800.0,-16.063333333333333
942,796947.4085589435,5831645.83349804,28800.0,-16.46666666666667
980,797147.4085589435,5831645.83349804,28800.0,-16.923333333333332
1018,797347.4085589435,5831645.83349804,28800.0,-17.433333333333334
1056,797547.4085589435,5831645.83349804,28800.0,-17.986666666666668
1094,797747.4085589435,5831645.83349804,28800.0,-18.58
1132,797947.4085589435,5831645.83349804,28800.0,-19.213333333333335
1170,798147.4085589435,5831645.83349804,28800.0,-19.880000000000003
1208,798347.4085589435,5831645.83349804,28800.0,-20.580000000000002
1246,798547.4085589435,5831645.83349804,28800.0,-21.306666666666665
1284,798747.4085589435,5831645.83349804,28800.0,-22.056666666666665
1322,798947.4085589435,5831645.83349804,28800.0,-22.830000000000002
1360,799147.4085589435,5831645.83349804,28800.0,-23.626666666666665
1398,799347.4085589435,5831645.83349804,28800.0,-24.439999999999998
1436,799547.4085589435,5831645.83349804,28800.0,-25.270000000000003
1474,799747.4085589435,5831645.83349804,28800.0,-26.113333333333333
1512,799947.4085589435,5831645.83349804,28800.0,-26.97
1550,800147.4085589435,5831645.83349804,28800.0,-27.843333333333334
1588,800347.4085589435,5831645.83349804,28800.0,-28.72333333333333
31,792147.4085589435,5831845.83349804,28800.0,-24.2
69,792347.4085589435,5831845.83349804,28800.0,-23.43
107,792547.4085589435,5831845.83349804,28800.0,-22.683333333333334
145,792747.4085589435,5831845.83349804,28800.0,-21.96
183,792947.4085589435,5831845.83349804,28800.0,-21.26
221,793147.4085589435,5831845.83349804,28800.0,-20.593333333333334
259,793347.4085589435,5831845.83349804,28800.0,-19.956666666666667
297,793547.4085589435,5831845.83349804,28800.0,-19.353333333333335
335,793747.4085589435,5831845.83349804,28800.0,-18.79
373,793947.4085589435,5831845.83349804,28800.0,-18.27
411,794147.4085589435,5831845.83349804,28800.0,-17.793333333333333
449,794347.4085589435,5831845.83349804,28800.0,-17.366666666666667
487,794547.4085589435,5831845.83349804,28800.0,-16.993333333333332
525,794747.4085589435,5831845.83349804,28800.0,-16.67666666666667
563,794947.4085589435,5831845.83349804,28800.0,-16.42
601,795147.4085589435,5831845.83349804,28800.0,-16.223333333333333
639,795347.4085589435,5831845.83349804,28800.0,-16.093333333333334
677,795547.4085589435,5831845.83349804,28800.0,-16.03
715,795747.4085589435,5831845.83349804,28800.0,-16.036666666666665
753,795947.4085589435,5831845.83349804,28800.0,-16.106666666666666
791,796147.4085589435,5831845.83349804,28800.0,-16.246666666666666
829,796347.4085589435,5831845.83349804,28800.0,-16.446666666666665
867,796547.4085589435,5831845.83349804,28800.0,-16.71333333333333
905,796747.4085589435,5831845.83349804,28800.0,-17.03666666666667
943,796947.4085589435,5831845.83349804,28800.0,-17.42
