personId,time,mode,age_base,sex_base,economic_status_base,income_base,restricted_mobility_base,homeX_base,homeY_base,access_base,age_policy,sex_policy,economic_status_policy,income_policy,restricted_mobility_policy,homeX_policy,homeY_policy,access_policy,delta,pct_change
berlin_df590dc6,28800,car,4,m,very_high,5600,FALSE,796116.9252212755,5832048.516719398,-3.6315167246039226,4,m,very_high,5600,FALSE,796116.9252212755,5832048.516719398,-5.688818799406135,-2.057302074802213,56.65131763992071
bb_e5a0e9dc,28800,car,87,m,medium,1500,FALSE,757162.6,5812887.24,-36.19230074328142,87,m,medium,1500,FALSE,757162.6,5812887.24,-42.6551149943945,-6.46281425111308,17.85687596087079
berlin_14a7ba61,28800,car,28,f,high,3600,FALSE,800770.0610487538,5834298.679350659,-7.138000150990345,28,f,high,3600,FALSE,800770.0610487538,5834298.679350659,-9.465926401735507,-2.327926250745162,32.61314375879048
berlin_877975bf,28800,car,59,f,high,3600,FALSE,795309.3878245559,5836506.28055511,-6.761276750851559,59,f,high,3600,FALSE,795309.3878245559,5836506.28055511,-9.001747944813449,-2.2404711939618895,33.13680650151926
berlin_2ec3ee9f,28800,car,61,f,very_low,900,FALSE,795013.0965433911,5823866.5501005305,-6.554477429510339,61,f,very_low,900,FALSE,795013.0965433911,5823866.5501005305,-27.1983565769585,-20.64387914744816,314.95842909616044
berlin_1f66f6c1,28800,car,72,m,very_low,900,TRUE,806280.6710392989,5833351.347363245,-17.011591494231862,72,m,very_low,900,TRUE,806280.6710392989,5833351.347363245,-20.022710923217982,-3.0111194289861203,17.700398166785888
berlin_a5dcfc97,28800,car,33,f,medium,3000,FALSE,797416.2926902679,5831305.41086356,-3.8138693126918204,33,f,medium,3000,FALSE,797416.2926902679,5831305.41086356,-6.421974867972811,-2.60810555528099,68.38476469557357
bb_a1495011,28800,car,47,f,low,900,TRUE,814937.08,5806674.95,-33.736416958298946,47,f,low,900,TRUE,814937.08,5806674.95,-50.69765368814838,-16.961236729849432,50.27575023991122
berlin_c1e0749a,28800,car,28,f,medium,1500,FALSE,792372.2067464783,5824953.732205902,-6.087435245562888,28,f,medium,1500,FALSE,792372.2067464783,5824953.732205902,-29.134416794709576,-23.046981549146686,378.5992067175672
bb_62a8305d,28800,car,66,f,high,4600,FALSE,824448.34,5829156.96,-17.883786570032264,66,f,high,4600,FALSE,824448.34,5829156.96,-22.028955810499546,-4.145169240467283,23.17836451600979
berlin_a280f965,28800,car,46,f,high,3600,FALSE,794415.599951574,5830892.029864231,-3.3354383156050074,46,f,high,3600,FALSE,794415.599951574,5830892.029864231,-4.8953795721106586,-1.5599412565056512,46.7687035076437
berlin_f94955eb,28800,car,63,f,medium,2000,FALSE,794016.7582129593,5823049.129532047,-6.822374021045937,63,f,medium,2000,FALSE,794016.7582129593,5823049.129532047,-17.786006276611225,-10.963632255565287,160.70113162579813
berlin_329c72da,28800,car,83,m,very_high,4600,TRUE,789467.6002392857,5817202.733646175,-9.100401118051769,83,m,very_high,4600,TRUE,789467.6002392857,5817202.733646175,-16.35593523402077,-7.2555341159690006,79.72762982476402
bb_9b728067,28800,car,11,f,very_low,1500,FALSE,785594.12,5809830.09,-19.40010113661884,11,f,very_low,1500,FALSE,785594.12,5809830.09,-28.032103121821546,-8.632001985202706,44.494623633220606
berlin_97b268ef,28800,car,76,m,low,900,FALSE,794865.9168147657,5830860.330976957,-5.012028817262577,76,m,low,900,FALSE,794865.9168147657,5830860.330976957,-5.984257523025581,-0.9722287057630039,19.397907338729286
berlin_fb9efb68,28800,car,28,f,high,3000,FALSE,796736.2241731118,5816127.566922242,-10.362933350654412,28,f,high,3000,FALSE,796736.2241731118,5816127.566922242,-20.12658558741155,-9.763652236757139,94.21707065346098
berlin_ff1cb6b9,28800,car,40,f,medium,3000,FALSE,799361.810558133,5831615.230246578,-5.483146353409459,40,f,medium,3000,FALSE,799361.810558133,5831615.230246578,-8.276567233344885,-2.793420879935426,50.94558306287881
berlin_07c3818a,28800,car,38,f,very_low,500,FALSE,806717.3209025997,5827092.713880512,-21.648747752054934,38,f,very_low,500,FALSE,806717.3209025997,5827092.713880512,-32.318137094198846,-10.669389342143912,49.284094693796575
berlin_5e87ffdc,28800,car,32,f,very_low,1500,FALSE,800049.2845881287,5830329.144001458,-6.836109946639869,32,f,very_low,1500,FALSE,800049.2845881287,5830329.144001458,-11.308682525814321,-4.472572579174452,65.4256969838942
berlin_bb329b75,28800,car,55,f,high,3000,FALSE,802201.9260642774,5817362.475719719,-11.459288003623401,55,f,high,3000,FALSE,802201.9260642774,5817362.475719719,-21.21263457598192,-9.753346572358518,85.11302420599371
berlin_c528714d,28800,car,17,m,medium,3600,FALSE,804992.9409020054,5827569.782618767,-7.993675658089545,17,m,medium,3600,FALSE,804992.9409020054,5827569.782618767,-13.750154217404706,-5.756478559315161,72.01291127554875
berlin_ec15fca3,28800,car,30,f,high,2600,FALSE,806106.137584748,5833890.4938366655,-10.858426695281889,30,f,high,2600,FALSE,806106.137584748,5833890.4938366655,-13.921050741255998,-3.0626240459741094,28.20504417370939
berlin_606de7f9,28800,car,22,f,medium,1500,FALSE,803023.3774850199,5836247.929117771,-12.468965663467399,22,f,medium,1500,FALSE,803023.3774850199,5836247.929117771,-14.911949305008113,-2.442983641540714,19.59251238214865
berlin_02578b2c,28800,car,35,f,medium,3000,FALSE,812096.8163789122,5830134.090478475,-13.488765567226519,35,f,medium,3000,FALSE,812096.8163789122,5830134.090478475,-18.70006899328064,-5.211303426054123,38.634398381983594
bb_6ee833d3,28800,car,67,f,medium,1500,FALSE,792045.89,5815028.15,-13.44241550342571,67,f,medium,1500,FALSE,792045.89,5815028.15,-25.41494642234296,-11.97253091891725,89.0653239803972
berlin_18681422,28800,car,31,f,high,4600,FALSE,798008.5703019543,5824766.312748482,-4.198250126889285,31,f,high,4600,FALSE,798008.5703019543,5824766.312748482,-30.843668182539258,-26.645418055649973,634.679146080156
bb_90933f9f,28800,car,50,m,medium,2000,FALSE,783556.8,5803454.9,-20.35139390904431,50,m,medium,2000,FALSE,783556.8,5803454.9,-27.19104729174177,-6.83965338269746,33.6077883080916
berlin_5a2ff427,28800,car,4,m,very_low,900,FALSE,800856.9104212716,5828263.774174229,-8.335731612358618,4,m,very_low,900,FALSE,800856.9104212716,5828263.774174229,-23.00441017780505,-14.668678565446431,175.97349875922754
berlin_cff86476,28800,car,67,m,medium,2600,FALSE,798582.6796369723,5831628.794462694,-4.978938226111844,67,m,medium,2600,FALSE,798582.6796369723,5831628.794462694,-7.473668652569034,-2.49473042645719,50.10567139342431
berlin_c5013499,28800,car,91,m,high,2600,FALSE,798205.9024288212,5820062.161905472,-8.531204237682083,91,m,high,2600,FALSE,798205.9024288212,5820062.161905472,-19.81425698404172,-11.283052746359637,132.25627276068155
bb_61345e34,28800,car,27,f,high,3600,FALSE,806440.72,5837475.47,-11.218332981741007,27,f,high,3600,FALSE,806440.72,5837475.47,-14.17992760679358,-2.961594625052573,26.39959635600827
bb_de714606,28800,car,66,m,low,1500,FALSE,782331.15,5846300.34,-19.58998935375975,66,m,low,1500,FALSE,782331.15,5846300.34,-21.82656198517488,-2.236572631415129,11.416916012697481
berlin_820ecc54,28800,car,95,m,very_low,500,FALSE,792116.3596056507,5816079.422563665,-24.16081485623736,95,m,very_low,500,FALSE,792116.3596056507,5816079.422563665,-45.109312754888236,-20.948497898650878,86.70443452879988
berlin_b2e0c34e,28800,car,26,m,high,3600,FALSE,800607.0336338187,5826314.544347162,-5.5647287027087575,26,m,high,3600,FALSE,800607.0336338187,5826314.544347162,-29.089020620980996,-23.52429191827224,422.7392416600877
berlin_c9f684a9,28800,car,81,m,medium,2600,FALSE,795431.9687450076,5828080.334528871,-1.6309801803339719,81,m,medium,2600,FALSE,795431.9687450076,5828080.334528871,-9.370956992331337,-7.739976811997365,474.5598325059026
berlin_b6f80d9f,28800,car,25,f,medium,2000,FALSE,796361.0407120351,5833918.8223552825,-5.7120961809061885,25,f,medium,2000,FALSE,796361.0407120351,5833918.8223552825,-7.469708010913172,-1.7576118300069838,30.76999711388175
berlin_846f6b33,28800,car,87,m,low,900,FALSE,791304.0308949101,5825783.565567321,-7.749680073656059,87,m,low,900,FALSE,791304.0308949101,5825783.565567321,-23.05632284657893,-15.30664277292287,197.51322154517885
berlin_2ac30365,28800,car,71,m,high,4600,FALSE,808750.6076233999,5832459.507583233,-9.899006594271238,71,m,high,4600,FALSE,808750.6076233999,5832459.507583233,-13.892312469502588,-3.99330587523135,40.340470906872206
berlin_3e93757d,28800,car,58,m,low,2000,FALSE,802931.4708785032,5826572.301672624,-7.771352073760369,58,m,low,2000,FALSE,802931.4708785032,5826572.301672624,-20.075283344822548,-12.30393127106218,158.32420348842342
berlin_6920c69f,28800,car,2,m,medium,3000,FALSE,781618.8455924338,5831406.897985681,-11.323141465703978,2,m,medium,3000,FALSE,781618.8455924338,5831406.897985681,-16.64992909548269,-5.326787629778712,47.043372600375235
berlin_5492270d,28800,car,5,m,medium,2600,TRUE,794702.8047178169,5822111.538221696,-5.880998210274798,5,m,medium,2600,TRUE,794702.8047178169,5822111.538221696,-17.49893762154412,-11.61793941126932,197.55046670429877
berlin_abd4bee1,28800,car,52,m,very_high,5600,FALSE,799375.6245273338,5830973.073510819,-4.511691068031805,52,m,very_high,5600,FALSE,799375.6245273338,5830973.073510819,-7.795162168381188,-3.2834711003493826,72.7769488388702
bb_849d980e,28800,car,52,f,low,2000,FALSE,816849.96,5796764.19,-25.455423602457486,52,f,low,2000,FALSE,816849.96,5796764.19,-36.14325514987681,-10.687831547419322,41.98646117359253
bb_78ca58f1,28800,car,60,m,low,900,FALSE,815074.54,5804505.9,-34.83699082852406,60,m,low,900,FALSE,815074.54,5804505.9,-51.77374527431695,-16.936754445792893,48.617156772120815
berlin_bb56e1d3,28800,car,71,m,medium,1500,TRUE,794405.3392808972,5835682.469399644,-8.436389224466406,71,m,medium,1500,TRUE,794405.3392808972,5835682.469399644,-10.126366895523093,-1.6899776710566865,20.032002152716892
bb_04ffdcb4,28800,car,4,f,medium,3600,FALSE,758730.49,5817584.37,-24.40348104023281,4,f,medium,3600,FALSE,758730.49,5817584.37,-28.950261053729093,-4.546780013496285,18.631686217225464
bb_cfa87dec,28800,car,51,m,low,2600,FALSE,805234.49,5792827.61,-24.305239866697146,51,m,low,2600,FALSE,805234.49,5792827.61,-33.12781607673144,-8.822576210034295,36.299070728871605
berlin_3b5d7e08,28800,car,29,f,low,2000,FALSE,806243.3358055194,5826627.189780635,-10.768585628335524,29,f,low,2000,FALSE,806243.3358055194,5826627.189780635,-17.8662512859554,-7.097665657619876,65.91084384325917
berlin_2abcb000,28800,car,64,f,high,4600,FALSE,792792.4058890699,5817833.710935652,-8.255578148804155,64,f,high,4600,FALSE,792792.4058890699,5817833.710935652,-16.41786137713214,-8.162283228327986,98.86991657283649
berlin_30458632,28800,car,43,m,high,5600,FALSE,794128.4405177503,5825613.715024458,-3.4047513210113314,43,m,high,5600,FALSE,794128.4405177503,5825613.715024458,-22.911608044312047,-19.506856723300714,572.9304399684171
bb_1fa4d473,28800,car,55,f,very_high,4600,TRUE,774993.18,5850926.07,-14.51899289844501,55,f,very_high,4600,TRUE,774993.18,5850926.07,-16.60029492384601,-2.0813020254010013,14.33503025973592
bb_f2708348,28800,car,67,m,very_low,900,FALSE,814236.07,5830332.76,-23.768935952457912,67,m,very_low,900,FALSE,814236.07,5830332.76,-30.992988494410536,-7.224052541952624,30.392831031233413
berlin_8524e917,28800,car,13,m,very_low,2000,FALSE,794394.1647472755,5822156.2302866895,-6.619298424715766,13,m,very_low,2000,FALSE,794394.1647472755,5822156.2302866895,-18.97179432770292,-12.352495902987155,186.61337063855936
bb_2f0d93b7,28800,car,35,m,low,2000,FALSE,826470.26,5854049,-28.465810285284636,35,m,low,2000,FALSE,826470.26,5854049,-32.98822163440668,-4.5224113491220415,15.887168866083169
berlin_542cbb22,28800,car,95,m,medium,1500,TRUE,802146.710402946,5819874.38962231,-12.002121494238573,95,m,medium,1500,TRUE,802146.710402946,5819874.38962231,-26.13782534178122,-14.135703847542647,117.77671017851524
berlin_bdfaf4e6,28800,car,77,m,very_high,5600,TRUE,782618.0927754526,5816052.898498753,-10.166602580171014,77,m,very_high,5600,TRUE,782618.0927754526,5816052.898498753,-16.43715642023902,-6.270553840068006,61.677967547370464
berlin_de9b8bec,28800,car,88,m,medium,1500,TRUE,786369.6147307085,5817977.725498499,-14.05341077477161,88,m,medium,1500,TRUE,786369.6147307085,5817977.725498499,-23.350632084268707,-9.297221309497097,66.15633356556599
bb_a52edbc7,28800,car,85,f,low,900,TRUE,770434.03,5828907.55,-30.01765947304863,85,f,low,900,TRUE,770434.03,5828907.55,-37.321362222709176,-7.303702749660545,24.331353202997647
bb_e4d8903c,28800,car,73,f,medium,2000,FALSE,813888.14,5808661.8,-20.265264612580705,73,f,medium,2000,FALSE,813888.14,5808661.8,-31.636198335064535,-11.37093372248383,56.11046260617164
berlin_3b93292d,28800,car,75,m,medium,2000,FALSE,801779.213063822,5832065.944113563,-7.74067059912637,75,m,medium,2000,FALSE,801779.213063822,5832065.944113563,-10.61000566025352,-2.869335061127151,37.068300793615876
berlin_163172c4,28800,car,52,f,very_low,499,FALSE,789640.9848881236,5842745.326378576,-33.89575476116619,52,f,very_low,499,FALSE,789640.9848881236,5842745.326378576,-31.783692742675434,2.1120620184907537,-6.231051744894344
berlin_560c455b,28800,car,35,f,very_low,499,TRUE,800117.3018775112,5836616.531850224,-18.851828256041937,35,f,very_low,499,TRUE,800117.3018775112,5836616.531850224,-20.160663000534807,-1.30883474449287,6.942747020164443
bb_099141b4,28800,car,37,m,low,2000,FALSE,775642.71,5831041.5,-16.464825404224708,37,m,low,2000,FALSE,775642.71,5831041.5,-22.697268478243533,-6.232443074018825,37.85307721768882
berlin_e692c25d,28800,car,79,m,low,900,TRUE,792707.0232702538,5817403.952830674,-14.49309584863805,79,m,low,900,TRUE,792707.0232702538,5817403.952830674,-29.488282657050146,-14.995186808412095,103.46434581691686
berlin_506a90ee,28800,car,34,m,high,2600,FALSE,796943.1068085975,5832747.039682391,-5.054153942729715,34,m,high,2600,FALSE,796943.1068085975,5832747.039682391,-6.961727323131446,-1.9075733804017307,37.74268457227607
bb_3e1fe92b,28800,car,25,m,high,3000,FALSE,776079.58,5850114.54,-16.23974601578422,25,m,high,3000,FALSE,776079.58,5850114.54,-18.52025264376315,-2.28050662797893,14.042748117873222
berlin_8a4fac1e,28800,car,47,f,medium,2600,FALSE,797610.3918806117,5821682.439460275,-6.377033102206466,47,f,medium,2600,FALSE,797610.3918806117,5821682.439460275,-18.316383249939786,-11.93935014773332,187.22421471518282
berlin_6372a257,28800,car,53,m,high,3000,FALSE,800981.5191405842,5824920.424631731,-6.57348199235908,53,m,high,3000,FALSE,800981.5191405842,5824920.424631731,-26.98030770878865,-20.40682571642957,310.44164630176465
berlin_d5bb7a63,28800,car,29,m,high,3600,FALSE,800739.5044293273,5825573.086059784,-5.754580355222816,29,m,high,3600,FALSE,800739.5044293273,5825573.086059784,-27.60665790163868,-21.852077546415863,379.7336416821962
berlin_f81ec826,28800,car,69,m,high,4600,FALSE,794928.4589880838,5833568.364485904,-4.946738881456515,69,m,high,4600,FALSE,794928.4589880838,5833568.364485904,-6.7493030712666355,-1.8025641898101208,36.439444915260516
bb_b3cc73fc,28800,car,6,m,medium,2600,FALSE,814950.55,5807043.67,-19.065838069886745,6,m,medium,2600,FALSE,814950.55,5807043.67,-29.591480692333228,-10.525642622446483,55.20681851940751
berlin_68ac97c2,28800,car,40,f,medium,2000,FALSE,809196.8164168862,5819166.955676196,-14.753827814355946,40,f,medium,2000,FALSE,809196.8164168862,5819166.955676196,-25.25638769737171,-10.502559883015765,71.18532231206086
bb_3782be4b,28800,car,33,f,medium,1500,FALSE,814562.6,5812177.2,-23.52044667223028,33,f,medium,1500,FALSE,814562.6,5812177.2,-34.08176330572635,-10.56131663349607,44.90270436048064
berlin_37593385,28800,car,22,m,very_low,900,FALSE,794717.006618947,5825238.423314769,-5.432702903999138,22,m,very_low,900,FALSE,794717.006618947,5825238.423314769,-32.51173088724538,-27.07902798324624,498.44485262230603
berlin_d18cd6f0,28800,car,70,m,medium,2600,FALSE,795590.5565697798,5818337.121720557,-9.313573294186881,70,m,medium,2600,FALSE,795590.5565697798,5818337.121720557,-19.52039519742115,-10.206821903234268,109.59082600020889
berlin_621806e8,28800,car,56,f,high,3000,FALSE,797081.3512941208,5826487.310332611,-3.1008864448683724,56,f,high,3000,FALSE,797081.3512941208,5826487.310332611,-36.85400415470043,-33.753117709832054,1088.4989924635831
bb_c294a53c,28800,car,47,f,medium,3000,FALSE,822582.4,5819776.76,-20.96364739691837,47,f,medium,3000,FALSE,822582.4,5819776.76,-25.905200288795736,-4.941552891877368,23.57200919437221
berlin_3fb54357,28800,car,28,f,medium,2000,FALSE,801461.2904561011,5833104.437931521,-8.215693722471695,28,f,medium,2000,FALSE,801461.2904561011,5833104.437931521,-10.725019879262438,-2.5093261567907437,30.54308305003137
berlin_b2887a95,28800,car,34,f,medium,2000,FALSE,795317.2658824325,5824762.577966221,-4.326545951934714,34,f,medium,2000,FALSE,795317.2658824325,5824762.577966221,-23.24057035868676,-18.91402440675205,437.1622217093109
berlin_0a53e7f2,28800,car,73,m,medium,3000,FALSE,795926.8577941931,5815747.184482938,-10.96931841540354,73,m,medium,3000,FALSE,795926.8577941931,5815747.184482938,-20.613325744620695,-9.644007329217155,87.91801791143803
berlin_acf60118,28800,car,12,m,medium,2600,FALSE,784750.659557438,5827236.677983687,-9.466445902600627,12,m,medium,2600,FALSE,784750.659557438,5827236.677983687,-16.440963649657725,-6.974517747057098,73.67620138346805
berlin_c02e8aae,28800,car,53,f,high,3600,FALSE,810655.193655249,5827057.259648814,-10.852657099463526,53,f,high,3600,FALSE,810655.193655249,5827057.259648814,-17.230986808321155,-6.378329708857629,58.772056008043656
berlin_16a9e17c,28800,car,4,m,low,3000,FALSE,789471.9319335219,5817930.491708988,-9.889196158247042,4,m,low,3000,FALSE,789471.9319335219,5817930.491708988,-17.699608455736968,-7.8104122974899255,78.97924333290197
bb_e9e0e1f7,28800,car,30,f,high,3000,TRUE,810324.52,5848908.39,-16.71608528977021,30,f,high,3000,TRUE,810324.52,5848908.39,-20.431765566165133,-3.7156802763949237,22.228172517573952
berlin_b6f1f3e8,28800,car,91,m,very_low,1500,TRUE,791266.4357870407,5824329.276313498,-7.147746139023997,91,m,very_low,1500,TRUE,791266.4357870407,5824329.276313498,-18.73831167714742,-11.590565538123421,162.15692769002115
berlin_107dba4d,28800,car,45,f,low,900,FALSE,785292.5730917123,5831408.021177941,-15.616007814524071,45,f,low,900,FALSE,785292.5730917123,5831408.021177941,-22.416964444314427,-6.800956629790356,43.55118613263597
berlin_947ca9af,28800,car,13,m,very_high,5600,FALSE,811965.3575772138,5830618.79050442,-10.962942418250334,13,m,very_high,5600,FALSE,811965.3575772138,5830618.79050442,-15.75869699510157,-4.795754576851236,43.74514061906958
bb_74226815,28800,car,66,m,low,900,TRUE,762886.51,5835155.44,-38.19359590388394,66,m,low,900,TRUE,762886.51,5835155.44,-51.36077202815223,-13.167176124268295,34.47482702965215
bb_73a7061f,28800,car,45,m,low,3000,FALSE,807815.96,5815174.56,-13.787996728851907,45,m,low,3000,FALSE,807815.96,5815174.56,-24.184061109214248,-10.396064380362342,75.39938241070352
bb_baeb3950,28800,car,88,f,medium,2600,FALSE,799992.56,5809173.72,-15.897785605891553,88,f,medium,2600,FALSE,799992.56,5809173.72,-24.866093670815488,-8.968308064923935,56.41230978483176
bb_05d932da,28800,car,43,m,high,4600,FALSE,813919.99,5812635.18,-15.416857058732685,43,m,high,4600,FALSE,813919.99,5812635.18,-24.163854945221242,-8.746997886488558,56.73658290509952
berlin_0249febe,28800,car,46,m,medium,3600,FALSE,794379.6510259233,5828289.234904969,-2.2254147955412145,46,m,medium,3600,FALSE,794379.6510259233,5828289.234904969,-9.787482305855319,-7.562067510314105,339.80485460352264
berlin_e540bd6c,28800,car,65,m,very_low,499,FALSE,804477.3224783192,5819166.711639371,-26.469633015306826,65,m,very_low,499,FALSE,804477.3224783192,5819166.711639371,-52.27960705348174,-25.809974038174914,97.50786504387709
bb_6d76fee6,28800,car,82,f,medium,2000,FALSE,819605.2,5811311.98,-23.84510750038247,82,f,medium,2000,FALSE,819605.2,5811311.98,-33.08371344254623,-9.238605942163758,38.74424110696743
berlin_ba8cc0ea,28800,car,15,m,high,5600,FALSE,799806.573735087,5814543.998799252,-9.604724407893348,15,m,high,5600,FALSE,799806.573735087,5814543.998799252,-18.46383307591952,-8.859108668026172,92.23698975418372
berlin_08931f50,28800,car,95,m,medium,2600,FALSE,793832.4319015038,5822228.334262782,-6.574700313866885,95,m,medium,2600,FALSE,793832.4319015038,5822228.334262782,-17.259471826787387,-10.684771512920502,162.51343791875883
bb_220c8911,28800,car,19,f,very_low,1500,FALSE,797972.94,5785905.89,-36.47141918332567,19,f,very_low,1500,FALSE,797972.94,5785905.89,-45.96351145551232,-9.492092272186646,26.02611163682472
berlin_bad18244,28800,car,43,f,very_high,5600,FALSE,795060.9633177477,5821638.323622654,-5.289089045096278,43,f,very_high,5600,FALSE,795060.9633177477,5821638.323622654,-14.96502886432746,-9.675939819231182,182.94151860048802
berlin_635db6ab,28800,car,16,m,low,2600,FALSE,793049.2279814056,5832714.889636218,-5.73282827726201,16,m,low,2600,FALSE,793049.2279814056,5832714.889636218,-7.43880570387888,-1.7059774266168697,29.758041652551327
berlin_9507da03,28800,car,47,m,high,3000,FALSE,796250.3264241896,5824150.6642540125,-4.6643497200269035,47,m,high,3000,FALSE,796250.3264241896,5824150.6642540125,-29.036493055082534,-24.372143335055632,522.519639348892
berlin_a841c4da,28800,car,9,m,medium,3000,FALSE,804307.7427707617,5821958.390099507,-9.447603320485415,9,m,medium,3000,FALSE,804307.7427707617,5821958.390099507,-20.963188278138848,-11.515584957653433,121.88895497637982
bb_4d52055d,28800,car,35,m,high,3600,FALSE,779004.19,5813767.21,-14.9193947601234,35,m,high,3600,FALSE,779004.19,5813767.21,-20.780176399544636,-5.860781639421237,39.28297182058586
berlin_b992024c,28800,car,24,f,high,3000,FALSE,790921.135477162,5829607.879694508,-5.2296744629547405,24,f,high,3000,FALSE,790921.135477162,5829607.879694508,-11.211526680722427,-5.9818522177676865,114.3828790901063
bb_d25ff15d,28800,car,33,f,very_low,500,FALSE,819957.48,5829317.06,-43.93795135968312,33,f,very_low,500,FALSE,819957.48,5829317.06,-52.88102513218455,-8.943073772501428,20.35387061925576
berlin_04371ad8,28800,car,22,m,medium,3000,FALSE,813021.1880770568,5829229.2123594545,-14.072775174132822,22,m,medium,3000,FALSE,813021.1880770568,5829229.2123594545,-19.542246167284098,-5.469470993151276,38.86561765873098
berlin_fb4652e6,28800,car,83,m,high,4600,TRUE,806455.809286325,5817667.487348977,-11.14613961573402,83,m,high,4600,TRUE,806455.809286325,5817667.487348977,-20.465517628014187,-9.319378012280167,83.61081355131084
berlin_233ce414,28800,car,20,f,very_low,499,FALSE,807612.9687191629,5828871.411104332,-25.004394398366923,20,f,very_low,499,FALSE,807612.9687191629,5828871.411104332,-32.683998961392746,-7.679604563025823,30.713019642368906
berlin_140c9521,28800,car,40,f,very_low,1500,FALSE,799630.193431743,5817387.97780643,-12.811271002318968,40,f,very_low,1500,FALSE,799630.193431743,5817387.97780643,-26.51763206756784,-13.70636106524887,106.9867389642127
berlin_e0579913,28800,car,45,f,low,900,FALSE,810185.591253322,5830059.756191969,-19.99571703142212,45,f,low,900,FALSE,810185.591253322,5830059.756191969,-26.567657529588274,-6.571940498166153,32.86674085174703
berlin_7c2f7f04,28800,car,53,f,very_high,5600,FALSE,808879.9234590898,5831840.9537450895,-9.51974135131528,53,f,very_high,5600,FALSE,808879.9234590898,5831840.9537450895,-13.836510208136671,-4.3167688568213904,45.345442670298716
berlin_ae3f4c51,28800,car,56,f,very_low,500,TRUE,803930.7516898226,5826308.462472536,-18.376621071971492,56,f,very_low,500,TRUE,803930.7516898226,5826308.462472536,-32.1702174380043,-13.793596366032808,75.06056914386272
berlin_ae5c3d08,28800,car,51,f,medium,2600,TRUE,804722.9320968332,5820557.923686304,-11.272831595722772,51,f,medium,2600,TRUE,804722.9320968332,5820557.923686304,-21.997133936051025,-10.724302340328252,95.13405970153366
berlin_64c2cb97,28800,car,39,f,very_high,5600,FALSE,795785.3630362048,5830458.221017804,-2.648705320861217,39,f,very_high,5600,FALSE,795785.3630362048,5830458.221017804,-4.336721465859001,-1.6880161449977842,63.729858195359085
berlin_839effe5,28800,car,33,f,medium,2000,FALSE,796584.7034010536,5833690.823943113,-5.580788567320941,33,f,medium,2000,FALSE,796584.7034010536,5833690.823943113,-7.399030904086688,-1.8182423367657465,32.580383844188425
berlin_43d3f166,28800,car,50,f,medium,2000,FALSE,804306.7337575114,5819430.938627247,-12.058180121666894,50,f,medium,2000,FALSE,804306.7337575114,5819430.938627247,-24.127115740964445,-12.068935619297552,100.08919669072891
berlin_3a8fae9d,28800,car,24,f,low,2000,FALSE,791413.8463504983,5823559.905333187,-6.800411945886085,24,f,low,2000,FALSE,791413.8463504983,5823559.905333187,-17.566024486578424,-10.765612540692338,158.3082411236132
berlin_d87c5a89,28800,car,54,m,high,4600,FALSE,797773.9826068769,5818822.874258815,-7.912808698250948,54,m,high,4600,FALSE,797773.9826068769,5818822.874258815,-17.66756077122715,-9.754752072976203,123.27799704209201
berlin_ae2ab0b8,28800,car,2,m,medium,3600,FALSE,799357.6660016314,5830035.81833224,-4.642489117897037,2,m,medium,3600,FALSE,799357.6660016314,5830035.81833224,-10.973833653978986,-6.331344536081948,136.3782310587285
bb_a1af1000,28800,car,26,m,high,3000,FALSE,825816.6,5864678.89,-29.746880904084314,26,m,high,3000,FALSE,825816.6,5864678.89,-32.194088776582646,-2.447207872498332,8.226771339116516
berlin_f6ec5893,28800,car,98,m,very_low,900,TRUE,806204.1550812353,5826310.20108327,-15.0807986030432,98,m,very_low,900,TRUE,806204.1550812353,5826310.20108327,-24.307124649994023,-9.226326046950822,61.17929354940801
berlin_9812cd10,28800,car,60,f,low,900,TRUE,797065.9446260338,5823876.870473283,-7.328296215302139,60,f,low,900,TRUE,797065.9446260338,5823876.870473283,-37.57167577444194,-30.243379559139804,412.69319184981794
berlin_cc438095,28800,car,46,m,high,3600,FALSE,794623.6554704391,5821231.78372078,-6.175050881811935,46,m,high,3600,FALSE,794623.6554704391,5821231.78372078,-16.402210564306323,-10.227159682494388,165.62065444055824
bb_102fef6a,28800,car,42,f,very_high,5600,FALSE,796461.64,5844260.56,-10.129264678824901,42,f,very_high,5600,FALSE,796461.64,5844260.56,-12.604087150151793,-2.474822471326892,24.4324000783638
berlin_62950ce5,28800,car,48,f,medium,2000,FALSE,789771.4207004796,5833698.305181018,-8.035049855873364,48,f,medium,2000,FALSE,789771.4207004796,5833698.305181018,-10.082828185915611,-2.047778330042247,25.48557092704766
berlin_e1c7745e,28800,car,71,m,high,3600,FALSE,802722.5687032941,5828853.494652947,-6.686198374412222,71,m,high,3600,FALSE,802722.5687032941,5828853.494652947,-12.32666497563105,-5.6404666012188285,84.35984524187374
berlin_d73d8197,28800,car,47,f,medium,3000,FALSE,800309.0012558945,5829947.2010608055,-5.4208537965784585,47,f,medium,3000,FALSE,800309.0012558945,5829947.2010608055,-10.532160144031531,-5.111306347453072,94.28969197950391
bb_ce36d2aa,28800,car,92,m,medium,1500,TRUE,821069.61,5804583.35,-28.755464522766744,92,m,medium,1500,TRUE,821069.61,5804583.35,-41.48075701446265,-12.725292491695903,44.253475653717324
