personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_0ca5b3fa,28800.0,car,47,m,medium,always,true,801048.91,5855747.54,-15.430837466111313,
bb_d35dee95,28800.0,car,46,m,low,always,false,775270.2,5828969.47,-14.59892124787933,
bb_cf19525e,28800.0,car,23,f,very_low,always,false,771999.82,5813588.31,-21.98079003026763,
bb_60aaf74d,28800.0,car,37,f,medium,always,false,753165.44,5832442.07,-16.338000952545354,
bb_ae32150b,28800.0,car,56,f,medium,always,true,770265.69,5858904.34,-13.554786288505287,
bb_80429e7c,28800.0,car,42,m,medium,always,false,806426.43,5841075.98,-16.624328879082825,
bb_46b58f5a,28800.0,car,3,m,very_high,never,false,809558.32,5800378.54,-25.720822214851214,
bb_a4c63ef3,28800.0,car,52,m,medium,always,false,821668.0,5822484.41,-19.859068493091698,
bb_36a39d12,28800.0,car,72,f,high,always,false,799109.11,5806514.35,-17.84987936697303,
bb_52ff14b6,28800.0,car,8,f,very_low,never,false,778527.15,5835530.39,-9.713456450834414,
bb_91c4e612,28800.0,car,25,f,medium,always,false,757627.89,5801287.27,-18.74078190504152,
bb_bf735379,28800.0,car,72,m,medium,always,false,774475.29,5828586.12,-16.172448067923995,
bb_86991aab,28800.0,car,26,m,medium,always,true,781129.82,5771949.15,-27.52630995065391,
bb_afa56cba,28800.0,car,23,f,very_low,always,false,777678.28,5810883.9,-21.75664568964828,
bb_1d38782a,28800.0,car,88,f,medium,always,false,806877.96,5845920.58,-18.00464163529056,
bb_c4aefdc6,28800.0,car,48,m,high,always,false,760352.93,5818606.79,-21.901129811094187,
bb_c47d9a3d,28800.0,car,8,f,high,never,false,783478.54,5850010.48,-10.812202716129933,
bb_d8ceb275,28800.0,car,12,f,medium,never,false,798703.74,5798814.36,-21.467359641125885,
bb_b56c52b2,28800.0,car,57,f,low,always,false,820071.14,5804531.63,-28.520344929378737,
bb_6669c875,28800.0,car,58,m,medium,always,true,788332.17,5848842.02,-11.23649296587231,
bb_bdf7d498,28800.0,car,30,f,medium,always,false,776859.85,5832950.4,-12.599057455700311,
bb_21a9fabe,28800.0,car,56,f,low,always,false,790189.23,5802888.11,-22.58783729267807,
bb_3e577ac4,28800.0,car,60,m,very_low,always,true,826429.87,5818746.48,-63.7316655771946,
bb_a55def61,28800.0,car,49,f,very_low,always,true,803386.73,5797452.54,-19.931897720078858,
bb_2c79fb56,28800.0,car,8,f,low,never,false,814951.14,5812347.89,-21.016486001164253,
bb_71b53a9d,28800.0,car,62,m,medium,always,false,794291.59,5812863.16,-21.184391676985392,
bb_3a6c98fd,28800.0,car,68,m,low,always,true,787940.27,5853187.84,-11.164554041709765,
bb_b022ec85,28800.0,car,5,m,medium,never,false,799649.48,5807206.61,-24.932232724129037,
bb_6a8c68dc,28800.0,car,28,m,very_low,always,false,805088.91,5794642.56,-23.618991773093835,
bb_a66a0c19,28800.0,car,90,f,medium,always,true,785733.89,5850876.93,-11.349302677235842,
bb_91bb1524,28800.0,car,31,m,high,always,false,778765.16,5812802.1,-20.778341657206898,
bb_8fca04f4,28800.0,car,22,m,very_low,always,false,824120.2,5824624.7,-21.200013386882194,
bb_8ec2ca54,28800.0,car,58,f,medium,always,false,779403.56,5807557.41,-18.202783319926624,
bb_c960a14b,28800.0,car,65,m,low,always,false,775733.42,5831517.97,-16.543330511315297,
bb_903b8dc1,28800.0,car,30,f,medium,always,false,789315.86,5813993.18,-20.18427681848193,
bb_b7aa4ea8,28800.0,car,58,m,medium,always,false,769345.63,5808915.89,-30.135732022004984,
bb_2db03613,28800.0,car,57,m,high,always,false,820366.74,5814906.97,-27.283003010711766,
bb_a05fac8b,28800.0,car,87,f,medium,always,true,766177.82,5808357.29,-17.18081777428676,
bb_c38bc58f,28800.0,car,10,m,very_high,never,false,815714.94,5795412.3,-33.13583881474159,
bb_62f4c574,28800.0,car,7,f,high,never,false,791074.88,5813649.67,-20.75291327262376,
bb_602a98a8,28800.0,car,70,m,medium,always,false,782294.78,5845966.75,-8.951118925943245,
bb_72c2f129,28800.0,car,74,f,low,always,false,791049.82,5802569.84,-19.073594677039953,
bb_97207f9b,28800.0,car,47,m,medium,always,false,799471.24,5807637.1,-12.7427972352082,
bb_1799197b,28800.0,car,68,m,medium,always,true,780246.17,5813299.72,-20.684674118759833,
bb_7a0baf69,28800.0,car,8,f,high,never,false,785420.63,5812672.36,-48.23766966382713,
bb_b119e533,28800.0,car,42,f,high,always,false,818832.92,5823760.01,-17.615108064835137,
bb_95ad578d,28800.0,car,15,m,high,never,false,822302.41,5841171.77,-24.912201715943358,
bb_ba84fe2e,28800.0,car,42,f,medium,always,false,770245.25,5835007.44,-28.893328762050032,
bb_929856b3,28800.0,car,1,m,medium,never,false,777394.52,5810916.68,-21.91838038711778,
bb_3d7056f7,28800.0,car,36,m,high,always,false,822978.58,5830462.2,-25.88273640517285,
bb_c8e18cfa,28800.0,car,97,f,medium,always,true,787353.54,5853770.58,-11.516702059783842,
bb_4953b9a4,28800.0,car,22,m,medium,always,false,821641.49,5832240.7,-18.405542078237545,
bb_b5a80dbc,28800.0,car,2,f,high,never,false,807525.7,5843575.57,-18.046310255198417,
bb_88c334b0,28800.0,car,63,f,medium,always,false,844935.11,5811864.39,-24.998007330403766,
bb_7f3858c3,28800.0,car,66,f,low,always,false,811417.61,5798114.22,-34.354211047670816,
bb_06019a73,28800.0,car,38,m,medium,always,false,787852.8,5852317.69,-13.027997726895457,
bb_7a5097dd,28800.0,car,13,f,low,never,false,787655.25,5791617.13,-20.982590912810497,
bb_2ba39ba0,28800.0,car,20,m,low,always,false,786615.43,5815677.55,-19.35178195694057,
bb_93288adc,28800.0,car,47,f,high,always,false,807339.56,5808521.03,-33.39408029389905,
bb_c3267470,28800.0,car,68,m,low,always,true,787852.83,5793866.33,-29.610293457224962,
bb_455185ce,28800.0,car,49,f,high,always,false,765437.69,5809181.55,-19.212390343940992,
bb_408e25a8,28800.0,car,44,f,high,always,false,786362.09,5853364.87,-11.41379750670411,
bb_bd5a97a9,28800.0,car,70,m,medium,always,false,819743.2,5832320.0,-25.20463436958112,
bb_250b5f69,28800.0,car,58,f,medium,always,false,760514.51,5811699.2,-21.939739439486942,
bb_c20b3c81,28800.0,car,53,m,high,always,false,755420.46,5807821.76,-19.71634335578354,
bb_dbe6ca01,28800.0,car,25,m,medium,always,false,786663.41,5767909.92,-27.139384029693947,
bb_11a85043,28800.0,car,58,f,medium,always,false,819214.01,5864567.07,-18.6283185791916,
bb_0f014ee8,28800.0,car,8,m,high,never,false,789277.47,5843464.28,-9.76942640486281,
bb_cfce09e6,28800.0,car,77,m,low,always,true,817559.26,5803024.76,-30.981685661841436,
bb_db588079,28800.0,car,11,m,very_low,never,true,773817.3,5814863.68,-22.043858133409895,
bb_6ff63a0f,28800.0,car,53,m,very_high,always,false,820249.3,5833524.96,-23.65924598014065,
bb_a925e772,28800.0,car,28,m,high,always,false,817586.36,5829713.69,-17.183317430259596,
bb_9ebe9378,28800.0,car,33,f,high,always,false,793123.56,5839838.3,-11.474887116573424,
bb_12aba643,28800.0,car,48,m,very_low,always,false,734236.8,5821422.7,-16.30745367001144,
bb_ae998fdc,28800.0,car,41,m,high,always,false,814055.65,5830316.44,-22.178969441474372,
bb_1de150f9,28800.0,car,43,f,very_low,always,false,782330.83,5795128.72,-27.691031459061612,
bb_62b327d4,28800.0,car,9,f,very_high,never,false,774773.81,5803475.16,-23.22361407990166,
bb_ab199833,28800.0,car,95,f,medium,always,false,775564.82,5814479.91,-19.637895101345237,
bb_201950a0,28800.0,car,18,m,very_low,always,false,789463.79,5814330.68,-47.067621425421216,
bb_0de3f22d,28800.0,car,20,m,very_low,always,false,819221.84,5822965.04,-25.797550441147262,
bb_dadf3d9b,28800.0,car,58,f,medium,always,false,778680.72,5821543.03,-17.331771378888615,
bb_caa01c6b,28800.0,car,12,m,very_low,never,false,780537.51,5787680.38,-31.428960707951514,
bb_17dfbf8f,28800.0,car,37,m,low,always,false,790426.65,5797686.53,-64.47224304607634,
bb_afba10f3,28800.0,car,43,f,high,always,false,791316.96,5843211.12,-10.661912474618529,
bb_8cb1550c,28800.0,car,17,m,low,never,false,772277.46,5815527.81,-47.178097973988976,
bb_88bdefee,28800.0,car,21,f,medium,always,false,775818.75,5815622.18,-18.923866925302054,
bb_339781a8,28800.0,car,70,f,very_low,always,false,824136.12,5825480.47,-28.22773543860497,
bb_9c1cdbcb,28800.0,car,46,m,medium,always,false,799174.91,5805986.76,-22.49126705631026,
bb_30fe68ab,28800.0,car,42,f,medium,always,false,755786.33,5809852.88,-41.29290372097186,
bb_4a1dcdd5,28800.0,car,66,f,medium,always,false,786218.68,5856395.91,-11.963131954574543,
bb_3146e5d6,28800.0,car,33,f,low,always,true,775889.13,5829057.04,-30.418257538069334,
bb_8043a7ab,28800.0,car,77,m,low,always,false,778609.94,5812272.37,-21.240262254638726,
bb_99d38c25,28800.0,car,30,f,medium,always,false,774647.71,5831213.69,-14.58584213310599,
bb_26e106da,28800.0,car,52,m,medium,always,false,816183.89,5797470.4,-22.356519536863953,
bb_12e92fbb,28800.0,car,69,f,medium,always,false,784979.61,5811246.3,-16.9542338206576,
bb_84ff5c14,28800.0,car,8,m,very_low,never,false,802577.51,5805842.39,-58.82510717786231,
bb_93327600,28800.0,car,65,m,low,always,false,767591.3,5829423.6,-12.882832157505172,
bb_b6d4e9f2,28800.0,car,2,f,high,never,false,789565.17,5843841.75,-9.008175716190241,
bb_0ba8204d,28800.0,car,33,m,high,always,true,780253.9,5848802.28,-11.244327880926676,
bb_b5f2f310,28800.0,car,32,f,medium,always,false,808637.61,5837528.92,-18.158628755012323,
bb_c8c9d690,28800.0,car,33,m,very_low,always,true,811136.9,5833788.96,-18.005082631693146,
bb_0ae23e34,28800.0,car,6,m,very_low,never,false,802813.6,5802162.54,-25.875385801356334,
bb_63bccf6b,28800.0,car,33,m,medium,always,false,808025.49,5843507.33,-18.323292321609895,
bb_88d31750,28800.0,car,28,m,medium,always,false,790073.12,5811572.35,-31.003574395683476,
bb_8555bf5d,28800.0,car,58,f,low,always,true,800188.71,5809618.56,-16.715921684938287,
bb_2849ab13,28800.0,car,55,f,very_low,always,false,770153.79,5841181.32,-12.292364673412578,
bb_6f82415d,28800.0,car,55,f,very_low,always,false,767730.77,5829354.67,-13.034335866025291,
bb_33b0bcf5,28800.0,car,86,m,low,always,false,779703.78,5830738.73,-24.054408159708032,
bb_0df4a7a1,28800.0,car,33,f,medium,always,false,792602.4,5840575.54,-11.086956191115878,
bb_6c78f6c0,28800.0,car,58,f,medium,always,false,821729.79,5831854.51,-24.62001599776749,
bb_88215e3f,28800.0,car,19,m,medium,always,false,773411.0,5814325.53,-19.26266628627017,
bb_dab54221,28800.0,car,18,m,very_low,always,false,814752.02,5806792.6,-30.85379253964419,
bb_30da5535,28800.0,car,95,f,very_low,always,false,779946.35,5812386.04,-20.84365695583487,
bb_37d5226b,28800.0,car,54,f,medium,always,false,777201.18,5814322.0,-15.557660472645164,
bb_76cec4dd,28800.0,car,30,f,medium,always,false,779401.75,5814651.2,-20.560227340135178,
bb_a1e8e4fa,28800.0,car,30,m,high,always,false,822969.86,5817437.77,-24.718251706677194,
bb_2db612bc,28800.0,car,32,f,very_low,always,false,802797.38,5858036.64,-16.129377906381073,
bb_51a4e3af,28800.0,car,35,m,very_low,always,false,815888.53,5806851.2,-19.398672795232034,
bb_29206574,28800.0,car,15,m,high,never,false,801743.18,5814637.94,-62.08575199933607,
bb_4d9cda20,28800.0,car,51,f,very_low,always,false,793197.08,5839872.95,-11.416675088622837,
bb_767673fe,28800.0,car,0,m,high,never,false,778951.05,5806205.97,-18.780225251403614,
bb_3c9d467d,28800.0,car,10,f,high,never,false,775699.04,5811358.78,-21.828435380317945,
bb_ad2223fd,28800.0,car,6,f,medium,never,false,781880.03,5847302.88,-9.256869883019508,
bb_581a1f9e,28800.0,car,69,f,medium,always,false,788767.61,5843866.13,-9.756484428576519,
bb_8b61d8ac,28800.0,car,52,f,high,always,false,802022.51,5808838.32,-17.951900448987487,
bb_a7bdf4f6,28800.0,car,98,m,medium,always,true,816556.58,5808588.07,-29.011866175014717,
bb_d53fe763,28800.0,car,57,f,high,always,true,794343.79,5802527.37,-18.058852414525656,
bb_7ab8819a,28800.0,car,24,m,high,always,false,799864.62,5871904.05,-28.195626970451062,
bb_35425cdc,28800.0,car,3,f,low,never,false,787192.82,5815448.8,-30.48359573791673,
bb_d1623dd1,28800.0,car,30,f,very_low,always,true,804655.63,5793179.03,-28.035837494226584,
bb_13d97c2c,28800.0,car,40,m,very_high,always,false,792959.9,5809799.14,-22.431672686511085,
bb_a0398aa7,28800.0,car,23,m,medium,always,false,870760.35,5809835.4,-19.95782928329336,
bb_3b509c29,28800.0,car,42,f,very_high,always,false,783560.28,5850011.9,-10.927263026837338,
bb_26e5bf41,28800.0,car,13,m,very_low,never,false,791282.86,5814875.14,-17.084445049885755,
bb_7b7c9043,28800.0,car,63,f,medium,always,false,816159.41,5802858.65,-29.78475029032499,
bb_1f19690f,28800.0,car,67,m,medium,always,false,775370.05,5851294.18,-12.26336950722532,
bb_59d1d118,28800.0,car,38,f,very_high,always,false,824373.16,5815356.86,-24.087890108861796,
bb_5adead2d,28800.0,car,67,f,low,always,true,799096.64,5849501.29,-15.819222214761938,
bb_2f901258,28800.0,car,92,m,medium,always,true,781158.13,5810731.49,-21.58173412402079,
bb_29ee7828,28800.0,car,33,f,medium,always,false,761469.24,5835920.67,-15.559874669559147,
bb_32c987cf,28800.0,car,20,f,medium,always,true,744211.71,5810351.29,-25.6062929335784,
bb_33e44846,28800.0,car,88,f,low,always,false,814838.87,5807629.41,-77.1237222789541,
bb_bb3e6411,28800.0,car,28,m,low,always,false,818165.32,5804172.22,-31.363895526972374,
bb_00ba3612,28800.0,car,23,m,very_low,always,false,823680.18,5832250.19,-35.7742924643799,
bb_ab78b7f0,28800.0,car,50,m,very_high,always,false,735113.51,5820427.52,-16.776877271479055,
bb_a17be357,28800.0,car,72,m,medium,always,false,774841.11,5815233.16,-49.85776822022596,
bb_5dc5613f,28800.0,car,22,m,high,always,false,773097.81,5820744.49,-14.407897538359904,
bb_869c66f6,28800.0,car,96,f,medium,always,true,822804.32,5830984.06,-26.0634458515549,
bb_1ae2918b,28800.0,car,40,f,high,always,false,780359.47,5843024.53,-13.819264916704785,
bb_7e61e98f,28800.0,car,20,m,low,always,false,781938.22,5810650.51,-22.362767604749425,
bb_0f442975,28800.0,car,46,f,medium,always,false,793309.74,5839542.36,-11.496065922340327,
bb_a2931e49,28800.0,car,38,m,medium,always,false,812924.55,5811406.36,-27.587339321073568,
bb_d85ab947,28800.0,car,35,f,medium,always,false,819739.54,5814640.96,-22.778969444948306,
bb_cb7ca5bf,28800.0,car,32,m,high,always,false,786765.85,5851205.94,-12.106886131508901,
bb_ad43cf88,28800.0,car,54,m,medium,always,false,810013.87,5834766.79,-18.45184142103,
bb_465c62f4,28800.0,car,40,m,medium,always,false,783897.18,5840535.81,-7.67452972266252,
bb_3abd7d4c,28800.0,car,12,f,high,never,false,774850.87,5815779.13,-19.95993598660138,
bb_b727b089,28800.0,car,57,f,high,always,false,777847.37,5811555.06,-46.73450376446143,
bb_8153eba8,28800.0,car,7,f,very_low,never,false,771949.61,5806797.97,-18.471719168297373,
bb_bd9c2976,28800.0,car,22,m,very_low,always,false,806173.34,5843202.04,-17.392529565049756,
bb_a5f7971e,28800.0,car,30,m,very_low,always,false,805953.42,5841752.33,-18.16023324861131,
bb_3878f7e8,28800.0,car,65,m,very_low,always,true,772537.51,5807286.92,-17.06222892899212,
bb_c60ea995,28800.0,car,9,m,very_low,never,true,777269.02,5831462.61,-12.380627532233811,
bb_cad87687,28800.0,car,53,m,low,always,false,820911.91,5823030.57,-24.29192294461105,
bb_478495f3,28800.0,car,51,m,high,always,false,774450.77,5830921.07,-14.022450954380329,
bb_d7ec5bf4,28800.0,car,24,m,high,always,false,785574.63,5809924.35,-28.056623359414576,
bb_4d3af2b7,28800.0,car,77,f,high,always,true,792746.46,5839438.45,-11.044937756857625,
bb_ba241493,28800.0,car,33,m,very_low,always,false,763836.15,5816119.3,-18.593680262300328,
bb_3a28c153,28800.0,car,2,f,high,never,false,765800.73,5798451.96,-20.214003770749052,
bb_36d63b73,28800.0,car,53,f,very_low,always,true,815213.95,5806523.7,-36.68239655995371,
bb_9b329019,28800.0,car,13,f,high,never,false,796564.87,5843866.09,-14.034838141740728,
bb_69e66033,28800.0,car,40,m,low,always,true,813793.48,5808577.78,-68.75478219337431,
bb_1827988e,28800.0,car,14,f,very_high,never,false,780793.81,5831001.2,-11.378614741572306,
bb_81401b8a,28800.0,car,85,f,medium,always,true,826704.18,5823453.93,-20.439364045690603,
bb_5eb5909d,28800.0,car,55,m,high,always,false,796035.71,5850856.94,-11.61467913632876,
bb_ca7dfac8,28800.0,car,83,f,medium,always,false,813955.76,5808091.06,-69.19988877046866,
bb_014a8414,28800.0,car,11,m,medium,never,false,818659.67,5829458.81,-24.10859015009895,
bb_1191852d,28800.0,car,80,m,medium,always,false,788134.43,5814706.88,-21.35950240052985,
bb_d3b2cb3b,28800.0,car,8,f,high,never,false,812819.6,5804112.0,-26.211090634424803,
bb_36ae8959,28800.0,car,52,f,medium,always,false,781301.13,5804443.79,-19.963668973539512,
bb_db8f6d9c,28800.0,car,57,m,very_low,always,false,772507.08,5817255.08,-18.27210507019933,
bb_1b860dbb,28800.0,car,68,f,very_low,always,true,820066.37,5833223.8,-24.379630371274402,
bb_ade54a02,28800.0,car,52,f,high,always,false,814206.54,5802575.35,-41.25524698020074,
bb_1edd7571,28800.0,car,34,f,very_low,always,false,827191.45,5848116.13,-18.19123334299487,
bb_87089ac5,28800.0,car,54,m,very_low,always,true,799797.47,5848622.77,-15.167120762539845,
bb_5aeaacaa,28800.0,car,41,f,very_high,always,false,778849.8,5796089.3,-21.843147495318945,
bb_bdbc8102,28800.0,car,53,f,low,always,false,769720.29,5833756.81,-16.290839887990405,
bb_cc32e530,28800.0,car,13,f,high,never,false,811508.22,5846622.54,-45.20920903526664,
bb_bc2cd953,28800.0,car,62,f,high,always,true,811281.79,5814347.59,-25.196109589498057,
bb_09252612,28800.0,car,74,f,medium,always,false,778801.82,5813593.25,-22.316675950564527,
bb_af514f02,28800.0,car,86,f,medium,always,false,886617.56,5791153.05,-38.775662855273985,
bb_5f5e991f,28800.0,car,50,f,very_high,always,false,793611.16,5840193.44,-9.844251973165768,
bb_08d8b598,28800.0,car,15,m,medium,never,false,784153.51,5837445.88,-8.888177462640932,
bb_2dfab436,28800.0,car,11,f,very_low,never,false,825406.97,5830347.4,-22.309538585436886,
bb_0b609483,28800.0,car,5,m,medium,never,false,784655.58,5840731.64,-7.566681929597243,
bb_1dd01e36,28800.0,car,59,f,low,always,false,816859.6,5805624.45,-29.36638062849424,
bb_a8a98360,28800.0,car,52,m,very_low,always,false,791072.58,5797358.0,-25.01308827278494,
bb_d0150d49,28800.0,car,51,f,high,always,false,768846.88,5816253.82,-19.84632269627073,
bb_c1462a56,28800.0,car,56,m,very_low,always,false,773610.11,5811896.26,-18.94323844715463,
bb_1ed80cfd,28800.0,car,19,f,very_low,always,false,787706.96,5848151.67,-10.874746810287126,
bb_6a1e47a2,28800.0,car,61,f,low,always,false,797014.79,5795104.29,-28.141330470081805,
bb_d2077ae2,28800.0,car,35,m,high,always,false,762817.37,5836681.51,-15.032416921167862,
bb_b973b3f0,28800.0,car,56,f,very_high,always,false,788129.25,5807188.88,-16.264327361630375,
bb_89e92009,28800.0,car,80,f,medium,always,false,808281.89,5845243.63,-19.147518498510685,
bb_3e0dce24,28800.0,car,61,m,very_low,always,false,781216.64,5809095.73,-22.21461576313103,
bb_947e709c,28800.0,car,42,m,medium,always,false,814054.34,5809452.27,-27.46149782594267,
bb_477fabee,28800.0,car,60,f,high,always,false,755247.84,5857323.9,-16.056775704970608,
bb_d09ff99c,28800.0,car,53,m,very_high,always,false,778456.45,5810964.69,-21.874295040053983,
bb_937371e9,28800.0,car,75,f,medium,always,false,783594.72,5840744.96,-7.644655614419466,
bb_c6352bf8,28800.0,car,46,f,high,always,true,779437.47,5814617.95,-20.04620002452408,
bb_5e4d8310,28800.0,car,30,f,medium,always,false,857006.32,5799831.07,-29.613266251361516,
bb_0c089cfe,28800.0,car,59,f,high,always,false,779352.88,5812841.6,-22.635142646274737,
bb_98bf6fcd,28800.0,car,62,f,medium,always,true,823324.88,5819787.83,-20.931290904980642,
bb_bb545437,28800.0,car,63,f,medium,always,false,780931.4,5809771.81,-21.968508802266555,
bb_bfede86b,28800.0,car,85,m,low,always,false,793349.71,5810441.15,-58.60690118717134,
bb_9b8d9236,28800.0,car,55,f,medium,always,false,805678.5,5843494.77,-13.353683451077842,
bb_000775af,28800.0,car,50,m,medium,always,false,824650.27,5828900.32,-20.832386618648798,
bb_aabc05e4,28800.0,car,56,f,medium,always,false,824358.71,5829938.35,-26.840365747478888,
bb_c27a83dd,28800.0,car,18,m,high,always,false,788224.13,5849193.57,-10.4783708329465,
bb_11f28e95,28800.0,car,55,f,medium,always,true,774971.03,5803796.22,-25.118659008502405,
bb_b43b1f08,28800.0,car,35,f,high,always,false,779430.44,5813423.95,-19.524232558382245,
bb_5274a2f1,28800.0,car,39,m,medium,always,false,788935.69,5793431.73,-22.264213055584644,
bb_876afb1d,28800.0,car,55,f,very_high,always,false,788123.08,5813075.83,-20.589282615222526,
bb_483005d3,28800.0,car,48,f,high,always,true,757655.35,5801366.41,-18.421660866758913,
bb_10ed3813,28800.0,car,1,m,very_low,never,false,790655.74,5802233.49,-18.439209026288243,
bb_9b9cf09b,28800.0,car,57,f,medium,always,false,772236.13,5820349.16,-21.682033950313894,
bb_a1d9a0c2,28800.0,car,69,m,low,always,true,781533.82,5848013.56,-10.39646782107751,
bb_3e450d9d,28800.0,car,2,f,medium,never,false,815261.18,5807365.86,-31.384547375298414,
bb_d5b15d55,28800.0,car,3,m,very_low,never,false,787839.95,5793279.58,-32.570656401934,
bb_d5a3bd8e,28800.0,car,65,m,high,always,false,816069.55,5798401.8,-34.522539544915844,
bb_2db13c1f,28800.0,car,21,m,low,always,false,769560.62,5819282.94,-19.62697916755661,
bb_6a661118,28800.0,car,17,m,low,never,false,823611.76,5822170.48,-20.998413036460057,
bb_7f5982f7,28800.0,car,50,f,medium,always,false,799385.7,5805874.29,-25.367936408329527,
bb_75c0f22f,28800.0,car,19,f,high,always,false,818482.13,5823772.5,-24.327380690186637,
bb_306897a9,28800.0,car,66,m,low,always,false,804953.55,5789353.24,-32.934339327624656,
bb_19c11c38,28800.0,car,60,f,medium,always,false,766362.24,5808983.23,-24.944480934726904,
bb_37da68ff,28800.0,car,63,m,low,always,false,819401.22,5822429.33,-30.992637245830956,
bb_b77c5951,28800.0,car,61,m,medium,always,false,773170.16,5811681.81,-22.287215940246867,
bb_52283b89,28800.0,car,0,m,high,never,false,819061.85,5796772.95,-17.830186468124975,
bb_c7eec4a8,28800.0,car,16,f,high,never,false,788147.37,5846757.61,-16.04407270861338,
bb_0ad34f58,28800.0,car,98,f,medium,always,true,775812.16,5815752.82,-19.71205007601166,
bb_9fa0e914,28800.0,car,32,m,medium,always,false,815913.29,5795142.57,-33.24441927556164,
bb_d83f0594,28800.0,car,90,f,medium,always,false,779920.4,5841296.99,-9.037671960243294,
bb_2295ea24,28800.0,car,87,f,medium,always,false,787728.51,5814016.53,-15.892676047746505,
bb_40c1bc7c,28800.0,car,64,m,medium,always,false,800618.38,5811782.06,-20.50799434566153,
bb_8914af1e,28800.0,car,68,f,high,always,false,768251.63,5803184.94,-32.763659083776275,
bb_0a68c160,28800.0,car,39,m,low,always,false,771888.13,5815878.46,-20.676095455505543,
bb_a3a9e25e,28800.0,car,47,f,medium,always,false,834727.02,5829057.68,-21.80662302972068,
bb_670ad107,28800.0,car,58,f,medium,always,false,790031.46,5802750.77,-25.644754437735674,
bb_8a229722,28800.0,car,11,f,low,never,true,791712.81,5840603.09,-11.022770804575979,
bb_875edddb,28800.0,car,10,f,high,never,false,758643.9,5817987.89,-16.536630976131875,
bb_90281c27,28800.0,car,7,m,high,never,false,767561.85,5808617.04,-18.913083233882265,
bb_0eedffb7,28800.0,car,78,m,medium,always,true,785852.22,5814205.22,-17.92240259102658,
bb_8526d36e,28800.0,car,29,m,very_low,always,false,814375.56,5812108.4,-24.939824127460906,
bb_4e712c17,28800.0,car,37,f,medium,always,false,815111.58,5828606.45,-20.740553457207998,
bb_a82fc04d,28800.0,car,52,m,high,always,false,815307.13,5803536.02,-31.14735119586774,
bb_c13e166a,28800.0,car,75,f,low,always,false,795404.56,5854158.19,-12.12131728299394,
bb_b0f7b6b1,28800.0,car,74,f,very_low,always,false,773685.79,5811905.35,-19.995719953501276,
bb_8321de70,28800.0,car,10,f,very_low,never,false,818187.94,5796183.47,-33.54555624231478,
bb_b7de82ea,28800.0,car,50,f,medium,always,false,771218.74,5814498.19,-28.12400449534311,
bb_42a1f911,28800.0,car,67,f,low,always,false,792996.77,5796539.01,-19.575293125444723,
bb_d7d64437,28800.0,car,19,f,high,always,false,785170.49,5811266.12,-18.002576124590103,
bb_2180944b,28800.0,car,31,m,very_low,always,false,854023.64,5891790.4,-37.65380863517346,
bb_3288de74,28800.0,car,67,m,medium,always,true,822577.26,5832104.41,-25.521808256587175,
bb_04daff1f,28800.0,car,71,m,very_high,always,false,819865.57,5812566.53,-21.94553444598596,
bb_c11cefb5,28800.0,car,42,m,high,always,false,790568.17,5802559.14,-21.103719712987864,
bb_2af33988,28800.0,car,30,m,high,always,false,774857.75,5817771.69,-23.77356658831537,
bb_42985801,28800.0,car,60,f,medium,always,false,823016.38,5817475.71,-24.63024778967314,
bb_4875fa51,28800.0,car,3,m,medium,never,false,771832.72,5815694.91,-15.72620156232675,
bb_9774498e,28800.0,car,2,m,very_high,never,false,771260.04,5833446.82,-15.250337109631769,
bb_84306504,28800.0,car,25,m,high,always,false,777202.56,5812744.1,-20.844291120286094,
bb_1fd77aff,28800.0,car,5,m,very_high,never,false,822788.9,5816886.71,-24.885722668149633,
bb_c1eb2f0a,28800.0,car,35,m,low,always,true,825463.82,5823501.22,-29.33090232761401,
bb_af713151,28800.0,car,36,m,high,always,false,844391.36,5813711.74,-26.424615196518157,
bb_68cbc259,28800.0,car,35,f,medium,always,false,779362.27,5814139.62,-16.224659791592863,
bb_3af61049,28800.0,car,48,f,very_low,always,true,815024.68,5808638.48,-28.10732941286504,
bb_cc4493b6,28800.0,car,99,m,medium,always,true,816787.86,5804006.04,-28.930321415815364,
bb_556307f0,28800.0,car,59,m,medium,always,false,764037.4,5799938.54,-28.65742447900177,
bb_27bd778c,28800.0,car,44,m,medium,always,false,815682.98,5800535.17,-31.14187818377103,
bb_bf5f23bb,28800.0,car,12,f,high,never,false,767992.42,5817066.68,-17.688850302213325,
bb_d62a3059,28800.0,car,62,m,very_low,always,true,820548.92,5823016.29,-18.992518784150857,
bb_9dfe74b9,28800.0,car,43,m,very_high,always,false,792986.18,5839708.84,-11.437919643931089,
bb_92beb750,28800.0,car,83,m,low,always,false,778127.21,5813132.58,-21.051898295886158,
bb_5573f895,28800.0,car,13,f,very_low,never,false,809380.11,5845630.41,-19.516659184292497,
bb_0b36e977,28800.0,car,63,f,medium,always,false,811086.86,5833379.78,-26.49304874864789,
bb_129bb20b,28800.0,car,95,m,medium,always,false,869450.65,5801113.69,-32.1618729805759,
bb_4daface4,28800.0,car,14,m,medium,never,false,824990.49,5807137.29,-20.262439366273938,
bb_4b2e471f,28800.0,car,51,m,low,always,false,786195.04,5855167.57,-13.776797611306085,
