personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_0918c520,28800.0,car,86,f,high,always,false,806241.91,5843676.09,-24.083984618304658,
bb_0d844188,28800.0,car,63,f,very_low,always,false,822212.7,5823234.76,-101.76338073767646,
bb_14918f7c,28800.0,car,23,m,very_high,always,false,778312.33,5809937.67,-21.628729765500275,
bb_0f8d6c57,28800.0,car,48,m,medium,always,false,778999.1,5812327.57,-24.13671938557699,
bb_0ad34f58,28800.0,car,98,f,medium,always,true,775812.16,5815752.82,-23.28164076765127,
bb_0f5505ff,28800.0,car,58,m,medium,always,false,774829.23,5828564.64,-37.704353550111975,
bb_0a7dce22,28800.0,car,77,m,medium,always,false,785364.99,5854424.78,-23.5883850227114,
bb_0b0e8a19,28800.0,car,73,f,low,always,false,811931.72,5794141.81,-37.28697117591963,
bb_019c9ad5,28800.0,car,31,m,medium,always,false,764049.12,5838827.42,-22.363421997496154,
bb_13b6e122,28800.0,car,75,m,medium,always,true,779159.85,5821655.35,-19.34968236104476,
bb_0c173d31,28800.0,car,30,f,very_low,always,false,807071.63,5845683.85,-32.193003186928316,
bb_009e7054,28800.0,car,66,m,low,always,true,784713.52,5853620.67,-20.218674830141897,
bb_05d932da,28800.0,car,43,m,high,always,false,813919.99,5812635.18,-39.132255762527606,
bb_11321f05,28800.0,car,57,m,very_low,always,false,820887.15,5822630.39,-48.64003024132586,
bb_121acc98,28800.0,car,43,m,very_low,always,false,823608.49,5825329.22,-36.56358239941299,
bb_0f326906,28800.0,car,28,m,very_low,always,false,807118.76,5868021.74,-29.29353732160683,
bb_1470d63c,28800.0,car,77,f,low,always,true,801816.86,5806336.56,-37.56771150836453,
bb_1265b31c,28800.0,car,40,m,medium,always,false,741287.82,5809384.37,-25.700560154749212,
bb_0fc50e37,28800.0,car,53,f,high,always,false,808972.41,5846003.87,-33.61823358639703,
bb_0300f4c1,28800.0,car,47,f,high,always,false,796053.86,5850799.76,-26.828894745678014,
bb_07ad92a4,28800.0,car,22,f,low,always,true,807819.85,5808657.5,-34.5671769512596,
bb_0f19026f,28800.0,car,42,m,very_low,always,false,804252.39,5800553.48,-30.733058643770985,
bb_0b375475,28800.0,car,58,m,medium,always,false,759599.25,5818543.38,-19.3990297232629,
bb_01c48577,28800.0,car,81,f,low,always,true,770356.48,5808873.47,-34.54945376282926,
bb_0e3d2a30,28800.0,car,62,f,very_low,always,false,769075.45,5811397.84,-25.389210910397114,
bb_05f12393,28800.0,car,41,m,medium,always,false,798635.16,5785274.17,-32.896596125077735,
bb_022b990d,28800.0,car,50,f,high,always,false,780378.54,5832248.8,-19.55954673203249,
bb_0cd1201b,28800.0,car,62,m,very_low,always,false,786796.32,5854175.67,-61.91247595543135,
bb_0e03fa05,28800.0,car,52,f,high,always,false,798113.45,5859317.45,-28.083102295284757,
bb_074ad657,28800.0,car,28,f,very_low,always,false,826777.35,5822911.97,-38.93734065059523,
bb_13f9a8bb,28800.0,car,39,m,high,always,false,779008.07,5809586.53,-25.115591427745578,
bb_1259312e,28800.0,car,37,m,high,always,false,775439.01,5803694.86,-28.184933212110696,
bb_0c479d43,28800.0,car,6,f,high,never,false,815133.56,5806491.33,-51.13235542067682,
bb_0aa0a83f,28800.0,car,43,m,low,always,false,843653.31,5801234.56,-38.05380958578611,
bb_12328605,28800.0,car,61,m,very_low,always,false,786935.52,5812153.32,-24.28612040197892,
bb_0e04ff90,28800.0,car,22,f,low,always,false,784727.71,5811228.14,-22.44727459350895,
bb_06c38617,28800.0,car,32,m,medium,always,false,790298.51,5803639.17,-26.34975503934855,
bb_0f13ef48,28800.0,car,57,f,very_high,always,false,799328.54,5849826.65,-29.78416611383524,
bb_04b7be87,28800.0,car,10,m,medium,never,false,788073.76,5814717.12,-21.263968430763754,
bb_0f406be3,28800.0,car,2,m,medium,never,false,777135.58,5814269.37,-81.94773425543646,
bb_09256554,28800.0,car,30,f,low,always,false,811706.43,5814491.91,-37.442298324734395,
bb_062ec2cd,28800.0,car,51,f,very_high,always,true,788490.17,5815399.08,-25.33615917956207,
bb_05267e2e,28800.0,car,4,m,low,never,false,764372.67,5798835.4,-29.47839192034103,
bb_0ab7ea9f,28800.0,car,34,m,medium,always,false,805629.73,5845966.54,-31.50698905192379,
bb_096bdc4e,28800.0,car,6,m,very_low,never,false,774872.43,5829555.66,-18.20849919518491,
bb_082d2e9b,28800.0,car,10,m,high,never,false,779259.18,5814423.39,-21.34973038242999,
bb_16881900,28800.0,car,98,m,very_low,always,true,793314.9,5810369.39,-28.919479024143165,
bb_0de2e0f7,28800.0,car,28,f,low,always,true,815531.61,5807838.77,-41.75600577500797,
bb_0399ef26,28800.0,car,16,m,very_low,never,false,774741.61,5831502.58,-17.945637289708127,
bb_13be845e,28800.0,car,50,m,high,always,false,819775.77,5833556.0,-35.846981688456225,
bb_1065091b,28800.0,car,7,m,high,never,false,801434.7,5850721.54,-29.296603725786156,
bb_0d574edc,28800.0,car,38,f,very_high,always,false,771541.36,5805766.43,-24.043394848570337,
bb_151359df,28800.0,car,75,m,medium,always,false,829470.01,5839612.11,-26.987062390713106,
bb_12f0c601,28800.0,car,77,m,high,always,true,781218.85,5809096.63,-25.438963259794473,
bb_1157831a,28800.0,car,15,m,medium,never,false,785697.28,5851343.55,-23.23894386721642,
bb_028ad536,28800.0,car,39,m,medium,always,false,783714.77,5840719.19,-20.303922609280217,
bb_0b1bebe3,28800.0,car,73,m,high,always,false,781738.54,5852420.15,-46.97987832223193,
bb_095166ea,28800.0,car,50,f,high,always,false,786060.87,5814191.04,-16.679024227967176,
bb_125f32bd,28800.0,car,19,m,medium,always,true,801118.07,5808270.5,-34.77683496079045,
bb_05f2c840,28800.0,car,98,m,medium,always,true,810755.81,5814232.51,-35.62306794625508,
bb_08dfa288,28800.0,car,41,f,high,always,false,781522.24,5810062.55,-24.470151114460837,
bb_02b78256,28800.0,car,9,m,high,never,false,786563.76,5850192.62,-23.05603382076418,
bb_0a68da64,28800.0,car,11,f,low,never,true,779921.18,5825716.78,-20.697913567192003,
bb_08d8b598,28800.0,car,15,m,medium,never,false,784153.51,5837445.88,-19.264892426157477,
bb_1339bf3a,28800.0,car,64,m,high,always,false,825495.81,5823585.59,-33.40806049141256,
bb_0b3b00e2,28800.0,car,77,m,very_low,always,true,774018.04,5832133.93,-17.89397734041698,
bb_14e18228,28800.0,car,56,f,very_high,always,false,774600.21,5817323.52,-21.342526220137202,
bb_0600e271,28800.0,car,2,m,high,never,false,770034.4,5832938.0,-27.716361526615593,
bb_12e92fbb,28800.0,car,69,f,medium,always,false,784979.61,5811246.3,-20.34422310100396,
bb_016d10c4,28800.0,car,45,m,medium,always,false,727207.47,5828026.96,-34.94577964444713,
bb_12c9a5b5,28800.0,car,98,f,high,always,true,787019.34,5815886.99,-24.944989778027377,
bb_0797a7f4,28800.0,car,88,f,medium,always,false,771967.86,5828835.51,-30.205352305576106,
bb_066bdbe0,28800.0,car,23,f,medium,always,false,795766.44,5842320.21,-25.103387838087155,
bb_085fb450,28800.0,car,9,f,medium,never,false,815128.56,5806464.85,-51.13483335986571,
bb_06ce246d,28800.0,car,82,m,medium,always,false,775410.34,5813787.67,-23.361009342783763,
bb_001162c8,28800.0,car,33,f,medium,always,false,808307.93,5842514.69,-31.392654302397183,
bb_0cce45b3,28800.0,car,60,m,high,always,true,773676.12,5812446.21,-22.935744338665863,
bb_0d6350b4,28800.0,car,52,f,medium,always,false,751072.86,5842372.06,-21.50410416599027,
bb_0f25e90b,28800.0,car,52,f,very_low,always,true,820970.01,5842236.02,-25.499810873301158,
bb_10999936,28800.0,car,38,m,medium,always,false,781155.35,5810985.35,-24.363938911059716,
bb_0f4e211a,28800.0,car,65,f,very_low,always,false,780930.57,5809610.04,-25.668191681575266,
bb_09ec4b4c,28800.0,car,17,f,medium,never,false,771166.08,5794543.08,-30.75948876520205,
bb_125132c8,28800.0,car,50,f,medium,always,false,773918.56,5812057.7,-25.427981063737416,
bb_080ee789,28800.0,car,25,f,very_low,always,false,772311.98,5815803.35,-23.839075822583375,
bb_0edff5ab,28800.0,car,27,m,medium,always,true,793214.18,5809890.4,-30.42950141540428,
bb_0d0bcf3d,28800.0,car,6,f,low,never,false,784318.75,5852246.15,-18.724929658649565,
bb_05414d5b,28800.0,car,42,m,high,always,false,818775.91,5830332.72,-37.3481980925509,
bb_094f9fce,28800.0,car,57,f,very_high,always,false,806802.85,5842416.44,-31.090900422543662,
bb_0842200a,28800.0,car,31,m,very_low,always,false,812885.09,5851496.03,-39.27540070646013,
bb_0ffe66ad,28800.0,car,54,m,medium,always,false,788864.86,5848583.91,-23.813115672026665,
bb_05e72cd0,28800.0,car,3,m,medium,never,false,785275.09,5853252.8,-21.933213305483438,
bb_039f37d9,28800.0,car,95,m,very_high,always,false,778526.05,5809604.19,-25.95423349509089,
bb_159a52b3,28800.0,car,12,f,medium,never,false,810397.72,5851990.88,-34.07486190454336,
bb_01efab49,28800.0,car,44,m,high,always,false,840562.81,5884325.92,-43.23120460619944,
bb_05f7cd7e,28800.0,car,50,m,high,always,false,779871.17,5807434.88,-26.011275554259356,
bb_00468d84,28800.0,car,57,m,high,always,false,817951.81,5803151.66,-30.264624445512524,
bb_12d32e1e,28800.0,car,47,f,very_high,always,false,741902.02,5813496.18,-29.792696392825448,
bb_0915e41a,28800.0,car,38,f,high,always,false,784610.9,5840906.17,-18.243944586658408,
bb_090e8443,28800.0,car,38,m,medium,always,false,818048.77,5830200.64,-36.84223859966776,
bb_069cbd73,28800.0,car,18,m,very_low,always,false,829501.16,5828418.57,-31.251956351721915,
bb_012c4487,28800.0,car,50,m,high,always,false,776302.41,5830001.73,-18.163340659503582,
bb_10f8810a,28800.0,car,53,m,medium,always,false,777450.54,5812992.37,-22.507749298014744,
bb_0083fddf,28800.0,car,53,m,low,always,false,800016.59,5806430.77,-36.78952391005747,
bb_0cb82747,28800.0,car,54,m,very_high,always,false,778580.51,5819557.59,-21.086440283013914,
bb_087e5dc6,28800.0,car,98,m,medium,always,true,799190.84,5807958.44,-33.05333105234073,
bb_00eedf0c,28800.0,car,40,m,high,always,false,815796.63,5764021.93,-44.129028613265184,
bb_14744d23,28800.0,car,20,f,medium,always,false,775564.16,5815588.9,-22.577475488302856,
bb_0c0e61df,28800.0,car,63,f,very_low,always,false,810151.53,5846371.93,-35.54631483729347,
bb_07d108d9,28800.0,car,70,m,medium,always,false,770854.12,5834022.0,-20.14433566416089,
bb_125dca34,28800.0,car,62,m,high,always,false,781146.97,5811338.51,-24.508825230281644,
bb_006c324f,28800.0,car,11,m,very_high,never,false,778868.14,5812588.58,-22.20476315526204,
bb_15ddba2d,28800.0,car,56,m,very_low,always,true,815961.27,5807021.73,-44.98589740415162,
bb_0e509cd4,28800.0,car,27,m,high,always,false,766309.88,5844254.24,-14.696644213454686,
bb_0bc1a8ef,28800.0,car,67,m,low,always,false,809033.1,5846887.31,-32.884917667473545,
bb_071635a2,28800.0,car,88,f,medium,always,false,823229.54,5818428.25,-45.02332792437891,
bb_1522f3a9,28800.0,car,58,f,high,always,false,807574.81,5843321.01,-29.302897711187192,
bb_0508446c,28800.0,car,80,f,medium,always,false,799130.73,5803230.35,-25.74991179384665,
bb_08c14e46,28800.0,car,53,m,low,always,false,785800.8,5856137.88,-21.287053339685848,
bb_14e40243,28800.0,car,92,f,medium,always,true,799236.9,5849675.19,-29.76078770428933,
bb_0125a5aa,28800.0,car,58,f,high,always,false,774609.22,5815178.63,-23.556362816189583,
bb_0ceda254,28800.0,car,56,m,medium,always,true,775466.98,5813004.76,-21.72491362598014,
bb_060b604c,28800.0,car,75,m,low,always,true,762324.61,5805132.87,-25.444527991494645,
bb_077ba19c,28800.0,car,11,m,medium,never,false,813518.1,5804206.58,-105.02252904202795,
bb_05af46dd,28800.0,car,49,m,high,always,false,740521.95,5809219.16,-28.26690307265485,
bb_14279928,28800.0,car,15,m,low,never,false,801108.5,5812885.71,-32.306714898210224,
bb_0b38022f,28800.0,car,55,m,high,always,false,771790.68,5857727.7,-20.038289775296306,
bb_028feb34,28800.0,car,58,m,medium,always,false,791074.23,5801988.9,-32.90677278726308,
bb_151e32d4,28800.0,car,56,m,medium,always,false,794434.92,5804641.17,-28.506208209606335,
bb_0d8c6dbe,28800.0,car,50,m,very_high,always,false,820301.03,5828548.27,-41.98633932562761,
bb_0c37514d,28800.0,car,27,m,medium,always,false,783602.48,5841151.02,-19.473863071075613,
bb_0785e20b,28800.0,car,63,f,very_high,always,false,793699.05,5840282.97,-17.33709525075809,
bb_0bb5093f,28800.0,car,65,f,very_low,always,false,780917.98,5809913.91,-243.10099186778098,
bb_03be90bc,28800.0,car,89,f,medium,always,true,805518.98,5840541.46,-31.826852670050588,
bb_0380a392,28800.0,car,71,m,high,always,true,813949.06,5825178.28,-36.39023836640931,
bb_0f69d8a1,28800.0,car,8,f,high,never,false,783072.0,5813250.04,-25.48505429523823,
bb_134dda67,28800.0,car,39,f,high,always,false,807512.17,5844464.83,-32.01661200810548,
bb_01838f57,28800.0,car,37,f,very_low,always,false,803617.71,5794213.83,-31.211164390031108,
bb_15800938,28800.0,car,48,m,very_high,always,false,818603.56,5827698.51,-35.829545348373195,
bb_06ae0261,28800.0,car,17,f,low,never,false,778962.73,5806320.8,-20.574616206541286,
bb_0817f4ea,28800.0,car,36,f,very_high,always,false,814322.97,5803817.48,-36.96701911738268,
bb_04a31a1c,28800.0,car,67,m,medium,always,false,827505.96,5831434.55,-31.36914371475944,
bb_0c8b393e,28800.0,car,59,m,high,always,false,768285.55,5809219.84,-33.075744301321464,
bb_12dee1ba,28800.0,car,19,m,very_high,always,false,775704.92,5813127.05,-22.1355885877115,
bb_0eaa3656,28800.0,car,62,f,very_low,always,true,791420.48,5813063.04,-27.69536328269715,
bb_1191852d,28800.0,car,80,m,medium,always,false,788134.43,5814706.88,-27.629627298493297,
bb_039fe265,28800.0,car,23,m,low,always,false,762431.78,5835227.91,-14.397127341038434,
bb_0249c42f,28800.0,car,37,m,high,always,false,824226.39,5864629.33,-32.58805742975919,
bb_14f99903,28800.0,car,61,f,medium,always,false,811043.69,5833762.28,-91.23930015969334,
bb_12e49df2,28800.0,car,68,f,low,always,false,792743.55,5801898.88,-29.90281520410948,
bb_0a700528,28800.0,car,35,f,medium,always,false,778979.72,5809263.62,-24.731932085015853,
bb_10afdec4,28800.0,car,58,f,medium,always,true,770916.06,5795009.02,-30.714198769627338,
bb_03ca5462,28800.0,car,66,m,very_low,always,false,789443.57,5814091.3,-26.132205865617447,
bb_0fa56e9f,28800.0,car,7,f,medium,never,false,786398.4,5839513.65,-20.301754004485847,
bb_1351aff6,28800.0,car,51,m,high,always,false,795504.25,5810196.12,-31.429055596168702,
bb_132631b9,28800.0,car,32,m,high,always,false,818903.97,5803298.92,-30.920626185153566,
bb_10d58e13,28800.0,car,62,m,very_low,always,false,813072.12,5809337.28,-39.48513024656728,
bb_050f84af,28800.0,car,1,f,high,never,false,803638.93,5794169.84,-31.914254157224125,
bb_1515d4ec,28800.0,car,36,f,high,always,false,793947.94,5799938.77,-27.60435365753359,
bb_0a3c38df,28800.0,car,52,f,very_high,always,false,779297.96,5868623.19,-22.071682242589873,
bb_07d4b2fb,28800.0,car,37,f,medium,always,false,786549.39,5851203.27,-31.62428960109246,
bb_018bd3b9,28800.0,car,33,f,low,always,false,792185.69,5815505.43,-18.1866209238348,
bb_0f789b48,28800.0,car,95,f,low,always,false,809542.0,5844515.16,-32.66930113183694,
bb_140e2a3c,28800.0,car,42,m,very_low,always,true,793537.56,5810489.21,-28.8254633262647,
bb_132a256c,28800.0,car,0,m,very_high,never,false,785455.18,5854635.55,-22.876953276950722,
bb_092447d5,28800.0,car,2,m,high,never,false,778871.18,5811935.53,-22.127197867742527,
bb_1483acbb,28800.0,car,19,m,low,always,false,778096.87,5812200.63,-23.686244368882186,
bb_0c5ac613,28800.0,car,15,f,low,never,false,769878.35,5832445.17,-17.17563254517959,
bb_1645d35f,28800.0,car,77,m,low,always,false,779193.1,5812141.51,-24.254152944446936,
bb_11e1d6c2,28800.0,car,7,f,high,never,false,781510.87,5795551.98,-22.895253784909123,
bb_07292a26,28800.0,car,13,m,high,never,false,785509.0,5814033.41,-23.689498561609685,
bb_003c1195,28800.0,car,73,m,medium,always,false,790475.93,5802914.18,-32.635558886824285,
bb_0fb7083c,28800.0,car,58,f,medium,always,false,773755.62,5812382.59,-23.493204234818123,
bb_08951141,28800.0,car,5,f,medium,never,false,792048.84,5854489.67,-27.57553060286663,
bb_03750dac,28800.0,car,38,f,high,always,false,810208.42,5835089.43,-41.982834922779475,
bb_1509eaef,28800.0,car,11,m,low,never,false,818221.29,5828700.56,-39.61515388940246,
bb_0ca936f3,28800.0,car,55,m,medium,always,false,783732.2,5839281.83,-17.06158782928308,
bb_10f2d278,28800.0,car,64,f,medium,always,false,773626.46,5811623.16,-20.791168522528352,
bb_164399e6,28800.0,car,41,f,very_high,always,false,785329.29,5851192.22,-22.917550059568896,
bb_01131cc6,28800.0,car,34,f,high,always,false,778877.36,5831125.81,-19.09332775994884,
bb_0e8beb65,28800.0,car,73,m,medium,always,false,830688.03,5836249.29,-30.565136203156932,
bb_00cf6742,28800.0,car,86,f,very_high,always,true,780967.55,5803892.37,-19.746822541759897,
bb_138a9257,28800.0,car,87,f,very_low,always,false,814141.1,5809746.44,-40.10421406159982,
bb_158a66e2,28800.0,car,16,m,low,never,false,776079.84,5830313.32,-18.03127751365716,
bb_04ae8ef8,28800.0,car,68,m,high,always,false,775860.96,5815738.97,-23.367590933154077,
bb_1471602b,28800.0,car,55,f,high,always,false,783139.95,5849926.0,-18.618859656482428,
bb_0643c5f0,28800.0,car,10,f,very_low,never,false,791606.04,5840517.36,-22.97050879906375,
bb_00f37122,28800.0,car,22,m,very_low,always,false,770867.39,5813322.04,-18.98346935884108,
bb_04c8dbca,28800.0,car,28,f,high,always,false,778107.43,5809463.89,-25.933019667358536,
bb_167e352a,28800.0,car,22,f,high,always,false,814743.14,5854692.31,-29.975034397732937,
bb_10463ad1,28800.0,car,71,f,low,always,false,769783.66,5841212.61,-19.327133756932056,
bb_0524aab7,28800.0,car,67,m,medium,always,false,772544.94,5813714.0,-25.504488166965743,
bb_13b33731,28800.0,car,9,m,very_high,never,false,814774.37,5809675.6,-36.929497467398846,
bb_000775af,28800.0,car,50,m,medium,always,false,824650.27,5828900.32,-33.18172114869644,
bb_08c8b4b1,28800.0,car,67,f,low,always,false,823603.14,5819486.11,-55.51886580004842,
bb_0446b3aa,28800.0,car,70,f,medium,always,false,781299.18,5809598.44,-25.86269065446166,
bb_11c12cc7,28800.0,car,41,m,high,always,false,815555.41,5730087.62,-63.80961829614221,
bb_0d3f9d1a,28800.0,car,72,m,medium,always,true,799503.24,5849463.99,-28.68037694339445,
bb_0ce11b03,28800.0,car,64,f,very_low,always,false,774072.88,5814888.13,-24.078435394379298,
bb_0d12d438,28800.0,car,61,f,very_low,always,false,801105.78,5852444.64,-32.8604251343292,
bb_0eba8787,28800.0,car,50,f,high,always,false,755932.79,5870222.14,-27.241407156220056,
bb_05697ff5,28800.0,car,47,m,low,always,false,770010.65,5814000.83,-19.33773605494244,
bb_12762791,28800.0,car,36,m,medium,always,false,793287.62,5812226.9,-31.498048948676484,
bb_0c9ca388,28800.0,car,30,m,high,always,false,805848.21,5844008.23,-27.989651382117316,
bb_0a22faca,28800.0,car,51,f,medium,always,false,780003.94,5831424.21,-19.387531609878486,
bb_144439ab,28800.0,car,43,m,low,always,false,771080.12,5833466.83,-17.13470413584613,
bb_0d6c2680,28800.0,car,42,f,medium,always,false,779042.2,5807447.04,-24.61532750118749,
bb_15fb0793,28800.0,car,31,m,medium,always,false,819486.34,5824589.06,-18.76198461581082,
bb_0318d82f,28800.0,car,60,f,very_high,always,false,777834.51,5814725.43,-97.18794395278339,
bb_10706218,28800.0,car,42,m,low,always,false,801019.71,5788484.83,-32.086702128151835,
bb_0a5a6fef,28800.0,car,19,m,very_low,always,false,784030.75,5840345.55,-19.56550475312227,
bb_051bca42,28800.0,car,37,m,medium,always,false,763291.16,5794612.44,-25.71478074007765,
bb_04f8679a,28800.0,car,41,f,very_low,always,false,775280.9,5813238.45,-24.62781434444848,
bb_12627027,28800.0,car,42,f,very_low,always,false,795851.24,5845412.18,-17.87556644016758,
bb_0060ca0f,28800.0,car,23,m,low,always,false,779314.55,5810232.56,-21.79818843121653,
bb_0013d048,28800.0,car,16,m,medium,never,false,790528.19,5803013.87,-34.98185265217876,
bb_11fd9d91,28800.0,car,51,f,high,always,false,744962.66,5797772.23,-27.986918265906553,
bb_0fe89e4d,28800.0,car,43,f,low,always,false,802799.04,5801611.18,-32.75170386539487,
bb_0d7c677d,28800.0,car,79,f,very_low,always,false,776417.18,5831972.75,-19.10055104212725,
bb_051f17f2,28800.0,car,34,f,medium,always,false,779291.31,5813865.37,-24.187316918345104,
bb_101a16c3,28800.0,car,30,m,medium,always,false,821249.35,5783519.32,-34.023319599022855,
bb_0f4c1216,28800.0,car,91,f,medium,always,true,782253.02,5844697.45,-18.906974759034682,
bb_0b6a6f62,28800.0,car,64,f,low,always,false,791290.21,5844821.91,-24.477286465137936,
bb_08e55782,28800.0,car,33,m,medium,always,false,776367.3,5813657.76,-21.526816378970373,
bb_068c01bb,28800.0,car,7,m,very_high,never,false,791297.64,5845159.04,-25.23208893649418,
bb_0a42fe05,28800.0,car,6,m,high,never,false,822708.01,5820303.81,-38.188205709917966,
bb_072ba7a6,28800.0,car,7,f,high,never,false,813790.96,5824521.76,-36.56132030941197,
bb_03c90c29,28800.0,car,41,f,very_high,always,false,774574.76,5830755.95,-15.394433778657646,
bb_1436f134,28800.0,car,35,m,high,always,false,810787.66,5845607.43,-43.76922949210291,
bb_0c13ead1,28800.0,car,0,f,very_high,never,true,817351.35,5804985.25,-42.61912731735552,
bb_0740cac7,28800.0,car,16,m,medium,never,false,818349.04,5796575.33,-46.98524499915231,
bb_12ad310f,28800.0,car,53,m,high,always,false,828936.68,5810732.93,-34.92024942120976,
bb_0ab81cc0,28800.0,car,59,f,low,always,false,819589.54,5814557.43,-36.17032435967401,
bb_01a3046e,28800.0,car,67,f,very_high,always,false,767184.89,5828949.86,-34.69113400530148,
bb_0b8b783d,28800.0,car,69,m,medium,always,false,785448.08,5807325.54,-26.988416173133796,
bb_138e8089,28800.0,car,8,m,high,never,false,775967.12,5813364.77,-27.90166237781299,
bb_0a916745,28800.0,car,5,f,high,never,false,815560.41,5809683.12,-38.73759815363023,
bb_06b0ab8d,28800.0,car,39,m,medium,always,false,774776.11,5814655.98,-46.63000774252718,
bb_090a246b,28800.0,car,57,m,low,always,false,815608.27,5809626.13,-38.783422998564276,
bb_1267f6c7,28800.0,car,31,m,high,always,false,776617.87,5813686.44,-21.609291159163575,
bb_129bb20b,28800.0,car,95,m,medium,always,false,869450.65,5801113.69,-51.65640727275172,
bb_0619ec7a,28800.0,car,12,f,very_high,never,false,814862.7,5806836.24,-40.641011365277166,
bb_0d5ffe38,28800.0,car,16,m,low,never,false,815063.32,5831254.02,-36.59935499632101,
bb_0bd10ca6,28800.0,car,40,f,very_low,always,false,815072.46,5809567.79,-40.4236754699935,
bb_106273cd,28800.0,car,50,m,high,always,false,784395.19,5839188.31,-21.63224022261477,
bb_08c3637e,28800.0,car,55,f,low,always,false,789071.96,5843183.76,-22.25629125094968,
bb_1077842d,28800.0,car,2,m,medium,never,false,783549.68,5849174.66,-20.121809976182234,
bb_01c7353a,28800.0,car,41,m,low,always,false,762508.98,5835515.8,-21.30003862310612,
bb_0bc124dc,28800.0,car,61,m,medium,always,false,771011.84,5813432.59,-18.85324250632727,
bb_0560683f,28800.0,car,35,f,high,always,false,788296.19,5807211.13,-21.016733902574593,
bb_14820c41,28800.0,car,48,f,high,always,false,767745.68,5820521.16,-24.28635287701963,
bb_09f09496,28800.0,car,47,f,medium,always,true,773885.96,5833405.67,-18.803841839836707,
bb_134d3840,28800.0,car,30,m,very_low,always,false,778453.9,5812690.73,-24.58250399111835,
bb_08bd74ca,28800.0,car,51,f,medium,always,false,799892.77,5810332.98,-32.81829869064299,
bb_0a11c8ee,28800.0,car,37,f,very_low,always,false,822485.95,5830409.5,-31.936179895789003,
bb_05814107,28800.0,car,34,m,low,always,false,761187.63,5835425.66,-15.66582184853848,
bb_129b471a,28800.0,car,21,m,low,always,false,774598.47,5803139.35,-23.919199950239648,
bb_0a4cdace,28800.0,car,40,f,medium,always,false,786003.22,5815307.95,-24.882736938599045,
bb_121aa72e,28800.0,car,37,f,low,always,false,821646.32,5830564.27,-41.91972769757689,
bb_00b80ba2,28800.0,car,1,m,medium,never,false,818050.06,5830296.99,-30.32337867268789,
bb_10306d6c,28800.0,car,43,f,medium,always,false,785536.77,5812038.7,-27.435522930812688,
bb_00b01f0d,28800.0,car,59,f,very_low,always,true,819380.4,5822867.8,-47.80083878993758,
bb_14a2efcb,28800.0,car,58,m,very_low,always,false,799522.29,5856316.72,-25.008061427372006,
bb_102fef6a,28800.0,car,42,f,very_high,always,false,796461.64,5844260.56,-25.873617916156768,
bb_13ae4296,28800.0,car,2,f,medium,never,false,788753.11,5793879.73,-46.264729193880115,
bb_0b69da28,28800.0,car,89,m,medium,always,false,774484.43,5815105.02,-22.092515741151836,
bb_12a035a9,28800.0,car,94,f,very_low,always,false,776067.43,5832116.79,-18.28283172200073,
bb_08c052a3,28800.0,car,79,f,medium,always,false,764428.47,5799432.67,-27.85896332688477,
bb_06703626,28800.0,car,61,m,low,always,false,800319.37,5810319.94,-49.801461742795546,
bb_04c66b4f,28800.0,car,8,m,very_high,never,false,815656.64,5801233.47,-39.33089089501859,
bb_059e4b73,28800.0,car,50,f,high,always,false,786321.6,5814757.14,-24.47866713523144,
bb_0260858b,28800.0,car,22,m,very_low,always,false,803839.98,5794359.63,-43.67493327656851,
bb_0cd3fdf5,28800.0,car,2,f,medium,never,false,796368.94,5842177.09,-25.102031595586524,
bb_0045c4bb,28800.0,car,74,m,medium,always,false,779037.61,5812270.07,-24.952279760225103,
bb_1693469b,28800.0,car,7,f,medium,never,false,780531.7,5811086.82,-24.863952350179098,
bb_0a95c3cd,28800.0,car,77,m,medium,always,true,813314.23,5838758.09,-37.12680645894254,
bb_0954e5d5,28800.0,car,62,m,medium,always,false,789638.25,5846047.9,-24.588664447864257,
bb_01744e76,28800.0,car,54,m,low,always,false,787267.23,5807276.13,-22.257845255735116,
bb_09252612,28800.0,car,74,f,medium,always,false,778801.82,5813593.25,-26.048180279239013,
bb_07a3f685,28800.0,car,57,m,medium,always,false,793230.45,5810509.86,-28.89839208258419,
bb_1485c1e7,28800.0,car,13,f,high,always,false,802246.0,5846161.76,-28.659858811563925,
bb_0bd81f17,28800.0,car,57,m,medium,always,false,787468.01,5814586.6,-24.956982730767717,
bb_0ca5b3fa,28800.0,car,47,m,medium,always,true,801048.91,5855747.54,-28.389514145950017,
bb_032ac41b,28800.0,car,71,m,medium,always,false,778465.65,5812740.82,-24.061834607076435,
bb_0c522270,28800.0,car,8,f,medium,never,false,807497.84,5805217.3,-27.592129283056508,
bb_0096d7b2,28800.0,car,18,m,medium,always,false,808027.36,5843507.54,-31.875863559204323,
bb_0f1bfb50,28800.0,car,55,m,low,always,false,823970.87,5828886.95,-41.831057288824795,
bb_02506398,28800.0,car,16,m,high,never,false,818150.71,5804469.27,-44.932717436907616,
bb_00dd26ad,28800.0,car,55,m,very_low,always,false,820337.96,5834416.84,-50.65610073557492,
bb_0e385831,28800.0,car,17,f,medium,never,false,773702.05,5811661.51,-20.983038558786678,
bb_07b725f0,28800.0,car,5,m,low,never,false,815417.64,5804116.07,-74.24221569571375,
