person,timeCar_base,distCar_base,expSum_base,timeCar_policy,distCar_policy,expSum_policy,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_expSum,delta_pct_expSum
berlin_bf417ecb,980.458,6323.33,0.00330047132906912,915.006,6512,3.3949729888599e-4,-65.452,-6.675655662965675,188.67000000000007,2.983712695684079,-0.00296097403018313,-89.71367222930115
bb_556307f0,3357.405,54559.73,1.30681782443305e-12,3896.396,61957.88,2.37049688031519e-15,538.991,16.053797501344043,7398.149999999994,13.559726193659671,-1.3044473275527347e-12,-99.8186054065077
berlin_09e0b553,520.955,3998.79,0.0150387437867489,2729.403,22698.92,1.7263427926288699e-12,2208.448,423.9229875900989,18700.129999999997,467.6447125255389,-0.015038743785022558,-99.9999999885207
berlin_5295b687,520.955,3998.79,0.0248476101225583,2729.403,22698.92,5.2870811568673996e-11,2208.448,423.9229875900989,18700.129999999997,467.6447125255389,-0.024847610069687488,-99.99999978721974
berlin_5c5aeeaa,520.955,3998.79,0.0250036125008696,2729.403,22698.92,5.2957025422695696e-11,2208.448,423.9229875900989,18700.129999999997,467.6447125255389,-0.025003612447912577,-99.99999978820252
berlin_94cedcc3,520.955,3998.79,0.027703789219627,2729.403,22698.92,7.06185624942237e-11,2208.448,423.9229875900989,18700.129999999997,467.6447125255389,-0.027703789149008437,-99.9999997450942
berlin_956262c9,520.955,3998.79,0.0280875142879939,2729.403,22698.92,6.966449827705539e-11,2208.448,423.9229875900989,18700.129999999997,467.6447125255389,-0.0280875142183294,-99.99999975197343
berlin_4dc06210,2718.309,23331.96,6.16659741716779e-8,4353.593,33517.53,1.33033556479565e-12,1635.2839999999997,60.15813507588724,10185.57,43.65501226643625,-6.16646438361131e-8,-99.9978426748581
berlin_d1b02c31,2718.309,23331.96,5.39556753051258e-7,4353.593,33517.53,3.0008117665133e-11,1635.2839999999997,60.15813507588724,10185.57,43.65501226643625,-5.395267449335928e-7,-99.9944383760382
berlin_4c838864,1424.225,11726.06,6.5367835907694e-4,1331.237,10915.35,8.47328331974649e-5,-92.98799999999983,-6.529024557215316,-810.7099999999991,-6.913745964117522,-5.689455258794751e-4,-87.03753428259178
berlin_6bab8f70,672.737,4915.49,0.011477050084901,5667.171,23196.09,7.85250936921386e-18,4994.434,742.4051300879839,18280.6,371.8978169012652,-0.011477050084900992,-99.99999999999991
berlin_da255215,672.737,4915.49,0.00368954866463955,5667.171,23196.09,4.90208048137309e-20,4994.434,742.4051300879839,18280.6,371.8978169012652,-0.00368954866463955,-100
berlin_0a01a940,1444.464,11386.1,1.2589395178411e-4,3195.661,30312.14,1.61182346358684e-10,1751.1970000000001,121.23507404822828,18926.04,166.22056718279305,-1.2589379060176363e-4,-99.99987196974591
bb_49d81935,3105.232,33103.73,9.3393460143037e-22,4765.198,41488.5,2.7511053812776e-29,1659.9660000000003,53.45706858617972,8384.769999999997,25.32877714988612,-9.339345739193162e-22,-99.99999705428476
bb_a99ad42d,2817.416,31844.06,8.2842279198638e-8,3017.016,29928.72,5.24135528277772e-9,199.5999999999999,7.08450580248,-1915.3400000000001,-6.014748119429495,-7.760092391586028e-8,-93.67309140516274
berlin_df34586c,1303.872,10537.66,0.00159823770920165,1177.724,9277.39,2.376143881364e-4,-126.14800000000014,-9.674876061453896,-1260.2700000000004,-11.959676057113253,-0.00136062332106525,-85.13272545326859
berlin_1809d922,1755.637,14570.49,4.38013542364946e-6,2575.661,22394.93,1.3356411969385902e-9,820.0240000000001,46.708060948818016,7824.4400000000005,53.70059620506929,-4.378799782452521e-6,-99.96950685155241
berlin_30c8afcb,1755.637,14570.49,1.7611237013747e-4,2575.661,22394.93,3.81654782987443e-7,820.0240000000001,46.708060948818016,7824.4400000000005,53.70059620506929,-1.7573071535448255e-4,-99.78328905420469
berlin_21410beb,1792.123,18170.84,1.12404768948142e-8,2861.053,26999.21,1.15314722863039e-13,1068.9299999999998,59.64601760035443,8828.369999999999,48.585370846917364,-1.1240361580091337e-8,-99.9989741118287
berlin_415e2461,1792.123,18170.84,1.66778913785551e-5,2861.053,26999.21,6.12551382366538e-9,1068.9299999999998,59.64601760035443,8828.369999999999,48.585370846917364,-1.6671765864731436e-5,-99.96327165296482
berlin_e2df2569,1792.123,18170.84,1.15403482179387e-8,2861.053,26999.21,1.18391067296132e-13,1068.9299999999998,59.64601760035443,8828.369999999999,48.585370846917364,-1.1540229826871404e-8,-99.9989741118287
berlin_4b4cf27d,1219.592,9950.84,0.00183604263037612,3312.384,31006.1,8.07488542864926e-10,2092.792,171.59771464555357,21055.26,211.5927901564089,-0.0018360418228875772,-99.99995602016372
berlin_01c34ccd,2200.327,17924.68,3.7912583467564e-9,3731.108,26448.78,1.00738070777205e-14,1530.781,69.57061382240003,8524.099999999999,47.55510279681422,-3.7912482729493225e-9,-99.99973428856183
berlin_9293f5cc,2200.327,17924.68,3.15859147966676e-7,3731.108,26448.78,6.94644348165573e-12,1530.781,69.57061382240003,8524.099999999999,47.55510279681422,-3.158522015231943e-7,-99.99780077812329
berlin_98c500cf,2200.327,17924.68,4.79109905214754e-6,3731.108,26448.78,4.0289465892446003e-10,1530.781,69.57061382240003,8524.099999999999,47.55510279681422,-4.790696157488615e-6,-99.99159076749324
berlin_adbe24ac,2200.327,17924.68,3.47079954412824e-9,3731.108,26448.78,9.22231138453055e-15,1530.781,69.57061382240003,8524.099999999999,47.55510279681422,-3.4707903218168554e-9,-99.99973428856183
berlin_054e1a6b,1351.805,9424.35,7.3049840702612e-4,1297.77,9449.59,7.49711745533985e-5,-54.03500000000008,-3.9972481238048445,25.23999999999978,0.26781687861762116,-6.555272324727215e-4,-89.73698315666309
berlin_b36014bf,1351.805,9424.35,9.97234904237812e-8,1297.77,9449.59,9.99669109318137e-9,-54.03500000000008,-3.9972481238048445,25.23999999999978,0.26781687861762116,-8.972679933059982e-8,-89.97559045446583
bb_d525453c,3859.249,39366.16,1.9584582594905e-8,4827.926,55184.86,1.3814266743051799e-11,968.6770000000006,25.10014254068604,15818.699999999997,40.18349770462752,-1.9570768328161947e-8,-99.92946356310577
berlin_9f8c7269,2015.144,15773.88,2.32036812460509e-5,2526.352,18925.64,2.02332480594175e-7,511.20799999999986,25.368311147987434,3151.76,19.980879783540892,-2.3001348765456723e-5,-99.12801560041852
berlin_4df394c0,1871.824,15366.22,1.1587735993108e-4,2571.021,21467.53,4.62966252326405e-7,699.1970000000001,37.35377898776809,6101.3099999999995,39.705991453981525,-1.154143936787536e-4,-99.60046876059157
berlin_811b7ff0,1871.824,15366.22,1.1226100943705e-4,2571.021,21467.53,4.48517802376237e-7,699.1970000000001,37.35377898776809,6101.3099999999995,39.705991453981525,-1.1181249163467377e-4,-99.6004687605916
berlin_b9a4e4e3,1871.824,15366.22,7.821367657172e-5,2571.021,21467.53,3.56629242460973e-7,699.1970000000001,37.35377898776809,6101.3099999999995,39.705991453981525,-7.785704732925903e-5,-99.54403212060495
berlin_bdb1e095,1871.824,15366.22,1.284724741569e-4,2571.021,21467.53,5.85793216019585e-7,699.1970000000001,37.35377898776809,6101.3099999999995,39.705991453981525,-1.278866809408804e-4,-99.54403212060494
berlin_ad0d25d2,1771.553,15534.27,2.1556097564442e-4,2148.846,14116.13,6.07891427968227e-6,377.2929999999999,21.297302423353965,-1418.1400000000012,-9.129106163340802,-2.094820613647377e-4,-97.17995603726075
berlin_c22fe1ef,1771.553,15534.27,2.1634589259552e-4,2148.846,14116.13,6.10472673745241e-6,377.2929999999999,21.297302423353965,-1418.1400000000012,-9.129106163340802,-2.1024116585806758e-4,-97.17825623393469
berlin_75c4c467,810.541,6280.06,0.00429198915152123,2540.942,20426.44,2.32531749418763e-9,1730.4009999999998,213.48716474552177,14146.379999999997,225.25867587252347,-0.004291986826203736,-99.99994582191586
bb_b969470f,2460.561,32578.39,1.07627859993394e-8,3256.164,41406.76,5.56943768916369e-12,795.6030000000001,32.334211588332906,8828.370000000003,27.098852951296863,-1.0757216561650237e-8,-99.948252825156
berlin_c23644d5,1755.299,14373.59,7.32504581693796e-5,2605.225,22590.56,8.05221632242042e-8,849.9259999999999,48.42058247626188,8216.970000000001,57.16713778534104,-7.31699360061554e-5,-99.89007281969758
berlin_f1da3542,1755.299,14373.59,1.44112258629842e-7,2605.225,22590.56,4.48154403715239e-12,849.9259999999999,48.42058247626188,8216.970000000001,57.16713778534104,-1.4410777708580486e-7,-99.99689024092763
bb_9b33ca35,2804.499,31201.24,2.1760808565944698e-20,2979.035,29285.9,8.920524550930561e-21,174.53600000000006,6.223428854850726,-1915.3400000000001,-6.138666283775901,-1.2840284015014137e-20,-59.006465573659646
berlin_e385927d,226.156,1816.57,0.0225533855793374,0,0,0.00804124996386345,-226.156,-100,-1816.57,-100,-0.01451213561547395,-64.34570794005069
berlin_13042da6,2409.315,19902.65,4.84146315230053e-7,3966.563,29975.02,1.39821424030401e-11,1557.248,64.63447079356581,10072.369999999999,50.60818534215292,-4.841323330876499e-7,-99.99711200065698
bb_73c08370,2355.265,33945.98,2.73959610345058e-7,2505.655,32298.45,1.94140699808012e-8,150.39000000000033,6.38526874895183,-1647.5300000000025,-4.853387647079278,-2.545455403642568e-7,-92.91352840064683
berlin_2e98c29c,503.472,3878.87,8.931791498087e-4,2729.403,22698.92,1.0329211798131699e-19,2225.9309999999996,442.11614548574687,18820.05,485.19414159278347,-8.931791498086999e-4,-99.99999999999999
berlin_bdc610c7,503.472,3878.87,0.0225365035955873,2729.403,22698.92,1.1624426621397e-11,2225.9309999999996,442.11614548574687,18820.05,485.19414159278347,-0.022536503583962874,-99.99999994841956
berlin_c9098021,503.472,3878.87,0.00659717104437884,2729.403,22698.92,5.499496732844841e-15,2225.9309999999996,442.11614548574687,18820.05,485.19414159278347,-0.006597171044373341,-99.99999999991665
berlin_13e650e1,1469.945,11019.72,1.2132995925658e-4,2989.059,28070.92,5.68027419031764e-10,1519.1140000000003,103.34495508335348,17051.199999999997,154.73351410017676,-1.2132939122916097e-4,-99.9995318325148
berlin_5840b632,1469.945,11019.72,4.7514561136126e-5,2989.059,28070.92,4.5573536894846995e-11,1519.1140000000003,103.34495508335348,17051.199999999997,154.73351410017676,-4.751451556258911e-5,-99.99990408511454
berlin_977987d9,1469.945,11019.72,1.2694931150208e-4,2989.059,28070.92,5.943353991234e-10,1519.1140000000003,103.34495508335348,17051.199999999997,154.73351410017676,-1.2694871716668088e-4,-99.99953183251482
berlin_bbc33bd7,1469.945,11019.72,3.5198697243498e-4,2989.059,28070.92,8.04346309592366e-9,1519.1140000000003,103.34495508335348,17051.199999999997,154.73351410017676,-3.519789289718841e-4,-99.9977148406828
berlin_e44194f5,1469.945,11019.72,3.4242266238928e-4,2989.059,28070.92,7.82490337378854e-9,1519.1140000000003,103.34495508335348,17051.199999999997,154.73351410017676,-3.424148374859062e-4,-99.99771484068279
bb_37be3baa,2407.626,29618.95,2.78370569375335e-6,3105.986,38496.86,7.9642708783313e-9,698.3599999999997,29.006166240105383,8877.91,29.97374991348444,-2.775741422875019e-6,-99.71389680682829
berlin_9d3a697d,1624.741,15540.15,2.0150168672092e-4,1735.344,15724.84,1.17361807101162e-5,110.60300000000007,6.807423460108415,184.6900000000005,1.188469866764481,-1.8976550601080378e-4,-94.17564145437113
bb_5e109deb,5681.736,79955.82,6.008493713630291e-15,5162.533,85002.08,1.33619973270456e-15,-519.2029999999995,-9.138104973550329,5046.259999999995,6.31131042118009,-4.672293980925731e-15,-77.76148571690463
berlin_df01ee56,2585.533,21585.51,2.3865649620243898e-06,4276.732,30970.1,1.7101333043328e-10,1691.199,65.41007212052602,9384.59,43.47634130488462,-2.3863939486939565e-6,-99.99283433163755
berlin_ee06d2f3,2585.533,21585.51,5.05677124686666e-6,4276.732,30970.1,4.97082195068648e-10,1691.199,65.41007212052602,9384.59,43.47634130488462,-5.056274164671591e-6,-99.99016996872508
bb_225e4ab1,2562.164,34627.2,1.9028693153447201e-10,2619.443,34916.08,1.21596132387802e-11,57.278999999999996,2.235571181235861,288.88000000000466,0.8342574623417565,-1.7812731829569181e-10,-93.60985373996775
berlin_15926af1,2175.963,17369.51,9.03917250683786e-13,3438.257,33816.39,1.2430881715982599e-23,1262.2939999999999,58.01082095605485,16446.88,94.68822091124045,-9.039172506713552e-13,-99.99999999862479
berlin_a5c67dde,2175.963,17369.51,8.74531161609782e-6,3438.257,33816.39,5.26357504427321e-10,1262.2939999999999,58.01082095605485,16446.88,94.68822091124045,-8.744785258593393e-6,-99.99398126073109
berlin_e9daba6e,2175.963,17369.51,8.92260753060937e-6,3438.257,33816.39,5.37028483256214e-10,1262.2939999999999,58.01082095605485,16446.88,94.68822091124045,-8.922070502126115e-6,-99.99398126073109
berlin_eb03f5f4,2175.963,17369.51,5.08374118150627e-9,3438.257,33816.39,2.434971612618e-16,1262.2939999999999,58.01082095605485,16446.88,94.68822091124045,-5.083740938009109e-9,-99.99999521027621
berlin_5ae2cea3,1630.311,15196.19,2.510292377061e-4,1653.953,12735.92,2.69257476710537e-5,23.642000000000053,1.450152762264381,-2460.2700000000004,-16.19004500470184,-2.2410349003504628e-4,-89.27385992281192
berlin_794f801b,1293.226,10975.62,4.302864005148e-4,1268.006,9848.63,5.12994778029628e-5,-25.220000000000027,-1.9501618433282368,-1126.9900000000016,-10.268121527531033,-3.7898692271183716e-4,-88.07782961729967
berlin_f53c6b49,1630.311,15196.19,1.3195655635988e-4,1653.953,12735.92,1.5376893928350102e-05,23.642000000000053,1.450152762264381,-2460.2700000000004,-16.19004500470184,-1.1657966243152991e-4,-88.34700271624754
bb_aa423023,2622.424,33344.33,3.05543073500293e-7,3233.684,42769.41,7.96115440634228e-10,611.2600000000002,23.308969106445037,9425.080000000002,28.26591507461689,-3.047469580596588e-7,-99.73944248465071
berlin_5c60a598,2673.434,21068.91,5.51174376750193e-7,3810.617,36365.18,4.02518632734713e-11,1137.183,42.536415711029335,15296.27,72.60114547928679,-5.511341248869195e-7,-99.99269707283732
bb_0d86f259,2660.746,23397.46,1.19477874991615e-6,3299.689,29251.12,4.9370570619300204e-09,638.9429999999998,24.013678870512244,5853.66,25.01835669341886,-1.18984169285422e-6,-99.58678064350605
bb_5327bd8d,2660.746,23397.46,2.4686809952138698e-11,3299.689,29251.12,6.72034218786738e-15,638.9429999999998,24.013678870512244,5853.66,25.01835669341886,-2.468008960995083e-11,-99.97277759985637
bb_69f5ee9e,2660.746,23397.46,6.25517122763014e-7,3299.689,29251.12,2.1580990247500603e-9,638.9429999999998,24.013678870512244,5853.66,25.01835669341886,-6.233590237382639e-7,-99.65498961639653
bb_f993c19d,2660.746,23397.46,6.72881465423994e-8,3299.689,29251.12,1.34774731955328e-10,638.9429999999998,24.013678870512244,5853.66,25.01835669341886,-6.715337181044408e-8,-99.79970509089532
berlin_2c48437b,1829.881,15269.51,1.6454899517044e-4,3195.397,27846.27,4.27020486374966e-8,1365.5159999999998,74.62321320348153,12576.76,82.36518395154789,-1.645062931218025e-4,-99.9740490371313
berlin_1a904c5d,1921.895,15446.41,5.51915357136472e-5,3025.061,29221.65,1.42202961009015e-8,1103.1660000000002,57.39990998467659,13775.240000000002,89.18085173189111,-5.517731541754629e-5,-99.9742346431984
berlin_77df0b89,1921.895,15446.41,7.35966418476263e-6,3025.061,29221.65,3.43754507144345e-10,1103.1660000000002,57.39990998467659,13775.240000000002,89.18085173189111,-7.359320430255486e-6,-99.9953292093428
berlin_adfda3c1,1921.895,15446.41,1.1045341567556e-4,3025.061,29221.65,6.09968163149875e-8,1103.1660000000002,57.39990998467659,13775.240000000002,89.18085173189111,-1.10392418859245e-4,-99.94477598004379
berlin_a7d26d3a,2876.615,26915.97,1.12179921723017e-9,4449.189,35451.28,2.13733209964727e-14,1572.5740000000005,54.66751720337969,8535.309999999998,31.71095078498006,-1.1217778439091736e-9,-99.9980947284801
berlin_1f43a83c,1360.634,11821.78,3.2251270149817e-4,2793.966,24005.41,1.71146970909961e-8,1433.3319999999999,105.34295041870186,12183.63,103.06087577336069,-3.22495586801079e-4,-99.99469332618173
bb_e9cc9398,2340.02,21592.23,5.49298553352857e-15,2787.483,26245.85,5.918491725260279e-19,447.4630000000002,19.122186989854796,4653.619999999999,21.552289874644718,-5.492393684356044e-15,-99.98922536444137
bb_c5a5b734,4782.514,57272.91,7.28032855849547e-14,4599.063,70747.9,6.41466147337888e-16,-183.45100000000002,-3.835869586581451,13474.98999999999,23.52768525294068,-7.216181943761681e-14,-99.11890494751181
berlin_07240ddf,1800.693,14803.72,8.85162721984343e-8,2636.566,22896.9,3.11470798933129e-12,835.8729999999998,46.41951737469962,8093.180000000002,54.66990729357217,-8.851315749044496e-8,-99.9964812029337
bb_f8eda091,2467.211,18392.79,1.10212394917952e-7,3569.471,35176.74,4.6853267044809e-13,1102.2600000000002,44.67635723089757,16783.949999999997,91.25287680661823,-1.1021192638528156e-7,-99.99957488205315
berlin_e839a373,1907.36,16716.78,7.6408195300344e-5,1862.312,15032.14,9.37931229623914e-6,-45.048,-2.361798506836675,-1684.6399999999994,-10.077538856167273,-6.702888300410486e-5,-87.7247299725231
berlin_a30ce1af,2598.994,20704.14,2.54331183880394e-6,3260.75,23755.31,1.50369342005342e-8,661.7559999999999,25.462005683737626,3051.170000000002,14.737004289963272,-2.528274904603406e-6,-99.40876561139252
berlin_6efe47e2,1708.364,12196.58,3.8654888622271e-4,2008.412,12674.28,1.16751693346468e-5,300.048,17.563470080146853,477.7000000000007,3.9166717227288363,-3.748737168880632e-4,-96.97963963918393
berlin_744fcd89,1708.364,12196.58,1.37518848839264e-5,2008.412,12674.28,3.64696199976871e-7,300.048,17.563470080146853,477.7000000000007,3.9166717227288363,-1.3387188683949528e-5,-97.34802753909655
berlin_aef29588,1708.364,12196.58,8.91209435512299e-5,2008.412,12674.28,2.54795656076217e-6,300.048,17.563470080146853,477.7000000000007,3.9166717227288363,-8.657298699046773e-5,-97.1410125844353
berlin_02089b91,497.279,3956.5,8.5272266895015e-4,2729.403,22698.92,3.81068617022232e-20,2232.124,448.86753713710004,18742.42,473.7121192973587,-8.5272266895015e-4,-100
berlin_03709685,497.279,3956.5,0.035078788621524,2729.403,22698.92,1.02021121070833e-10,2232.124,448.86753713710004,18742.42,473.7121192973587,-0.03507878851950288,-99.99999970916579
berlin_039b823b,497.279,3956.5,0.0284084324203218,2729.403,22698.92,2.5475192342858298e-11,2232.124,448.86753713710004,18742.42,473.7121192973587,-0.028408432394846608,-99.99999991032524
berlin_89626378,497.279,3956.5,0.0309961882202711,2729.403,22698.92,3.13286098764985e-11,2232.124,448.86753713710004,18742.42,473.7121192973587,-0.03099618818894249,-99.99999989892754
berlin_b9f3ac3a,497.279,3956.5,0.00574890146146636,2729.403,22698.92,2.5981415490328204e-15,2232.124,448.86753713710004,18742.42,473.7121192973587,-0.005748901461463762,-99.99999999995482
berlin_f99dcc9d,497.279,3956.5,0.0401112081470033,2729.403,22698.92,4.3966727925486503e-10,2232.124,448.86753713710004,18742.42,473.7121192973587,-0.04011120770733602,-99.99999890387924
berlin_17de4063,1466.268,15242.21,1.4338849489152e-4,2643.236,23705.16,5.06188897805706e-8,1176.9679999999998,80.26963692858331,8462.95,55.52311639847503,-1.4333787600173944e-4,-99.96469808137755
berlin_9bcfff88,1466.268,15242.21,3.195145171255e-4,2643.236,23705.16,1.94990130647828e-7,1176.9679999999998,80.26963692858331,8462.95,55.52311639847503,-3.1931952699485215e-4,-99.93897299803399
berlin_b97b2590,1016.253,8987.02,0.00327501870985145,3303.027,29622.08,4.6622205565589697e-11,2286.774,225.02014754199985,20635.06,229.60959250118506,-0.0032750186632292443,-99.99999857642933
berlin_c5b9e097,1801.408,15614.41,1.4389095233073e-4,2160.701,14196.27,4.44308683343221e-6,359.2930000000001,19.94512070558142,-1418.1399999999994,-9.08225158683549,-1.3944786549729778e-4,-96.91218470552626
berlin_a19bf4dd,1541.367,15837.09,2.70027952988054e-5,2713.644,23813.06,5.0496561473630005e-09,1172.2769999999998,76.05437251478719,7975.970000000001,50.36259817933725,-2.6997745642658036e-5,-99.981299505879
berlin_0d4e6851,2921.708,22769.45,3.00677075986916e-8,4126.592,30545.46,5.33301318516268e-12,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-3.006237458550644e-8,-99.98226331965063
berlin_2308f17e,2921.708,22769.45,2.29068991625487e-8,4126.592,30545.46,4.06292348241341e-12,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-2.2902836239066285e-8,-99.98226331965063
berlin_31c75018,2921.708,22769.45,1.17963348925074e-6,4126.592,30545.46,7.12913384560893e-10,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-1.178920575866179e-6,-99.93956484017643
berlin_5cebc3df,2921.708,22769.45,1.2240630145717398e-11,4126.592,30545.46,1.53242951749959e-16,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-1.2240476902765648e-11,-99.99874807955206
berlin_8105d47f,2921.708,22769.45,3.42631959026597e-8,4126.592,30545.46,6.07715353473264e-12,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-3.425711874912496e-8,-99.98226331965063
berlin_9046384f,2921.708,22769.45,2.30810968406178e-6,4126.592,30545.46,1.6507464330711102e-9,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-2.306458937628709e-6,-99.92848058978868
berlin_a8b970a9,2921.708,22769.45,2.32161492810146e-6,4126.592,30545.46,1.6604053039558902e-9,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-2.319954522797504e-6,-99.92848058978869
berlin_ad3c2d31,2921.708,22769.45,1.85163126816641e-16,4126.592,30545.46,4.9036498113845396e-23,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-1.8516307778014287e-16,-99.9999735171365
berlin_e064ded8,2921.708,22769.45,1.60657752012515e-6,4126.592,30545.46,1.1490147669810001e-9,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-1.605428505358169e-6,-99.9284805897887
berlin_fa0e9dc7,2921.708,22769.45,1.79385586201847e-6,4126.592,30545.46,1.2829551325566202e-9,1204.8839999999996,41.23902867774601,7776.009999999998,34.15106645088045,-1.7925729068859134e-6,-99.92848058978868
berlin_33e8db84,780.068,5460.53,0.00883977457860493,2103.895,11784.63,6.828695645388499e-12,1323.827,169.70661532071566,6324.0999999999995,115.81476523341142,-0.008839774571776234,-99.99999992275035
berlin_47568ddc,1769.831,14477.35,1.6552514237833e-5,2590.693,22486.8,9.89433646373849e-9,820.8620000000003,46.38081263126255,8009.449999999999,55.32400611990453,-1.6542619901369262e-5,-99.94022457059047
berlin_bc3b8a11,780.068,5460.53,0.00868267703034924,1587.151,9531.22,5.0049940504817996e-11,807.0830000000001,103.46315962198167,4070.6899999999996,74.54752560648873,-0.0086826769802993,-99.99999942356557
berlin_6642cb43,1769.831,14477.35,8.823277416929779e-11,2590.693,22486.8,6.47753819645664e-17,820.8620000000003,46.38081263126255,8009.449999999999,55.32400611990453,-8.823270939391582e-11,-99.99992658580378
berlin_c367e0ee,1769.831,14477.35,5.55007335555761e-5,2590.693,22486.8,6.9861399049463e-8,820.8620000000003,46.38081263126255,8009.449999999999,55.32400611990453,-5.5430872156526635e-5,-99.87412526902999
bb_01e8e15b,2407.035,19573.29,4.83239926770003e-6,2397.112,20679.28,3.6239794906309e-7,-9.922999999999774,-0.412249925738503,1105.989999999998,5.650506378845855,-4.47000131863694e-6,-92.50066211446199
berlin_cdc7d477,1607.732,14732.99,1.8286075252429e-4,1640.707,12465.51,2.00480764543174e-5,32.975000000000136,2.0510259172548744,-2267.4799999999996,-15.390494393873881,-1.628126760699726e-4,-89.03642461404924
berlin_f5ffa1eb,1444.655,15156.93,1.9079397342103e-4,2621.623,23619.88,6.73539332336452e-8,1176.968,81.47052410437094,8462.95,55.835515503469374,-1.9072661948779635e-4,-99.96469808137753
berlin_72751f50,2655.44,20954.86,5.71189858243463e-7,3727.722,36575.23,4.8309292768228895e-11,1072.2820000000002,40.38057723013889,15620.370000000003,74.54294612323825,-5.711415489506947e-7,-99.99154234059462
berlin_e54726df,2655.44,20954.86,9.37111890537202e-7,3727.722,36575.23,1.23912547352766e-10,1072.2820000000002,40.38057723013889,15620.370000000003,74.54294612323825,-9.369879779898493e-7,-99.98677718759052
berlin_7a8a1b90,989.048,6883.8,0.00381203308347693,869.274,5842.58,5.7505563180698e-4,-119.774,-12.110029038024443,-1041.2200000000003,-15.125657340422444,-0.00323697745166995,-84.91472609984604
berlin_4a57354e,1418.022,11690.7,9.0556462581433e-4,1325.034,10879.99,1.1526494486459e-4,-92.98799999999983,-6.557585143248824,-810.710000000001,-6.934657462769559,-7.9029968094974e-4,-87.27148327366058
berlin_01b9b16d,763.874,5598.32,8.6884365598871e-4,4358.497,20304.83,3.85155814233958e-20,3594.6230000000005,470.57800108394844,14706.510000000002,262.6950585175553,-8.6884365598871e-4,-100
berlin_2a7849f1,1004.474,7802.88,7.2846269769293e-4,2501.977,16293.77,1.81223781360932e-8,1497.5029999999997,149.0833013099393,8490.89,108.81738537565617,-7.284445753147939e-4,-99.99751224349667
berlin_08bfc29a,763.874,5598.32,0.00624230502387833,2103.895,11784.63,9.63657648554141e-13,1340.021,175.42435008915083,6186.3099999999995,110.50297232026752,-0.006242305022914672,-99.99999998456246
berlin_1eb57042,763.874,5598.32,0.0141678054425843,2103.895,11784.63,5.0941489882361195e-12,1340.021,175.42435008915083,6186.3099999999995,110.50297232026752,-0.01416780543749015,-99.99999996404419
berlin_2af3106e,763.874,5598.32,0.0090451255600008,4358.497,20304.83,2.72545195840158e-16,3594.6230000000005,470.57800108394844,14706.510000000002,262.6950585175553,-0.009045125560000528,-99.99999999999699
berlin_37826d21,763.874,5598.32,0.010750682619522,2103.895,11784.63,2.4697296993446597e-12,1340.021,175.42435008915083,6186.3099999999995,110.50297232026752,-0.010750682617052271,-99.99999997702723
berlin_42006247,763.874,5598.32,0.012863444252793,4358.497,20304.83,1.92971236307796e-15,3594.6230000000005,470.57800108394844,14706.510000000002,262.6950585175553,-0.012863444252791071,-99.99999999998501
berlin_4d5a6099,763.874,5598.32,0.002802323468701,4358.497,20304.83,6.719121017985159e-18,3594.6230000000005,470.57800108394844,14706.510000000002,262.6950585175553,-0.0028023234687009936,-99.99999999999976
bb_72fd14a2,4027.165,52369.24,9.06384875019463e-10,5434.713,59823.74,2.89834197491122e-13,1407.5479999999998,34.95133673440249,7454.5,14.234501016245416,-9.060950408219719e-10,-99.96802305450156
berlin_c4f839b9,2037.899,16158.81,1.00565652875915e-6,2905.704,27682.89,6.605818188585339e-11,867.8050000000003,42.58331742642792,11524.08,71.31762796889127,-1.005590470577264e-6,-99.99343133763897
berlin_2910ccdf,2071.3,17177.52,1.32292579547849e-5,3798.731,26625.76,6.20706616510153e-10,1727.431,83.39839714189156,9448.239999999998,55.003516223529346,-1.322863724816839e-5,-99.99530807685032
berlin_dfe90f67,2071.3,17177.52,2.84713154224733e-6,3798.731,26625.76,5.5493902024252293e-11,1727.431,83.39839714189156,9448.239999999998,55.003516223529346,-2.847076048345306e-6,-99.99805088380356
berlin_365ccb57,1730.75,14279.66,2.1270304628731e-4,2553.939,22104.1,4.56113315093834e-7,823.1889999999999,47.562559583995366,7824.439999999999,54.79430182511348,-2.1224693297221617e-4,-99.78556333674803
berlin_48fc83c4,2032.2,18179.89,3.4337711212862103e-9,3815.917,29129.45,8.73166342708226e-16,1783.7169999999999,87.77270937899812,10949.560000000001,60.22896728198027,-3.4337702481198676e-9,-99.99997457121304
berlin_6230bdaa,2032.2,18179.89,4.19272632523426e-9,3815.917,29129.45,1.0661594445497001e-15,1783.7169999999999,87.77270937899812,10949.560000000001,60.22896728198027,-4.192725259074816e-9,-99.99997457121306
