person,timeCar,distCar,expSum
berlin_397b4702,4301.642000,32199.610000,3.48602450699791e-10
bb_baf4f9c5,3782.082000,32427.460000,7.29923228873872e-10
berlin_9a10ea3b,2960.437000,28367.650000,9.89701226800381e-08
berlin_2db10d77,1215.907000,9262.140000,0.000133976042097211
berlin_dc4f35d7,2994.606000,26104.950000,3.18051449524806e-19
bb_b04301fa,3374.242000,44110.640000,3.52943380266541e-09
bb_292fbb42,3613.043000,56762.490000,2.51670332255683e-11
bb_4d3b03b4,3613.043000,56762.490000,2.72326229571662e-11
berlin_0392c860,3493.312000,33838.000000,1.26298987223803e-09
berlin_19be8ea8,3493.312000,33838.000000,7.09712932053765e-09
berlin_295ef0a3,3493.312000,33838.000000,1.83609619972618e-16
berlin_50145e0c,3493.312000,33838.000000,1.76069940250624e-16
berlin_9e408b6c,3493.312000,33838.000000,1.61479155846469e-10
berlin_23c553ec,1999.420000,15635.980000,1.20485821603842e-07
berlin_72a90b1c,4280.801000,31827.440000,2.05907810479475e-11
berlin_9cd3e4e6,4280.801000,31827.440000,2.25593850269980e-11
berlin_b0f7ed08,4280.801000,31827.440000,2.16947738425469e-11
berlin_1a8e3258,3985.512000,30145.810000,5.30406238461316e-10
berlin_a9acb7df,2127.677000,16879.150000,2.15695914776541e-07
bb_1886d2fc,3261.641000,49722.490000,4.09314451039379e-15
bb_3633dfab,3261.641000,49722.490000,5.38167313660359e-15
bb_909cca6e,3261.641000,49722.490000,4.99811236072186e-15
berlin_ba271f23,556.671000,4111.460000,0.00270725864718128
berlin_1d56e784,2561.329000,20692.390000,5.84893709060545e-16
berlin_cec1b1a2,2561.329000,20692.390000,2.72342309871515e-09
bb_b74aa816,3077.963000,27067.350000,1.54749324997478e-08
berlin_a3d7dbf4,908.387000,6049.180000,2.65860739380089e-05
berlin_b3d85c8a,908.387000,6049.180000,0.000747061693983813
berlin_ca2a445d,908.387000,6049.180000,0.000626678620775743
bb_bcae3649,3618.962000,56160.240000,1.33499106320872e-16
bb_4c4a0e20,4498.535000,44863.470000,1.84664041311590e-30
bb_0ca936f3,2354.591000,19493.890000,3.33363942777107e-07
bb_2a86b073,2354.591000,19493.890000,1.15676905116986e-06
bb_77df76e2,3002.092000,32114.530000,8.77188465127799e-09
berlin_6f144554,4035.345000,28887.110000,9.58504749307540e-13
bb_6634abd1,3199.104000,29257.420000,1.34245333463638e-09
berlin_378b11d2,1579.648000,10642.800000,2.98441842149672e-05
bb_066bdbe0,1907.071000,15501.980000,7.29388724659762e-07
berlin_fff7f22e,2998.260000,25967.570000,1.02021783131512e-09
berlin_1311855f,3703.690000,27384.570000,7.40842482558829e-10
berlin_e1421beb,2578.847000,20817.110000,4.48720538819108e-16
berlin_33d09a55,3703.690000,27384.570000,2.07496306836367e-09
berlin_5276cbd0,3703.690000,27384.570000,9.17935582381399e-09
berlin_52d5de8f,3703.690000,27384.570000,4.13602111767108e-10
berlin_86c339aa,3703.690000,27384.570000,8.49111328661390e-09
berlin_888b85ef,3703.690000,27384.570000,5.37253165173830e-12
berlin_a6badbac,3703.690000,27384.570000,6.39419280769122e-11
berlin_d8fa6ca1,3703.690000,27384.570000,8.52734749779424e-09
berlin_f93d3c49,3703.690000,27384.570000,6.13828782292966e-11
berlin_630f1567,3574.748000,35195.280000,9.11081187190600e-12
berlin_c2e9fc99,3341.981000,24273.270000,1.39748047000835e-13
berlin_97309ab4,3574.748000,35195.280000,7.48194386907973e-10
bb_a9aeaeae,4644.635000,48507.280000,5.69728426115516e-13
bb_c40ac624,4644.635000,48507.280000,4.70790798703142e-22
berlin_5d5ed723,3514.062000,33899.860000,7.72864134084140e-09
berlin_a11844d8,3514.062000,33899.860000,1.60693831826964e-16
berlin_c87fa5f1,3514.062000,33899.860000,1.33428470638313e-09
bb_60e7a2de,2736.819000,30373.780000,6.65997871636858e-21
berlin_1346fae0,3965.141000,29942.130000,4.82223650416439e-10
berlin_35838b95,3965.141000,29942.130000,1.52827489497487e-09
berlin_8ed1b42b,3965.141000,29942.130000,5.60964737803044e-10
berlin_c9a089fe,3965.141000,29942.130000,4.74970011208858e-16
bb_9ce9b137,2766.468000,25343.620000,1.50158825393166e-07
berlin_52f2ea1c,2775.810000,21598.920000,4.58645117558629e-08
berlin_f6070492,2775.810000,21598.920000,5.63173005158293e-08
berlin_6ae285e0,3536.322000,34194.490000,3.29001757671750e-09
bb_1cab869b,4413.314000,50804.700000,2.39438714315176e-13
berlin_65b6e6cd,3329.788000,29619.400000,2.52460972953110e-08
berlin_a57c80e5,3329.788000,29619.400000,7.59227232328024e-12
berlin_c300268c,3329.788000,29619.400000,2.00774746854389e-09
berlin_49ac4276,2547.287000,20596.250000,3.10949116087018e-09
berlin_5dd37257,2547.287000,20596.250000,1.45912842204387e-07
berlin_6638e555,2547.287000,20596.250000,2.83825952287585e-09
bb_300244e3,3238.138000,41047.470000,1.14845259093675e-09
berlin_e7312ca5,2547.287000,20596.250000,8.02484719421054e-08
bb_8ea648e3,3238.138000,41047.470000,1.17476475372815e-09
berlin_fdd993b0,2547.287000,20596.250000,2.17277303377824e-08
bb_c194dda0,3238.138000,41047.470000,6.03379183658950e-18
bb_1b38bd39,3588.299000,36020.540000,2.37748094397070e-09
bb_fd206a78,2276.911000,18714.980000,8.50018371284234e-07
bb_c4a5433b,4836.983000,66385.990000,8.95006631788655e-13
berlin_9197e857,2155.841000,17358.900000,3.64946433116517e-08
berlin_a6e5bde3,2155.841000,17358.900000,1.63288914488262e-06
berlin_e9677967,2155.841000,17358.900000,9.11161459854549e-14
bb_3bc97a61,5165.234000,42796.030000,1.41854101087159e-12
bb_8baeb4b5,5165.234000,42796.030000,1.94638915027591e-30
berlin_b01f0c3b,984.587000,8086.440000,0.000453875221049201
berlin_dc851995,984.587000,8086.440000,0.000264686975771287
bb_08356db4,4958.706000,62637.050000,3.18445953425504e-15
berlin_1525b055,2819.444000,26540.320000,4.38842941233065e-08
berlin_582da081,2819.444000,26540.320000,8.94023234195445e-09
berlin_bf4a5c36,3011.531000,28936.380000,4.19130360914178e-10
bb_b18d4a41,4584.443000,46230.600000,7.77167177386783e-11
bb_015c9a5b,3649.058000,59295.180000,2.34713544188738e-12
bb_35add4f1,4604.137000,41868.590000,1.07515308729074e-11
berlin_f4859c8e,3330.970000,30617.480000,7.36154077648139e-09
berlin_124f81e6,1486.273000,10800.220000,2.79045194635719e-07
berlin_5d24bd4d,1486.273000,10800.220000,5.68219651070167e-05
berlin_1b3cf333,1217.707000,10658.440000,8.46564935477187e-05
berlin_d9b45f0c,1217.707000,10658.440000,1.81398328409051e-05
bb_d397c54a,2090.195000,16317.040000,2.29726950346976e-06
bb_2528fe2a,3661.332000,48832.070000,2.06412454863326e-15
berlin_c13e4c14,2772.386000,23255.590000,3.89951486885383e-08
bb_581a1f9e,2121.937000,21438.670000,6.87191384949985e-08
bb_ac57b27c,2121.937000,21438.670000,9.79628796181483e-07
berlin_0d915bdc,999.277000,8182.750000,0.000114345789572400
berlin_1eaa4d0a,999.277000,8182.750000,0.000329075933041608
berlin_4caacee6,999.277000,8182.750000,0.000195400904040449
berlin_951019dd,999.277000,8182.750000,0.000110798737970488
berlin_f2876124,999.277000,8182.750000,0.000116852452626819
bb_40f33428,3451.644000,38122.930000,3.14674043992666e-09
bb_4701bc78,3451.644000,38122.930000,8.43586721378116e-11
berlin_0164baa7,2772.790000,25672.900000,5.42365783994410e-08
berlin_57f921b1,2772.790000,25672.900000,1.29657288768402e-07
berlin_a17fd698,2772.790000,25672.900000,2.59819865769596e-08
berlin_cec7bc47,2772.790000,25672.900000,1.23377946124724e-08
berlin_dc73694f,2772.790000,25672.900000,2.33344548521707e-09
berlin_b1478a4f,1410.089000,8326.360000,6.32842198451820e-05
bb_c66ab40f,3247.443000,29509.290000,1.77490978459521e-08
berlin_3bad89c8,2948.219000,28703.680000,4.03190443048946e-11
berlin_b149ec98,2948.219000,28703.680000,8.04731066147616e-09
berlin_e09e0c8d,2948.219000,28703.680000,4.13064573267068e-11
berlin_06ae090d,1181.774000,9318.360000,0.000252990221930474
berlin_fa6d8e3e,3491.730000,33723.020000,1.64603310433559e-10
berlin_02578b2c,3217.226000,24361.150000,7.56246234117913e-09
berlin_590250a3,3217.226000,24361.150000,1.13442012943340e-18
bb_72698430,4145.473000,71118.100000,5.32393217412832e-14
bb_9a383bbd,4145.473000,71118.100000,8.44099821593243e-43
bb_b58233a4,4145.473000,71118.100000,2.82458484865419e-13
bb_13f9a8bb,3315.182000,40090.560000,3.94739796739627e-09
bb_6f67007c,3315.182000,40090.560000,2.39172125605199e-10
bb_3004d564,2070.100000,16872.620000,2.00470120788178e-07
bb_3f049033,2070.100000,16872.620000,1.26682883702410e-13
bb_50b40445,2070.100000,16872.620000,5.69504582736232e-08
bb_6cdbeff2,2070.100000,16872.620000,6.06053938154581e-07
bb_eb3525c6,2070.100000,16872.620000,8.20153446026618e-07
berlin_4bb50d0e,1003.162000,8501.410000,0.000295378386274543
bb_39792147,4560.309000,47308.610000,3.24341544463916e-13
berlin_08b4a412,2587.091000,19454.360000,3.33957770037110e-11
berlin_0b658a29,2587.091000,19454.360000,2.40173954833259e-08
berlin_129e189f,2587.091000,19454.360000,3.92309089175971e-07
berlin_14c2328c,2587.091000,19454.360000,3.53593272113111e-09
berlin_377194d2,2587.091000,19454.360000,7.43894609985325e-07
berlin_499779c2,2587.091000,19454.360000,1.45028286993694e-07
berlin_50d8f84b,2587.091000,19454.360000,2.40334165978424e-07
berlin_70f279bb,2587.091000,19454.360000,5.23538359784671e-07
berlin_74f829aa,2587.091000,19454.360000,3.40129578557515e-09
berlin_8c087e36,2587.091000,19454.360000,2.94255258330278e-09
berlin_9445b509,2587.091000,19454.360000,3.46623985659018e-09
berlin_9db53f12,2587.091000,19454.360000,1.06110972354122e-07
berlin_b0328cf8,2587.091000,19454.360000,2.16256165271862e-07
berlin_bd65f742,2587.091000,19454.360000,3.42556073064710e-09
berlin_c1be4718,2587.091000,19454.360000,8.41403000353949e-07
berlin_c685ee20,2587.091000,19454.360000,3.62078664561010e-09
berlin_d1b79a92,2587.091000,19454.360000,1.15654194682269e-07
berlin_ddd968e0,2587.091000,19454.360000,3.87552948847417e-09
berlin_def9d089,2587.091000,19454.360000,1.74087787447260e-08
berlin_f733ce12,2587.091000,19454.360000,2.20947871881676e-07
berlin_f7a39ce8,2587.091000,19454.360000,4.25576041375631e-09
berlin_f7feb48e,2587.091000,19454.360000,1.21447397339668e-07
berlin_03abafb4,4044.275000,28974.410000,1.42494570806688e-11
berlin_66aff977,4044.275000,28974.410000,2.48795317202282e-09
berlin_c54f387f,4044.275000,28974.410000,1.38446229071297e-09
berlin_f6b15b09,4044.275000,28974.410000,8.83865822753850e-13
bb_67436f27,3223.884000,40724.540000,1.10872187500334e-10
bb_cbfab968,3223.884000,40724.540000,1.22424918284713e-08
berlin_26458ddf,2885.119000,26940.670000,2.68641824115671e-08
berlin_2492375b,2280.425000,16882.810000,2.95832089093109e-06
berlin_54b5d43b,2280.425000,16882.810000,1.19765351259812e-06
berlin_c3d1ca41,2280.425000,16882.810000,1.47573480570891e-07
bb_4ad1a3b0,2082.454000,16261.060000,1.28581283068269e-09
bb_780de26f,2082.454000,16261.060000,7.22307016927539e-08
bb_91e9baad,2082.454000,16261.060000,6.45821239660997e-08
berlin_26d06aba,3492.343000,33649.250000,2.35847765291336e-11
berlin_993d815a,3492.343000,33649.250000,1.00285398962393e-08
berlin_dd93bec9,2637.967000,20391.770000,1.51607052023793e-11
berlin_f2ccef20,2637.967000,20391.770000,2.18813032678165e-09
berlin_c08af8d5,4042.708000,33763.990000,3.17724685026998e-11
bb_07c48486,2129.864000,21447.390000,1.97721537197393e-07
bb_f5da29b7,2129.864000,21447.390000,4.13505548551740e-07
berlin_237e1742,3458.705000,34062.800000,2.33120119246558e-11
berlin_657adf81,3458.705000,34062.800000,1.96669726200159e-10
berlin_781d01d3,3458.705000,34062.800000,5.48113011280563e-10
berlin_788eb1f1,3458.705000,34062.800000,1.59058143783270e-16
berlin_94d3d8ca,3458.705000,34062.800000,1.55609390610787e-10
berlin_cacdbcaa,3458.705000,34062.800000,1.03687147801584e-12
berlin_d0b942fd,3458.705000,34062.800000,8.92811714680738e-24
berlin_d827a7e0,3458.705000,34062.800000,1.60896727347134e-16
berlin_efe68df5,3458.705000,34062.800000,4.08081513654148e-09
berlin_f1d9a74e,3458.705000,34062.800000,2.01119828096523e-11
berlin_514bd9b5,2222.793000,17458.690000,3.92457240373072e-10
berlin_8802d75f,2625.163000,19907.340000,5.99363963855651e-07
berlin_bbcfa917,2625.163000,19907.340000,2.11661722003589e-07
berlin_eb3fbe00,2625.163000,19907.340000,1.20520744894508e-07
berlin_a9972cd2,3801.102000,29417.980000,5.55638339193904e-09
bb_caec0d9a,5403.316000,61986.310000,1.68946106934031e-40
berlin_a6429e48,2785.805000,26301.130000,4.70739090552459e-08
berlin_cd82ef70,2785.805000,26301.130000,2.19402793437807e-08
berlin_2f3a1a16,2530.318000,20685.000000,5.44507796364108e-07
berlin_b3e0bda8,2530.318000,20685.000000,2.13020783324782e-08
bb_3dd5c729,2908.261000,39218.240000,4.42592622293487e-17
bb_e30db230,3103.104000,30981.190000,3.44502139333343e-09
bb_a18ae56c,4151.878000,72699.670000,4.43042674797005e-15
berlin_271c8d0a,3281.454000,29242.100000,5.57420126406818e-09
bb_331dbe1a,2097.214000,17069.380000,1.78275678835933e-06
bb_cf7c8f75,3789.548000,52101.090000,8.62352423918167e-22
bb_78118c95,3372.157000,33981.050000,1.23138306535325e-12
berlin_09352d45,1133.778000,9631.860000,0.000114904186850109
berlin_25bc6ade,1133.778000,9631.860000,1.99097566519698e-05
berlin_5ca1e22e,1133.778000,9631.860000,1.87128381312341e-05
bb_d83f0594,2602.094000,26721.440000,3.21789630425369e-09
berlin_05081bd1,3789.201000,29373.060000,1.10077846266272e-09
berlin_8ede3e52,3789.201000,29373.060000,1.84493483426362e-12
berlin_31ab829a,1149.164000,9091.070000,2.28371607389723e-05
berlin_32f11d22,1149.164000,9091.070000,2.06388688309455e-05
berlin_3a86d793,1149.164000,9091.070000,7.92815227181886e-05
berlin_3c7fbb53,1149.164000,9091.070000,2.14488261257151e-05
