person,timeCar,distCar,expSum
berlin_00e703b2,4549.459000,56682.510000,1.98655691242138e-11
berlin_85a3c69e,4549.459000,56682.510000,7.73283092039295e-24
berlin_cfb3af52,4549.459000,56682.510000,2.37205438381997e-12
berlin_fac24e28,4549.459000,56682.510000,2.28842296669518e-15
bb_ca670a21,1960.590000,32524.990000,2.06102152497649e-13
berlin_89833952,5029.274000,62727.560000,2.58081361598929e-13
berlin_ad4db45a,5029.274000,62727.560000,1.93688745500035e-12
berlin_7c2d1a5d,2788.129000,38860.280000,1.45615310637412e-10
berlin_06b90de9,2093.523000,32513.930000,4.50919755275132e-07
berlin_5942b18c,2093.523000,32513.930000,4.11335617564859e-10
berlin_c18ed0c1,2093.523000,32513.930000,1.40319253245971e-20
berlin_34b2e0ab,4101.216000,51969.390000,1.17912313629197e-12
berlin_39f2da5d,4101.216000,51969.390000,4.42676318235188e-10
berlin_6f77e249,4101.216000,51969.390000,3.90252125645810e-16
berlin_750e5b7f,4101.216000,51969.390000,4.55033395158745e-10
berlin_9875046b,4101.216000,51969.390000,4.64371630183060e-14
berlin_b800e706,4101.216000,51969.390000,4.07826043614505e-16
bb_bb96a994,2178.629000,22893.600000,1.49942520172126e-06
berlin_0044a06f,2051.908000,33237.340000,1.69852664817033e-07
berlin_2c4a5a1c,2051.908000,33237.340000,9.47077967711705e-14
berlin_6cae6b5d,2051.908000,33237.340000,1.50539467887001e-07
berlin_a28c929b,2051.908000,33237.340000,5.00702294569917e-21
berlin_355a3233,4856.715000,65949.930000,9.76776731973758e-27
berlin_a5c0a043,4856.715000,65949.930000,1.65283972073747e-12
berlin_de21737b,2335.109000,34335.770000,1.34160854776748e-07
bb_7de1c91b,2531.861000,32827.830000,2.64673038655187e-08
bb_91221f91,4417.884000,56334.780000,4.28016960790171e-15
bb_f3fa2eb7,4417.884000,56334.780000,1.94327056660848e-23
berlin_3cac625d,4704.226000,66913.760000,3.40844377955363e-41
berlin_426424ae,4704.226000,66913.760000,9.46453775638216e-17
berlin_077ed868,3747.842000,59401.350000,8.40790657099963e-10
berlin_018afdec,2256.978000,36013.370000,1.49052581925072e-07
berlin_3fb54357,5495.784000,65286.640000,1.04725445155398e-17
berlin_a3cdedea,2256.978000,36013.370000,1.13962825278635e-06
bb_3ea5b57c,1597.653000,24257.400000,8.09827713640285e-06
bb_f29cd419,1597.653000,24257.400000,1.89654227455953e-05
berlin_62948aa1,4462.136000,55080.190000,5.72640782228713e-15
berlin_7c240a56,2792.313000,38908.310000,1.66848838992570e-08
berlin_86c1099f,4650.226000,65576.600000,3.43121843032927e-26
berlin_7d57008f,2792.313000,38908.310000,2.38260212894084e-16
berlin_bd07091a,5289.329000,61493.670000,4.09143374757667e-12
bb_82abe910,5479.676000,70915.980000,1.77423456794577e-13
