personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_ecf9545a,28800.0,car,3,m,medium,3600.0,false,805599.3380082682,5814948.483785047,-13.720295054904978,
berlin_0a306054,28800.0,car,45,f,medium,3000.0,false,799508.884796618,5831944.642872708,-5.389388403045399,
berlin_2f5092d3,28800.0,car,29,m,medium,2600.0,false,798530.5670176409,5826619.288159171,-4.340453128811218,
bb_e3a45999,28800.0,car,23,f,medium,3000.0,false,772405.65,5820711.5,-17.950154207835062,
berlin_ded11ee0,28800.0,car,18,f,medium,3000.0,false,797601.217269718,5832275.956973645,-4.7605011840737985,
berlin_2e91df68,28800.0,car,62,m,very_low,900.0,false,799038.7599794671,5825316.923198623,-7.37792130209357,
berlin_6ba39d46,28800.0,car,32,f,medium,3600.0,false,813903.3450456676,5821462.716023161,-15.118669120981599,
berlin_15d798b7,28800.0,car,45,f,very_high,5600.0,false,808717.7423317386,5821597.222971626,-10.37757643699257,
berlin_d7b4859a,28800.0,car,90,m,very_high,5600.0,true,799783.4115462492,5832648.310409152,-5.568693370825051,
berlin_7c431f71,28800.0,car,8,m,medium,3600.0,false,800755.6074033671,5826228.147414599,-5.611209873700893,
berlin_6880de4a,28800.0,car,68,m,very_high,5600.0,false,793669.523570061,5821647.531413678,-5.533771621140519,
berlin_4fa0a9fc,28800.0,car,88,m,medium,2600.0,false,799541.3274737541,5826138.933267292,-4.970991301465865,
berlin_e442ad53,28800.0,car,40,m,high,4600.0,false,801850.7212532539,5828033.704726109,-5.916994014861847,
berlin_a0655540,28800.0,car,19,f,medium,1500.0,false,795201.9957204193,5824019.012072037,-5.359728878635632,
berlin_a80cdfeb,28800.0,car,26,f,high,2600.0,false,794281.8275174911,5828073.004880063,-2.355504798204089,
berlin_e9008761,28800.0,car,65,m,very_low,500.0,false,781521.6429511891,5828088.146731814,-28.20224254992736,
berlin_326aafad,28800.0,car,9,m,very_low,1500.0,false,788225.8062226559,5818455.116423179,-12.77927785372043,
berlin_dba371f4,28800.0,car,76,m,medium,3000.0,true,789955.3693632558,5835117.936392371,-7.9636269745039625,
