personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_4a7d93f6,28800.0,car,34,m,very_high,5600.0,false,780239.8443256684,5827701.272732552,-11.471815459074326,
berlin_6bf8cf08,28800.0,car,30,m,medium,1500.0,false,801615.2827548455,5823592.269580281,-6.9188507517831574,
bb_e38667b4,28800.0,car,64,f,high,3600.0,false,810230.46,5851884.38,-18.829808045868432,
berlin_48e76a1b,28800.0,car,19,f,high,3600.0,false,793811.1445681422,5832407.408772452,-4.653453444721138,
bb_c690c611,28800.0,car,66,f,medium,1500.0,false,780250.96,5847685.04,-16.01531535556068,
berlin_89a7e967,28800.0,car,20,f,low,2000.0,false,797320.5721590957,5828131.520791106,-2.6272530528832347,
berlin_3482c477,28800.0,car,46,f,high,3000.0,false,793878.4503396082,5823470.753449112,-5.120455728323511,
berlin_8bfd66fd,28800.0,car,61,f,low,900.0,false,793376.8848429932,5826022.666875439,-3.860467861268831,
berlin_eae4005f,28800.0,car,3,m,very_low,1500.0,false,795514.2487720742,5820445.101282328,-7.396825275971318,
berlin_24dcee29,28800.0,car,52,m,very_high,5600.0,false,793433.2945736204,5826223.067986217,-4.014519866530912,
berlin_4da63b85,28800.0,car,29,f,medium,2600.0,false,799757.3615334095,5813399.970598736,-12.109220525985322,
berlin_398a11f7,28800.0,car,18,f,medium,1500.0,false,800525.1899782456,5828315.518471129,-5.436582303519486,
berlin_49e174ef,28800.0,car,92,m,medium,2000.0,true,802402.4212290061,5832617.769285582,-7.6317831247001875,
bb_14820c41,28800.0,car,48,f,high,3600.0,false,767745.68,5820521.16,-20.584612294477562,
bb_8b45cbf9,28800.0,car,52,m,very_low,499.0,true,792198.9,5813301.17,-12.746617450882189,
bb_37f045b4,28800.0,car,53,m,medium,2600.0,false,755755.21,5806727.07,-26.440881941331845,
bb_0d079569,28800.0,car,88,f,high,3600.0,false,806851.96,5845828.3,-13.726043825935227,
bb_adeba147,28800.0,car,97,f,high,3000.0,true,802592.22,5858737.5,-19.596360713502566,
berlin_557764e9,28800.0,car,95,m,medium,2000.0,true,807501.1467379876,5825115.04246688,-11.036900575016212,
berlin_ba8d507c,28800.0,car,15,m,very_low,2000.0,false,801264.6310830985,5816664.22266252,-11.57808384573145,
berlin_7e397880,28800.0,car,52,f,very_high,5600.0,false,782052.9061247997,5829968.778563627,-11.085015806149931,
berlin_090ee715,28800.0,car,69,m,high,3600.0,false,791909.206875011,5828313.023176582,-3.7961764809663623,
berlin_fcee4c2f,28800.0,car,21,f,very_low,900.0,false,797695.1100137753,5820677.868522589,-7.249044556881267,
berlin_688675d5,28800.0,car,59,f,medium,1500.0,false,793501.988147385,5817640.351410075,-8.741600830560907,
bb_468239e7,28800.0,car,41,f,very_low,900.0,false,762385.49,5836761.08,-23.00917908470118,
berlin_fcdb3d50,28800.0,car,2,m,high,4600.0,false,811102.5780501941,5820265.024915915,-14.63273787944549,
berlin_36b171da,28800.0,car,34,f,medium,2000.0,false,792689.9576480098,5828788.608661372,-3.459549021143812,
berlin_4282a0e9,28800.0,car,40,m,high,3600.0,false,801004.6535364194,5825081.957720921,-6.704162363924841,
berlin_b9faa5c1,28800.0,car,22,f,very_low,500.0,false,800277.6958592527,5836544.243864331,-8.125690890186444,
berlin_365ccb57,28800.0,car,5,m,high,4600.0,false,783477.0845687708,5826533.897066622,-9.579793980805956,
bb_7799532f,28800.0,car,13,m,high,5600.0,false,778744.96,5813043.57,-16.008190108338468,
bb_60d94e61,28800.0,car,56,f,very_high,5600.0,false,775115.49,5816107.85,-18.57729287845315,
berlin_19486a21,28800.0,car,52,f,medium,2000.0,false,800816.4062548055,5813883.952257123,-12.58313869096729,
berlin_9e3e7d5d,28800.0,car,27,f,very_high,5600.0,false,804263.4910613564,5817526.363863453,-13.031913256714216,
berlin_b93af3cb,28800.0,car,29,f,high,3600.0,false,803040.7471287441,5818135.934279475,-11.408704566572192,
bb_ca4b72bd,28800.0,car,1,m,very_high,5600.0,false,801441.34,5802225.09,-19.64327680527741,
berlin_47fc5902,28800.0,car,5,m,low,2000.0,false,808459.0570562035,5830500.887649808,-11.206569552072345,
bb_a3d4a8d8,28800.0,car,47,f,very_low,500.0,false,821660.83,5822647.95,-19.804579344547317,
berlin_77e15808,28800.0,car,78,m,medium,2600.0,true,782307.3680015644,5830603.213157182,-10.985983356918483,
berlin_db60d4c6,28800.0,car,34,f,low,1500.0,false,801554.5300093906,5824695.736015272,-7.1373769385245485,
berlin_afc25ed9,28800.0,car,4,m,low,2000.0,false,795902.6860047407,5815696.932539475,-10.64897413060348,
berlin_127c8a6b,28800.0,car,31,m,medium,1500.0,false,802046.3781613959,5828751.5227272445,-6.620987871218029,
bb_9c9506c2,28800.0,car,28,f,high,3600.0,false,775588.7,5815584.21,-18.15634920280852,
berlin_9bc86828,28800.0,car,35,m,very_low,499.0,false,803011.2308223589,5827712.8870706,-6.8393313238343,
berlin_0b46fcb3,28800.0,car,29,m,high,4600.0,false,800215.3709899569,5831301.275485936,-5.9018676585190875,
berlin_ca27a1de,28800.0,car,61,f,high,4600.0,false,782117.0423566946,5827149.72431685,-10.349921275687725,
berlin_b2a7d3a1,28800.0,car,8,m,very_high,5600.0,false,795958.0484949626,5815660.108974126,-10.868001102804014,
bb_a21a240f,28800.0,car,62,f,very_low,500.0,false,792951.21,5805775.27,-17.70287256159384,
bb_cd556d1f,28800.0,car,48,f,high,3600.0,true,793444.15,5843010.32,-11.705438608167354,
bb_124271bd,28800.0,car,31,m,high,3600.0,false,812521.66,5838291.52,-13.996434215875823,
berlin_f19060f0,28800.0,car,19,f,very_low,500.0,false,813952.4974387176,5821631.618437211,-16.04195611391682,
bb_ad249c7a,28800.0,car,18,m,very_low,900.0,false,781425.26,5810149.45,-13.705848097790067,
berlin_2e4cb736,28800.0,car,18,f,very_low,1500.0,false,783123.8168549078,5830372.993804541,-10.31309649660648,
berlin_d320522a,28800.0,car,2,m,very_high,5600.0,false,796160.7288497568,5816959.804791252,-10.08968961432412,
bb_c7664d86,28800.0,car,94,f,very_low,500.0,true,772218.45,5816331.38,-19.213000641279642,
bb_3cf1f7bf,28800.0,car,39,m,low,1500.0,false,815090.77,5803173.89,-19.736311356577744,
berlin_92115991,28800.0,car,69,m,very_low,900.0,true,783331.7857475872,5827267.346931012,-10.754552479762708,
berlin_00a2e316,28800.0,car,41,f,very_high,5600.0,false,791418.8566010188,5817447.3319540685,-9.722524237177225,
berlin_d0b0a8b5,28800.0,car,34,m,very_high,5600.0,false,800908.4963402592,5831620.30096017,-6.439621091905336,
bb_75368ba8,28800.0,car,58,f,very_low,500.0,true,821569.67,5841027.63,-19.08638499987332,
bb_c0f5da5e,28800.0,car,27,f,medium,2600.0,false,778245.44,5810272.34,-16.11926419717653,
berlin_212ee055,28800.0,car,12,m,very_low,2000.0,false,802150.7946537063,5826258.64881464,-7.017426966785773,
berlin_10e7537a,28800.0,car,92,m,medium,1500.0,true,799860.9583402132,5827875.470987691,-5.190850828137925,
berlin_77dba0c2,28800.0,car,24,f,low,900.0,false,784144.9040657524,5816482.451916983,-12.199117153350107,
berlin_bfeb153d,28800.0,car,78,m,high,4600.0,false,809700.0634458598,5832914.484361708,-12.179497144605048,
berlin_336f5ea6,28800.0,car,31,m,high,3000.0,false,801806.6141510155,5824483.915213563,-7.306119841130982,
bb_2d82b857,28800.0,car,27,m,low,2000.0,false,793156.81,5810206.41,-14.530696911007517,
berlin_bd16c268,28800.0,car,45,f,low,2000.0,false,798694.1047184583,5835632.954413886,-7.053640874395921,
berlin_4ec2e141,28800.0,car,19,m,high,3600.0,false,792412.517667664,5827327.864782221,-4.199862786502145,
berlin_5941bbe7,28800.0,car,2,m,high,3600.0,false,781727.7851422228,5828831.553063294,-11.82649718761142,
bb_95c97c9f,28800.0,car,10,m,very_low,2000.0,false,799556.84,5848835.91,-13.669965288230678,
berlin_0729aa32,28800.0,car,50,f,medium,1500.0,false,796972.4462870484,5826422.792649425,-3.4259432297606334,
berlin_e3b7b2fe,28800.0,car,3,m,low,2000.0,false,799433.9206531288,5831323.187241532,-5.289033237779577,
bb_f5ae450c,28800.0,car,2,m,medium,2600.0,false,778167.23,5835324.09,-14.608397263618768,
berlin_c2357d3c,28800.0,car,40,m,medium,2600.0,false,791655.9190762332,5827315.794002305,-4.508619101533495,
berlin_3033272f,28800.0,car,18,f,low,1500.0,false,805076.2103495372,5833656.426988415,-9.894996064027614,
berlin_0124dc88,28800.0,car,19,f,low,1500.0,false,807226.2216021826,5824953.255681528,-10.792664175593037,
berlin_f2ceebd5,28800.0,car,64,f,high,4600.0,false,798857.4491544095,5833454.893551017,-6.629471087446913,
berlin_a3f75840,28800.0,car,33,f,very_high,5600.0,false,805519.34974747,5834494.499278752,-10.447147654837416,
berlin_d2ac0068,28800.0,car,60,f,high,3600.0,false,786635.6146863493,5818114.36735507,-10.747596607140652,
berlin_a7645ca5,28800.0,car,55,f,high,3600.0,false,802340.8787479002,5838901.158571666,-9.81976456146868,
berlin_2d964e98,28800.0,car,33,m,high,4600.0,false,800889.11773575,5823665.14229893,-6.703904868733319,
berlin_46a04354,28800.0,car,18,m,very_high,5600.0,false,811003.6042498767,5828803.802810378,-13.242839637932176,
bb_74bc0f2d,28800.0,car,70,m,high,3600.0,true,811254.09,5834682.72,-14.097295086601962,
berlin_0d3819ff,28800.0,car,35,f,high,3600.0,false,803264.0124653659,5818785.2882245965,-11.057189322076042,
berlin_bbc33bd7,28800.0,car,60,m,high,3000.0,true,797754.3189062481,5819356.583963825,-8.106705202786221,
berlin_b0a9ce1c,28800.0,car,52,f,medium,3000.0,false,785144.9720526927,5830502.439263656,-9.647708674970565,
berlin_46fff50d,28800.0,car,17,m,medium,4600.0,false,784714.1117475377,5827376.009131558,-9.397187493070529,
berlin_e35eb57f,28800.0,car,62,m,high,3600.0,false,803106.4584522282,5826977.328076052,-6.709157536412885,
berlin_2e1e0737,28800.0,car,3,m,medium,3600.0,false,803017.1484772118,5831971.315023357,-7.911167474562017,
bb_ce0bcd49,28800.0,car,35,f,medium,1500.0,false,765689.23,5816731.85,-22.215267735563568,
berlin_3d13c7ee,28800.0,car,44,f,medium,3600.0,false,794932.6940951005,5830113.180770319,-2.9701430165867415,
berlin_d3a742fe,28800.0,car,95,m,medium,2000.0,false,798538.3191901955,5830163.971524824,-4.3421748022038855,
berlin_2323f0b5,28800.0,car,35,f,high,4600.0,false,797450.1581014954,5821473.076368884,-6.49608928444661,
berlin_8f8ba9d3,28800.0,car,64,f,medium,2600.0,false,805452.5436102673,5834532.040287839,-10.296282454186287,
berlin_a7aa3009,28800.0,car,33,f,low,1500.0,false,800439.8070642474,5823326.968350496,-6.332199641488231,
berlin_4678b34b,28800.0,car,49,f,high,4600.0,false,793555.1576110139,5834115.567939247,-6.690808058708768,
berlin_5f020b13,28800.0,car,64,f,very_high,5600.0,false,803931.7777216142,5818821.853598445,-11.587838226627296,
bb_e2df3b1e,28800.0,car,48,m,low,900.0,false,821085.09,5804483.24,-21.473443701329014,
berlin_afbff816,28800.0,car,15,m,medium,3600.0,false,796877.8983082636,5829183.813058245,-2.5131268275296983,
berlin_974c7144,28800.0,car,39,f,high,3600.0,false,794428.6657181383,5829174.311722318,-2.730850037767681,
berlin_4f0f15f7,28800.0,car,30,f,very_low,500.0,false,806723.7366287682,5833699.472534146,-11.08390435046312,
berlin_858309de,28800.0,car,26,f,low,1500.0,false,794050.9864248887,5825418.268910619,-3.9794398234444155,
bb_1f202918,28800.0,car,75,f,medium,1500.0,false,824968.31,5830452.47,-20.157595013826082,
berlin_48191865,28800.0,car,13,m,very_high,5600.0,false,805142.7509964665,5826448.836246271,-8.872773626139189,
berlin_505d833f,28800.0,car,2,m,medium,2600.0,false,793862.8770615393,5824392.220228019,-4.558523626900014,
berlin_c23f4cbb,28800.0,car,64,f,medium,2600.0,false,803233.4878837296,5818923.672512526,-10.851672581753242,
berlin_eb3fcf65,28800.0,car,74,m,medium,2600.0,false,791612.9260588456,5818734.548480747,-8.449679833297479,
berlin_cd9abb86,28800.0,car,93,m,medium,2600.0,true,801206.7730850097,5829537.513982102,-5.7110139471997226,
berlin_70da7853,28800.0,car,64,f,medium,2000.0,false,806497.2617748067,5825910.373893763,-9.86276194703699,
berlin_1321cf46,28800.0,car,54,f,medium,2000.0,false,808023.6431822353,5830007.373667921,-11.12901565565007,
berlin_a41e3c83,28800.0,car,5,m,low,3000.0,false,801215.2085839203,5831555.081460707,-6.648726038136567,
berlin_22d83634,28800.0,car,74,m,high,4600.0,false,800535.4598093361,5824548.083124561,-6.114769287325738,
berlin_3d62a0b6,28800.0,car,41,f,high,3600.0,false,800432.2503142746,5833897.092004521,-7.180788909153615,
berlin_28bd0fb5,28800.0,car,15,m,high,5600.0,false,803055.2570132231,5817546.382155812,-12.207707636855694,
bb_e673279d,28800.0,car,50,m,very_low,499.0,false,837074.13,5711030.08,-62.02787436487709,
berlin_f617acc6,28800.0,car,59,f,very_low,500.0,true,800717.2763289867,5830877.370255967,-6.196436558256962,
berlin_78929250,28800.0,car,30,m,medium,3000.0,false,797497.001338634,5821693.817812222,-6.361430581992306,
berlin_923d22a8,28800.0,car,40,m,high,4600.0,false,798040.2779507837,5824300.577141534,-4.748419728869753,
berlin_cf8f7809,28800.0,car,94,m,low,900.0,false,801238.212065107,5833587.78012317,-7.109334492899603,
bb_8ff56daf,28800.0,car,64,f,very_high,5600.0,true,762945.13,5810811.79,-24.740787037771142,
berlin_d293dfdc,28800.0,car,14,m,very_low,1500.0,false,799341.0487678981,5826173.240316123,-4.755247443446268,
berlin_5f3eaed8,28800.0,car,28,f,low,1500.0,false,796827.1971397076,5832493.142259163,-4.734111270815345,
berlin_59a02673,28800.0,car,17,m,very_high,5600.0,false,795395.5996917557,5817463.987530026,-9.803520920371229,
berlin_9c36c8f5,28800.0,car,91,m,medium,1500.0,true,796664.4655414652,5829909.029791606,-3.071476542117633,
berlin_193e3dc5,28800.0,car,33,m,high,2600.0,false,799262.0081621082,5830933.498438077,-5.117730912730494,
berlin_97353e7d,28800.0,car,26,f,very_low,500.0,false,809822.8880721516,5829480.884761064,-12.075914469434538,
berlin_d4c845b1,28800.0,car,46,f,medium,2000.0,false,802749.2726813501,5827556.488445374,-6.597092674033056,
berlin_2c195a5d,28800.0,car,22,f,medium,3000.0,false,792105.2742446556,5819474.671795955,-7.798488529896213,
berlin_75c1bd98,28800.0,car,17,m,high,3600.0,false,811682.5950373744,5830057.359802944,-13.629179309348388,
berlin_052f3d58,28800.0,car,21,f,very_high,5600.0,false,798963.7257315067,5831985.648470196,-5.363293938249902,
berlin_efe68df5,28800.0,car,24,f,high,4600.0,false,803488.5760291766,5817373.733105351,-12.199956837015536,
bb_73c08370,28800.0,car,34,m,medium,3000.0,false,785792.94,5851727.23,-15.587108320034417,
berlin_bc1ac8af,28800.0,car,37,m,low,900.0,false,791224.0421195081,5826761.239352876,-5.3281200298407745,
berlin_dc90b622,28800.0,car,25,f,high,3600.0,false,807065.3879381344,5833666.499120611,-11.507045708908302,
berlin_487f9ecf,28800.0,car,75,m,high,3600.0,false,805025.1846596053,5841826.220460272,-12.010043457473296,
bb_485a8ac3,28800.0,car,4,m,low,1500.0,false,796231.92,5857562.81,-18.331765846114173,
berlin_564638d6,28800.0,car,14,m,low,2600.0,false,782566.1842090073,5827244.226381287,-10.486265105397012,
berlin_aea6eb35,28800.0,car,45,f,high,2600.0,false,793318.1454603854,5833720.686602372,-5.923393558461821,
berlin_2a03009d,28800.0,car,68,m,medium,2000.0,true,806488.1862234203,5833738.059608695,-10.846189755895507,
berlin_04b1bb94,28800.0,car,6,m,high,4600.0,false,801615.4325834069,5824133.6988188885,-6.888722603455683,
bb_9399e8d6,28800.0,car,92,f,very_low,500.0,false,819263.74,5829143.5,-16.788106060776038,
berlin_10480654,28800.0,car,47,f,medium,1500.0,false,800823.0810845583,5831035.964111749,-6.347036675883962,
berlin_1e298485,28800.0,car,44,f,high,3600.0,false,795456.1555324171,5835713.520216059,-6.634935080414476,
berlin_2e830024,28800.0,car,6,m,high,4600.0,false,794412.1496441438,5821992.257763463,-5.985358385495355,
berlin_c7a1c6f0,28800.0,car,22,f,very_low,900.0,false,798397.8265449222,5834688.677332641,-6.589453587929961,
berlin_3d820c03,28800.0,car,22,f,medium,2000.0,false,797073.8723207744,5831170.565132564,-3.8600489266320848,
berlin_b4cea765,28800.0,car,20,m,medium,3600.0,false,797236.4579236116,5829286.760950122,-3.171189827770449,
bb_5018fbc5,28800.0,car,60,f,medium,3000.0,false,815479.84,5830490.2,-15.184400111477963,
berlin_ba09e613,28800.0,car,49,m,very_high,5600.0,false,806044.8557247759,5816171.62719146,-13.626639284330164,
bb_8baeb4b5,28800.0,car,39,f,very_low,500.0,false,816002.44,5807183.85,-19.06229419746344,
berlin_48f78d3f,28800.0,car,33,f,medium,3600.0,false,804023.6486857011,5822144.8558033975,-9.843011973646954,
berlin_ad049cbb,28800.0,car,55,f,medium,2000.0,true,806115.2815900624,5816414.214748356,-13.83761814863801,
berlin_9d7d1489,28800.0,car,76,m,low,1500.0,false,796981.8703457247,5816868.772118715,-10.082055875600012,
berlin_e63f1797,28800.0,car,72,m,medium,3000.0,false,797681.8080190734,5836569.765246302,-8.163597297903673,
berlin_66387be1,28800.0,car,51,f,medium,2600.0,false,789288.2606199651,5816202.6232016785,-11.022577349787404,
berlin_a1e0ab6c,28800.0,car,11,f,medium,3600.0,false,790107.3660843608,5817263.747910345,-9.780309573812982,
berlin_64ede453,28800.0,car,43,m,very_high,5600.0,false,798312.6614842348,5829710.617892322,-4.048209691388394,
berlin_d3e067ce,28800.0,car,55,f,high,2600.0,false,788660.2585402984,5825968.449321254,-6.6203068769382565,
berlin_17754998,28800.0,car,12,m,very_low,2000.0,false,789072.984168191,5817899.763194545,-10.197248402160376,
berlin_515a16e1,28800.0,car,12,m,medium,3600.0,false,784728.7771492704,5826693.757908548,-9.100671169289747,
berlin_12e71565,28800.0,car,29,f,medium,2000.0,false,800124.6107538032,5822938.607131435,-6.602648043049111,
berlin_70cc1a94,28800.0,car,19,f,medium,3600.0,false,791380.719269658,5818062.708904559,-9.06598454819208,
berlin_66a824cc,28800.0,car,44,m,very_high,5600.0,false,804949.5399997835,5826783.823921512,-8.664226185834842,
berlin_3188f575,28800.0,car,30,f,medium,1500.0,false,798299.0502056344,5833497.387679817,-6.183146435448491,
berlin_db72785b,28800.0,car,12,m,medium,3600.0,false,793953.6861871677,5828817.870123046,-3.3919521005018787,
berlin_8615afcd,28800.0,car,84,m,medium,1500.0,true,794461.9996380344,5815590.882264745,-10.435558418967128,
berlin_b194329d,28800.0,car,35,f,medium,2600.0,false,798789.5561607998,5826385.685852395,-4.361074963740737,
berlin_3f020b53,28800.0,car,47,f,medium,2600.0,false,799014.3594128105,5816416.697160207,-10.091067087041642,
berlin_065b0692,28800.0,car,12,m,low,2600.0,true,793625.4192137555,5824195.037245895,-5.081264429413514,
berlin_e0199235,28800.0,car,59,m,high,2600.0,false,803435.2029909603,5827469.329124652,-7.021278319377423,
berlin_adcfce53,28800.0,car,79,m,low,900.0,true,792184.6897864959,5826617.128786348,-4.224153578046495,
berlin_d2977435,28800.0,car,18,f,high,3600.0,false,799167.9969294437,5831241.272549621,-4.772482959901467,
berlin_e145c888,28800.0,car,24,f,very_low,900.0,false,805288.7018082739,5834435.19283978,-10.408050246485931,
berlin_4241732d,28800.0,car,43,f,medium,1500.0,false,799335.1757567944,5812570.869544094,-13.52155997026246,
berlin_7ee6c55e,28800.0,car,40,m,high,4600.0,false,800194.8165619046,5829998.893080132,-5.533981164164697,
berlin_62d3c698,28800.0,car,12,m,very_high,5600.0,false,803347.6872394017,5818381.0287007755,-11.274330226083407,
bb_50522a2f,28800.0,car,40,f,high,3600.0,false,780306.81,5831433.16,-12.394634403210526,
bb_665e610f,28800.0,car,48,m,very_low,1500.0,false,785864.49,5854610.73,-17.005087105798694,
berlin_0efc6f9b,28800.0,car,38,f,medium,1500.0,false,812596.1745145128,5824231.735861501,-14.357049188149267,
berlin_a79973dd,28800.0,car,11,m,medium,4600.0,false,795374.0053076313,5831376.321751155,-3.8891824898641203,
berlin_0e1e3bd0,28800.0,car,33,f,medium,1500.0,false,801503.0908386917,5823398.548497596,-7.150092320265295,
berlin_29acfca3,28800.0,car,57,f,low,2000.0,false,780235.7907899062,5819873.826898485,-13.601990280617393,
berlin_6a961f74,28800.0,car,2,m,medium,3600.0,false,790197.8956147946,5835207.305712805,-7.830608824562122,
berlin_994e6e3c,28800.0,car,60,f,medium,2000.0,false,804261.1512384859,5840076.020728599,-11.097693540515408,
berlin_ddb01d62,28800.0,car,81,m,very_high,5600.0,false,793524.8793257368,5821908.943661687,-6.19738133539984,
bb_15d885e6,28800.0,car,45,f,high,3000.0,true,771408.05,5828447.83,-17.09857433137151,
berlin_a3e43b04,28800.0,car,48,f,medium,2000.0,false,794284.9353336734,5823972.630091268,-4.670912941908462,
berlin_02824afb,28800.0,car,36,f,medium,3600.0,false,785665.8223819433,5817481.263484058,-10.62071374293982,
berlin_1ccfaca2,28800.0,car,44,f,medium,3600.0,false,793149.553413267,5826396.130176152,-3.849342204293983,
bb_5816dced,28800.0,car,48,f,high,3000.0,false,820229.51,5828155.91,-17.64928659061428,
berlin_97c3fe54,28800.0,car,64,f,medium,2000.0,false,798368.9402042627,5827082.456350839,-4.087749576883427,
berlin_9d974fda,28800.0,car,61,f,high,3600.0,false,794199.7134157376,5822661.454782248,-5.680021644392872,
berlin_4d131841,28800.0,car,26,f,low,3600.0,false,795480.3736450465,5816694.529107371,-10.15534163655443,
berlin_a5f86b81,28800.0,car,42,f,very_low,1500.0,false,803375.7035157338,5839129.558348791,-10.3311586472008,
berlin_0ad42796,28800.0,car,77,m,medium,1500.0,false,808261.0629261874,5820559.143067035,-12.391071088418594,
berlin_e578e108,28800.0,car,18,f,medium,1500.0,false,796335.5224189977,5833888.67122161,-5.288677764621947,
berlin_8ca5016e,28800.0,car,43,m,very_high,5600.0,false,805390.2217935205,5832450.813687145,-9.745895557303365,
berlin_b7968391,28800.0,car,7,m,very_high,5600.0,false,813239.2340815723,5821690.881009585,-15.792287642383375,
berlin_34566923,28800.0,car,86,m,high,3600.0,true,803590.5101189218,5817513.219031413,-13.076098158353753,
bb_2749e453,28800.0,car,2,f,high,4600.0,false,778534.42,5808732.2,-16.373884974915388,
berlin_0d53eb20,28800.0,car,21,f,low,3000.0,false,812967.2398812941,5819814.361006113,-16.23405396147676,
berlin_8ae349d0,28800.0,car,66,m,medium,2000.0,false,801818.3793525085,5827676.809159266,-6.331416199415823,
berlin_c90b0db2,28800.0,car,41,f,low,2000.0,false,802692.021767641,5827773.884137742,-6.573159500854464,
berlin_1b83613f,28800.0,car,36,f,high,3600.0,false,797857.3221640248,5820829.240286328,-7.321558472593287,
bb_ff5af6fb,28800.0,car,61,f,medium,2600.0,false,807399.85,5845222.99,-14.709717104511714,
berlin_d9eb50a5,28800.0,car,76,m,low,1500.0,false,789290.1127709749,5839298.6291200025,-10.804066497905591,
berlin_cfe06983,28800.0,car,66,m,medium,3000.0,false,790361.0943858721,5829284.730652046,-5.273060459009041,
berlin_5e2fc865,28800.0,car,94,m,low,1500.0,true,799910.6832391672,5831146.601413402,-5.525344012210648,
bb_d7d05c26,28800.0,car,48,f,medium,2600.0,false,823197.29,5817849.47,-21.688066070303922,
berlin_a7402fe0,28800.0,car,22,m,low,3000.0,false,799285.7902798237,5826636.186226031,-5.076394994000626,
berlin_38a3b322,28800.0,car,60,m,high,2600.0,false,800129.7717213497,5832268.033680685,-6.224137337883278,
berlin_6eebd4bb,28800.0,car,40,f,high,3000.0,false,799279.5925246463,5834525.057193309,-7.269363884364372,
berlin_3b853e05,28800.0,car,33,f,medium,3000.0,false,805130.6130862313,5818379.618884977,-11.848087964824868,
bb_a5f7971e,28800.0,car,30,m,very_low,1500.0,false,805953.42,5841752.33,-12.29364642221552,
berlin_1bb63e55,28800.0,car,5,m,high,3600.0,false,781564.2500831687,5828035.891679098,-11.603990385355797,
berlin_69f1431f,28800.0,car,85,m,medium,2000.0,false,793180.6288601267,5815762.848114954,-10.37531051742326,
bb_34ddaa38,28800.0,car,15,m,low,2000.0,true,774625.86,5829936.93,-15.741376368815054,
berlin_4b71fe37,28800.0,car,60,m,medium,1500.0,false,791918.385854038,5833366.064884427,-6.289480329711719,
berlin_a9f6e208,28800.0,car,29,f,very_high,5600.0,false,808572.9038731039,5831684.525960293,-11.409870006277709,
berlin_6bb5e4bf,28800.0,car,96,m,medium,2600.0,false,782360.362084273,5826638.900410624,-10.399680462189309,
bb_6ffe1bee,28800.0,car,1,m,very_low,500.0,false,784388.37,5839235.12,-11.74882563286336,
berlin_bf49c67a,28800.0,car,57,f,low,900.0,true,799027.3432243562,5825678.668921122,-4.739182337922608,
bb_3bad9b83,28800.0,car,54,m,high,3000.0,false,769767.64,5834158.77,-19.49979991998632,
berlin_fa58097c,28800.0,car,32,m,very_low,2000.0,false,793047.6499501328,5826489.913272563,-4.069660240585385,
berlin_0cb7420c,28800.0,car,35,f,low,900.0,false,794562.9094428909,5831413.212348153,-3.984816681229057,
berlin_199c97a1,28800.0,car,17,m,high,4600.0,false,800162.4842789909,5837676.415930198,-8.71366916140888,
bb_75517bc9,28800.0,car,62,f,medium,2600.0,false,794371.72,5812845.96,-12.872729043560755,
berlin_4369b0f9,28800.0,car,52,m,high,2600.0,false,800263.8607739308,5830866.407875861,-5.942832403633172,
bb_d891dea0,28800.0,car,57,f,high,3600.0,false,787356.44,5848203.06,-15.353659003790277,
berlin_58cd8997,28800.0,car,1,m,medium,3000.0,false,805681.2782976443,5830310.5370561285,-8.978460182934247,
berlin_e2ab37c6,28800.0,car,32,f,high,4600.0,false,780400.0052716448,5827318.509275648,-11.683442854374132,
berlin_f9658474,28800.0,car,61,f,medium,2600.0,false,808496.423141835,5831552.433185993,-11.342815154366528,
bb_6669c875,28800.0,car,58,m,medium,3000.0,true,788332.17,5848842.02,-15.209425986155942,
berlin_a7197194,28800.0,car,93,m,low,1500.0,true,802465.8957885733,5828087.997421132,-6.707870568013141,
bb_4883f68a,28800.0,car,66,m,low,1500.0,false,779146.3,5821656.69,-12.505354960687242,
berlin_f1b6bc7e,28800.0,car,12,m,medium,3600.0,false,798560.3290949769,5837031.340591991,-8.957310508013762,
berlin_18ba8bc3,28800.0,car,42,f,high,3600.0,false,809784.894450208,5833085.569154059,-12.117132210581707,
bb_5ea41d47,28800.0,car,59,f,high,3600.0,false,789412.71,5845328.86,-13.287759984072357,
berlin_9c46429b,28800.0,car,28,f,medium,2000.0,false,798352.4018094903,5819071.266138755,-8.672536466397203,
berlin_fe69a4ee,28800.0,car,59,m,medium,2000.0,false,795884.6358509745,5825270.348254448,-3.692886218738498,
berlin_9cc7f3f1,28800.0,car,18,f,high,4600.0,false,795205.6766414768,5828680.508661785,-2.247548138647917,
berlin_626c8eeb,28800.0,car,5,m,high,3600.0,false,800071.1823009432,5818927.795280998,-9.56017201203132,
berlin_1f2899cf,28800.0,car,35,m,medium,2600.0,false,792382.0333426003,5831215.661967514,-6.380286634532628,
bb_0ae23e34,28800.0,car,6,m,very_low,2000.0,false,802813.6,5802162.54,-19.24826561241334,
berlin_9feee3b0,28800.0,car,3,m,medium,2600.0,false,804221.0309085734,5817505.382135602,-12.632967162344146,
berlin_a2b280da,28800.0,car,55,f,medium,3000.0,false,806464.7848210913,5820738.167516956,-10.951402874014063,
berlin_7a744b5d,28800.0,car,15,m,low,1500.0,false,797433.4185668547,5819966.094857033,-7.871604682144242,
bb_93df9914,28800.0,car,6,f,medium,2600.0,false,794364.78,5839883.03,-11.24969042359877,
