personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_3918b6f1,28800.0,car,53,f,medium,2000.0,false,797085.634482671,5833001.881865747,-7.295511391233116,
bb_9f5fdc42,28800.0,car,48,f,medium,3600.0,false,776663.71,5831692.79,-5.440154595097805,
bb_d3289bb4,28800.0,car,76,m,very_low,900.0,false,800983.15,5806061.49,-28.562279698481245,
berlin_f79dbf60,28800.0,car,42,f,very_low,2000.0,false,793640.6057500334,5828352.934636382,-13.115474898084097,
bb_0a8b9274,28800.0,car,16,m,medium,2600.0,false,790082.54,5814284.38,-9.20407399811056,
berlin_eef6652b,28800.0,car,52,f,low,2000.0,false,795913.8445800536,5832462.6510474915,-6.573615151443681,
berlin_6d3194f0,28800.0,car,19,f,high,4600.0,true,794662.4252943308,5821727.225981928,-4.547547190887368,
berlin_0d3819ff,28800.0,car,35,f,high,3600.0,false,803264.0124653659,5818785.2882245965,-10.111879662517756,
berlin_44367d33,28800.0,car,16,m,very_low,2600.0,false,798941.3137745237,5832450.055554075,-8.236794219669992,
berlin_0e1be6f5,28800.0,car,15,m,high,4600.0,false,796963.8483306214,5832956.250162165,-6.894778863161894,
berlin_8ac9301d,28800.0,car,32,f,medium,2000.0,false,791469.3298637773,5824141.482991577,-3.4799222082372747,
berlin_ed9596d4,28800.0,car,18,m,low,3000.0,false,809851.464566123,5832274.822721668,-16.435010171352257,
berlin_b51a47ed,28800.0,car,29,f,medium,3000.0,false,791102.9366431842,5826880.697973072,-5.601477257892766,
berlin_6ace731d,28800.0,car,44,f,high,4600.0,false,795039.1562174819,5829092.65980214,-6.012374041031424,
berlin_0f00e994,28800.0,car,86,m,medium,2600.0,true,790775.96883718,5818405.473393374,-7.349459703734377,
berlin_15c937db,28800.0,car,94,m,high,3600.0,false,795710.0508187602,5820254.421546918,-5.871735770172604,
berlin_a2993d41,28800.0,car,52,m,very_high,5600.0,false,790896.5517646198,5829570.497549959,-5.522801102360676,
berlin_74a9ee3d,28800.0,car,34,m,high,5600.0,false,802157.3820127982,5827232.293570101,-17.739735251223706,
berlin_51b753d4,28800.0,car,17,m,low,1500.0,false,802406.2155009377,5819695.648072061,-12.263209289717858,
bb_cd81294d,28800.0,car,8,f,medium,3000.0,false,789125.6,5846855.24,-12.399849256761765,
berlin_911c34f5,28800.0,car,63,m,medium,1500.0,true,795533.0858519142,5829526.909001971,-3.633085092621755,
berlin_967f018b,28800.0,car,10,m,high,4600.0,false,808967.1151103664,5825828.937267522,-15.271596318351532,
berlin_075f7e74,28800.0,car,50,f,very_low,900.0,false,800531.0896471383,5831549.419573015,-11.996212123494207,
berlin_8a309fde,28800.0,car,78,m,high,3600.0,true,795124.9409727723,5828603.54268862,-7.533064864504793,
berlin_4a6890fa,28800.0,car,31,m,low,1500.0,false,801268.3342242272,5825208.85963946,-22.30145712423269,
