personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_cce18739,28800.0,car,21,f,very_low,499.0,false,791571.6673026525,5823150.453121961,-15.881366739490833,
berlin_1c1768ff,28800.0,car,23,f,very_low,499.0,false,795054.190927228,5819893.497368452,-17.969291470449498,
bb_e5ea2ab4,28800.0,car,62,f,very_low,500.0,true,822591.15,5831594.98,-24.064784583958964,
berlin_d88dfb8c,28800.0,car,78,m,high,3600.0,true,805360.8518629818,5832565.357994408,-12.344228919444104,
bb_74d8f35e,28800.0,car,36,f,medium,3600.0,false,778539.0,5812719.21,-22.508162422441025,
berlin_24b1a70c,28800.0,car,38,f,very_high,5600.0,false,796025.3662250069,5825040.265768754,-32.3799098256889,
berlin_db17dad3,28800.0,car,86,m,low,1500.0,false,809833.1915216448,5826379.383991508,-18.07861140114092,
berlin_6e9a7a7b,28800.0,car,31,f,low,2600.0,false,783462.4937629879,5829727.091538287,-16.23104302167866,
bb_9c41a737,28800.0,car,6,f,medium,3000.0,false,776936.6,5832607.54,-19.946424053060785,
berlin_5f67df69,28800.0,car,69,m,medium,3000.0,false,795711.6208126678,5831134.077511247,-5.066217671436624,
berlin_b8ef321c,28800.0,car,40,f,medium,1500.0,false,792095.1202940466,5833108.250441838,-8.06522916365539,
berlin_114601de,28800.0,car,24,m,very_low,500.0,false,799779.4600515214,5832986.948444549,-8.422868316442731,
berlin_5c260814,28800.0,car,45,f,medium,3000.0,false,799803.6215842657,5828748.175320425,-15.650808405072388,
berlin_948c0fff,28800.0,car,33,m,medium,1500.0,false,794736.6704011244,5824691.600453257,-21.017691609540222,
berlin_628d8ec1,28800.0,car,73,m,medium,2000.0,false,790168.0177334996,5827200.908393646,-14.361057141871875,
bb_ae6661fc,28800.0,car,22,f,medium,3600.0,false,821990.72,5829022.96,-23.958402099861182,
berlin_a9ab59c5,28800.0,car,17,m,very_low,1500.0,false,811127.3747138365,5818197.140543666,-24.266318809823847,
bb_7d346247,28800.0,car,71,f,medium,2600.0,false,755559.81,5808248.61,-32.16292139028434,
berlin_9663e79e,28800.0,car,16,m,very_low,2000.0,false,793401.4532743003,5817530.532919105,-18.904864745235873,
berlin_c6248124,28800.0,car,33,f,very_low,1500.0,false,801216.3898750346,5824601.855814438,-26.341826305127658,
berlin_e851eef5,28800.0,car,78,m,medium,2600.0,false,801612.6041751879,5830472.999750871,-10.179760553550226,
berlin_c9ccaf16,28800.0,car,38,f,low,3000.0,false,799514.2949899596,5819299.936535436,-20.74581254279572,
berlin_60bc594f,28800.0,car,59,f,high,3000.0,false,806430.0127895143,5833428.89337337,-13.87032266224267,
bb_4651fb83,28800.0,car,8,m,medium,3000.0,false,779106.35,5810683.93,-22.936497177161367,
berlin_17d44671,28800.0,car,64,m,low,1500.0,false,795699.2083404423,5819326.694265929,-18.709494412120392,
bb_2728503c,28800.0,car,72,f,medium,2000.0,false,768205.28,5809207.46,-27.646543565760158,
