personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_50fae530,28800.0,teleportedWalk,97,m,medium,3000.0,true,800214.0910863479,5813716.283020662,-106.327,
berlin_75f66316,28800.0,teleportedWalk,47,f,high,3600.0,false,783035.7141364047,5829926.653411192,-65.78999999999999,
bb_9609321a,28800.0,teleportedWalk,7,m,very_low,1500.0,false,785282.98,5853255.46,-138.26333333333335,
berlin_c2078dfe,28800.0,teleportedWalk,16,m,high,5600.0,false,799924.6622794892,5821512.058161994,-39.429,
berlin_2bf3600b,28800.0,teleportedWalk,1,m,high,4600.0,false,810248.3133172572,5826187.590937114,-77.16,
berlin_9488af2c,28800.0,teleportedWalk,29,f,low,3000.0,false,795705.6704175267,5830386.100859737,-7.599,
berlin_a7d01a2f,28800.0,teleportedWalk,96,m,high,3600.0,false,800648.3445694569,5833201.444633389,-45.26166666666667,
berlin_f858dbe0,28800.0,teleportedWalk,30,f,very_low,500.0,false,790353.7929717563,5818147.116945978,-61.656666666666666,
berlin_171fb470,28800.0,teleportedWalk,49,f,very_high,5600.0,false,789482.56479305,5840324.486286295,-68.09666666666666,
berlin_f7c64c19,28800.0,teleportedWalk,87,m,very_low,900.0,true,803970.3440494251,5817201.78005856,-96.35166666666667,
berlin_61d63517,28800.0,teleportedWalk,2,m,very_low,2000.0,false,800424.1417197072,5824673.0725306375,-32.75,
berlin_9c3de00e,28800.0,teleportedWalk,77,m,medium,2000.0,true,804035.1423383375,5828712.209671378,-56.78833333333334,
berlin_453e2844,28800.0,teleportedWalk,56,m,very_high,5600.0,false,794128.8203872382,5820568.902990068,-43.32333333333333,
berlin_22c74ccd,28800.0,teleportedWalk,52,f,high,3600.0,false,799199.4162984758,5825283.662704789,-25.903333333333332,
berlin_49c3e316,28800.0,teleportedWalk,27,m,medium,1500.0,false,808891.9736710722,5827139.18326995,-62.507999999999996,
bb_08ff36d7,28800.0,teleportedWalk,69,f,medium,2000.0,false,779321.04,5814024.51,-148.62033333333332,
berlin_7229a9aa,28800.0,teleportedWalk,78,m,high,3600.0,false,789779.9636280076,5833977.249620896,-52.992333333333335,
bb_e446b71a,28800.0,teleportedWalk,18,f,low,2000.0,false,767449.0,5809964.33,-158.556,
berlin_729c36f1,28800.0,teleportedWalk,26,f,medium,3600.0,false,804352.0729480481,5827428.142375219,-41.271,
berlin_b238e7cd,28800.0,teleportedWalk,69,m,low,1500.0,false,791521.6800653879,5825354.946477228,-36.10966666666667,
bb_b118cc2a,28800.0,teleportedWalk,40,f,medium,3600.0,false,756108.04,5808337.29,-231.36,
berlin_736eb346,28800.0,teleportedWalk,39,m,medium,2600.0,false,798870.2007600297,5812843.42597799,-84.47666666666666,
berlin_164bb801,28800.0,teleportedWalk,37,f,high,5600.0,false,806293.1281088681,5815479.084148025,-88.56333333333333,
bb_5738c15b,28800.0,teleportedWalk,60,f,medium,2000.0,false,785607.91,5811514.91,-134.87066666666666,
berlin_46d0821d,28800.0,teleportedWalk,2,m,high,4600.0,false,797090.3916617192,5834668.115555869,-31.619999999999997,
berlin_bdb1e095,28800.0,teleportedWalk,5,m,high,5600.0,false,782621.8715892683,5829371.945740684,-67.74,
bb_a4d51eb0,28800.0,teleportedWalk,49,m,medium,2600.0,false,780236.28,5831423.2,-81.25666666666666,
bb_bc6f1cce,28800.0,teleportedWalk,32,m,medium,2000.0,false,754975.27,5870424.32,-302.70666666666665,
berlin_e691e950,28800.0,teleportedWalk,52,f,medium,3000.0,false,795757.8923278828,5833414.149538567,-24.189999999999998,
berlin_ad97f373,28800.0,teleportedWalk,63,m,medium,2000.0,false,810347.6824171224,5819517.675205531,-117.46800000000002,
