personId,sex,age_group,economic_status,restricted_mobility,income,income_bin,bezirk,access_base,access_policy,delta,changed
bb_229167ee,m,15–29,low,Restricted mobility,2000,2000,NA,-14.14045318111886,-17.06552854662685,-2.9250753655079915,TRUE
berlin_3f5e4d26,m,60+,medium,No restriction,2600,2600,6,-8.573639593016713,-12.470456564659372,-3.896816971642659,TRUE
berlin_fae66243,f,60+,low,No restriction,900,900,12,-8.139581261705525,-26.155646075332506,-18.016064813626983,TRUE
berlin_ddc0f604,m,60+,very_high,Restricted mobility,5600,5600,9,-7.660130242391548,-16.1384079321072,-8.47827768971565,TRUE
berlin_52c5732b,f,30–44,medium,No restriction,3600,3600,11,-5.958517660564646,-18.759028095997344,-12.800510435432699,TRUE
berlin_c82620a9,f,15–29,medium,No restriction,1500,1500,2,-5.951084003360323,-22.741690414071922,-16.790606410711597,TRUE
berlin_2293ede0,f,30–44,very_high,No restriction,5600,5600,5,-5.814942831330336,-19.851415065824785,-14.036472234494449,TRUE
berlin_bb9c654d,f,30–44,medium,No restriction,2600,2600,2,-5.101875384317438,-26.912628851199788,-21.81075346688235,TRUE
berlin_3d7837c5,m,15–29,medium,No restriction,3000,3000,10,-4.2022519405009415,-6.42644456889662,-2.224192628395678,TRUE
bb_5cc269ed,m,45–59,high,No restriction,3600,3600,NA,-18.160472808449587,-25.677694314585967,-7.51722150613638,TRUE
berlin_11b9189f,f,45–59,high,No restriction,5600,5600,10,-2.1771586980430087,-10.857845186576593,-8.680686488533585,TRUE
berlin_eef0ae13,f,15–29,very_low,No restriction,900,900,1,-7.6620807838072835,-10.272272914415844,-2.61019213060856,TRUE
berlin_064da983,m,60+,very_high,No restriction,5600,5600,6,-6.974695178935357,-10.935069838530287,-3.9603746595949305,TRUE
bb_4a0478fb,f,<15,high,No restriction,4600,4600,NA,-15.717152168993563,-24.668018467092384,-8.950866298098822,TRUE
berlin_43f3187f,m,<15,very_high,No restriction,5600,5600,8,-8.019508288281575,-13.189437864376053,-5.169929576094479,TRUE
bb_720868f1,m,60+,medium,Restricted mobility,2000,2000,NA,-27.760176246512753,-38.51748015399548,-10.757303907482726,TRUE
berlin_2c1a058a,m,60+,very_high,No restriction,5600,5600,5,-5.5795924995249075,-26.96770969532473,-21.388117195799822,TRUE
bb_6adda224,f,60+,medium,No restriction,2000,2000,NA,-17.30472665968681,-20.058664317189077,-2.7539376575022665,TRUE
berlin_2fb4aa76,m,60+,medium,No restriction,2000,2000,6,-10.548200675202445,-13.323110057507801,-2.7749093823053563,TRUE
berlin_25c8285f,f,60+,medium,Restricted mobility,3000,3000,7,-10.690974443969965,-15.42723504224614,-4.736260598276175,TRUE
bb_f04b4408,f,15–29,low,No restriction,900,900,NA,-31.203564988081162,-44.58274177406493,-13.379176785983766,TRUE
berlin_efed6d71,m,60+,low,No restriction,900,900,1,-13.057717294882831,-14.71304816943877,-1.655330874555938,TRUE
berlin_4b595455,m,60+,medium,Restricted mobility,1500,1500,9,-9.03425934277574,-22.778419255551857,-13.744159912776116,TRUE
berlin_518a0a2b,f,15–29,low,No restriction,3000,3000,12,-5.269615561491571,-18.69116612662073,-13.421550565129158,TRUE
bb_312372f4,f,<15,very_high,No restriction,5600,5600,NA,-8.809694429820462,-17.29437512713347,-8.484680697313008,TRUE
bb_5816dced,f,45–59,high,No restriction,3000,3000,NA,-17.249823691243243,-22.401000745359518,-5.151177054116275,TRUE
berlin_fbf48b37,f,15–29,very_low,No restriction,1500,1500,3,-12.454413596693477,-26.17926342027908,-13.724849823585604,TRUE
berlin_d55b2ade,f,15–29,medium,No restriction,3000,3000,4,-5.60799375009962,-7.2294141303858055,-1.6214203802861853,TRUE
berlin_5dc1a381,m,15–29,low,No restriction,1500,1500,11,-4.603514634622434,-39.30600017867986,-34.702485544057424,TRUE
bb_02cc675d,f,15–29,very_low,No restriction,500,500,NA,-36.62706243484542,-52.69440512831528,-16.06734269346986,TRUE
berlin_ff86b80d,f,15–29,high,No restriction,3600,3600,9,-8.916681793364114,-17.97232921753616,-9.055647424172045,TRUE
berlin_673ae984,f,30–44,medium,No restriction,2600,2600,11,-5.460580878454788,-32.758202041114366,-27.297621162659578,TRUE
bb_ca59d19c,m,60+,medium,No restriction,3000,3000,NA,-12.41100232397138,-14.941170266881052,-2.5301679429096726,TRUE
berlin_8b3cf117,f,45–59,medium,No restriction,1500,1500,4,-13.385251466312283,-15.443747581608083,-2.0584961152957995,TRUE
berlin_b5d7422f,f,45–59,low,No restriction,3000,3000,7,-11.948475032379044,-15.529209776787575,-3.580734744408531,TRUE
berlin_56474f64,f,30–44,medium,No restriction,3000,3000,3,-19.017687880937697,-25.08219422120574,-6.064506340268043,TRUE
berlin_947e7077,m,30–44,medium,No restriction,3000,3000,7,-12.413729405935847,-16.373303055171522,-3.9595736492356757,TRUE
bb_9cb20a32,m,15–29,very_high,No restriction,5600,5600,NA,-14.65254737866724,-19.607171596528683,-4.9546242178614435,TRUE
berlin_8edfdd16,f,15–29,medium,No restriction,3000,3000,11,-6.56818033961671,-16.517418257035462,-9.949237917418753,TRUE
berlin_2956332a,f,30–44,high,No restriction,3600,3600,2,-3.543697781977039,-23.590026503248755,-20.046328721271717,TRUE
berlin_a5cd7a1f,f,45–59,very_high,No restriction,5600,5600,5,-7.452612133320399,-16.597575237079802,-9.144963103759402,TRUE
bb_36c08041,m,30–44,low,No restriction,1500,1500,NA,-45.03034068425207,-49.59669519346722,-4.566354509215152,TRUE
bb_1a544e84,m,45–59,high,No restriction,3600,3600,NA,-21.55739558817186,-23.605522467961254,-2.0481268797893932,TRUE
bb_0b609483,m,<15,medium,No restriction,3600,3600,NA,-10.544739575359298,-13.81412252970555,-3.269382954346252,TRUE
berlin_cec3d31b,m,60+,medium,No restriction,3000,3000,6,-8.897809647875802,-15.333434912259097,-6.435625264383296,TRUE
bb_75cd0b8c,m,45–59,medium,No restriction,1500,1500,NA,-22.84839041299689,-25.302193441963553,-2.4538030289666644,TRUE
bb_f227ef12,f,15–29,medium,No restriction,1500,1500,NA,-58.4039670206774,-69.99733906273636,-11.59337204205896,TRUE
bb_108f12e9,m,45–59,low,No restriction,1500,1500,NA,-20.38904252479216,-22.628404157668346,-2.239361632876186,TRUE
bb_29343255,f,60+,high,No restriction,4600,4600,NA,-11.67492000107626,-18.115551657565394,-6.440631656489135,TRUE
berlin_d6006df7,m,<15,low,Restricted mobility,2600,2600,6,-10.455829516105934,-18.926482962292507,-8.470653446186573,TRUE
berlin_fdf4e9a2,m,60+,medium,Restricted mobility,3000,3000,10,-4.691348031387794,-25.948324779936275,-21.25697674854848,TRUE
berlin_60df7e96,m,<15,high,No restriction,4600,4600,7,-12.159286690573733,-17.06953770518713,-4.910251014613397,TRUE
berlin_7cd5dbb1,m,45–59,very_high,No restriction,5600,5600,5,-5.7532180240049975,-21.503415716445474,-15.750197692440477,TRUE
berlin_ad406350,f,15–29,very_low,No restriction,499,499,5,-32.1380692832365,-55.620994895703014,-23.482925612466516,TRUE
berlin_96f3863b,f,45–59,medium,No restriction,3000,3000,10,-4.5398124359738885,-6.038743300207808,-1.4989308642339196,TRUE
bb_d84fa164,f,<15,high,Restricted mobility,3600,3600,NA,-28.811770912176975,-32.57464822821343,-3.7628773160364517,TRUE
berlin_1ffe791a,f,15–29,medium,Restricted mobility,3600,3600,4,-7.851840930492803,-10.05917869690656,-2.2073377664137572,TRUE
berlin_eefb2c54,f,45–59,high,No restriction,4600,4600,2,-4.802206189201718,-15.555495058039691,-10.753288868837974,TRUE
berlin_4cfe4e61,f,45–59,medium,No restriction,1500,1500,7,-18.345831002486634,-26.215976085880158,-7.870145083393524,TRUE
berlin_e8b144c7,f,15–29,low,No restriction,3000,3000,2,-3.917240352738943,-31.54907448998625,-27.631834137247306,TRUE
berlin_f29f4e07,m,60+,high,No restriction,3600,3600,4,-7.73292685541568,-10.790366380748019,-3.057439525332339,TRUE
berlin_9ca56ef8,m,60+,medium,No restriction,3000,3000,9,-7.718711429166295,-17.217076275921713,-9.498364846755418,TRUE
berlin_1cb99ed4,f,45–59,high,No restriction,2600,2600,9,-9.519880459891327,-17.669530008672293,-8.149649548780966,TRUE
bb_501c6b66,m,<15,very_high,No restriction,5600,5600,NA,-10.90401525981919,-14.614222701292547,-3.710207441473358,TRUE
bb_d9c84808,m,45–59,high,No restriction,3000,3000,NA,-30.891247414508445,-38.39595762436833,-7.5047102098598835,TRUE
berlin_03369c26,m,<15,very_low,No restriction,1500,1500,8,-13.621119244686447,-20.222399064328485,-6.601279819642038,TRUE
bb_aa8c8b79,f,60+,low,No restriction,1500,1500,NA,-21.351014322421264,-27.725718989793574,-6.37470466737231,TRUE
berlin_5417061e,m,15–29,high,Restricted mobility,3600,3600,5,-6.754670151164225,-20.015419329548088,-13.260749178383863,TRUE
berlin_a5dcfc97,f,30–44,medium,No restriction,3000,3000,10,-3.8138693126918204,-6.421974867972811,-2.60810555528099,TRUE
berlin_995cb3ef,f,30–44,high,No restriction,4600,4600,2,-5.7528778374243466,-14.27478263978347,-8.521904802359124,TRUE
berlin_e888a6fb,m,60+,low,No restriction,900,900,8,-15.010605877526054,-22.981824570754608,-7.971218693228554,TRUE
berlin_a4f180eb,f,45–59,high,No restriction,5600,5600,2,-4.070365621530469,-19.169775508106547,-15.099409886576078,TRUE
berlin_588e72f3,m,30–44,medium,No restriction,1500,1500,1,-9.42876958636425,-11.374424064910238,-1.945654478545988,TRUE
berlin_51d50acd,m,30–44,very_high,No restriction,5600,5600,5,-6.867127695004779,-16.842579431283788,-9.975451736279009,TRUE
berlin_5e584680,f,15–29,medium,No restriction,2600,2600,8,-10.728234927814984,-16.796648995836392,-6.068414068021408,TRUE
berlin_8cf5a915,m,30–44,high,No restriction,4600,4600,6,-8.117870459046369,-14.143133655870813,-6.025263196824444,TRUE
berlin_3a8e33a0,f,45–59,medium,No restriction,1500,1500,11,-8.088275704494299,-18.677255290296767,-10.588979585802468,TRUE
berlin_26d99ac8,f,45–59,high,No restriction,3000,3000,9,-8.32428618106495,-17.582434361153712,-9.258148180088762,TRUE
berlin_6f4769ae,m,60+,high,No restriction,3000,3000,1,-7.997672093668862,-10.16097427520736,-2.1633021815384987,TRUE
berlin_bf40b7f7,f,30–44,medium,No restriction,2600,2600,7,-11.503876748967343,-16.174348266123832,-4.670471517156489,TRUE
berlin_2cfa1569,m,15–29,high,No restriction,4600,4600,11,-6.4577265823092915,-16.743255590957357,-10.285529008648066,TRUE
berlin_30f63abf,f,45–59,high,No restriction,4600,4600,10,-1.8429726162290525,-9.604434708100465,-7.761462091871413,TRUE
berlin_efa5eae8,m,45–59,very_high,No restriction,5600,5600,4,-4.857777261295703,-8.008814137736593,-3.15103687644089,TRUE
berlin_2756dcfc,m,<15,very_high,No restriction,5600,5600,6,-8.379317788409203,-12.784577142783862,-4.4052593543746585,TRUE
bb_e9c36e24,m,30–44,very_low,No restriction,500,500,NA,-70.32743605384103,-73.23580341320638,-2.908367359365357,TRUE
berlin_d65aaa15,m,60+,very_low,Restricted mobility,499,499,11,-10.295777546465954,-59.700425717085615,-49.40464817061966,TRUE
bb_789a6000,f,45–59,high,No restriction,4600,4600,NA,-10.95785528290734,-13.589157017511651,-2.6313017346043104,TRUE
berlin_b69e6166,f,30–44,very_low,No restriction,3000,3000,1,-4.9440039305694015,-6.547194548321011,-1.6031906177516095,TRUE
berlin_6642cb43,m,60+,very_low,No restriction,500,500,8,-23.151042632716916,-37.275606050672124,-14.124563417955208,TRUE
berlin_9fffefc9,m,<15,medium,No restriction,3600,3600,4,-4.649387760377448,-9.797261550336248,-5.1478737899588,TRUE
berlin_8f315834,f,15–29,very_high,No restriction,5600,5600,7,-10.163774442597623,-13.923190027556254,-3.7594155849586315,TRUE
bb_76c03aac,m,30–44,very_low,No restriction,2000,2000,NA,-26.499915066641268,-31.4482989690171,-4.948383902375831,TRUE
berlin_abab97dc,m,60+,medium,No restriction,3000,3000,2,-4.924736095684526,-17.10072307648293,-12.175986980798402,TRUE
berlin_f9aeea36,f,45–59,very_high,No restriction,5600,5600,10,-5.371082817420461,-21.654631268714148,-16.283548451293687,TRUE
bb_7ec71193,m,30–44,medium,No restriction,2600,2600,NA,-40.10242109560351,-41.8810795607326,-1.7786584651290909,TRUE
berlin_933afa38,f,45–59,very_high,No restriction,5600,5600,1,-6.528167818167881,-8.550037205873062,-2.0218693877051814,TRUE
berlin_3b0be674,m,60+,very_high,No restriction,4600,4600,9,-6.456189670060881,-16.104007317425424,-9.647817647364544,TRUE
berlin_b1f2f73d,m,<15,very_high,No restriction,5600,5600,4,-8.973580936234866,-12.413532360909404,-3.439951424674538,TRUE
berlin_e5b52d6f,m,45–59,medium,No restriction,2000,2000,10,-2.4330783485352114,-10.67015268406035,-8.237074335525138,TRUE
berlin_ed135e0a,f,45–59,medium,No restriction,1500,1500,7,-16.410600328115287,-22.016481524847812,-5.6058811967325255,TRUE
berlin_6085339e,m,15–29,medium,No restriction,3000,3000,11,-6.5761997827664835,-14.952599493064769,-8.376399710298285,TRUE
bb_b25fa5dc,f,60+,low,Restricted mobility,900,900,NA,-38.219525314306466,-48.7399056468132,-10.520380332506733,TRUE
berlin_e5cd51e8,m,60+,low,No restriction,900,900,9,-11.688284580826103,-28.5799779759188,-16.891693395092698,TRUE
berlin_b7a7fd6e,f,30–44,medium,No restriction,2600,2600,5,-6.31158979843729,-28.657184675019025,-22.345594876581735,TRUE
berlin_37a578cf,m,60+,high,Restricted mobility,4600,4600,1,-6.93986323467497,-9.21883110307703,-2.2789678684020593,TRUE
berlin_aecbe67b,f,15–29,medium,No restriction,3600,3600,3,-8.62807033785254,-19.44404900474842,-10.815978666895878,TRUE
bb_20e4e529,f,<15,high,No restriction,5600,5600,NA,-12.032739989198427,-15.087761627378127,-3.0550216381796993,TRUE
berlin_160f9fce,f,15–29,high,No restriction,3600,3600,4,-7.9151616514530625,-9.940199156415673,-2.0250375049626106,TRUE
bb_a78c7116,m,<15,high,No restriction,3000,3000,NA,-14.419480039368871,-16.923335863087082,-2.5038558237182116,TRUE
berlin_3b39e5df,f,30–44,medium,No restriction,2000,2000,10,-2.752380853430605,-8.79966420189366,-6.047283348463056,TRUE
berlin_98f403f8,f,30–44,medium,Restricted mobility,2000,2000,4,-13.154030054939733,-16.041480533034242,-2.887450478094509,TRUE
berlin_42948896,m,30–44,medium,No restriction,3000,3000,1,-4.6268844394857185,-6.669253398778476,-2.042368959292758,TRUE
berlin_cf4d76c9,m,60+,low,No restriction,900,900,6,-12.29647078393379,-17.812799541828994,-5.516328757895204,TRUE
berlin_5c993340,m,60+,medium,No restriction,1500,1500,8,-16.412789314113382,-25.145788350577586,-8.732999036464204,TRUE
berlin_c00a825f,m,60+,low,No restriction,1500,1500,12,-8.653551598225931,-23.232687938974355,-14.579136340748423,TRUE
berlin_5ca3839f,f,30–44,very_high,No restriction,5600,5600,6,-9.16959904091879,-12.382324393034349,-3.2127253521155588,TRUE
berlin_aff42a2d,f,30–44,medium,No restriction,2000,2000,12,-13.343505336844698,-25.28182628983819,-11.938320952993491,TRUE
berlin_a5a54011,f,15–29,very_low,No restriction,500,500,8,-23.858298508839287,-33.989004920835974,-10.130706411996687,TRUE
bb_fea828e3,f,30–44,very_low,No restriction,1500,1500,NA,-26.084726769807126,-33.61061431063137,-7.525887540824243,TRUE
berlin_241bfaec,f,30–44,high,No restriction,3600,3600,4,-5.004600089192135,-8.265212247134121,-3.2606121579419858,TRUE
berlin_7162e36f,f,60+,very_low,No restriction,500,500,12,-8.14069449453626,-42.506210035364475,-34.36551554082821,TRUE
bb_1f457e20,m,<15,high,No restriction,4600,4600,NA,-16.967470805358477,-21.44424954197562,-4.476778736617142,TRUE
berlin_1538efe8,f,30–44,medium,No restriction,2000,2000,5,-11.55367742022706,-23.747468047300597,-12.193790627073536,TRUE
berlin_bdbe9bf1,m,60+,medium,No restriction,2000,2000,2,-5.856274389072838,-18.15968778875243,-12.303413399679592,TRUE
bb_88a36a48,m,30–44,medium,No restriction,2600,2600,NA,-24.90104538496228,-30.358621794033034,-5.457576409070754,TRUE
bb_b8991711,f,30–44,medium,No restriction,2600,2600,NA,-24.050794511026997,-26.998423820683122,-2.9476293096561257,TRUE
berlin_efab23e6,m,<15,medium,No restriction,3000,3000,10,-3.4970993824119048,-8.15268932301087,-4.655589940598965,TRUE
berlin_505d833f,m,<15,medium,No restriction,2600,2600,2,-4.637489239854306,-21.146800496668913,-16.509311256814605,TRUE
berlin_e703ada8,f,15–29,high,No restriction,2600,2600,10,-3.513198147061853,-5.499422002308287,-1.986223855246434,TRUE
berlin_fdbf205b,m,60+,low,Restricted mobility,1500,1500,2,-5.744763046835936,-30.435734041296087,-24.69097099446015,TRUE
berlin_9aa2e20f,m,60+,very_high,No restriction,5600,5600,2,-3.2800576017856824,-14.380884953916416,-11.100827352130734,TRUE
berlin_cc1c88e0,m,30–44,very_high,No restriction,5600,5600,10,-2.7357593756361105,-4.80612140200018,-2.0703620263640694,TRUE
berlin_d46ea8c8,m,60+,low,No restriction,900,900,1,-9.335415385988403,-10.800372692506665,-1.4649573065182615,TRUE
bb_d29c5b24,f,60+,low,No restriction,1500,1500,NA,-35.87626613135231,-42.33922704913207,-6.4629609177797605,TRUE
bb_e6992164,f,45–59,medium,No restriction,3600,3600,NA,-18.89373750732197,-23.837214335776732,-4.943476828454763,TRUE
berlin_fdf6f356,m,60+,low,No restriction,1500,1500,10,-5.545057909972962,-7.278883087243153,-1.733825177270191,TRUE
berlin_de6ab6ab,m,60+,medium,No restriction,1500,1500,1,-10.668922467447882,-12.335859155458618,-1.6669366880107361,TRUE
berlin_8aaa8ba2,m,<15,very_high,No restriction,5600,5600,12,-7.408980631732891,-16.795553839710784,-9.386573207977893,TRUE
berlin_0dd4d1e5,f,30–44,very_high,No restriction,5600,5600,3,-7.5865659575337405,-18.550749930373872,-10.964183972840132,TRUE
berlin_e2baa23e,f,45–59,medium,No restriction,3600,3600,1,-7.634354296012636,-9.610169411948393,-1.9758151159357569,TRUE
bb_314bb737,m,<15,very_high,No restriction,5600,5600,NA,-12.843713861108334,-18.669441034509667,-5.825727173401333,TRUE
bb_ac3af032,m,60+,medium,No restriction,2000,2000,NA,-18.14124773159145,-20.456835879654655,-2.315588148063206,TRUE
bb_85da307b,f,45–59,high,No restriction,5600,5600,NA,-12.613354705584925,-19.02389879995816,-6.410544094373236,TRUE
berlin_b2713dfa,f,30–44,medium,No restriction,2000,2000,4,-10.438356019983553,-12.20519220503347,-1.7668361850499164,TRUE
bb_ce99052d,f,30–44,medium,No restriction,3600,3600,NA,-14.922356752729335,-21.10101487698243,-6.178658124253094,TRUE
berlin_b30c47c9,f,60+,medium,No restriction,3000,3000,12,-5.698678120804455,-16.932660105664702,-11.233981984860247,TRUE
bb_bffabd5c,f,45–59,very_low,No restriction,900,900,NA,-35.0420643871828,-43.89682369422014,-8.854759307037341,TRUE
bb_9aea06bc,m,60+,low,No restriction,900,900,NA,-16.749033210387733,-18.4138755542171,-1.664842343829367,TRUE
berlin_9d3603f5,m,15–29,medium,No restriction,3000,3000,3,-16.89978221307679,-25.107927957176315,-8.208145744099525,TRUE
bb_f418e929,f,30–44,very_high,No restriction,5600,5600,NA,-12.138058841154123,-15.0830555630395,-2.944996721885376,TRUE
berlin_31e117e5,m,60+,high,No restriction,3600,3600,2,-4.234289059581313,-15.938055374943067,-11.703766315361754,TRUE
berlin_1888696e,f,15–29,low,No restriction,900,900,12,-7.133930654257786,-25.799403851396814,-18.66547319713903,TRUE
bb_dab222bb,m,30–44,medium,No restriction,3000,3000,NA,-17.905112195498024,-23.557138240114238,-5.652026044616214,TRUE
berlin_1a173e26,m,45–59,medium,No restriction,1500,1500,11,-8.415812135646222,-31.38035958150572,-22.964547445859495,TRUE
berlin_7157da18,f,30–44,medium,No restriction,2000,2000,12,-4.616010239264048,-20.08943375310252,-15.47342351383847,TRUE
berlin_8563ca7f,f,15–29,low,No restriction,900,900,10,-5.3256209433534325,-22.116598660408393,-16.79097771705496,TRUE
berlin_25325831,m,60+,very_low,Restricted mobility,500,500,5,-34.803106903274454,-58.80537538957415,-24.002268486299698,TRUE
berlin_d047e534,f,30–44,high,No restriction,3600,3600,8,-6.34305522997163,-12.143032821495717,-5.799977591524088,TRUE
berlin_af3dca7f,m,60+,medium,Restricted mobility,1500,1500,12,-7.9016889376073784,-22.306899599459893,-14.405210661852514,TRUE
berlin_6a7e219c,f,45–59,low,No restriction,900,900,8,-15.685616355273947,-25.364773261407436,-9.679156906133489,TRUE
berlin_5127a7c5,m,60+,high,No restriction,3600,3600,12,-7.423213118654289,-17.734943388198577,-10.311730269544288,TRUE
berlin_a1df057d,f,45–59,medium,No restriction,2600,2600,4,-5.1031813856475905,-8.384156286657847,-3.2809749010102562,TRUE
bb_e374c590,m,<15,very_high,No restriction,5600,5600,NA,-16.769056417207242,-20.563623098795617,-3.7945666815883747,TRUE
bb_0c1340c3,f,60+,low,No restriction,1500,1500,NA,-23.587739996090072,-26.01917302505674,-2.4314330289666692,TRUE
bb_d0017aba,f,<15,high,No restriction,4600,4600,NA,-14.226510845093463,-19.47940878225843,-5.252897937164969,TRUE
berlin_8fec5ed1,m,<15,medium,No restriction,3000,3000,11,-4.492878754798536,-32.95561969703935,-28.462740942240817,TRUE
berlin_dfb8b484,f,30–44,high,No restriction,3600,3600,4,-6.551381011475438,-10.388293510548424,-3.8369124990729864,TRUE
berlin_d2dd3e35,f,45–59,medium,No restriction,3600,3600,8,-9.090986890901492,-14.328468676921794,-5.237481786020302,TRUE
berlin_1e933e46,m,60+,medium,Restricted mobility,2000,2000,2,-8.23652051822315,-17.348373821506577,-9.111853303283427,TRUE
berlin_d111c38e,m,60+,medium,Restricted mobility,1500,1500,3,-18.403082923080134,-27.770420238005865,-9.36733731492573,TRUE
berlin_488c82ad,f,60+,high,No restriction,2600,2600,7,-14.121622265987199,-19.265094690349244,-5.143472424362045,TRUE
berlin_c1ca7c20,m,60+,very_low,Restricted mobility,900,900,4,-9.237449262571388,-12.470631433597887,-3.233182171026499,TRUE
berlin_5d049c17,m,60+,medium,Restricted mobility,3000,3000,12,-10.95659817724368,-21.052881346521335,-10.096283169277655,TRUE
berlin_9a471e44,f,30–44,medium,No restriction,3000,3000,10,-4.86816163173524,-6.7831447844024035,-1.9149831526671637,TRUE
berlin_d43da197,f,30–44,very_high,No restriction,5600,5600,4,-4.921826429497463,-12.018749830742786,-7.0969234012453235,TRUE
berlin_968c30fd,m,60+,medium,No restriction,2000,2000,7,-14.64223188325275,-21.744576869081268,-7.102344985828518,TRUE
berlin_2dd94c78,m,60+,medium,Restricted mobility,1500,1500,6,-13.364917201184037,-16.195917479054767,-2.8310002778707304,TRUE
berlin_808e3206,f,30–44,high,No restriction,2600,2600,5,-9.196980403509254,-20.596727348551905,-11.39974694504265,TRUE
berlin_db83a3e0,m,60+,high,No restriction,3600,3600,3,-13.0995907877457,-21.97405460808764,-8.87446382034194,TRUE
bb_665e610f,m,45–59,very_low,No restriction,1500,1500,NA,-23.181554018104087,-25.57203371373742,-2.3904796956333314,TRUE
berlin_9198a3f0,f,30–44,very_high,No restriction,5600,5600,6,-8.976965919586652,-14.46060168362061,-5.4836357640339575,TRUE
berlin_b0a9a99e,f,60+,high,Restricted mobility,2600,2600,5,-8.080210055772678,-20.40778854827001,-12.32757849249733,TRUE
berlin_3d42911f,f,30–44,high,No restriction,4600,4600,8,-12.329270290890593,-18.525547834992267,-6.196277544101674,TRUE
bb_2ea59ef1,m,30–44,medium,No restriction,2000,2000,NA,-14.483806266874494,-17.559650899653242,-3.0758446327787485,TRUE
berlin_263b5515,f,45–59,very_high,No restriction,5600,5600,2,-3.388940335327842,-12.87007286107291,-9.481132525745068,TRUE
berlin_608a8f89,m,60+,high,No restriction,2600,2600,4,-6.845316783886438,-8.74260036294646,-1.897283579060022,TRUE
bb_82263346,f,30–44,low,No restriction,3000,3000,NA,-10.496440453194852,-12.486124742181989,-1.989684288987137,TRUE
berlin_fe8c7767,m,15–29,medium,No restriction,2600,2600,6,-10.550842394015977,-13.846243106656749,-3.295400712640772,TRUE
berlin_d8c78bfd,m,60+,very_high,No restriction,5600,5600,4,-7.154324730897441,-10.26189628786234,-3.107571556964899,TRUE
berlin_e8c98fd2,f,15–29,very_high,No restriction,5600,5600,6,-8.977093899194232,-12.363708493908486,-3.3866145947142545,TRUE
berlin_3141cf67,m,60+,medium,No restriction,2600,2600,7,-11.720303019637043,-16.479291203460185,-4.758988183823142,TRUE
berlin_e3ae9561,f,15–29,medium,No restriction,2600,2600,9,-10.632963501951627,-20.735573955737404,-10.102610453785777,TRUE
berlin_cc23ba6e,f,30–44,high,No restriction,3600,3600,10,-2.1085865903046845,-9.245522126975223,-7.1369355366705385,TRUE
berlin_a4931f5d,m,30–44,very_high,No restriction,5600,5600,4,-4.8536870732990085,-9.362786949667296,-4.509099876368287,TRUE
bb_0ffae445,f,45–59,high,No restriction,3600,3600,NA,-16.4857448671538,-21.09623459800256,-4.610489730848759,TRUE
bb_260831b1,m,<15,very_low,No restriction,1500,1500,NA,-18.53432688653577,-25.02579380108586,-6.491466914550092,TRUE
berlin_d48d16c0,f,45–59,medium,No restriction,1500,1500,4,-8.974115162423622,-11.89738409345917,-2.9232689310355475,TRUE
berlin_ca022c16,m,30–44,low,No restriction,900,900,11,-8.167236631597364,-41.36068231204164,-33.19344568044428,TRUE
berlin_2b29f58c,m,60+,high,No restriction,3600,3600,12,-3.8424738233987323,-18.86658327107526,-15.024109447676528,TRUE
berlin_04c293f5,m,15–29,high,No restriction,3600,3600,10,-3.2157937761907878,-5.244865602534778,-2.0290718263439906,TRUE
bb_6221d072,f,45–59,very_low,Restricted mobility,499,499,NA,-46.88087805436395,-45.40823745087832,1.4726406034856296,TRUE
berlin_eaa836b1,f,15–29,medium,No restriction,1500,1500,1,-11.640418922050571,-13.439210328312342,-1.7987914062617705,TRUE
berlin_1a1ecf13,f,45–59,low,No restriction,900,900,2,-8.435409702282834,-20.62190011624457,-12.186490413961737,TRUE
berlin_061522b0,f,30–44,high,No restriction,3600,3600,3,-15.523411961752773,-22.141155712746794,-6.617743750994022,TRUE
berlin_e266091b,m,15–29,very_low,No restriction,2000,2000,6,-8.454225568374813,-16.42639622884228,-7.972170660467466,TRUE
bb_be0432fa,f,<15,high,No restriction,5600,5600,NA,-12.082260408494893,-19.40305011364106,-7.320789705146169,TRUE
bb_48d28e58,m,45–59,high,No restriction,3600,3600,NA,-13.67639651034708,-16.196577921682373,-2.520181411335292,TRUE
berlin_8bccb57c,f,30–44,very_high,No restriction,5600,5600,1,-6.82655781774231,-9.221422784586466,-2.394864966844156,TRUE
berlin_302774fe,m,60+,very_high,No restriction,5600,5600,7,-11.80438125328619,-16.637458256575357,-4.8330770032891675,TRUE
berlin_8bd4fcd8,f,45–59,medium,No restriction,3000,3000,12,-4.003087921759588,-31.910982755475143,-27.907894833715556,TRUE
berlin_66daf299,f,45–59,high,No restriction,3600,3600,9,-10.481251995466264,-17.94704805029432,-7.465796054828056,TRUE
bb_4bcf49a6,f,60+,high,No restriction,3600,3600,NA,-14.8188713584152,-20.964076433116663,-6.1452050747014635,TRUE
berlin_c64a1d4b,f,15–29,very_high,No restriction,5600,5600,1,-4.843894587475114,-6.5530120189611765,-1.7091174314860629,TRUE
berlin_eb5ab8f6,f,45–59,high,No restriction,3000,3000,3,-15.051446424345588,-22.97303236380781,-7.921585939462222,TRUE
bb_ebcbfab0,f,60+,very_low,Restricted mobility,499,499,NA,-68.74413291094422,-78.49204601955452,-9.747913108610305,TRUE
berlin_63afe12f,m,<15,medium,No restriction,3000,3000,11,-3.5695371318761313,-36.359045463298344,-32.78950833142221,TRUE
